Gender,Age,Married,Education,Job,Employment Years,Annual Income (USD),Interest Rate,Down Payment (USD),Credit Score,Existing Monthly Debt (USD),Area,Loans Repaid,Max Loan Amount (USD)
Male,36,No,Bachelor's,Teacher,14,89398.95,0.04,87714.98,800,1575.8,Urban,7,517652.14
Male,38,No,High School,Business Owner,17,52229.32,0.04,29080.05,808,770.28,Rural,4,322100.49
Male,49,No,Bachelor's,Engineer,27,82892.21,0.05,20383.2,762,1694.68,Urban,3,338050.46
Female,67,No,Master's,Engineer,48,85796.44,0.03,11826.92,850,1412.03,Urban,8,524823.0
Male,53,No,Master's,Nurse,28,95311.09,0.03,25558.24,794,1505.16,Rural,7,573858.92
Male,77,Yes,High School,Engineer,50,95636.14,0.05,5000.0,771,1186.12,Rural,5,519851.07
Female,64,No,Master's,Doctor,37,169445.07,0.03,39865.67,850,3042.16,Urban,6,992902.87
Female,67,No,Master's,Retired,40,116543.71,0.05,58184.21,755,902.23,Rural,11,738805.71
Female,29,No,PhD,Banker,4,155217.29,0.06,110136.84,731,1651.15,Rural,1,778404.89
Female,77,Yes,PhD,Accountant,50,116571.13,0.03,34829.9,850,2233.48,Suburban,6,657130.84
Male,46,Yes,Master's,Doctor,20,133784.33,0.05,18870.76,734,1467.1,Urban,3,652846.94
Male,77,No,High School,Sales Manager,50,184829.77,0.03,115442.69,792,1995.21,Suburban,11,1315727.67
Male,79,Yes,Bachelor's,Software Engineer,50,163394.24,0.03,158130.09,850,3722.5,Suburban,9,889999.01
Male,43,Yes,Bachelor's,Doctor,21,173837.71,0.04,42343.15,786,2401.18,Suburban,3,1012223.81
Female,31,Yes,Bachelor's,Sales Manager,8,109044.08,0.03,170364.46,842,1058.09,Urban,5,997065.93
Female,76,Yes,High School,Retired,49,92046.52,0.06,80158.69,726,164.17,Urban,11,584890.44
Male,65,Yes,Bachelor's,Sales Manager,41,76876.76,0.07,57433.07,718,1672.58,Suburban,9,234120.71
Male,71,Yes,Bachelor's,Retired,48,147946.12,0.09,181277.44,649,1256.39,Rural,8,654367.98
Male,34,No,Master's,Sales Manager,8,155953.84,0.03,147125.44,843,2631.03,Urban,1,1064346.39
Female,82,No,Master's,Freelancer,50,151155.8,0.05,24984.97,753,2300.65,Urban,10,733403.49
Male,41,Yes,High School,Sales Manager,17,164405.13,0.03,70902.95,808,3007.0,Rural,3,880216.95
Male,39,Yes,PhD,Software Engineer,14,107152.32,0.09,5000.0,671,1681.39,Rural,4,256066.49
Female,48,Yes,Master's,Accountant,26,104649.17,0.07,15000.5,681,1104.67,Rural,4,419195.87
Male,79,No,Master's,Nurse,50,125639.24,0.03,130443.85,842,1267.59,Suburban,15,1071461.81
Male,61,Yes,Bachelor's,Business Owner,38,131449.51,0.04,63129.64,789,1977.23,Suburban,4,786741.65
Male,48,Yes,Bachelor's,Software Engineer,18,113237.62,0.1,50181.44,623,1224.47,Suburban,2,360612.31
Male,63,Yes,Bachelor's,Business Owner,40,136447.77,0.03,12995.55,788,2849.13,Suburban,9,653618.91
Male,67,No,High School,Freelancer,46,150317.59,0.03,157531.12,798,2134.47,Suburban,7,1080305.3
Male,69,Yes,High School,Business Owner,50,101571.78,0.03,86629.54,817,1927.3,Rural,5,601412.87
Female,76,Yes,Master's,Freelancer,50,81279.02,0.04,13576.7,760,908.58,Urban,11,476528.68
Female,34,Yes,Bachelor's,Retired,14,98858.46,0.07,80889.61,712,1788.54,Suburban,3,353077.51
Female,48,Yes,High School,Nurse,23,63249.32,0.04,53122.87,770,1228.91,Urban,5,322188.04
Female,37,Yes,Bachelor's,Accountant,16,102688.39,0.06,51116.72,729,1002.98,Urban,3,489677.5
Male,48,No,Master's,Accountant,25,115379.39,0.06,75919.86,722,1875.89,Suburban,3,477828.07
Female,76,No,Bachelor's,Engineer,50,144661.72,0.06,72005.41,744,2387.24,Suburban,8,668632.19
Male,43,Yes,PhD,Retired,19,118256.43,0.06,78714.21,732,2057.51,Rural,1,441419.7
Male,52,Yes,Master's,Nurse,25,77506.75,0.08,31724.57,688,1476.68,Urban,6,221837.84
Male,40,Yes,High School,Freelancer,18,53114.6,0.08,5000.0,670,802.37,Urban,2,146728.24
Male,82,No,Master's,Nurse,50,142287.22,0.03,100296.12,850,1427.71,Suburban,4,1167865.29
Female,77,Yes,Bachelor's,Business Owner,50,117627.92,0.03,82233.84,839,1919.16,Rural,13,784111.91
Male,54,No,Bachelor's,Nurse,34,80257.71,0.03,61965.6,788,920.18,Urban,8,585506.37
Male,64,Yes,Bachelor's,Sales Manager,39,147059.87,0.09,67633.21,640,1375.89,Urban,2,529410.27
Male,35,No,Bachelor's,Banker,11,59037.62,0.06,16391.98,734,1257.54,Rural,3,169946.86
Male,57,No,PhD,Lawyer,35,150946.43,0.03,89299.14,788,2126.42,Urban,2,970926.45
Male,58,Yes,Bachelor's,Nurse,37,127613.33,0.03,32495.25,801,1529.23,Urban,2,910788.29
Male,86,No,Bachelor's,Lawyer,50,143387.15,0.06,82407.1,746,1248.31,Urban,10,857847.42
Male,34,No,Bachelor's,Freelancer,17,136463.42,0.03,56051.35,832,1831.73,Urban,3,970237.14
Female,57,Yes,Bachelor's,Software Engineer,39,43650.63,0.06,5000.0,737,447.62,Urban,4,197209.98
Male,45,Yes,Master's,Software Engineer,21,105795.63,0.05,85157.68,756,2026.93,Suburban,6,520087.97
Male,50,Yes,Bachelor's,Freelancer,27,57912.88,0.06,36374.73,744,1020.89,Urban,6,250075.29
Female,65,No,Bachelor's,Lawyer,41,144310.31,0.04,25442.11,781,2657.0,Urban,2,654128.32
Female,72,Yes,PhD,Business Owner,47,196883.79,0.03,80007.21,838,2700.64,Urban,12,1385224.63
Male,83,No,Bachelor's,Lawyer,50,127267.93,0.03,64242.62,850,1763.8,Suburban,6,903662.61
Male,68,Yes,Bachelor's,Engineer,46,123373.0,0.03,82514.23,850,2609.25,Urban,4,682909.72
Female,57,Yes,Bachelor's,Software Engineer,40,161976.89,0.03,52692.53,850,3048.94,Rural,5,930315.64
Male,82,Yes,PhD,Sales Manager,50,170768.35,0.04,45895.31,800,1951.42,Urban,8,1056376.49
Female,57,Yes,High School,Accountant,33,96455.45,0.1,29847.31,621,1447.97,Urban,5,257398.95
Male,35,Yes,Bachelor's,Accountant,11,114519.88,0.08,159181.64,649,2228.37,Urban,0,393998.43
Female,39,No,Master's,Freelancer,14,102033.25,0.08,7401.32,670,1919.84,Urban,2,230776.33
Female,37,No,Bachelor's,Sales Manager,13,106689.47,0.1,33615.68,628,1999.28,Suburban,3,234842.44
Female,34,Yes,High School,Accountant,6,32250.02,0.05,7467.75,766,0.0,Rural,2,252006.89
Male,66,Yes,Bachelor's,Banker,48,148960.64,0.08,43852.58,691,2383.58,Rural,6,475935.85
Male,44,No,Bachelor's,Engineer,23,96225.27,0.04,51634.21,757,2015.71,Suburban,3,429401.5
Male,59,Yes,PhD,Retired,39,109919.2,0.03,98763.47,850,2291.09,Suburban,4,641660.36
Female,32,Yes,Master's,Nurse,4,68692.68,0.07,5000.0,719,565.31,Urban,1,301015.21
Female,69,Yes,Master's,Accountant,42,122620.96,0.07,66603.64,719,1073.51,Suburban,5,595388.09
Male,48,Yes,Master's,Software Engineer,25,154379.68,0.05,185228.14,749,1684.34,Urban,7,1004151.78
Female,58,No,Bachelor's,Nurse,31,58508.78,0.06,34455.85,725,508.81,Urban,5,299861.74
Male,79,Yes,Bachelor's,Teacher,50,177176.5,0.05,98544.87,749,3454.65,Urban,6,793177.32
Male,42,Yes,PhD,Business Owner,14,117250.79,0.1,51607.6,648,1133.76,Urban,3,397669.42
Female,40,Yes,Master's,Doctor,16,130033.33,0.04,58462.43,790,2260.85,Urban,3,714561.41
Male,73,Yes,Master's,Teacher,47,130552.1,0.03,29698.97,850,2221.98,Suburban,8,792898.92
Male,76,Yes,Bachelor's,Nurse,50,106007.47,0.03,42016.04,850,1616.93,Suburban,7,706156.43
Male,34,No,PhD,Accountant,3,73081.93,0.07,5000.0,707,1379.43,Urban,0,206254.76
Female,51,Yes,Master's,Engineer,28,98365.69,0.06,87821.26,756,1258.4,Urban,3,558172.84
Female,80,No,Master's,Freelancer,50,150907.39,0.03,18140.22,803,2817.11,Suburban,11,840873.33
Female,31,Yes,Bachelor's,Nurse,10,133306.73,0.03,5406.36,846,2668.65,Urban,5,689885.64
Female,68,No,Bachelor's,Nurse,48,142023.81,0.05,118708.06,755,1769.57,Urban,7,833032.39
Female,46,Yes,Master's,Retired,21,74356.72,0.08,43505.92,687,1070.35,Suburban,5,268648.58
Male,73,Yes,Master's,Business Owner,50,165399.17,0.05,18222.72,749,1680.67,Urban,5,895210.69
Female,62,Yes,Bachelor's,Business Owner,39,141558.05,0.03,79281.07,798,2078.56,Urban,14,929468.05
Female,56,Yes,Bachelor's,Retired,35,93985.37,0.04,127473.68,769,1572.72,Suburban,4,599477.71
Female,63,No,High School,Software Engineer,43,108151.75,0.09,17330.31,647,1605.06,Urban,3,289671.35
Female,82,No,Bachelor's,Freelancer,50,105783.76,0.06,70986.73,734,1130.55,Urban,10,536730.4
Female,61,Yes,High School,Sales Manager,36,102213.59,0.06,49915.64,758,2107.08,Urban,1,408159.08
Male,35,Yes,Master's,Lawyer,12,151293.82,0.06,125491.98,729,1876.09,Suburban,1,738843.94
Male,29,No,Bachelor's,Accountant,5,77867.0,0.09,14226.2,654,1847.65,Urban,1,126351.4
Female,31,No,Master's,Retired,12,115836.95,0.05,100541.39,745,944.54,Urban,4,771634.11
Female,29,No,PhD,Engineer,3,133935.13,0.06,86917.15,754,1597.69,Suburban,4,744662.07
Female,57,Yes,High School,Doctor,38,81552.97,0.07,5000.0,757,645.86,Suburban,8,397697.73
Male,84,Yes,High School,Engineer,50,108606.99,0.03,81924.73,850,1145.94,Urban,10,883470.17
Male,56,Yes,Bachelor's,Doctor,35,152382.67,0.04,89267.17,777,1332.24,Urban,4,1133355.41
Female,31,Yes,Bachelor's,Retired,8,81596.32,0.07,30109.22,682,934.17,Urban,4,320137.94
Female,48,No,Master's,Freelancer,26,64223.18,0.05,27581.36,771,549.43,Rural,11,398924.22
Female,36,Yes,Bachelor's,Business Owner,15,133964.48,0.07,99170.59,715,1060.91,Urban,3,652176.08
Male,29,No,Master's,Engineer,6,123331.13,0.07,33850.01,688,703.78,Suburban,5,615659.77
Female,47,Yes,Master's,Accountant,20,80708.27,0.08,5000.0,669,1709.96,Urban,2,152528.1
Female,81,No,Bachelor's,Retired,50,148052.43,0.06,90547.58,732,1685.59,Urban,13,716101.64
Female,76,Yes,Bachelor's,Accountant,49,114928.73,0.03,87777.81,822,1997.63,Suburban,8,749788.54
Male,60,Yes,High School,Lawyer,36,100359.51,0.06,6104.79,749,2040.41,Urban,9,334402.87
Male,82,Yes,Master's,Retired,50,61734.38,0.07,16187.63,677,112.95,Urban,9,304347.08
Female,33,Yes,Master's,Sales Manager,9,101084.39,0.07,42629.62,709,1408.81,Suburban,4,394500.57
Male,56,Yes,PhD,Business Owner,35,196571.0,0.03,110302.89,812,1049.73,Suburban,6,1678527.31
Female,43,Yes,High School,Nurse,22,40609.88,0.08,29175.55,700,190.62,Urban,2,210623.74
Female,63,Yes,PhD,Accountant,39,98242.27,0.03,24648.91,838,1992.38,Urban,5,522994.36
Female,32,No,High School,Lawyer,7,64853.33,0.09,15398.23,633,752.02,Urban,0,195805.63
Male,64,Yes,Bachelor's,Software Engineer,39,124852.41,0.03,85049.24,800,1524.32,Rural,10,942356.06
Male,36,Yes,Bachelor's,Accountant,15,95571.04,0.07,25663.4,700,1007.8,Urban,3,388327.81
Female,59,No,Master's,Nurse,32,158657.93,0.03,117492.89,850,2879.89,Suburban,7,1002411.55
Female,64,Yes,PhD,Retired,34,162226.15,0.03,105223.77,850,2295.97,Urban,6,1163905.63
Male,61,Yes,Master's,Business Owner,37,164964.19,0.03,6308.39,850,1550.63,Urban,7,1268836.67
Male,66,Yes,Master's,Banker,40,126347.62,0.03,101059.39,834,831.88,Rural,7,1152424.21
Female,74,Yes,Master's,Lawyer,50,196367.21,0.04,170426.31,809,3908.65,Rural,8,1054960.33
Male,85,No,Bachelor's,Accountant,50,167373.75,0.05,37438.26,771,3455.63,Suburban,7,664570.18
Female,84,Yes,Bachelor's,Accountant,50,149578.43,0.04,130736.51,801,1962.84,Urban,6,1011309.71
Male,82,Yes,Master's,Freelancer,50,127667.89,0.03,66225.6,825,2094.76,Urban,10,831096.79
Female,67,No,Bachelor's,Accountant,46,80043.42,0.03,35334.89,839,1069.12,Urban,12,572811.06
Female,56,Yes,High School,Nurse,33,77053.04,0.06,31859.96,741,1568.78,Suburban,6,298185.81
Female,58,Yes,Bachelor's,Freelancer,35,96329.8,0.08,77865.83,690,686.18,Rural,4,470411.31
Male,85,Yes,PhD,Doctor,50,146518.58,0.03,67524.59,822,1715.81,Suburban,9,1108578.73
Female,30,Yes,High School,Sales Manager,10,149453.86,0.06,75380.76,746,785.67,Rural,6,949224.32
Male,70,No,Master's,Engineer,46,115909.89,0.03,67796.75,785,2375.26,Urban,5,604982.93
Female,52,No,Bachelor's,Accountant,30,109327.25,0.05,78638.23,762,1878.27,Urban,8,568132.05
Female,82,Yes,Bachelor's,Sales Manager,50,132976.1,0.03,13006.3,806,2573.02,Urban,12,706918.53
Female,69,Yes,PhD,Accountant,44,109007.42,0.03,42550.52,817,678.99,Suburban,5,958808.66
Male,63,No,Bachelor's,Business Owner,41,86452.58,0.07,41130.48,685,1083.03,Suburban,9,342615.69
Female,71,Yes,Master's,Banker,46,151905.02,0.03,67909.5,820,1685.6,Suburban,6,1169363.58
Male,85,No,Master's,Software Engineer,50,150419.96,0.06,95677.19,717,1868.89,Urban,11,719282.81
Male,40,No,High School,Sales Manager,15,89234.5,0.07,56476.9,700,1533.85,Urban,3,309842.1
Male,66,Yes,Master's,Nurse,44,151783.16,0.03,64671.82,810,2660.41,Urban,10,910869.38
Male,46,No,Bachelor's,Engineer,26,144755.72,0.03,101804.95,814,2380.18,Urban,5,928886.26
Male,86,No,Master's,Engineer,50,144048.37,0.03,76643.92,850,1250.12,Suburban,13,1203742.05
Male,43,Yes,Bachelor's,Business Owner,18,74388.33,0.06,57041.76,732,1339.5,Urban,5,295909.6
Female,69,Yes,High School,Freelancer,40,106030.01,0.04,21560.47,774,1994.38,Rural,11,507734.26
Male,57,Yes,Master's,Doctor,30,150613.93,0.03,172941.04,832,3003.99,Urban,5,948926.76
Female,66,No,Bachelor's,Accountant,42,171732.05,0.1,39715.26,620,2922.52,Suburban,6,400816.0
Male,62,No,Bachelor's,Software Engineer,42,162539.02,0.05,194503.6,759,1958.05,Rural,9,1043317.24
Female,29,No,Bachelor's,Sales Manager,5,106408.25,0.09,85384.74,660,1310.17,Rural,0,396426.0
Female,28,No,Bachelor's,Teacher,4,92880.82,0.06,31050.82,729,861.91,Rural,0,450608.32
Female,86,No,Master's,Sales Manager,50,164570.96,0.03,130349.6,850,2652.57,Urban,9,1127623.17
Female,81,No,Bachelor's,Business Owner,50,142146.38,0.03,136970.27,834,2103.55,Urban,8,1042846.9
Male,75,Yes,High School,Banker,50,120140.44,0.04,16630.32,782,1154.21,Rural,7,772375.44
Female,72,Yes,Bachelor's,Freelancer,48,115722.48,0.03,70396.77,830,2131.95,Urban,7,706742.0
Male,30,No,PhD,Lawyer,12,132461.94,0.05,95778.53,757,1580.89,Suburban,1,783467.94
Female,53,Yes,PhD,Lawyer,26,105142.88,0.04,39540.0,791,880.48,Suburban,4,765746.03
Male,55,Yes,High School,Software Engineer,30,72828.16,0.04,62972.08,760,1223.08,Urban,6,400791.47
Male,54,Yes,Bachelor's,Retired,31,116316.0,0.04,135726.87,761,2268.89,Rural,9,625304.73
Male,41,Yes,Bachelor's,Retired,17,67769.12,0.04,48582.54,778,1286.8,Urban,2,354501.06
Female,77,Yes,High School,Retired,50,118226.41,0.09,55357.09,663,1291.28,Urban,7,418082.81
Female,70,Yes,Bachelor's,Lawyer,47,149017.39,0.03,146443.63,850,2156.74,Suburban,10,1107608.58
Female,78,No,Bachelor's,Teacher,50,90261.03,0.1,62867.62,631,1519.14,Urban,6,258141.24
Female,51,Yes,Bachelor's,Lawyer,27,114197.75,0.07,78277.08,698,875.18,Urban,4,557120.55
Male,62,Yes,PhD,Freelancer,40,123581.7,0.04,73477.35,747,1013.25,Suburban,8,890244.39
Female,79,Yes,PhD,Freelancer,50,134950.52,0.03,35277.12,850,1800.0,Rural,11,942035.76
Female,61,Yes,Bachelor's,Sales Manager,38,139228.69,0.03,62920.34,850,2541.73,Urban,8,836030.75
Female,51,No,PhD,Software Engineer,31,158012.7,0.08,98287.56,675,2006.59,Suburban,5,564597.17
Female,33,Yes,Bachelor's,Lawyer,14,156244.9,0.06,6987.81,750,2486.21,Urban,4,657551.08
Female,84,No,PhD,Sales Manager,50,119069.77,0.03,5000.0,834,1837.91,Rural,8,745819.28
Female,58,Yes,Bachelor's,Sales Manager,30,113459.7,0.07,50976.96,715,2154.75,Suburban,10,354459.3
Male,83,Yes,Bachelor's,Freelancer,50,114706.15,0.04,17867.05,777,1074.09,Urban,7,716066.69
Male,56,Yes,Bachelor's,Nurse,28,98092.18,0.03,104856.14,841,1215.49,Suburban,6,785988.18
Male,63,No,Master's,Accountant,36,132226.96,0.03,55502.69,796,1566.49,Urban,4,885857.14
Male,56,Yes,Master's,Doctor,37,142190.0,0.03,170592.97,807,3014.64,Rural,5,802592.33
Male,40,Yes,PhD,Doctor,19,157690.1,0.08,121575.79,683,2438.43,Urban,5,581983.99
Female,35,No,Master's,Accountant,16,126869.36,0.07,110335.74,689,1792.15,Suburban,5,541860.43
Male,42,Yes,Master's,Lawyer,23,177102.23,0.08,26912.15,670,2537.35,Suburban,4,534176.09
Female,60,Yes,High School,Engineer,35,90363.09,0.11,104614.42,601,1409.3,Urban,2,236714.19
Female,86,No,Master's,Lawyer,50,155826.39,0.03,70500.96,850,2300.66,Urban,13,1064822.51
Male,52,Yes,PhD,Software Engineer,32,116407.97,0.04,34866.51,774,2316.77,Urban,3,508953.71
Male,43,No,Bachelor's,Freelancer,22,107839.8,0.05,50781.17,786,1110.28,Urban,2,668265.79
Female,48,Yes,Master's,Banker,21,163481.22,0.03,5000.0,850,3080.15,Urban,4,890086.86
Female,79,Yes,Bachelor's,Accountant,50,101999.26,0.03,48460.73,806,921.48,Urban,10,788501.05
Female,64,Yes,Master's,Lawyer,41,109221.09,0.07,44192.14,706,935.42,Urban,8,479372.57
Male,72,No,High School,Banker,50,143169.25,0.03,8735.35,805,1302.88,Suburban,10,1063559.3
Female,44,No,Bachelor's,Nurse,22,148008.28,0.06,44599.32,732,1915.52,Urban,2,620109.42
Male,61,No,Bachelor's,Engineer,37,128639.09,0.06,96038.08,745,2898.52,Rural,6,475479.81
Female,40,Yes,High School,Business Owner,15,128259.6,0.06,88821.13,743,1056.19,Urban,3,764561.67
Female,61,No,Master's,Teacher,38,45446.27,0.07,21972.44,731,230.62,Urban,2,242915.65
Male,70,No,Bachelor's,Accountant,45,167818.78,0.03,52045.88,797,1849.69,Urban,9,1251566.8
Male,42,Yes,Master's,Retired,15,104718.16,0.07,51639.85,705,1007.94,Rural,3,461179.54
Male,68,No,PhD,Retired,46,107049.06,0.03,53993.81,809,1944.14,Urban,5,650817.33
Male,49,Yes,Master's,Freelancer,25,97698.72,0.09,41517.18,660,1386.45,Urban,3,289314.42
Female,78,Yes,Bachelor's,Engineer,50,136360.58,0.03,81247.45,850,1406.62,Urban,6,1095248.77
Male,31,No,High School,Accountant,7,89011.3,0.04,36735.48,794,906.1,Rural,4,612361.38
Female,76,No,Bachelor's,Sales Manager,47,147524.81,0.03,136972.38,807,2847.97,Suburban,9,828225.05
Male,74,No,Master's,Retired,47,135260.32,0.04,60076.3,751,1420.46,Suburban,5,858311.47
Female,66,Yes,PhD,Banker,42,137779.63,0.05,84381.88,768,1494.04,Suburban,9,842631.09
Female,50,No,Master's,Software Engineer,26,118734.82,0.06,61689.63,755,750.23,Urban,4,743217.62
Female,40,No,PhD,Doctor,13,193392.41,0.05,143641.77,774,2784.47,Urban,5,1062850.87
Female,35,Yes,Master's,Retired,15,81322.11,0.08,20435.07,691,924.35,Urban,4,305024.14
Male,28,Yes,Bachelor's,Engineer,3,104898.67,0.1,59513.11,620,852.97,Urban,0,389798.87
Female,68,No,PhD,Retired,39,97031.9,0.03,20161.0,835,975.01,Urban,5,747852.75
Male,77,Yes,Master's,Doctor,50,173875.53,0.03,62141.64,801,1756.32,Rural,9,1235934.39
Male,44,Yes,PhD,Lawyer,18,166104.11,0.03,117271.1,850,2206.52,Urban,7,1235495.76
Male,44,No,Master's,Lawyer,14,113864.73,0.05,107139.58,757,2042.51,Rural,1,586994.93
Female,35,Yes,High School,Lawyer,10,119507.54,0.08,51778.58,692,1573.84,Suburban,2,432055.32
Female,30,No,High School,Freelancer,3,67971.31,0.05,57691.64,769,1384.23,Urban,3,312724.14
Female,56,Yes,Master's,Banker,30,69773.01,0.06,91580.94,718,894.39,Rural,2,354040.39
Male,81,Yes,PhD,Banker,50,201033.18,0.04,17481.78,788,3724.67,Rural,7,909738.02
Male,49,Yes,Bachelor's,Lawyer,26,119027.79,0.03,76915.26,850,2613.59,Urban,5,633337.66
Female,70,Yes,Bachelor's,Engineer,48,113839.54,0.04,113699.81,784,1404.27,Urban,8,764786.92
Female,29,Yes,Bachelor's,Retired,7,66695.63,0.12,19323.42,591,706.21,Rural,1,145187.04
Male,29,No,Master's,Sales Manager,3,107251.42,0.12,32804.14,600,1433.77,Suburban,1,206218.86
Female,75,No,Bachelor's,Engineer,50,93211.03,0.04,63928.23,795,1154.29,Urban,9,616088.49
Male,44,No,Bachelor's,Business Owner,17,148773.83,0.05,68878.58,729,2049.24,Rural,1,659782.78
Male,36,Yes,Master's,Doctor,13,55208.36,0.06,41667.52,745,561.33,Suburban,3,319078.39
Male,60,Yes,Master's,Accountant,38,132023.21,0.06,99781.86,756,2552.05,Urban,7,589646.47
Male,56,No,High School,Freelancer,32,86995.63,0.1,38309.45,624,1734.06,Urban,5,194329.8
Male,56,Yes,Bachelor's,Business Owner,33,167860.47,0.08,69474.1,662,1304.83,Urban,2,699094.64
Female,81,No,Bachelor's,Accountant,50,81839.57,0.03,89762.14,803,1158.15,Rural,6,623872.37
Female,71,No,Bachelor's,Business Owner,48,188768.78,0.04,41980.27,783,3490.34,Suburban,9,887108.69
Female,84,No,Bachelor's,Sales Manager,50,175684.76,0.05,23253.77,749,2410.56,Rural,6,849991.85
Female,33,Yes,Master's,Engineer,7,128333.01,0.04,24467.45,781,1365.47,Suburban,0,795108.82
Female,70,Yes,High School,Banker,46,70221.21,0.04,45688.65,793,1064.14,Suburban,7,430521.66
Male,33,Yes,Bachelor's,Business Owner,9,125447.0,0.04,62451.34,777,2150.18,Suburban,2,642300.37
Female,79,Yes,High School,Accountant,50,109300.25,0.06,40136.21,725,1403.99,Urban,7,481979.87
Female,64,No,Bachelor's,Teacher,43,107760.15,0.07,55988.37,725,1335.81,Urban,8,449362.8
Male,72,Yes,Bachelor's,Accountant,46,91449.43,0.05,67196.06,765,1364.19,Urban,5,500145.53
Male,28,No,Master's,Sales Manager,10,94769.94,0.1,5000.0,629,1590.41,Suburban,1,206583.25
Female,43,Yes,Bachelor's,Accountant,19,89738.7,0.03,34503.05,850,1927.22,Suburban,5,464264.37
Female,78,Yes,High School,Retired,50,124952.37,0.07,18076.64,687,1669.17,Urban,7,452719.33
Male,38,Yes,Bachelor's,Accountant,13,63407.4,0.04,5000.0,802,628.06,Urban,6,425979.97
Female,49,Yes,Master's,Nurse,23,71143.41,0.04,36259.98,781,1186.87,Urban,6,372052.56
Female,61,Yes,Bachelor's,Software Engineer,33,126064.49,0.03,18859.7,849,880.94,Urban,9,1055791.37
Male,28,No,High School,Business Owner,8,171427.93,0.03,108752.67,850,3221.95,Suburban,1,1038742.32
Female,40,Yes,High School,Engineer,12,49900.46,0.06,32290.33,726,1063.25,Urban,4,156673.16
Female,76,No,Bachelor's,Engineer,50,113632.84,0.04,49009.16,805,1239.48,Urban,4,771999.01
Male,73,No,Master's,Banker,47,152434.71,0.03,102370.7,826,1992.65,Urban,10,1136229.3
Female,76,No,Bachelor's,Business Owner,50,158788.41,0.03,40361.89,850,2510.17,Urban,11,1014264.56
Male,85,Yes,High School,Sales Manager,50,154731.89,0.03,39010.85,850,2653.46,Urban,8,938834.53
Male,69,Yes,Master's,Doctor,49,166620.79,0.03,29632.49,850,2349.3,Suburban,9,1119097.69
Male,55,No,Bachelor's,Teacher,32,109044.13,0.06,27472.04,714,1456.03,Suburban,12,444585.44
Female,76,No,Master's,Software Engineer,50,176302.59,0.05,82426.74,750,2149.07,Urban,8,998442.85
Female,40,Yes,Bachelor's,Lawyer,15,200652.13,0.05,153089.04,754,2073.93,Urban,2,1244274.5
Male,65,No,Bachelor's,Lawyer,44,180656.34,0.03,20236.83,821,1705.53,Rural,5,1401108.69
Male,57,Yes,Master's,Sales Manager,38,115107.49,0.08,65117.52,688,1715.72,Suburban,5,399102.23
Male,85,Yes,Master's,Nurse,50,117527.52,0.07,50759.26,680,1192.83,Urban,9,509143.34
Female,63,Yes,Master's,Accountant,40,129914.49,0.03,5000.0,769,1753.24,Urban,8,797897.15
