player_id,cognitive_ability,starting_age,age_now,years_playing,total_study_hours,deliberate_share,deliberate_hours,tactics_training_hours,analyzes_own_games,opening_study_hours,games_played,has_coach,studies_endgames,peak_rating,plateaued,reached_expert
CHS024030,1.72,16,26,10,1970,0.526,1040,290,4.93,380,4590,0,1,1843,0,0
CHS024031,5.98,19,30,11,90,0.416,40,10,5.78,30,830,0,1,961,0,0
CHS024032,2.43,32,58,26,3020,0.664,2010,630,5.17,350,3180,0,0,1397,1,0
CHS024033,6.27,18,26,8,540,0.593,320,130,7.93,80,940,0,1,1380,0,0
CHS024034,4.36,10,17,7,2540,0.429,1090,610,0.3,800,1850,0,0,1397,1,0
CHS024035,2.06,8,18,10,1000,0.497,500,230,4.3,270,3830,1,0,1523,0,0
CHS024036,4.17,11,31,20,220,0.722,160,50,8.08,20,2020,0,0,1565,0,0
CHS024037,4.65,26,52,26,1550,0.063,100,60,3.44,720,260,1,0,400,0,0
CHS024038,6.04,14,42,28,640,0.273,170,60,3.1,190,560,0,0,1238,0,0
CHS024039,3.01,20,33,13,1080,0.486,520,130,7.93,380,4550,0,0,1449,0,0
CHS024040,9.55,19,49,30,1990,0.644,1280,330,10.0,330,4810,1,1,2800,0,1
CHS024041,6.6,11,33,22,1520,0.553,840,480,4.93,460,3400,0,0,2501,1,1
CHS024042,5.31,15,25,10,1150,0.622,720,420,8.05,190,4090,0,0,2221,0,1
CHS024043,3.57,8,35,27,460,0.27,120,50,7.18,210,1610,0,0,1123,1,0
CHS024044,5.47,8,11,3,1850,0.66,1220,400,8.59,300,3050,0,0,2740,0,1
CHS024045,6.31,18,32,14,1230,0.619,760,200,7.14,320,5430,0,1,2189,1,1
CHS024046,8.05,8,23,15,3700,0.683,2530,1300,7.34,380,3930,0,0,2900,0,1
CHS024047,1.8,18,33,15,560,0.894,500,190,4.57,20,5220,0,0,1880,1,0
CHS024048,6.8,25,40,15,280,0.573,160,30,6.3,50,1420,0,1,1579,0,0
CHS024049,6.15,31,47,16,2080,0.642,1340,340,6.78,360,1780,1,0,1870,0,0
CHS024050,3.99,12,21,9,270,0.337,90,40,7.18,60,3300,0,0,1372,0,0
CHS024051,1.68,19,24,5,2870,0.487,1400,490,3.25,670,5840,0,1,1817,0,0
CHS024052,2.05,13,27,14,1980,0.222,440,90,3.03,920,610,0,0,940,1,0
CHS024053,4.2,10,30,20,1390,0.219,300,100,4.24,510,1720,0,0,1517,0,0
CHS024054,5.08,25,37,12,220,0.775,170,30,6.76,20,4980,0,0,1825,0,0
CHS024055,10.0,14,30,16,1790,0.823,1470,780,7.77,140,3320,0,1,2900,0,1
CHS024056,10.0,10,21,11,190,0.29,60,20,4.78,90,2000,0,1,1826,0,0
CHS024057,3.06,23,30,7,1990,0.818,1630,740,3.22,140,4780,0,1,2151,0,1
CHS024058,6.44,22,32,10,1620,0.583,940,260,7.44,270,6450,0,0,2657,0,1
CHS024059,8.06,11,14,3,2130,0.043,90,30,5.59,620,650,0,1,1450,1,0
CHS024060,5.74,50,55,5,1410,0.732,1030,340,7.12,130,750,1,0,1527,0,0
CHS024061,3.44,15,25,10,2400,0.792,1900,870,9.61,280,4580,0,0,2154,0,1
CHS024062,2.78,12,18,6,210,0.453,100,50,6.27,50,1030,1,0,782,0,0
CHS024063,7.09,6,12,6,440,0.575,250,120,5.47,80,550,0,0,1468,0,0
CHS024064,1.32,36,55,19,3560,0.42,1500,750,5.37,770,2030,0,0,984,0,0
CHS024065,5.73,41,50,9,2140,0.453,970,270,6.86,640,250,0,1,973,0,0
CHS024066,4.48,10,30,20,990,0.463,460,260,9.58,210,7320,0,0,2637,0,1
CHS024067,6.0,13,29,16,1200,0.519,620,230,10.0,260,1290,1,0,1854,1,0
CHS024068,5.57,16,26,10,1200,0.526,630,220,2.85,210,3190,0,1,1800,0,0
CHS024069,7.76,5,11,6,2010,0.456,920,350,2.23,750,1590,0,1,2499,0,1
CHS024070,6.18,20,27,7,1530,0.419,640,330,2.14,390,5320,0,1,2015,0,1
CHS024071,4.26,18,29,11,2070,0.259,540,310,5.43,720,2370,0,1,1363,1,0
CHS024072,2.34,14,45,31,1250,0.552,690,190,5.76,370,160,0,1,582,0,0
CHS024073,3.78,7,26,19,1440,0.439,630,300,3.92,290,2160,0,0,1557,0,0
CHS024074,5.19,6,10,4,840,0.267,220,90,8.86,270,890,0,0,1520,0,0
CHS024075,6.59,10,24,14,3520,0.379,1330,640,4.64,1490,6400,1,0,2386,1,1
CHS024076,3.8,22,29,7,580,0.105,60,30,7.62,190,2730,0,0,1193,0,0
CHS024077,3.71,18,23,5,410,0.907,370,110,5.97,20,3000,0,0,1949,0,0
CHS024078,2.99,18,26,8,640,0.16,100,50,7.63,200,4410,0,1,986,0,0
CHS024079,7.86,8,12,4,1460,0.237,350,180,5.72,400,2320,1,0,1937,0,0
CHS024080,4.75,12,30,18,2350,0.263,620,330,10.0,910,1480,0,1,1364,0,0
CHS024081,3.89,24,58,34,5070,0.272,1380,300,5.16,1140,4170,0,0,1890,1,0
CHS024082,6.89,18,31,13,220,0.294,60,30,6.21,70,1620,0,0,1146,1,0
CHS024083,5.92,10,17,7,500,0.388,190,50,10.0,190,240,0,0,1040,0,0
CHS024084,3.3,10,18,8,500,0.361,180,40,2.81,110,2320,0,1,1060,1,0
CHS024085,4.67,17,22,5,980,0.249,240,70,5.32,300,60,1,1,400,0,0
CHS024086,5.07,12,31,19,1810,0.489,890,380,5.67,510,1830,0,0,1329,1,0
CHS024087,6.15,15,26,11,150,0.423,60,30,5.57,60,3050,0,0,1756,1,0
CHS024088,5.03,11,17,6,1340,0.376,500,110,3.47,360,3000,1,0,1536,0,0
CHS024089,4.36,17,37,20,170,0.39,70,30,1.24,50,1400,1,1,1039,0,0
CHS024090,5.54,15,29,14,1150,0.658,760,190,2.14,170,1510,0,0,1658,1,0
CHS024091,8.15,8,14,6,430,0.681,290,80,4.83,70,2410,0,0,1929,0,0
CHS024092,6.63,50,60,10,1520,0.177,270,160,7.23,680,8220,0,1,1721,1,0
CHS024093,2.71,21,33,12,2290,0.272,620,350,7.79,950,4510,0,0,1575,1,0
CHS024094,3.8,16,19,3,250,0.238,60,20,3.89,110,1600,1,0,660,0,0
CHS024095,2.58,13,25,12,1070,0.141,150,70,4.89,640,3500,0,0,718,1,0
CHS024096,4.07,14,27,13,470,0.349,160,70,3.76,120,2650,1,0,1163,0,0
CHS024097,2.46,28,51,23,180,0.829,150,60,9.52,10,3680,1,1,1428,0,0
CHS024098,2.68,24,32,8,1530,0.205,310,150,6.19,840,5320,1,1,1082,1,0
CHS024099,5.95,13,17,4,1190,0.461,550,270,8.35,230,1360,0,0,1608,0,0
CHS024100,2.18,10,18,8,1850,0.198,370,190,7.38,580,3100,0,0,1455,0,0
CHS024101,3.72,17,51,34,640,0.464,300,70,0.44,120,5350,0,0,1380,0,0
CHS024102,5.49,16,31,15,3230,0.421,1360,600,3.25,1200,3880,0,0,1990,0,0
CHS024103,6.41,13,17,4,2420,0.576,1390,790,7.46,470,11060,0,1,2790,0,1
CHS024104,4.97,34,44,10,3420,0.318,1090,300,6.31,870,960,0,1,1137,0,0
CHS024105,4.66,35,56,21,1360,0.207,280,110,5.03,510,1480,0,0,1192,1,0
CHS024106,6.89,15,29,14,2000,0.314,630,230,3.58,560,2400,0,0,1587,0,0
CHS024107,4.13,7,12,5,1470,0.459,670,180,4.6,390,240,0,1,816,0,0
CHS024108,4.81,14,28,14,1070,0.452,480,210,2.73,350,2460,1,0,1682,1,0
CHS024109,4.98,22,50,28,1800,0.207,370,220,0.11,470,4490,0,1,1823,1,0
CHS024110,5.87,18,42,24,630,0.534,340,170,6.7,130,5400,0,0,2087,0,1
CHS024111,3.01,20,32,12,1040,0.611,640,200,3.21,130,5240,0,1,1507,1,0
CHS024112,3.62,19,35,16,220,0.784,170,40,10.0,20,3000,0,1,1883,1,0
CHS024113,6.01,16,23,7,730,0.374,270,120,5.78,150,1760,0,0,1478,0,0
CHS024114,8.33,17,25,8,790,0.317,250,110,3.02,300,3170,0,0,1898,0,0
CHS024115,6.28,19,38,19,30,0.238,10,0,9.04,10,2190,0,0,996,0,0
CHS024116,2.84,12,31,19,1250,0.272,340,150,5.75,390,1750,0,0,1291,0,0
CHS024117,4.72,13,25,12,750,0.394,300,110,7.32,200,3050,1,0,2381,1,1
CHS024118,7.67,14,24,10,1190,0.06,70,20,7.57,540,380,0,0,872,1,0
CHS024119,8.26,16,25,9,690,0.385,270,140,4.96,130,2310,0,0,1722,0,0
CHS024120,7.17,26,34,8,520,0.589,310,120,8.72,90,2450,0,1,1942,0,0
CHS024121,5.2,12,26,14,2360,0.47,1110,530,9.24,740,2230,0,0,1665,0,0
CHS024122,6.82,27,43,16,660,0.665,440,250,8.33,140,1950,0,0,2073,0,1
CHS024123,4.77,10,16,6,2300,0.422,970,440,2.65,800,200,0,1,753,0,0
CHS024124,6.45,14,30,16,260,0.288,70,30,1.06,110,4090,1,0,1688,0,0
CHS024125,6.41,19,28,9,2040,0.778,1590,420,7.83,180,4710,0,1,2313,0,1
CHS024126,8.14,12,34,22,370,0.614,230,130,8.13,50,1850,0,0,1622,1,0
CHS024127,4.14,12,43,31,2030,0.454,920,440,7.38,710,7030,0,1,2392,1,1
CHS024128,4.91,7,24,17,580,0.747,430,230,7.74,100,2910,0,0,2385,0,1
CHS024129,1.01,10,28,18,2820,0.231,650,260,6.88,1440,2790,0,0,1244,0,0
CHS024130,6.83,9,21,12,3510,0.761,2670,1510,10.0,350,3400,0,0,2823,0,1
CHS024131,6.0,17,31,14,310,0.179,60,30,6.51,140,1100,0,1,910,0,0
CHS024132,1.31,18,30,12,1090,0.565,620,260,5.97,190,5810,0,1,1844,1,0
CHS024133,9.66,46,49,3,480,0.193,90,30,5.26,220,1260,0,1,1040,0,0
CHS024134,6.78,16,56,40,1240,0.66,820,440,7.49,230,3240,0,1,2458,0,1
CHS024135,5.45,20,35,15,220,0.476,100,20,2.94,60,3330,0,1,1569,1,0
CHS024136,9.67,25,39,14,1510,0.361,550,320,8.99,500,4330,1,0,2714,1,1
CHS024137,4.56,17,21,4,390,0.23,90,50,6.43,200,4500,0,0,1380,0,0
CHS024138,6.87,9,20,11,200,0.814,160,40,7.74,10,2170,0,1,1808,0,0
CHS024139,3.76,30,45,15,270,0.318,90,30,5.7,60,3610,0,0,963,1,0
CHS024140,5.01,20,50,30,830,0.389,320,150,3.72,260,2350,0,0,1144,0,0
CHS024141,2.74,8,19,11,1800,0.889,1600,660,5.39,80,960,0,1,1677,0,0
CHS024142,5.26,41,55,14,1530,0.153,230,70,9.62,610,3330,0,0,1049,0,0
CHS024143,3.83,8,42,34,1370,0.651,890,330,8.14,310,1300,0,1,2101,1,1
CHS024144,5.84,10,17,7,3590,0.428,1540,810,5.06,670,2720,0,1,2010,0,1
CHS024145,6.01,15,25,10,500,0.473,240,100,5.61,160,1860,1,0,1485,0,0
CHS024146,1.57,8,16,8,1260,0.151,190,100,3.28,350,1470,0,0,656,0,0
CHS024147,7.5,7,19,12,1840,0.43,790,320,5.79,540,3410,0,1,2769,1,1
CHS024148,6.15,27,38,11,2200,0.673,1480,550,5.57,390,500,0,1,1578,0,0
CHS024149,3.63,14,28,14,3530,0.168,590,270,7.78,1810,2070,0,0,1541,1,0
CHS024150,5.5,40,52,12,1570,0.558,880,260,7.73,410,810,0,1,1321,1,0
CHS024151,3.74,29,43,14,680,0.47,320,60,7.71,200,4140,1,1,1442,1,0
CHS024152,5.39,10,18,8,1260,0.72,910,500,8.95,230,1270,0,0,1863,0,0
CHS024153,1.69,21,28,7,740,0.479,350,130,6.95,240,1900,0,0,1141,0,0
CHS024154,5.77,10,46,36,1350,0.418,560,290,4.89,530,2140,0,1,2289,1,1
CHS024155,5.29,39,67,28,5240,0.14,730,390,7.54,2120,690,1,0,804,0,0
CHS024156,4.5,10,23,13,1900,0.394,750,330,4.96,420,5110,1,0,1473,0,0
CHS024157,3.7,20,24,4,1830,0.48,880,290,7.82,610,860,0,1,1184,0,0
CHS024158,0.55,19,34,15,3130,0.578,1810,490,7.36,920,340,0,0,724,0,0
CHS024159,6.26,16,21,5,1660,0.795,1320,740,3.7,220,4140,0,0,2448,0,1
CHS024160,2.45,10,11,1,1060,0.652,690,290,6.06,190,1230,0,0,1780,0,0
CHS024161,3.59,60,66,6,1630,0.659,1070,510,6.88,260,1150,0,0,994,0,0
CHS024162,9.08,29,35,6,1750,0.166,290,150,8.36,960,440,1,0,1348,0,0
CHS024163,4.15,14,25,11,1110,0.745,830,260,0.47,100,2060,0,0,1679,1,0
CHS024164,3.45,9,24,15,1370,0.568,780,230,5.6,270,3370,0,0,2104,0,1
CHS024165,4.87,38,48,10,810,0.264,210,110,6.97,380,1660,0,1,1202,0,0
CHS024166,5.86,15,23,8,6190,0.219,1360,360,8.23,2780,980,1,0,1808,1,0
CHS024167,4.12,20,27,7,6510,0.472,3070,1050,6.1,1270,2000,0,1,1895,0,0
CHS024168,8.77,15,25,10,1180,0.512,600,180,6.14,400,4030,0,0,2321,1,1
CHS024169,5.88,48,56,8,40,0.316,10,10,5.12,10,470,1,1,400,1,0
CHS024170,1.92,10,31,21,480,0.536,260,150,1.6,80,2290,1,0,1632,0,0
CHS024171,5.07,24,40,16,190,0.179,30,10,3.99,100,4870,0,0,865,0,0
CHS024172,3.91,19,29,10,850,0.686,580,270,6.83,130,5540,0,1,1939,0,0
CHS024173,6.75,18,23,5,610,0.423,260,130,7.71,200,1080,0,0,1461,0,0
CHS024174,5.47,22,37,15,2000,0.229,460,140,4.78,630,380,0,0,982,1,0
CHS024175,3.15,21,51,30,1350,0.446,600,160,1.47,370,540,0,1,914,1,0
CHS024176,7.89,27,44,17,440,0.141,60,30,6.68,190,2680,0,0,1412,1,0
CHS024177,2.8,8,23,15,840,0.285,240,50,7.32,350,6790,0,0,1769,1,0
CHS024178,5.44,13,43,30,520,0.204,110,40,4.81,220,240,0,1,540,0,0
CHS024179,6.5,13,26,13,4340,0.326,1410,530,9.53,930,510,0,0,1715,0,0
CHS024180,5.09,34,36,2,90,0.783,70,20,6.37,10,1300,0,0,969,0,0
CHS024181,3.35,18,34,16,1470,0.587,860,490,8.0,230,2000,0,0,1521,0,0
CHS024182,2.02,28,41,13,550,0.284,160,80,0.05,250,2750,1,0,764,0,0
CHS024183,5.92,22,28,6,760,0.274,210,90,4.31,370,4070,0,1,1343,1,0
CHS024184,5.61,7,14,7,1670,0.612,1020,240,2.93,440,1860,0,1,1899,1,0
CHS024185,7.43,13,16,3,490,0.515,250,140,5.04,150,2320,1,0,2070,0,1
CHS024186,5.95,16,29,13,820,0.29,240,80,2.62,270,1250,0,0,1141,1,0
CHS024187,4.01,11,16,5,3690,0.717,2650,1430,6.19,460,6840,0,0,2553,0,1
CHS024188,3.69,22,28,6,1130,0.535,600,250,8.4,330,2170,0,1,1484,1,0
CHS024189,2.61,14,26,12,1070,0.213,230,50,4.68,260,7290,0,0,1531,0,0
CHS024190,2.83,21,27,6,1280,0.25,320,80,4.57,630,180,0,0,400,0,0
CHS024191,6.35,26,30,4,2870,0.572,1640,680,2.2,640,1210,0,1,1760,0,0
CHS024192,4.61,18,27,9,50,0.223,10,0,5.62,20,260,1,0,400,0,0
CHS024193,2.71,25,54,29,1430,0.5,720,260,3.68,420,2860,0,0,1272,0,0
CHS024194,2.97,11,38,27,1440,0.213,310,140,2.96,550,4110,0,0,1500,1,0
CHS024195,4.96,24,37,13,3310,0.661,2190,890,4.8,470,1420,1,0,1851,0,0
CHS024196,8.07,29,32,3,3260,0.63,2050,1140,6.53,810,3620,0,0,2483,0,1
CHS024197,5.66,11,12,1,2270,0.602,1370,420,1.46,590,510,1,0,1210,0,0
CHS024198,3.41,15,19,4,1400,0.122,170,60,7.42,730,1410,0,1,801,0,0
CHS024199,5.5,13,35,22,840,0.201,170,80,1.42,370,1200,1,0,1089,1,0
CHS024200,9.48,28,48,20,350,0.421,150,40,8.19,140,70,0,0,1067,0,0
CHS024201,6.4,21,22,1,1290,0.324,420,240,8.59,590,2290,0,0,1751,1,0
CHS024202,4.33,12,17,5,1440,0.399,570,310,4.72,590,1230,1,0,1411,0,0
CHS024203,2.94,12,20,8,190,0.731,140,40,10.0,20,1020,1,0,1107,0,0
CHS024204,2.16,16,29,13,1910,0.358,680,140,4.23,750,3250,0,0,1352,1,0
CHS024205,5.25,8,18,10,170,0.726,120,70,6.38,20,3140,0,0,1883,0,0
CHS024206,7.92,18,38,20,470,0.579,270,70,6.53,140,4140,0,1,2429,0,1
CHS024207,8.28,13,31,18,2080,0.543,1130,460,5.2,560,2000,0,0,2241,0,1
CHS024208,6.55,16,20,4,620,0.513,320,160,7.98,180,5290,0,0,2289,0,1
CHS024209,5.78,21,24,3,930,0.462,430,200,4.19,150,1270,0,1,1333,1,0
CHS024210,6.8,12,25,13,1860,0.599,1110,630,8.21,380,5510,0,1,2497,0,1
CHS024211,3.69,35,47,12,3180,0.598,1900,820,7.42,560,2230,0,0,1736,1,0
CHS024212,4.8,20,28,8,1800,0.21,380,190,5.3,920,3780,0,1,1659,1,0
CHS024213,6.68,16,19,3,2090,0.357,750,190,7.08,730,5430,0,0,2180,1,1
CHS024214,1.32,17,19,2,690,0.339,230,80,3.4,300,970,0,0,400,0,0
CHS024215,3.32,13,21,8,1510,0.26,390,120,5.05,580,1450,0,0,1299,0,0
CHS024216,1.15,10,16,6,2370,0.376,890,400,3.25,830,660,0,0,544,0,0
CHS024217,5.99,35,41,6,480,0.875,420,160,6.9,30,490,0,1,1204,1,0
CHS024218,1.86,28,34,6,3470,0.538,1870,690,10.0,730,1620,0,0,1504,0,0
CHS024219,2.9,16,40,24,1570,0.442,690,290,4.53,410,3420,0,1,1701,0,0
CHS024220,2.91,15,24,9,440,0.451,200,70,6.71,70,1530,1,0,1281,0,0
CHS024221,6.14,16,25,9,980,0.268,260,90,4.34,290,1590,0,1,1237,1,0
CHS024222,0.87,22,34,12,850,0.332,280,60,7.74,170,2290,0,1,1090,0,0
CHS024223,5.06,25,27,2,270,0.527,140,40,3.6,60,1060,0,0,852,0,0
CHS024224,7.49,19,39,20,230,0.81,190,70,6.97,10,2520,0,0,2404,0,1
CHS024225,7.11,26,30,4,1180,0.292,340,100,5.36,430,840,0,0,1324,1,0
CHS024226,4.52,6,21,15,1540,0.615,950,200,9.48,250,2910,0,1,2221,1,1
CHS024227,2.56,11,22,11,1800,0.073,130,80,6.54,1050,5470,0,1,1740,0,0
CHS024228,5.0,13,17,4,1930,0.609,1180,600,5.5,470,320,1,1,1639,0,0
CHS024229,6.45,28,63,35,250,0.596,150,70,6.88,60,1320,0,0,1294,0,0
CHS024230,5.62,14,27,13,750,0.728,550,120,7.12,100,1150,1,0,1582,0,0
CHS024231,5.23,7,8,1,960,0.216,210,50,4.77,330,1260,0,0,1394,1,0
CHS024232,5.09,31,40,9,1160,0.564,650,190,2.0,190,3090,0,0,883,0,0
CHS024233,9.29,24,27,3,490,0.399,200,90,3.33,130,6240,0,0,2246,1,1
CHS024234,10.0,8,13,5,950,0.267,250,150,5.58,460,260,1,0,1733,0,0
CHS024235,7.72,12,27,15,1820,0.252,460,190,4.39,510,1850,0,0,1752,0,0
CHS024236,4.48,6,11,5,1250,0.321,400,220,5.01,270,2590,0,0,1601,1,0
CHS024237,0.54,10,19,9,1240,0.692,860,430,8.49,170,7360,1,1,2040,1,1
CHS024238,5.82,8,30,22,6460,0.556,3590,1080,3.29,1480,1310,0,1,2073,0,1
CHS024239,6.9,10,30,20,1280,0.185,240,80,6.94,400,2230,1,0,1453,1,0
CHS024240,9.7,19,34,15,710,0.074,50,20,0.22,380,1120,0,0,1174,1,0
CHS024241,3.59,10,13,3,500,0.262,130,80,7.98,160,560,0,0,567,0,0
CHS024242,6.76,17,40,23,830,0.573,480,280,9.99,160,2400,1,0,2292,1,1
CHS024243,5.67,20,47,27,1080,0.585,630,320,8.23,280,2840,0,0,2210,0,1
CHS024244,6.56,27,38,11,3140,0.332,1040,370,5.21,680,910,1,1,1568,1,0
CHS024245,4.09,13,45,32,120,0.544,70,20,6.7,20,1670,1,0,1376,0,0
CHS024246,5.49,21,39,18,520,0.697,360,70,5.83,50,790,1,0,1477,0,0
CHS024247,5.09,12,21,9,1100,0.276,300,170,6.4,320,5450,0,1,2141,1,1
CHS024248,3.01,10,24,14,220,0.23,50,10,6.42,120,2580,0,1,897,1,0
CHS024249,7.2,27,32,5,2860,0.087,250,110,6.24,1620,1710,0,0,1222,1,0
CHS024250,3.66,20,25,5,1560,0.24,370,100,4.82,720,1000,0,1,833,0,0
CHS024251,4.46,28,43,15,460,0.538,250,140,5.76,120,740,0,0,1090,0,0
CHS024252,6.09,27,41,14,300,0.169,50,10,2.75,110,3660,1,0,1350,1,0
CHS024253,6.96,7,12,5,960,0.249,240,140,7.41,310,2950,0,0,1854,0,0
CHS024254,5.89,13,24,11,1200,0.34,410,150,2.72,340,3480,0,0,1339,0,0
CHS024255,4.54,12,24,12,2040,0.455,930,260,2.86,770,2890,1,0,1716,0,0
CHS024256,5.56,15,22,7,1580,0.286,450,130,4.64,680,600,0,0,1236,0,0
CHS024257,5.16,10,32,22,2910,0.723,2100,1180,3.27,420,470,0,0,2106,0,1
CHS024258,5.96,11,19,8,1570,0.402,630,350,9.6,410,3480,0,0,2258,0,1
CHS024259,5.2,17,21,4,1830,0.163,300,160,5.3,780,930,0,0,1076,0,0
CHS024260,10.0,15,31,16,1280,0.795,1020,270,3.59,140,3500,1,1,2565,0,1
CHS024261,2.57,23,32,9,1510,0.563,850,290,6.07,400,1380,1,0,1199,0,0
CHS024262,9.4,15,32,17,730,0.562,410,210,1.58,140,3230,0,0,2254,1,1
CHS024263,8.52,16,38,22,850,0.851,720,210,5.9,50,1220,1,0,2409,0,1
CHS024264,4.32,14,17,3,600,0.253,150,30,9.23,150,4010,0,0,1552,1,0
CHS024265,4.87,7,29,22,590,0.156,90,40,10.0,170,1480,0,1,1154,1,0
CHS024266,6.03,9,24,15,820,0.527,430,100,8.69,180,4060,0,0,2233,0,1
CHS024267,2.4,15,23,8,1260,0.303,380,120,6.49,360,3350,0,0,1406,1,0
CHS024268,3.17,14,36,22,340,0.224,80,30,4.89,100,1490,0,1,910,1,0
CHS024269,4.27,13,15,2,140,0.167,20,10,5.61,70,2400,0,0,654,0,0
CHS024270,5.67,14,21,7,60,0.028,0,0,4.97,30,2620,0,0,400,1,0
CHS024271,5.75,16,19,3,150,0.202,30,10,8.25,40,2510,0,0,1043,0,0
CHS024272,2.71,30,51,21,900,0.363,330,100,1.72,310,2270,0,0,955,0,0
CHS024273,4.47,16,19,3,1190,0.375,450,170,3.62,260,5670,1,1,1753,0,0
CHS024274,8.32,8,23,15,1080,0.633,680,350,6.13,240,3410,0,0,2452,0,1
CHS024275,4.2,13,22,9,1700,0.323,550,110,6.52,750,1900,1,0,1463,1,0
CHS024276,7.51,12,21,9,4420,0.418,1850,470,6.53,980,3380,0,0,2231,1,1
CHS024277,7.49,29,36,7,740,0.194,140,80,3.76,210,1690,0,0,993,1,0
CHS024278,3.1,10,42,32,1140,0.775,880,300,7.4,160,390,0,1,1460,0,0
CHS024279,3.58,25,36,11,490,0.406,200,70,7.05,130,20,0,0,400,0,0
CHS024280,9.11,8,18,10,2440,0.178,430,150,0.69,690,5080,0,0,2252,1,1
CHS024281,7.88,18,27,9,2460,0.362,890,350,7.33,980,3610,0,0,2517,0,1
CHS024282,3.04,15,24,9,1850,0.434,800,180,4.91,340,4350,0,0,1696,1,0
CHS024283,4.85,19,24,5,5760,0.537,3090,1310,6.32,1050,3330,0,0,2131,0,1
CHS024284,5.95,15,31,16,1630,0.094,150,50,2.8,710,2840,0,0,1033,1,0
CHS024285,3.0,7,14,7,340,0.168,60,20,2.46,100,2090,0,0,804,1,0
CHS024286,5.13,6,32,26,380,0.241,90,40,5.92,140,3010,0,0,1300,0,0
CHS024287,6.82,9,15,6,3450,0.641,2210,770,4.92,780,500,0,1,2277,0,1
CHS024288,4.9,15,28,13,810,0.401,320,160,7.07,310,980,1,0,1571,0,0
CHS024289,2.29,17,27,10,600,0.201,120,50,5.59,170,2200,0,0,904,1,0
CHS024290,3.65,26,45,19,190,0.154,30,20,7.57,100,1110,0,0,618,1,0
CHS024291,8.13,23,25,2,3560,0.723,2570,770,6.76,580,730,0,0,2182,1,1
CHS024292,2.02,24,40,16,1870,0.377,700,340,7.96,790,3090,0,0,1357,1,0
CHS024293,4.22,18,32,14,1150,0.681,780,440,7.44,220,2880,0,0,1931,0,0
CHS024294,5.89,13,21,8,540,0.579,310,120,7.6,150,190,0,0,1114,0,0
CHS024295,3.03,26,37,11,1190,0.46,550,180,8.75,250,3470,0,0,1630,0,0
CHS024296,1.98,19,36,17,850,0.368,310,130,4.49,220,700,0,0,821,0,0
CHS024297,7.89,31,45,14,670,0.867,580,130,4.27,50,1900,0,0,1930,0,0
CHS024298,9.24,12,18,6,130,0.255,30,10,9.83,50,1560,0,0,1624,1,0
CHS024299,4.63,11,19,8,1560,0.3,470,150,5.19,400,2140,0,0,1540,0,0
CHS024300,3.69,14,40,26,810,0.115,90,20,8.63,220,4480,0,0,1137,0,0
CHS024301,5.46,13,26,13,640,0.318,200,40,3.57,170,4500,1,0,1595,0,0
CHS024302,4.2,14,24,10,1040,0.555,580,240,4.95,150,1440,0,0,1437,0,0
CHS024303,6.42,19,26,7,1970,0.093,180,90,4.69,820,950,0,0,1163,0,0
CHS024304,6.33,14,22,8,120,0.123,10,10,6.68,40,3450,0,1,874,1,0
CHS024305,6.04,29,42,13,490,0.765,370,170,6.67,40,3220,0,1,1949,0,0
CHS024306,4.03,22,34,12,140,0.662,90,30,9.42,10,1030,0,0,1144,1,0
CHS024307,5.84,15,26,11,4400,0.734,3230,1910,4.91,440,1180,0,0,2238,0,1
CHS024308,5.03,20,22,2,2270,0.327,740,180,2.65,840,2240,0,0,1215,0,0
CHS024309,6.13,25,50,25,4350,0.369,1610,440,5.81,1880,1490,0,0,1683,1,0
CHS024310,2.93,30,51,21,450,0.444,200,70,4.38,170,3680,0,1,1079,1,0
CHS024311,7.14,19,25,6,870,0.119,100,30,5.0,480,1590,1,1,1293,1,0
CHS024312,3.94,6,11,5,320,0.318,100,20,5.22,70,830,0,0,611,0,0
CHS024313,1.33,13,37,24,2830,0.29,820,230,6.27,800,490,0,1,572,1,0
CHS024314,1.72,14,19,5,920,0.179,160,80,7.49,230,1460,0,0,630,0,0
CHS024315,4.87,16,30,14,170,0.527,90,20,2.54,50,2810,0,0,1396,1,0
CHS024316,5.14,12,27,15,80,0.809,60,20,7.97,10,2060,1,1,1848,0,0
CHS024317,3.68,20,30,10,1180,0.394,460,230,4.14,310,1710,1,1,1220,1,0
CHS024318,3.77,24,29,5,990,0.693,690,140,5.35,170,800,0,0,1458,0,0
CHS024319,5.21,16,44,28,380,0.207,80,50,10.0,160,1060,0,0,1175,0,0
CHS024320,4.64,17,25,8,570,0.418,240,90,5.35,160,2360,0,0,1489,0,0
CHS024321,5.86,11,21,10,410,0.246,100,30,7.5,200,3870,0,1,1758,1,0
CHS024322,4.44,27,42,15,1220,0.632,770,330,6.6,170,500,0,1,1152,0,0
CHS024323,2.88,11,31,20,1270,0.055,70,40,2.94,790,5140,0,0,614,1,0
CHS024324,1.62,19,27,8,880,0.293,260,100,9.81,420,1880,1,1,1120,0,0
CHS024325,6.4,10,21,11,910,0.579,530,290,6.91,210,3330,1,0,2522,1,1
CHS024326,2.14,7,12,5,1270,0.368,470,170,5.06,340,1450,0,1,1005,0,0
CHS024327,4.7,11,16,5,2230,0.228,510,300,5.27,680,890,0,0,1172,0,0
CHS024328,3.68,10,23,13,910,0.865,790,310,7.15,80,4810,1,0,2786,0,1
