year_month,ortsteil,bezirk,kiez_premium,secondary_price_per_m2_eur,new_construction_price_per_m2_eur,kaltmiete_per_m2_monthly_eur,secondary_price_per_m2_usd,n_listings_secondary,n_listings_new_construction,n_listings_rental,ecb_main_rate_pct,avg_mortgage_rate_pct
2026-04,Nikolassee,Steglitz-Zehlendorf,high,8442,10439,25.32,9118,15,22,43,2.75,3.1
2020-01,Spandau (Ort),Spandau,low,3232,4171,8.98,3491,17,7,81,0.0,1.1
2020-02,Spandau (Ort),Spandau,low,3134,3801,8.71,3385,15,5,155,0.0,1.1
2020-03,Spandau (Ort),Spandau,low,3130,3979,8.04,3380,129,5,160,0.0,1.1
2020-04,Spandau (Ort),Spandau,low,3191,4316,8.3,3447,155,5,204,0.0,1.1
2020-05,Spandau (Ort),Spandau,low,3243,4058,8.43,3502,148,40,23,0.0,1.1
2020-06,Spandau (Ort),Spandau,low,3121,3924,8.12,3371,60,41,83,0.0,1.1
2020-07,Spandau (Ort),Spandau,low,3103,3802,8.07,3351,85,36,85,0.0,1.1
2020-08,Spandau (Ort),Spandau,low,3113,3806,8.1,3362,103,8,180,0.0,1.1
2020-09,Spandau (Ort),Spandau,low,3154,3917,8.2,3407,55,24,207,0.0,1.1
2020-10,Spandau (Ort),Spandau,low,3449,4361,8.09,3725,77,45,72,0.0,1.1
2020-11,Spandau (Ort),Spandau,low,3613,4482,8.48,3902,175,37,34,0.0,1.1
2020-12,Spandau (Ort),Spandau,low,3616,4302,8.48,3905,129,18,41,0.0,1.1
2021-01,Spandau (Ort),Spandau,low,3667,4212,8.6,3960,119,38,96,0.0,1.1
2021-02,Spandau (Ort),Spandau,low,3497,4540,8.2,3776,174,44,70,0.0,1.1
2021-03,Spandau (Ort),Spandau,low,3480,4400,8.16,3758,170,47,158,0.0,1.1
2021-04,Spandau (Ort),Spandau,low,3421,4191,8.03,3695,107,10,150,0.0,1.1
2021-05,Spandau (Ort),Spandau,low,3543,4581,9.32,3827,39,23,99,0.0,1.1
2021-06,Spandau (Ort),Spandau,low,3579,4399,9.42,3865,120,19,208,0.0,1.1
2021-07,Spandau (Ort),Spandau,low,3498,4315,9.2,3778,171,12,173,0.0,1.1
2021-08,Spandau (Ort),Spandau,low,3674,4761,9.67,3968,25,21,79,0.0,1.1
2021-09,Spandau (Ort),Spandau,low,3441,4395,9.06,3717,50,41,81,0.0,1.1
2021-10,Spandau (Ort),Spandau,low,3408,4131,8.97,3680,116,12,129,0.0,1.1
2021-11,Spandau (Ort),Spandau,low,3556,4390,9.36,3840,28,16,138,0.0,1.1
2021-12,Spandau (Ort),Spandau,low,3607,4526,9.49,3895,144,11,109,0.0,1.1
2022-01,Spandau (Ort),Spandau,low,4159,5229,9.82,4492,167,25,46,0.0,1.8
2022-02,Spandau (Ort),Spandau,low,4080,5152,9.63,4407,118,12,145,0.0,1.8
2022-03,Spandau (Ort),Spandau,low,3850,4787,9.52,4158,116,44,128,0.0,1.8
2022-04,Spandau (Ort),Spandau,low,3889,4819,9.61,4200,111,10,73,0.0,1.8
2022-05,Spandau (Ort),Spandau,low,4076,5178,10.08,4403,117,9,108,0.0,1.8
2022-06,Spandau (Ort),Spandau,low,3941,4910,9.74,4256,17,19,71,0.0,1.8
2022-07,Spandau (Ort),Spandau,low,4067,5174,10.61,4392,32,15,153,0.5,3.4
2022-08,Spandau (Ort),Spandau,low,4096,5489,10.68,4424,80,3,78,0.5,3.4
2022-09,Spandau (Ort),Spandau,low,4055,4993,10.58,4379,43,35,80,0.5,3.4
2022-10,Spandau (Ort),Spandau,low,3910,4904,10.2,4222,28,43,80,2.5,3.4
2022-11,Spandau (Ort),Spandau,low,4147,5642,10.82,4479,69,21,24,2.5,3.4
2022-12,Spandau (Ort),Spandau,low,3917,4767,10.22,4231,28,46,149,2.5,3.4
2023-01,Spandau (Ort),Spandau,low,3939,4766,10.81,4254,104,31,124,3.5,3.85
2023-02,Spandau (Ort),Spandau,low,3826,4516,10.5,4132,128,38,39,3.5,3.85
2023-03,Spandau (Ort),Spandau,low,3814,4527,10.47,4119,143,30,156,3.5,3.85
2023-04,Spandau (Ort),Spandau,low,3888,5004,10.67,4199,30,47,66,4.0,3.85
2023-05,Spandau (Ort),Spandau,low,3932,4955,10.79,4246,85,10,192,4.0,3.85
2023-06,Spandau (Ort),Spandau,low,3892,4917,10.68,4203,146,14,186,4.0,3.85
2023-07,Spandau (Ort),Spandau,low,3843,4727,10.98,4150,59,8,198,4.0,4.1
2023-08,Spandau (Ort),Spandau,low,3923,4738,11.21,4237,110,36,117,4.0,4.1
2023-09,Spandau (Ort),Spandau,low,3822,4932,10.92,4127,18,25,158,4.0,4.1
2023-10,Spandau (Ort),Spandau,low,3808,4664,10.89,4113,109,6,215,4.5,4.1
2023-11,Spandau (Ort),Spandau,low,3995,5246,11.42,4315,76,26,112,4.5,4.1
2023-12,Spandau (Ort),Spandau,low,3811,4690,10.89,4115,45,23,209,4.5,4.1
2024-01,Spandau (Ort),Spandau,low,3912,4840,11.41,4225,44,18,80,4.5,3.85
2024-02,Spandau (Ort),Spandau,low,3915,4885,11.42,4228,27,48,170,4.5,3.85
2024-03,Spandau (Ort),Spandau,low,3819,4881,11.14,4125,105,47,217,4.5,3.85
2024-04,Spandau (Ort),Spandau,low,3834,5061,11.18,4141,109,44,32,4.5,3.85
2024-05,Spandau (Ort),Spandau,low,3887,4880,11.34,4198,130,11,161,4.5,3.85
2024-06,Spandau (Ort),Spandau,low,3919,4901,11.43,4233,19,26,64,4.5,3.85
2024-07,Spandau (Ort),Spandau,low,3883,4797,11.44,4194,106,29,113,4.25,3.5
2024-08,Spandau (Ort),Spandau,low,3977,4934,11.71,4295,132,35,188,4.25,3.5
2024-09,Spandau (Ort),Spandau,low,3751,4770,11.05,4051,62,47,149,4.25,3.5
2024-10,Spandau (Ort),Spandau,low,3939,4879,11.6,4254,136,5,176,4.25,3.5
2024-11,Spandau (Ort),Spandau,low,3908,4860,11.51,4221,159,25,200,3.65,3.5
2024-12,Spandau (Ort),Spandau,low,3750,4486,11.04,4050,118,9,37,3.65,3.5
2025-01,Spandau (Ort),Spandau,low,3917,5077,11.65,4231,143,38,168,3.15,3.3
2025-02,Spandau (Ort),Spandau,low,4135,5078,12.29,4466,164,12,181,3.15,3.3
2025-03,Spandau (Ort),Spandau,low,4010,5070,11.92,4330,103,10,204,3.15,3.3
2025-04,Spandau (Ort),Spandau,low,3976,5015,11.82,4294,16,35,160,3.15,3.3
2025-05,Spandau (Ort),Spandau,low,4096,5090,12.18,4424,60,6,188,3.15,3.3
2025-06,Spandau (Ort),Spandau,low,4030,4927,11.98,4353,135,26,128,3.15,3.3
2025-07,Spandau (Ort),Spandau,low,4216,5280,12.65,4553,160,27,59,2.75,3.1
2025-08,Spandau (Ort),Spandau,low,4085,5069,12.25,4412,108,40,36,2.75,3.1
2025-09,Spandau (Ort),Spandau,low,4084,4971,12.25,4411,164,42,57,2.75,3.1
2025-10,Spandau (Ort),Spandau,low,3951,4901,11.85,4267,120,49,49,2.75,3.1
2025-11,Spandau (Ort),Spandau,low,4122,4916,12.36,4452,104,38,171,2.75,3.1
2025-12,Spandau (Ort),Spandau,low,4090,5199,12.27,4417,99,5,95,2.75,3.1
2026-01,Spandau (Ort),Spandau,low,4231,5202,12.69,4569,148,22,142,2.75,3.1
2026-02,Spandau (Ort),Spandau,low,4264,5484,12.79,4606,119,49,158,2.75,3.1
2026-03,Spandau (Ort),Spandau,low,3970,4871,11.91,4287,54,47,95,2.75,3.1
2026-04,Spandau (Ort),Spandau,low,4073,4996,12.22,4399,109,37,194,2.75,3.1
2020-01,Haselhorst,Spandau,low,3096,3909,8.6,3344,129,37,202,0.0,1.1
2020-02,Haselhorst,Spandau,low,3178,4012,8.83,3432,54,45,138,0.0,1.1
2020-03,Haselhorst,Spandau,low,3104,3808,7.98,3352,127,35,73,0.0,1.1
2020-04,Haselhorst,Spandau,low,3115,3887,8.1,3364,51,23,150,0.0,1.1
2020-05,Haselhorst,Spandau,low,3159,4036,8.21,3412,75,34,94,0.0,1.1
2020-06,Haselhorst,Spandau,low,3172,3984,8.25,3426,99,4,144,0.0,1.1
2020-07,Haselhorst,Spandau,low,3220,4041,8.37,3478,130,34,213,0.0,1.1
2020-08,Haselhorst,Spandau,low,3072,3858,7.99,3318,119,35,127,0.0,1.1
2020-09,Haselhorst,Spandau,low,3040,3664,7.91,3283,151,3,26,0.0,1.1
2020-10,Haselhorst,Spandau,low,3518,4331,8.25,3799,33,33,61,0.0,1.1
2020-11,Haselhorst,Spandau,low,3501,4310,8.21,3781,68,38,180,0.0,1.1
2020-12,Haselhorst,Spandau,low,3570,4591,8.37,3855,43,43,53,0.0,1.1
2021-01,Haselhorst,Spandau,low,3535,4542,8.29,3818,60,26,46,0.0,1.1
2021-02,Haselhorst,Spandau,low,3465,4447,8.13,3742,131,24,162,0.0,1.1
2021-03,Haselhorst,Spandau,low,3465,4379,8.13,3742,154,26,64,0.0,1.1
2021-04,Haselhorst,Spandau,low,3516,4326,8.25,3797,121,40,186,0.0,1.1
2021-05,Haselhorst,Spandau,low,3443,4342,9.06,3718,131,21,172,0.0,1.1
2021-06,Haselhorst,Spandau,low,3382,4255,8.9,3652,150,25,41,0.0,1.1
2021-07,Haselhorst,Spandau,low,3324,4059,8.75,3590,78,23,202,0.0,1.1
2021-08,Haselhorst,Spandau,low,3401,4061,8.95,3673,43,14,114,0.0,1.1
2021-09,Haselhorst,Spandau,low,3496,4423,9.2,3775,66,4,184,0.0,1.1
2021-10,Haselhorst,Spandau,low,3483,4492,9.17,3762,148,21,175,0.0,1.1
2021-11,Haselhorst,Spandau,low,3322,4286,8.74,3588,97,18,166,0.0,1.1
2021-12,Haselhorst,Spandau,low,3377,4236,8.89,3647,93,22,90,0.0,1.1
2022-01,Haselhorst,Spandau,low,3891,4797,9.19,4203,70,41,189,0.0,1.8
2022-02,Haselhorst,Spandau,low,3889,4810,9.18,4200,126,33,204,0.0,1.8
2022-03,Haselhorst,Spandau,low,4000,5048,9.89,4320,17,6,82,0.0,1.8
2022-04,Haselhorst,Spandau,low,3969,5060,9.81,4286,22,5,210,0.0,1.8
2022-05,Haselhorst,Spandau,low,3760,4718,9.3,4061,141,40,51,0.0,1.8
2022-06,Haselhorst,Spandau,low,3792,4677,9.37,4095,175,47,132,0.0,1.8
2022-07,Haselhorst,Spandau,low,3997,5016,10.43,4317,172,43,138,0.5,3.4
2022-08,Haselhorst,Spandau,low,4115,5254,10.73,4444,157,30,63,0.5,3.4
2022-09,Haselhorst,Spandau,low,3815,4740,9.95,4121,148,17,21,0.5,3.4
2022-10,Haselhorst,Spandau,low,3940,4967,10.28,4255,100,4,135,2.5,3.4
2022-11,Haselhorst,Spandau,low,3877,4780,10.11,4187,20,9,53,2.5,3.4
2022-12,Haselhorst,Spandau,low,3736,4523,9.74,4035,138,46,57,2.5,3.4
2023-01,Haselhorst,Spandau,low,3810,4889,10.46,4115,105,23,167,3.5,3.85
2023-02,Haselhorst,Spandau,low,3857,4806,10.59,4166,59,37,50,3.5,3.85
2023-03,Haselhorst,Spandau,low,3825,4736,10.5,4131,80,21,179,3.5,3.85
2023-04,Haselhorst,Spandau,low,3779,4682,10.37,4082,63,40,162,4.0,3.85
2023-05,Haselhorst,Spandau,low,3842,4875,10.55,4149,106,9,188,4.0,3.85
2023-06,Haselhorst,Spandau,low,3729,4676,10.24,4028,108,3,81,4.0,3.85
2023-07,Haselhorst,Spandau,low,3690,4627,10.55,3986,51,23,114,4.0,4.1
2023-08,Haselhorst,Spandau,low,3669,4589,10.49,3963,110,36,165,4.0,4.1
2023-09,Haselhorst,Spandau,low,3809,4616,10.89,4114,143,30,130,4.0,4.1
2023-10,Haselhorst,Spandau,low,3652,4380,10.44,3944,25,15,82,4.5,4.1
2023-11,Haselhorst,Spandau,low,3660,4553,10.46,3953,140,19,125,4.5,4.1
2023-12,Haselhorst,Spandau,low,3717,4683,10.63,4015,95,37,191,4.5,4.1
2024-01,Haselhorst,Spandau,low,3700,4575,10.79,3996,63,41,205,4.5,3.85
2024-02,Haselhorst,Spandau,low,3753,4759,10.95,4053,20,44,213,4.5,3.85
2024-03,Haselhorst,Spandau,low,3805,4778,11.1,4109,120,14,173,4.5,3.85
2024-04,Haselhorst,Spandau,low,3673,4613,10.71,3967,62,42,21,4.5,3.85
2024-05,Haselhorst,Spandau,low,3692,4624,10.77,3987,29,42,185,4.5,3.85
2024-06,Haselhorst,Spandau,low,3637,4771,10.61,3928,34,25,72,4.5,3.85
2024-07,Haselhorst,Spandau,low,3763,4724,11.08,4064,93,21,212,4.25,3.5
2024-08,Haselhorst,Spandau,low,3933,5061,11.58,4248,137,23,218,4.25,3.5
2024-09,Haselhorst,Spandau,low,4044,5230,11.91,4368,19,47,102,4.25,3.5
2024-10,Haselhorst,Spandau,low,3813,4806,11.23,4118,55,36,118,4.25,3.5
2024-11,Haselhorst,Spandau,low,3696,4814,10.89,3992,32,13,65,3.65,3.5
2024-12,Haselhorst,Spandau,low,3938,5021,11.6,4253,29,23,44,3.65,3.5
2025-01,Haselhorst,Spandau,low,3930,4807,11.68,4245,171,44,150,3.15,3.3
2025-02,Haselhorst,Spandau,low,3868,4782,11.5,4177,51,44,208,3.15,3.3
2025-03,Haselhorst,Spandau,low,3832,4880,11.39,4139,50,10,218,3.15,3.3
2025-04,Haselhorst,Spandau,low,3876,4671,11.52,4186,78,35,161,3.15,3.3
2025-05,Haselhorst,Spandau,low,3929,4841,11.68,4243,60,25,86,3.15,3.3
2025-06,Haselhorst,Spandau,low,3855,4849,11.46,4163,42,18,64,3.15,3.3
2025-07,Haselhorst,Spandau,low,4014,4770,12.04,4335,73,25,131,2.75,3.1
2025-08,Haselhorst,Spandau,low,3814,4877,11.44,4119,167,16,120,2.75,3.1
2025-09,Haselhorst,Spandau,low,4003,5193,12.0,4323,121,20,105,2.75,3.1
2025-10,Haselhorst,Spandau,low,4003,4801,12.01,4323,46,46,128,2.75,3.1
2025-11,Haselhorst,Spandau,low,4081,5140,12.24,4407,58,3,120,2.75,3.1
2025-12,Haselhorst,Spandau,low,4113,5042,12.34,4442,60,28,171,2.75,3.1
2026-01,Haselhorst,Spandau,low,3960,4978,11.88,4277,16,9,116,2.75,3.1
2026-02,Haselhorst,Spandau,low,3944,4948,11.83,4259,140,36,115,2.75,3.1
2026-03,Haselhorst,Spandau,low,3963,5131,11.89,4280,175,29,45,2.75,3.1
2026-04,Haselhorst,Spandau,low,4055,5159,12.16,4379,155,45,66,2.75,3.1
2020-01,Siemensstadt,Spandau,low,3424,4327,9.51,3698,175,32,210,0.0,1.1
2020-02,Siemensstadt,Spandau,low,3389,4228,9.41,3660,128,41,21,0.0,1.1
2020-03,Siemensstadt,Spandau,low,3337,4075,8.57,3604,157,42,41,0.0,1.1
2020-04,Siemensstadt,Spandau,low,3341,4078,8.69,3608,89,8,162,0.0,1.1
2020-05,Siemensstadt,Spandau,low,3286,4223,8.55,3549,26,19,117,0.0,1.1
2020-06,Siemensstadt,Spandau,low,3166,3834,8.23,3419,47,30,131,0.0,1.1
2020-07,Siemensstadt,Spandau,low,3188,4002,8.29,3443,33,43,95,0.0,1.1
2020-08,Siemensstadt,Spandau,low,3225,3931,8.39,3483,168,47,47,0.0,1.1
2020-09,Siemensstadt,Spandau,low,3321,4047,8.64,3587,157,18,89,0.0,1.1
2020-10,Siemensstadt,Spandau,low,3670,4704,8.61,3964,119,45,42,0.0,1.1
2020-11,Siemensstadt,Spandau,low,3630,4347,8.52,3920,26,41,104,0.0,1.1
2020-12,Siemensstadt,Spandau,low,3568,4507,8.37,3853,74,20,152,0.0,1.1
2021-01,Siemensstadt,Spandau,low,3623,4630,8.5,3913,162,14,200,0.0,1.1
2021-02,Siemensstadt,Spandau,low,3651,4651,8.56,3943,69,10,175,0.0,1.1
2021-03,Siemensstadt,Spandau,low,3594,4392,8.43,3881,78,29,59,0.0,1.1
2021-04,Siemensstadt,Spandau,low,3767,4560,8.84,4068,136,22,63,0.0,1.1
2021-05,Siemensstadt,Spandau,low,3534,4382,9.3,3816,49,30,216,0.0,1.1
2021-06,Siemensstadt,Spandau,low,3576,4589,9.41,3862,176,37,35,0.0,1.1
2021-07,Siemensstadt,Spandau,low,3751,4789,9.87,4051,173,22,194,0.0,1.1
2021-08,Siemensstadt,Spandau,low,3564,4563,9.38,3849,149,6,124,0.0,1.1
2021-09,Siemensstadt,Spandau,low,3538,4432,9.31,3821,143,44,186,0.0,1.1
2021-10,Siemensstadt,Spandau,low,3543,4561,9.32,3827,76,20,144,0.0,1.1
2021-11,Siemensstadt,Spandau,low,3521,4312,9.27,3803,170,11,67,0.0,1.1
2021-12,Siemensstadt,Spandau,low,3660,4529,9.63,3953,119,40,108,0.0,1.1
2022-01,Siemensstadt,Spandau,low,4207,5382,9.93,4544,128,19,156,0.0,1.8
2022-02,Siemensstadt,Spandau,low,4098,5170,9.68,4426,75,42,154,0.0,1.8
2022-03,Siemensstadt,Spandau,low,4251,5065,10.51,4591,88,37,95,0.0,1.8
2022-04,Siemensstadt,Spandau,low,4130,5057,10.21,4460,134,41,149,0.0,1.8
2022-05,Siemensstadt,Spandau,low,4054,5003,10.02,4379,165,21,106,0.0,1.8
2022-06,Siemensstadt,Spandau,low,3996,4854,9.88,4316,56,28,183,0.0,1.8
2022-07,Siemensstadt,Spandau,low,4273,5447,11.14,4615,71,12,38,0.5,3.4
2022-08,Siemensstadt,Spandau,low,4049,5070,10.56,4373,52,19,116,0.5,3.4
2022-09,Siemensstadt,Spandau,low,4146,5355,10.81,4478,21,24,41,0.5,3.4
2022-10,Siemensstadt,Spandau,low,4073,5091,10.62,4399,120,24,125,2.5,3.4
2022-11,Siemensstadt,Spandau,low,3976,4824,10.37,4294,15,28,131,2.5,3.4
2022-12,Siemensstadt,Spandau,low,4085,5187,10.66,4412,154,40,93,2.5,3.4
2023-01,Siemensstadt,Spandau,low,3954,5043,10.85,4270,154,39,215,3.5,3.85
2023-02,Siemensstadt,Spandau,low,4043,5216,11.1,4367,63,42,129,3.5,3.85
2023-03,Siemensstadt,Spandau,low,3856,4726,10.59,4165,142,35,87,3.5,3.85
2023-04,Siemensstadt,Spandau,low,3993,5074,10.96,4313,128,25,161,4.0,3.85
2023-05,Siemensstadt,Spandau,low,3886,4812,10.67,4196,49,10,49,4.0,3.85
2023-06,Siemensstadt,Spandau,low,4002,5031,10.98,4322,142,37,128,4.0,3.85
2023-07,Siemensstadt,Spandau,low,3827,5196,10.94,4133,110,43,162,4.0,4.1
2023-08,Siemensstadt,Spandau,low,3779,4845,10.8,4081,139,12,122,4.0,4.1
2023-09,Siemensstadt,Spandau,low,3881,4873,11.09,4192,47,22,125,4.0,4.1
2023-10,Siemensstadt,Spandau,low,4028,5033,11.51,4350,121,25,89,4.5,4.1
2023-11,Siemensstadt,Spandau,low,3916,4933,11.19,4229,146,10,155,4.5,4.1
2023-12,Siemensstadt,Spandau,low,3929,4980,11.23,4243,18,17,206,4.5,4.1
2024-01,Siemensstadt,Spandau,low,3821,4763,11.15,4127,50,18,20,4.5,3.85
2024-02,Siemensstadt,Spandau,low,3840,4874,11.2,4147,144,40,54,4.5,3.85
2024-03,Siemensstadt,Spandau,low,4036,5086,11.77,4359,129,39,40,4.5,3.85
2024-04,Siemensstadt,Spandau,low,3865,4751,11.27,4175,170,14,50,4.5,3.85
2024-05,Siemensstadt,Spandau,low,3853,4968,11.24,4161,32,3,41,4.5,3.85
2024-06,Siemensstadt,Spandau,low,3899,4969,11.37,4211,115,13,73,4.5,3.85
2024-07,Siemensstadt,Spandau,low,3944,4900,11.62,4260,146,28,33,4.25,3.5
2024-08,Siemensstadt,Spandau,low,3924,5027,11.56,4238,127,5,203,4.25,3.5
2024-09,Siemensstadt,Spandau,low,4032,5250,11.87,4354,85,48,152,4.25,3.5
2024-10,Siemensstadt,Spandau,low,4023,4840,11.85,4345,113,14,211,4.25,3.5
2024-11,Siemensstadt,Spandau,low,4088,5371,12.04,4415,153,4,40,3.65,3.5
2024-12,Siemensstadt,Spandau,low,4043,4922,11.91,4367,52,23,148,3.65,3.5
2025-01,Siemensstadt,Spandau,low,4006,5059,11.91,4326,123,46,67,3.15,3.3
2025-02,Siemensstadt,Spandau,low,3981,5096,11.84,4300,151,21,200,3.15,3.3
2025-03,Siemensstadt,Spandau,low,3979,4911,11.83,4297,148,33,194,3.15,3.3
2025-04,Siemensstadt,Spandau,low,4017,4896,11.94,4339,63,11,196,3.15,3.3
2025-05,Siemensstadt,Spandau,low,4050,4866,12.04,4374,157,38,88,3.15,3.3
2025-06,Siemensstadt,Spandau,low,4090,5117,12.16,4417,68,14,175,3.15,3.3
2025-07,Siemensstadt,Spandau,low,4096,4952,12.28,4424,174,4,198,2.75,3.1
2025-08,Siemensstadt,Spandau,low,4398,5697,13.19,4750,28,48,167,2.75,3.1
2025-09,Siemensstadt,Spandau,low,4189,5312,12.56,4524,140,16,192,2.75,3.1
2025-10,Siemensstadt,Spandau,low,4246,5239,12.74,4586,20,33,130,2.75,3.1
2025-11,Siemensstadt,Spandau,low,4119,5373,12.35,4449,32,23,27,2.75,3.1
2025-12,Siemensstadt,Spandau,low,4049,5114,12.14,4372,39,11,64,2.75,3.1
2026-01,Siemensstadt,Spandau,low,4173,5494,12.52,4507,120,3,102,2.75,3.1
2026-02,Siemensstadt,Spandau,low,4149,5295,12.44,4481,23,18,25,2.75,3.1
2026-03,Siemensstadt,Spandau,low,3962,4830,11.88,4278,31,10,96,2.75,3.1
2026-04,Siemensstadt,Spandau,low,3992,5213,11.97,4311,22,10,26,2.75,3.1
2020-01,Staaken,Spandau,low,2786,3622,7.74,3009,94,11,32,0.0,1.1
2020-02,Staaken,Spandau,low,2930,3661,8.14,3164,106,7,29,0.0,1.1
2020-03,Staaken,Spandau,low,2910,3407,7.48,3143,63,8,97,0.0,1.1
2020-04,Staaken,Spandau,low,2856,3634,7.43,3085,50,40,81,0.0,1.1
2020-05,Staaken,Spandau,low,2826,3546,7.35,3052,164,13,161,0.0,1.1
2020-06,Staaken,Spandau,low,2779,3403,7.23,3001,35,28,147,0.0,1.1
2020-07,Staaken,Spandau,low,2749,3482,7.15,2969,54,10,195,0.0,1.1
2020-08,Staaken,Spandau,low,2811,3582,7.31,3036,153,14,186,0.0,1.1
2020-09,Staaken,Spandau,low,2818,3479,7.33,3043,161,16,194,0.0,1.1
2020-10,Staaken,Spandau,low,3168,3883,7.43,3421,41,42,165,0.0,1.1
2020-11,Staaken,Spandau,low,3220,4011,7.55,3478,150,18,50,0.0,1.1
2020-12,Staaken,Spandau,low,3109,3819,7.29,3358,109,20,106,0.0,1.1
2021-01,Staaken,Spandau,low,3125,3792,7.33,3375,85,29,172,0.0,1.1
2021-02,Staaken,Spandau,low,3119,3817,7.32,3368,119,44,111,0.0,1.1
2021-03,Staaken,Spandau,low,3157,3900,7.41,3410,40,3,50,0.0,1.1
2021-04,Staaken,Spandau,low,3096,3932,7.26,3344,127,13,128,0.0,1.1
2021-05,Staaken,Spandau,low,3080,3946,8.1,3326,59,14,202,0.0,1.1
2021-06,Staaken,Spandau,low,3186,3996,8.38,3441,166,38,33,0.0,1.1
2021-07,Staaken,Spandau,low,3114,3970,8.19,3363,64,30,77,0.0,1.1
2021-08,Staaken,Spandau,low,3250,4090,8.55,3510,59,43,207,0.0,1.1
2021-09,Staaken,Spandau,low,3237,3800,8.52,3496,136,24,96,0.0,1.1
2021-10,Staaken,Spandau,low,3091,3809,8.13,3338,98,13,192,0.0,1.1
2021-11,Staaken,Spandau,low,3194,3911,8.4,3449,70,46,23,0.0,1.1
2021-12,Staaken,Spandau,low,3147,3786,8.28,3398,91,3,39,0.0,1.1
2022-01,Staaken,Spandau,low,3648,4502,8.61,3940,77,44,96,0.0,1.8
2022-02,Staaken,Spandau,low,3570,4564,8.43,3856,105,28,199,0.0,1.8
2022-03,Staaken,Spandau,low,3549,4465,8.77,3833,147,30,120,0.0,1.8
2022-04,Staaken,Spandau,low,3663,4718,9.06,3956,80,42,217,0.0,1.8
2022-05,Staaken,Spandau,low,3520,4489,8.7,3802,28,14,152,0.0,1.8
2022-06,Staaken,Spandau,low,3436,4257,8.5,3711,129,3,57,0.0,1.8
2022-07,Staaken,Spandau,low,3640,4521,9.49,3931,98,49,212,0.5,3.4
2022-08,Staaken,Spandau,low,3559,4573,9.28,3843,79,26,162,0.5,3.4
2022-09,Staaken,Spandau,low,3649,4466,9.52,3941,121,9,34,0.5,3.4
2022-10,Staaken,Spandau,low,3477,4388,9.07,3755,153,7,180,2.5,3.4
2022-11,Staaken,Spandau,low,3520,4493,9.18,3801,36,13,147,2.5,3.4
2022-12,Staaken,Spandau,low,3508,4444,9.15,3789,20,8,138,2.5,3.4
2023-01,Staaken,Spandau,low,3394,3937,9.32,3665,107,12,23,3.5,3.85
2023-02,Staaken,Spandau,low,3480,4330,9.55,3758,90,19,52,3.5,3.85
2023-03,Staaken,Spandau,low,3471,4500,9.53,3749,128,12,133,3.5,3.85
2023-04,Staaken,Spandau,low,3556,4463,9.76,3841,16,21,194,4.0,3.85
2023-05,Staaken,Spandau,low,3525,4582,9.68,3807,90,37,82,4.0,3.85
2023-06,Staaken,Spandau,low,3224,3966,8.85,3482,137,44,130,4.0,3.85
2023-07,Staaken,Spandau,low,3483,4350,9.96,3762,73,35,25,4.0,4.1
2023-08,Staaken,Spandau,low,3474,4410,9.93,3752,179,22,215,4.0,4.1
2023-09,Staaken,Spandau,low,3436,4327,9.82,3711,15,40,158,4.0,4.1
2023-10,Staaken,Spandau,low,3433,4286,9.81,3708,84,3,65,4.5,4.1
2023-11,Staaken,Spandau,low,3386,4262,9.68,3657,106,9,161,4.5,4.1
2023-12,Staaken,Spandau,low,3229,3917,9.23,3487,145,24,22,4.5,4.1
2024-01,Staaken,Spandau,low,3535,4466,10.31,3818,167,26,100,4.5,3.85
2024-02,Staaken,Spandau,low,3369,4325,9.83,3638,23,45,131,4.5,3.85
2024-03,Staaken,Spandau,low,3402,4201,9.92,3674,55,48,25,4.5,3.85
2024-04,Staaken,Spandau,low,3602,4546,10.51,3890,86,42,117,4.5,3.85
2024-05,Staaken,Spandau,low,3450,4466,10.06,3726,177,11,65,4.5,3.85
2024-06,Staaken,Spandau,low,3547,4267,10.34,3830,91,32,108,4.5,3.85
2024-07,Staaken,Spandau,low,3336,4249,9.82,3603,165,34,22,4.25,3.5
2024-08,Staaken,Spandau,low,3562,4554,10.49,3847,129,41,185,4.25,3.5
2024-09,Staaken,Spandau,low,3346,4048,9.85,3614,159,3,30,4.25,3.5
2024-10,Staaken,Spandau,low,3426,4073,10.09,3700,134,49,164,4.25,3.5
2024-11,Staaken,Spandau,low,3432,4322,10.11,3706,57,8,137,3.65,3.5
2024-12,Staaken,Spandau,low,3450,4328,10.16,3726,49,49,49,3.65,3.5
2025-01,Staaken,Spandau,low,3464,4402,10.3,3741,50,20,25,3.15,3.3
2025-02,Staaken,Spandau,low,3337,4231,9.92,3604,35,41,20,3.15,3.3
2025-03,Staaken,Spandau,low,3426,4307,10.19,3700,162,5,48,3.15,3.3
2025-04,Staaken,Spandau,low,3553,4391,10.56,3838,148,26,41,3.15,3.3
2025-05,Staaken,Spandau,low,3444,4239,10.24,3719,128,49,24,3.15,3.3
2025-06,Staaken,Spandau,low,3628,4497,10.78,3918,33,30,149,3.15,3.3
2025-07,Staaken,Spandau,low,3643,4677,10.93,3934,82,24,24,2.75,3.1
2025-08,Staaken,Spandau,low,3627,4588,10.88,3918,164,38,212,2.75,3.1
2025-09,Staaken,Spandau,low,3497,4288,10.49,3777,147,42,139,2.75,3.1
2025-10,Staaken,Spandau,low,3508,4401,10.52,3788,56,10,54,2.75,3.1
