trial_id,therapeutic_area,uses_biomarker,phase2_effect_size,phase2_pvalue_strength,endpoint_type,enrollment,statistical_power,sponsor_type,novel_mechanism,prior_approvals_target,randomized,double_blind,active_comparator,years_in_development,orphan_designation,trial_success
TRL018670,cns,0,5.75,4.95,surrogate,172,0.726,academic,1,0,1,1,1,7.4,0,0
TRL018671,rare_disease,0,3.91,5.63,clinical,444,0.701,small_biotech,1,0,1,0,0,6.2,1,0
TRL018672,cns,1,6.04,10.0,clinical,432,0.726,small_biotech,0,0,1,1,0,4.0,0,1
TRL018673,oncology,1,5.34,7.57,clinical,300,0.847,large_pharma,1,1,1,1,0,7.3,0,0
TRL018674,cardiovascular,0,4.81,7.97,surrogate,327,0.866,mid_pharma,1,2,1,0,1,3.9,0,1
TRL018675,oncology,1,2.79,4.71,hard_survival,140,0.777,academic,1,0,1,1,1,7.0,0,0
TRL018676,oncology,0,6.91,7.9,clinical,1015,0.685,small_biotech,0,3,1,0,0,9.1,0,1
TRL018677,immunology,0,4.14,9.71,surrogate,73,0.761,mid_pharma,1,2,1,0,1,9.4,0,1
TRL018678,oncology,1,3.3,7.82,surrogate,1000,0.879,small_biotech,0,2,1,1,0,5.8,0,1
TRL018679,immunology,0,6.03,5.06,clinical,941,0.944,large_pharma,0,4,1,1,0,9.2,0,0
TRL018680,oncology,1,6.97,6.71,clinical,526,0.886,mid_pharma,1,1,1,1,1,5.1,0,0
TRL018681,infectious_disease,0,5.58,9.8,clinical,771,0.639,academic,1,0,1,1,1,8.3,0,0
TRL018682,cardiovascular,0,6.24,7.09,hard_survival,341,0.96,large_pharma,0,0,1,0,0,6.7,0,1
TRL018683,infectious_disease,0,8.19,7.33,hard_survival,723,0.713,large_pharma,1,1,1,1,1,7.1,0,1
TRL018684,vaccine,0,4.69,6.3,hard_survival,674,0.819,academic,0,1,1,1,1,9.5,1,1
TRL018685,cardiovascular,0,6.72,5.69,hard_survival,356,0.748,large_pharma,0,1,1,1,0,7.3,0,1
TRL018686,oncology,1,4.89,6.27,surrogate,2789,0.911,academic,1,1,1,0,1,6.0,0,0
TRL018687,metabolic,0,5.08,7.21,clinical,1164,0.936,mid_pharma,0,0,1,1,0,7.7,0,0
TRL018688,cardiovascular,0,5.98,4.81,clinical,626,0.955,large_pharma,0,2,1,0,1,5.4,1,0
TRL018689,oncology,1,5.88,5.68,clinical,277,0.955,large_pharma,0,3,1,1,1,5.2,0,0
TRL018690,oncology,0,4.65,9.35,clinical,164,0.809,large_pharma,0,2,1,1,0,9.0,1,1
TRL018691,oncology,0,2.55,3.83,clinical,1092,0.933,large_pharma,0,1,1,1,0,8.7,0,1
TRL018692,infectious_disease,1,6.18,9.8,clinical,496,0.857,small_biotech,1,0,0,1,0,7.5,0,1
TRL018693,cardiovascular,0,7.15,9.56,clinical,616,0.795,academic,0,0,0,1,0,6.7,0,0
TRL018694,oncology,0,4.44,4.7,surrogate,310,0.951,small_biotech,1,4,1,1,0,5.7,0,0
TRL018695,vaccine,0,6.9,8.87,clinical,477,0.888,mid_pharma,1,0,1,1,0,7.4,0,1
TRL018696,rare_disease,1,3.8,3.06,hard_survival,107,0.783,academic,0,0,1,0,1,5.3,0,0
TRL018697,oncology,1,4.75,10.0,hard_survival,1857,0.762,mid_pharma,1,1,1,0,1,6.9,0,0
TRL018698,oncology,1,5.27,9.61,surrogate,513,0.667,academic,1,1,1,1,0,6.6,0,1
TRL018699,oncology,0,6.77,4.99,surrogate,335,0.825,mid_pharma,0,2,1,1,1,7.6,0,0
TRL018700,respiratory,0,6.8,9.91,clinical,415,0.877,large_pharma,0,3,1,0,0,4.3,0,1
TRL018701,vaccine,0,8.02,10.0,surrogate,790,0.754,large_pharma,1,1,0,1,0,11.4,0,1
TRL018702,cns,1,4.19,7.77,surrogate,625,0.791,large_pharma,1,0,1,1,0,8.6,0,0
TRL018703,rare_disease,0,1.54,9.37,clinical,616,0.768,small_biotech,0,2,1,1,1,2.9,0,0
TRL018704,oncology,1,4.42,5.22,clinical,1272,0.772,large_pharma,1,2,1,0,0,5.7,0,1
TRL018705,rare_disease,1,5.25,6.61,surrogate,1232,0.808,large_pharma,1,2,1,0,0,10.9,1,1
TRL018706,immunology,0,5.57,5.61,hard_survival,1020,0.765,mid_pharma,1,0,1,0,1,7.2,0,0
TRL018707,immunology,1,6.84,7.9,surrogate,793,0.812,large_pharma,1,4,1,0,0,7.8,0,1
TRL018708,rare_disease,0,3.47,3.23,surrogate,43,0.877,large_pharma,1,2,1,1,1,9.5,0,1
TRL018709,cns,0,6.17,8.31,clinical,700,0.776,small_biotech,1,0,1,1,0,7.1,1,1
TRL018710,cns,1,3.58,6.21,surrogate,40,0.748,mid_pharma,1,1,1,1,1,6.2,0,0
TRL018711,oncology,1,3.82,10.0,surrogate,938,0.821,large_pharma,1,4,1,1,1,4.9,0,1
TRL018712,immunology,0,2.8,7.69,clinical,807,0.823,mid_pharma,1,2,1,0,1,7.7,0,0
TRL018713,respiratory,0,2.61,6.31,hard_survival,364,0.828,mid_pharma,1,1,1,1,1,3.6,0,1
TRL018714,oncology,1,2.34,5.26,clinical,860,0.868,large_pharma,0,2,1,0,1,12.6,1,1
TRL018715,infectious_disease,1,2.95,4.28,clinical,908,0.666,small_biotech,0,0,0,0,0,4.9,0,0
TRL018716,cardiovascular,1,5.94,10.0,clinical,457,0.895,mid_pharma,1,1,1,1,0,3.8,0,0
TRL018717,cns,0,5.61,5.74,surrogate,269,0.797,large_pharma,1,0,1,0,1,6.9,0,0
TRL018718,cns,0,5.31,5.17,clinical,152,0.878,large_pharma,1,1,1,1,0,4.8,0,0
TRL018719,cardiovascular,1,7.19,7.21,hard_survival,342,0.936,mid_pharma,0,2,1,1,1,7.0,0,1
TRL018720,oncology,1,4.29,4.93,hard_survival,882,0.963,small_biotech,0,1,1,1,1,7.3,0,0
TRL018721,rare_disease,0,3.4,4.61,surrogate,354,0.693,small_biotech,0,2,1,0,1,7.4,0,1
TRL018722,oncology,0,7.36,6.34,surrogate,194,0.85,large_pharma,1,1,1,1,1,6.8,0,0
TRL018723,rare_disease,0,5.2,5.22,clinical,126,0.847,small_biotech,0,3,1,0,0,7.3,0,1
TRL018724,metabolic,0,3.63,0.6,surrogate,1093,0.99,mid_pharma,0,0,1,1,1,5.8,1,0
TRL018725,oncology,0,2.03,6.42,hard_survival,987,0.802,large_pharma,0,2,1,1,1,7.5,1,1
TRL018726,cardiovascular,1,8.53,10.0,clinical,960,0.824,small_biotech,0,0,1,0,0,8.9,0,1
TRL018727,rare_disease,1,6.79,8.71,clinical,1193,0.686,large_pharma,0,1,1,1,0,6.9,0,1
TRL018728,metabolic,1,5.42,4.67,surrogate,244,0.958,large_pharma,0,0,1,1,0,3.1,0,1
TRL018729,rare_disease,0,5.73,7.67,clinical,197,0.822,large_pharma,1,3,1,1,1,2.9,1,1
TRL018730,cns,0,3.82,9.94,clinical,570,0.776,mid_pharma,0,2,1,1,0,7.4,0,0
TRL018731,infectious_disease,0,8.08,6.7,surrogate,727,0.744,mid_pharma,1,1,1,0,1,7.4,0,1
TRL018732,vaccine,0,5.85,7.2,surrogate,749,0.915,small_biotech,0,4,1,0,0,7.9,0,1
TRL018733,oncology,0,3.77,4.1,surrogate,370,0.716,small_biotech,1,1,1,1,1,10.5,0,0
TRL018734,infectious_disease,0,5.65,6.98,surrogate,369,0.863,small_biotech,0,1,1,1,0,5.5,0,1
TRL018735,immunology,0,4.39,7.5,clinical,909,0.735,mid_pharma,1,1,1,1,1,5.4,0,1
TRL018736,oncology,1,4.58,4.6,surrogate,68,0.649,small_biotech,0,1,1,1,1,9.6,0,0
TRL018737,metabolic,0,2.38,6.26,clinical,738,0.712,small_biotech,0,2,1,1,0,7.1,0,0
TRL018738,rare_disease,0,3.72,3.82,surrogate,628,0.743,large_pharma,0,0,1,1,1,9.4,0,0
TRL018739,infectious_disease,1,3.37,6.63,clinical,216,0.989,small_biotech,1,2,1,1,1,3.7,0,1
TRL018740,oncology,1,0.78,8.38,clinical,643,0.857,large_pharma,0,0,1,1,0,4.7,0,1
TRL018741,infectious_disease,1,8.05,9.1,hard_survival,661,0.636,academic,0,1,1,0,1,10.6,1,0
TRL018742,infectious_disease,0,2.17,6.39,hard_survival,840,0.892,small_biotech,0,4,1,1,0,8.5,1,0
TRL018743,oncology,1,3.6,3.39,hard_survival,170,0.804,small_biotech,0,0,0,1,1,7.9,0,0
TRL018744,oncology,0,8.01,9.18,clinical,810,0.79,small_biotech,0,1,1,0,0,8.2,0,0
TRL018745,vaccine,1,6.62,7.65,clinical,201,0.763,large_pharma,1,0,1,1,0,8.3,0,1
TRL018746,infectious_disease,0,2.69,6.8,hard_survival,606,0.814,small_biotech,1,0,1,1,0,1.0,0,1
TRL018747,rare_disease,1,8.47,9.35,hard_survival,411,0.636,mid_pharma,0,3,1,0,0,10.7,0,1
TRL018748,oncology,0,4.24,6.35,clinical,71,0.825,small_biotech,0,0,1,1,1,6.1,0,0
TRL018749,cns,0,4.21,6.9,clinical,772,0.592,academic,0,1,1,0,1,12.5,0,0
TRL018750,oncology,1,5.77,7.6,surrogate,739,0.908,small_biotech,0,0,1,1,1,8.1,0,1
TRL018751,infectious_disease,1,4.21,6.29,clinical,446,0.796,small_biotech,1,1,1,1,1,5.7,1,1
TRL018752,rare_disease,0,2.98,10.0,hard_survival,690,0.663,small_biotech,0,0,1,1,0,7.5,0,1
TRL018753,respiratory,0,3.58,5.96,surrogate,1190,0.826,small_biotech,0,0,1,1,1,7.4,0,0
TRL018754,oncology,1,3.36,3.66,hard_survival,502,0.764,large_pharma,1,3,1,1,0,7.6,0,0
TRL018755,immunology,0,5.01,10.0,clinical,623,0.849,small_biotech,0,1,0,0,1,5.3,0,1
TRL018756,immunology,0,4.6,7.65,clinical,944,0.944,academic,0,1,1,0,0,5.3,1,1
TRL018757,infectious_disease,0,6.27,8.86,surrogate,262,0.99,small_biotech,1,0,1,1,1,10.1,0,1
TRL018758,oncology,0,1.5,3.06,surrogate,741,0.798,academic,1,0,1,1,0,2.8,0,0
TRL018759,oncology,1,4.15,8.48,clinical,1961,0.744,academic,0,0,1,1,0,8.3,0,0
TRL018760,cardiovascular,0,4.47,7.67,clinical,310,0.974,large_pharma,0,0,1,0,0,3.7,1,0
TRL018761,oncology,0,5.98,5.22,hard_survival,667,0.899,small_biotech,0,2,1,0,1,4.4,1,0
TRL018762,oncology,1,3.31,4.63,clinical,319,0.807,small_biotech,0,2,1,1,1,9.9,1,1
TRL018763,oncology,1,7.42,6.48,hard_survival,231,0.762,small_biotech,1,1,0,1,0,8.9,0,0
TRL018764,infectious_disease,0,4.06,3.79,clinical,471,0.787,large_pharma,1,1,1,1,0,8.7,1,0
TRL018765,infectious_disease,1,6.76,10.0,hard_survival,797,0.812,small_biotech,1,1,1,1,0,7.3,0,1
TRL018766,cardiovascular,0,5.99,9.01,hard_survival,657,0.764,small_biotech,0,2,1,1,1,8.8,0,1
TRL018767,immunology,0,0.0,5.93,hard_survival,80,0.692,mid_pharma,0,1,1,0,1,3.0,0,0
TRL018768,rare_disease,0,3.73,4.57,surrogate,1758,0.896,academic,0,1,1,0,1,7.5,0,1
TRL018769,cardiovascular,1,7.19,2.36,surrogate,232,0.901,small_biotech,0,0,1,1,0,7.8,0,0
TRL018770,metabolic,0,4.78,7.22,clinical,421,0.95,mid_pharma,0,4,1,1,1,5.5,0,1
TRL018771,metabolic,0,6.97,10.0,surrogate,1013,0.783,large_pharma,0,1,1,1,0,3.6,0,1
TRL018772,oncology,1,6.61,6.07,hard_survival,363,0.824,small_biotech,0,2,1,0,1,7.4,0,0
TRL018773,oncology,0,4.33,4.38,clinical,634,0.778,small_biotech,0,2,1,1,1,4.9,0,0
TRL018774,cardiovascular,0,2.96,7.75,clinical,620,0.681,academic,1,4,1,0,1,10.4,0,0
TRL018775,respiratory,1,5.01,7.99,surrogate,1506,0.854,mid_pharma,0,2,1,1,1,6.0,1,0
TRL018776,cardiovascular,1,10.0,10.0,clinical,1101,0.83,large_pharma,0,0,1,1,1,5.6,0,1
TRL018777,metabolic,1,3.63,6.68,surrogate,785,0.979,large_pharma,0,1,1,0,1,7.9,0,1
TRL018778,rare_disease,0,5.55,8.22,clinical,1576,0.847,academic,1,0,1,1,1,8.6,0,0
TRL018779,cardiovascular,0,3.74,6.54,clinical,313,0.861,academic,1,0,1,1,1,8.6,0,1
TRL018780,oncology,1,5.15,3.04,surrogate,518,0.809,small_biotech,0,2,1,1,1,6.1,0,1
TRL018781,rare_disease,0,2.59,4.52,surrogate,130,0.756,mid_pharma,0,2,1,1,0,3.9,0,0
TRL018782,cns,0,8.53,8.77,hard_survival,255,0.867,small_biotech,1,0,1,1,0,4.8,0,0
TRL018783,cardiovascular,1,5.04,4.97,hard_survival,229,0.695,large_pharma,1,0,1,1,1,7.2,0,0
TRL018784,respiratory,1,2.94,10.0,clinical,1771,0.774,small_biotech,0,0,1,1,1,3.1,0,0
TRL018785,rare_disease,1,4.05,7.39,clinical,744,0.847,small_biotech,0,0,0,1,1,12.1,0,0
TRL018786,oncology,1,5.95,6.4,clinical,627,0.737,academic,0,2,1,0,0,7.9,0,0
TRL018787,vaccine,0,6.25,9.3,surrogate,801,0.908,mid_pharma,0,1,0,0,1,14.8,0,1
TRL018788,oncology,1,5.07,6.46,clinical,751,0.945,large_pharma,1,4,1,0,0,4.3,0,1
TRL018789,oncology,1,5.71,9.37,hard_survival,1932,0.731,large_pharma,1,2,1,1,1,2.5,0,1
TRL018790,vaccine,0,7.41,9.59,clinical,357,0.775,large_pharma,1,1,1,1,1,4.5,0,1
TRL018791,infectious_disease,1,8.37,8.73,clinical,784,0.869,small_biotech,1,3,1,1,0,6.5,0,1
TRL018792,cardiovascular,0,5.46,5.35,surrogate,1087,0.619,large_pharma,0,3,1,1,1,7.9,0,1
TRL018793,metabolic,0,6.99,5.63,surrogate,1182,0.718,large_pharma,0,1,1,1,1,2.7,0,1
TRL018794,oncology,1,7.44,5.31,clinical,388,0.747,mid_pharma,0,0,1,1,1,1.0,0,1
TRL018795,oncology,1,5.41,8.96,surrogate,1014,0.848,academic,0,2,1,1,1,4.5,0,1
TRL018796,infectious_disease,0,2.74,7.11,clinical,366,0.648,small_biotech,0,2,1,1,0,3.8,0,1
TRL018797,metabolic,1,0.67,3.45,clinical,337,0.856,academic,1,0,1,1,1,9.7,0,0
TRL018798,respiratory,0,5.53,6.27,clinical,426,0.859,academic,0,1,0,0,1,6.6,1,0
TRL018799,oncology,0,0.0,5.66,surrogate,100,0.788,small_biotech,0,1,1,1,0,8.1,1,1
TRL018800,vaccine,0,7.82,6.59,surrogate,157,0.678,large_pharma,0,1,1,1,1,8.5,0,0
TRL018801,oncology,0,4.54,2.87,hard_survival,575,0.873,small_biotech,0,2,1,1,1,8.7,0,0
TRL018802,immunology,1,3.98,6.72,surrogate,2011,0.984,academic,0,2,1,1,1,8.9,0,1
TRL018803,metabolic,0,4.37,8.68,clinical,1114,0.842,small_biotech,1,2,1,0,1,7.0,0,0
TRL018804,cardiovascular,0,5.13,6.8,hard_survival,434,0.875,small_biotech,1,4,1,1,0,2.2,1,1
TRL018805,metabolic,0,6.56,6.75,clinical,349,0.87,mid_pharma,1,3,1,1,0,7.5,0,0
TRL018806,cardiovascular,0,7.04,5.38,surrogate,600,0.956,large_pharma,0,1,1,0,0,9.4,1,1
TRL018807,cardiovascular,0,7.88,5.98,hard_survival,1332,0.805,large_pharma,0,2,1,1,0,2.9,0,1
TRL018808,oncology,0,2.45,4.23,surrogate,645,0.851,mid_pharma,1,0,1,0,0,8.8,1,0
TRL018809,oncology,1,3.37,7.53,hard_survival,238,0.841,large_pharma,1,1,1,1,1,8.6,0,1
TRL018810,rare_disease,1,4.66,5.97,clinical,761,0.711,small_biotech,1,3,0,1,1,5.4,0,0
TRL018811,infectious_disease,0,2.74,9.32,hard_survival,410,0.932,small_biotech,0,1,1,0,0,12.2,0,0
TRL018812,cns,1,1.91,5.94,clinical,1001,0.629,small_biotech,1,2,1,0,1,9.1,0,1
TRL018813,cns,0,4.82,5.97,surrogate,1042,0.794,small_biotech,1,1,1,1,1,6.7,0,0
TRL018814,vaccine,0,7.35,9.75,clinical,646,0.692,mid_pharma,1,3,1,1,1,7.9,0,1
TRL018815,oncology,1,6.83,9.21,surrogate,66,0.87,small_biotech,1,0,0,0,1,7.8,0,0
TRL018816,oncology,1,4.11,5.53,hard_survival,1034,0.714,large_pharma,0,1,1,1,1,10.8,0,0
TRL018817,respiratory,0,5.66,7.33,hard_survival,249,0.894,mid_pharma,1,2,1,1,1,4.8,0,0
TRL018818,immunology,0,5.0,7.68,surrogate,486,0.936,mid_pharma,0,0,1,1,1,8.3,0,1
TRL018819,oncology,1,9.27,10.0,surrogate,2247,0.99,small_biotech,0,2,1,1,1,7.7,0,1
TRL018820,vaccine,0,2.95,7.72,clinical,271,0.891,small_biotech,0,2,1,0,0,7.9,0,1
TRL018821,oncology,0,4.22,6.29,clinical,146,0.869,large_pharma,0,0,1,1,0,5.2,1,1
TRL018822,respiratory,0,6.33,6.39,surrogate,417,0.753,mid_pharma,1,2,0,1,1,7.4,0,1
TRL018823,oncology,1,6.27,8.15,clinical,371,0.813,small_biotech,0,3,0,1,0,3.8,0,1
TRL018824,cardiovascular,0,6.84,8.0,surrogate,1453,0.943,mid_pharma,0,0,1,1,1,6.9,0,0
TRL018825,cns,1,5.81,4.15,surrogate,204,0.955,academic,1,2,1,1,0,7.4,0,1
TRL018826,infectious_disease,0,7.49,10.0,clinical,204,0.961,large_pharma,0,0,1,1,1,2.7,0,1
TRL018827,immunology,1,5.32,9.12,clinical,389,0.792,small_biotech,0,1,1,1,0,8.6,1,1
TRL018828,respiratory,0,5.53,10.0,clinical,1370,0.756,large_pharma,1,1,1,1,0,8.4,0,1
TRL018829,oncology,0,5.9,6.6,surrogate,1128,0.692,large_pharma,0,1,1,1,0,4.4,0,0
TRL018830,oncology,1,8.18,10.0,hard_survival,718,0.831,mid_pharma,0,1,1,1,0,5.8,1,0
TRL018831,cns,1,4.64,6.43,clinical,129,0.869,academic,1,5,1,0,0,7.5,1,0
TRL018832,cns,0,6.28,6.88,hard_survival,137,0.764,small_biotech,1,3,1,0,0,7.2,0,0
TRL018833,respiratory,0,5.41,9.72,clinical,1543,0.909,large_pharma,1,0,1,1,0,7.1,0,1
TRL018834,vaccine,0,3.0,5.53,clinical,661,0.925,mid_pharma,0,0,1,1,0,1.5,0,0
TRL018835,metabolic,1,1.89,5.56,clinical,917,0.7,academic,0,1,1,1,1,7.4,0,0
TRL018836,respiratory,0,5.22,6.22,hard_survival,474,0.573,small_biotech,0,3,0,1,0,9.0,0,0
TRL018837,metabolic,0,6.62,6.45,clinical,68,0.778,small_biotech,1,1,1,1,1,6.7,0,0
TRL018838,immunology,0,5.43,7.54,hard_survival,269,0.769,mid_pharma,0,1,1,1,1,5.1,1,1
TRL018839,metabolic,1,4.42,5.24,clinical,1200,0.851,large_pharma,0,5,1,1,1,8.2,0,1
TRL018840,infectious_disease,1,6.24,8.46,surrogate,683,0.732,mid_pharma,1,1,1,1,0,6.9,0,1
TRL018841,cns,1,2.55,2.41,hard_survival,165,0.915,academic,1,0,1,0,0,5.1,0,0
TRL018842,oncology,1,5.55,7.21,hard_survival,1271,0.785,small_biotech,0,0,1,1,1,9.6,0,0
TRL018843,respiratory,0,4.55,5.86,clinical,313,0.895,mid_pharma,0,1,1,1,0,4.0,0,1
TRL018844,cns,1,5.82,5.69,surrogate,823,0.884,large_pharma,0,1,1,1,0,9.4,0,1
TRL018845,vaccine,1,4.02,10.0,hard_survival,439,0.9,academic,1,7,1,1,0,4.8,1,1
TRL018846,cns,0,5.03,7.48,clinical,575,0.636,large_pharma,1,1,1,1,1,2.5,0,0
TRL018847,immunology,1,0.92,5.07,clinical,336,0.747,small_biotech,0,2,1,1,0,6.6,0,1
TRL018848,vaccine,0,3.17,5.14,surrogate,1257,0.725,mid_pharma,0,0,1,1,0,6.6,0,1
TRL018849,cardiovascular,0,1.48,4.28,hard_survival,813,0.871,small_biotech,0,1,1,1,1,5.6,0,0
TRL018850,rare_disease,0,3.44,5.32,clinical,54,0.683,mid_pharma,0,1,1,1,0,9.5,0,0
TRL018851,infectious_disease,0,6.2,8.35,clinical,456,0.791,large_pharma,0,4,1,1,0,7.6,0,1
TRL018852,immunology,1,7.34,9.7,clinical,149,0.798,mid_pharma,1,0,1,1,0,7.8,0,1
TRL018853,rare_disease,0,5.5,10.0,hard_survival,798,0.946,small_biotech,1,0,0,0,0,8.8,0,0
TRL018854,metabolic,1,3.62,8.86,clinical,50,0.739,large_pharma,0,0,1,0,0,10.2,0,1
TRL018855,immunology,1,3.19,5.13,clinical,116,0.717,small_biotech,0,3,1,1,0,10.1,0,0
TRL018856,oncology,0,10.0,7.01,surrogate,1568,0.826,large_pharma,0,2,1,1,1,8.0,0,0
TRL018857,cns,0,4.2,7.97,surrogate,247,0.74,small_biotech,1,1,1,0,1,5.4,1,0
TRL018858,oncology,1,2.67,3.27,hard_survival,40,0.867,large_pharma,1,2,1,0,0,9.3,0,0
TRL018859,cardiovascular,0,7.17,8.92,hard_survival,548,0.802,small_biotech,0,1,1,1,1,8.2,0,0
TRL018860,immunology,1,5.5,4.9,surrogate,264,0.858,small_biotech,0,3,1,1,0,7.0,1,1
TRL018861,infectious_disease,0,5.5,6.33,clinical,650,0.99,small_biotech,1,2,1,1,1,5.4,0,1
TRL018862,oncology,0,3.27,9.12,surrogate,579,0.822,mid_pharma,0,1,1,1,1,5.6,0,0
TRL018863,oncology,1,6.91,5.93,surrogate,1001,0.907,small_biotech,0,2,1,1,0,3.9,0,1
TRL018864,oncology,0,4.55,6.47,clinical,126,0.862,mid_pharma,0,3,1,1,0,6.7,0,1
TRL018865,infectious_disease,0,3.69,6.85,surrogate,1846,0.632,small_biotech,0,1,1,0,0,8.9,0,0
TRL018866,cardiovascular,0,6.52,9.88,clinical,480,0.99,small_biotech,1,1,0,1,1,6.8,1,1
TRL018867,infectious_disease,1,0.74,5.35,hard_survival,279,0.847,small_biotech,1,0,1,0,0,7.6,1,0
TRL018868,oncology,0,7.25,10.0,clinical,1301,0.822,large_pharma,1,1,1,1,0,8.0,0,1
TRL018869,infectious_disease,0,4.78,8.14,surrogate,1009,0.937,academic,1,0,1,1,0,4.9,1,0
TRL018870,oncology,0,4.09,8.99,hard_survival,235,0.851,large_pharma,0,0,1,0,0,4.3,0,1
TRL018871,rare_disease,0,6.54,6.49,hard_survival,871,0.94,large_pharma,1,3,1,0,0,9.6,1,0
TRL018872,rare_disease,0,2.75,2.73,clinical,630,0.99,large_pharma,0,1,1,1,0,7.6,0,0
TRL018873,oncology,0,4.52,5.71,clinical,704,0.745,academic,0,1,1,1,0,1.9,0,0
TRL018874,oncology,1,4.11,6.21,clinical,539,0.782,academic,0,0,1,1,1,7.0,0,0
TRL018875,infectious_disease,0,7.54,10.0,clinical,892,0.896,small_biotech,1,1,0,1,0,8.9,0,1
TRL018876,cns,1,6.14,0.82,clinical,450,0.69,large_pharma,0,1,1,1,0,6.1,1,1
TRL018877,cardiovascular,0,9.91,7.64,surrogate,643,0.754,small_biotech,1,0,1,1,0,7.0,0,1
TRL018878,rare_disease,0,5.96,9.83,hard_survival,274,0.713,small_biotech,0,0,0,1,1,7.4,0,1
TRL018879,cns,0,6.22,5.8,clinical,197,0.823,small_biotech,1,2,1,1,0,6.0,1,0
TRL018880,oncology,0,3.47,5.88,clinical,457,0.7,mid_pharma,0,0,0,1,1,6.8,0,0
TRL018881,infectious_disease,0,7.28,7.71,hard_survival,188,0.828,academic,0,3,0,1,0,2.1,0,1
TRL018882,oncology,1,2.9,3.22,clinical,421,0.99,large_pharma,0,1,1,0,0,6.7,0,1
TRL018883,rare_disease,1,5.66,8.73,surrogate,501,0.83,mid_pharma,1,1,1,1,0,11.0,0,1
TRL018884,vaccine,0,4.71,5.48,clinical,1938,0.863,academic,1,1,1,1,1,2.0,1,1
TRL018885,oncology,1,6.24,8.74,clinical,129,0.744,mid_pharma,0,0,1,1,1,8.0,0,1
TRL018886,infectious_disease,0,6.45,8.51,surrogate,73,0.774,small_biotech,0,0,1,0,0,7.2,0,1
TRL018887,metabolic,1,8.42,4.68,surrogate,367,0.934,mid_pharma,0,2,1,1,0,5.5,0,1
TRL018888,oncology,1,4.22,6.47,clinical,667,0.908,small_biotech,1,2,1,0,0,8.1,0,0
TRL018889,oncology,1,7.75,8.08,hard_survival,40,0.838,small_biotech,0,0,1,1,0,3.7,0,1
TRL018890,vaccine,0,4.28,5.86,clinical,945,0.761,academic,1,1,1,0,1,6.6,0,0
TRL018891,respiratory,0,5.51,10.0,clinical,124,0.703,mid_pharma,0,0,1,1,1,10.3,0,0
TRL018892,oncology,1,7.7,10.0,hard_survival,360,0.715,large_pharma,1,1,1,1,1,6.1,0,1
TRL018893,vaccine,1,5.27,9.58,clinical,687,0.873,small_biotech,0,1,1,0,0,9.3,0,1
TRL018894,respiratory,1,5.44,8.96,hard_survival,104,0.599,large_pharma,0,3,0,1,0,4.4,0,0
TRL018895,immunology,1,3.2,6.69,surrogate,690,0.773,large_pharma,0,2,1,1,0,2.9,0,0
TRL018896,rare_disease,1,2.84,8.39,hard_survival,520,0.734,mid_pharma,0,0,0,1,0,7.7,0,1
TRL018897,oncology,1,5.82,8.3,surrogate,245,0.674,small_biotech,0,2,1,1,0,7.5,0,1
TRL018898,cns,0,6.32,9.87,clinical,406,0.778,large_pharma,1,0,1,1,1,6.6,0,0
TRL018899,infectious_disease,1,4.26,7.08,hard_survival,101,0.831,academic,0,1,0,0,1,7.9,0,0
TRL018900,cns,1,6.22,7.86,clinical,105,0.65,small_biotech,0,2,1,1,1,6.4,1,0
TRL018901,vaccine,1,3.32,6.2,hard_survival,520,0.687,mid_pharma,1,1,1,0,0,7.4,0,0
TRL018902,oncology,0,5.89,3.97,surrogate,794,0.669,large_pharma,0,3,1,1,0,11.2,0,0
TRL018903,rare_disease,0,3.07,5.96,surrogate,586,0.783,academic,0,1,1,1,0,14.0,0,0
TRL018904,respiratory,1,5.5,6.05,clinical,199,0.74,large_pharma,1,3,1,1,0,6.7,0,0
TRL018905,cns,1,2.9,5.8,surrogate,737,0.741,small_biotech,0,1,1,1,1,1.9,0,0
TRL018906,respiratory,0,5.12,6.7,hard_survival,112,0.798,academic,0,3,1,1,1,7.4,1,1
TRL018907,infectious_disease,0,0.15,5.06,clinical,40,0.862,mid_pharma,0,2,1,1,1,9.7,0,0
TRL018908,oncology,1,4.54,8.19,clinical,596,0.79,large_pharma,1,1,1,1,1,7.7,0,0
TRL018909,rare_disease,0,1.83,6.36,clinical,234,0.8,large_pharma,0,1,1,1,0,8.4,0,0
TRL018910,oncology,1,3.46,6.14,clinical,345,0.686,small_biotech,1,1,1,0,1,7.8,0,0
TRL018911,infectious_disease,1,5.28,7.33,clinical,677,0.851,small_biotech,0,2,0,1,0,12.8,0,0
TRL018912,immunology,0,3.99,9.53,surrogate,160,0.727,small_biotech,1,1,0,1,0,9.3,0,1
TRL018913,rare_disease,1,1.32,7.06,surrogate,214,0.885,small_biotech,0,0,1,1,0,8.7,0,0
TRL018914,oncology,0,3.22,8.39,surrogate,165,0.764,small_biotech,1,0,1,1,0,8.4,0,0
TRL018915,cns,0,4.62,6.32,surrogate,343,0.826,academic,0,0,1,1,1,4.2,0,0
TRL018916,cns,1,2.45,6.95,surrogate,482,0.721,small_biotech,0,1,1,1,0,6.8,0,1
TRL018917,cns,1,2.14,5.89,surrogate,787,0.846,large_pharma,1,2,0,0,0,3.4,0,0
TRL018918,rare_disease,0,4.18,8.92,clinical,297,0.675,small_biotech,0,2,1,1,1,6.3,0,0
