call_id,caller_age_days,calls_per_day,call_duration_sec,avg_call_duration_sec,unique_receivers_24h,receiver_block_rate,spam_reports_count,country_code_risk_score,night_call_ratio,sequential_dialing_score,graph_degree,previous_fraud_associations,reputation_score,fraud_label
CALL0005356,437,12,198,234.4,2,11.04,2,18.71,9.87,24.94,46,0,60.48,0
CALL0005357,25,148,11,13.5,65,42.21,78,85.66,68.49,47.15,67,17,48.27,1
CALL0005358,808,19,571,542.1,4,13.86,3,33.6,6.98,19.3,64,0,94.96,0
CALL0005359,1007,8,421,241.4,8,8.59,2,37.59,40.04,18.26,154,0,76.7,0
CALL0005360,2827,22,166,176.9,12,12.64,1,23.11,11.29,9.99,191,0,74.8,0
CALL0005361,300,9,272,322.4,7,11.38,2,62.03,32.48,25.96,46,0,74.94,0
CALL0005362,50,1068,12,18.6,133,75.37,2,77.17,32.76,74.57,531,18,19.69,1
CALL0005363,2050,9,310,165.6,6,7.41,1,52.74,22.08,13.99,115,0,71.34,0
CALL0005364,693,9,238,204.5,4,14.88,0,25.28,18.6,16.41,150,2,79.22,0
CALL0005365,51,981,22,16.4,124,38.1,79,74.57,31.28,48.75,213,19,18.71,1
CALL0005366,541,10,161,135.2,10,5.14,3,16.15,10.11,9.92,125,0,82.74,0
CALL0005367,1339,10,435,284.3,4,4.5,2,29.33,51.47,6.59,66,0,81.91,0
CALL0005368,731,4,382,283.5,9,12.32,1,5.33,4.27,43.3,70,0,93.29,0
CALL0005369,17,938,33,30.2,88,96.46,1,92.9,64.65,88.92,521,20,5.91,1
CALL0005370,795,13,165,199.5,6,17.29,1,40.71,10.35,44.68,174,0,58.64,0
CALL0005371,150,4,327,234.2,4,13.06,0,7.34,18.16,4.63,216,0,58.99,0
CALL0005372,15,1033,43,41.0,282,72.89,78,69.52,54.53,92.43,311,0,47.37,1
CALL0005373,803,5,327,213.8,11,28.16,0,30.98,21.08,17.65,139,0,95.55,0
CALL0005374,762,7,244,192.1,12,11.03,3,20.61,4.67,7.24,83,0,70.98,0
CALL0005375,89,1171,26,21.1,226,46.14,0,71.41,48.84,77.45,649,23,2.03,1
CALL0005376,12,16,14,20.7,2,61.19,96,73.06,47.64,73.14,43,0,12.8,1
CALL0005377,222,9,15,16.9,6,60.42,66,86.82,75.03,83.31,44,1,21.38,1
CALL0005378,42,481,18,17.8,178,56.14,80,30.93,51.98,82.27,275,26,38.01,1
CALL0005379,1177,327,187,22.0,150,15.19,85,85.9,39.67,75.01,343,1,48.86,1
CALL0005380,913,12,245,278.4,9,7.98,0,21.05,4.18,25.37,12,0,84.02,0
CALL0005381,1167,22,344,398.0,5,13.0,2,49.93,16.94,8.83,77,0,90.94,0
CALL0005382,631,12,401,452.2,11,19.34,1,24.45,20.09,17.0,60,0,84.52,0
CALL0005383,719,14,287,204.7,15,14.02,2,8.55,2.39,27.03,63,1,95.87,0
CALL0005384,1442,1,342,175.4,8,7.07,1,46.62,23.74,7.09,68,1,84.92,0
CALL0005385,307,21,269,240.1,9,6.86,3,26.49,6.51,6.29,73,0,69.16,0
CALL0005386,894,14,354,356.0,9,6.55,1,70.86,9.89,6.16,48,0,88.32,0
CALL0005387,672,2,237,171.4,8,9.28,1,9.63,19.97,33.29,140,0,65.28,0
CALL0005388,648,9,464,556.1,4,13.23,1,11.9,1.56,14.26,82,0,70.39,0
CALL0005389,73,777,236,224.9,116,42.33,67,60.51,56.41,82.89,245,20,35.96,1
CALL0005390,322,727,45,51.1,213,60.42,2,86.29,77.74,32.82,447,26,32.28,1
CALL0005391,710,23,390,394.4,10,15.16,3,15.26,10.34,20.83,55,0,86.11,0
CALL0005392,912,1,132,225.3,10,15.86,1,32.51,7.99,28.46,64,0,81.41,0
CALL0005393,758,15,198,204.3,10,7.64,2,43.27,23.12,31.81,101,1,88.47,0
CALL0005394,1362,13,382,557.4,9,2.3,0,34.74,48.49,51.06,139,1,94.25,0
CALL0005395,23,1168,6,19.7,102,52.54,0,66.01,81.2,58.52,332,16,42.78,1
CALL0005396,591,12,266,387.9,11,7.69,1,22.93,9.53,38.62,56,0,72.62,0
CALL0005397,339,3,100,128.1,9,2.19,3,31.04,21.11,12.32,24,0,76.93,0
CALL0005398,398,1,160,179.8,4,9.53,0,15.07,16.59,4.81,112,1,78.54,0
CALL0005399,1185,5,74,96.2,5,7.41,2,58.75,28.4,27.57,60,1,71.23,0
CALL0005400,1432,6,589,704.5,9,11.4,0,27.86,20.36,10.26,57,1,79.65,0
CALL0005401,602,9,429,372.9,10,20.63,5,24.36,19.52,27.82,171,0,78.17,0
CALL0005402,13,102,359,324.6,153,56.14,2,64.62,65.61,72.99,356,2,45.02,1
CALL0005403,549,815,10,1.0,91,78.48,66,71.54,84.41,66.98,318,1,47.6,1
CALL0005404,866,5,305,229.3,4,11.17,3,9.93,30.83,18.99,135,0,81.03,0
CALL0005405,1929,14,345,263.3,6,0.85,2,9.42,31.09,3.13,37,0,92.09,0
CALL0005406,548,7,391,501.2,12,18.91,2,45.53,19.87,13.08,118,0,93.33,0
CALL0005407,202,16,236,243.0,7,1.28,1,7.56,19.23,7.71,50,0,72.73,0
CALL0005408,15,360,56,29.4,109,17.15,78,76.46,79.76,86.16,169,0,68.05,1
CALL0005409,622,8,227,273.4,7,3.17,0,9.83,11.09,35.35,110,1,86.57,0
CALL0005410,44,1216,28,23.3,244,49.63,76,73.14,91.25,75.12,210,1,51.25,1
CALL0005411,343,15,204,178.8,4,4.82,1,22.11,3.14,17.95,147,0,77.09,0
CALL0005412,320,7,246,199.2,11,1.01,0,18.3,24.11,3.17,65,0,87.26,0
CALL0005413,57,763,9,9.6,216,48.55,80,75.95,30.82,85.39,254,27,42.97,1
CALL0005414,1279,511,40,23.6,254,78.7,88,73.52,31.25,85.8,649,23,43.84,1
CALL0005415,177,12,330,232.7,9,12.4,2,35.92,10.84,5.17,28,1,54.76,0
CALL0005416,471,5,184,257.2,4,9.21,0,42.97,8.33,9.92,430,1,93.19,0
CALL0005417,1514,1,436,482.2,9,5.52,3,33.89,31.62,20.81,90,0,87.79,0
CALL0005418,1339,8,66,55.2,2,67.9,72,53.31,51.82,91.94,15,31,57.06,1
CALL0005419,266,37,247,249.9,15,2.54,3,17.47,19.74,15.88,80,1,71.37,0
CALL0005420,869,10,242,254.2,7,3.88,3,16.17,61.01,13.78,112,0,83.83,0
CALL0005421,12,1314,211,184.5,182,47.83,82,72.27,49.34,47.42,214,32,69.27,1
CALL0005422,883,11,259,241.1,8,7.99,1,32.6,27.18,10.2,127,0,97.05,0
CALL0005423,1495,7,23,37.0,4,34.49,80,77.35,33.49,91.39,27,18,41.81,1
CALL0005424,1490,603,13,15.4,121,90.82,70,81.06,27.15,85.5,442,18,50.69,1
CALL0005425,1203,4,222,167.1,5,4.14,0,33.49,48.92,8.84,127,0,69.6,0
CALL0005426,435,4,370,476.7,12,17.04,1,58.86,24.4,6.17,53,0,86.01,0
CALL0005427,362,262,43,53.9,133,66.51,84,81.76,47.18,86.38,95,31,36.77,1
CALL0005428,6,732,10,16.7,82,67.98,72,84.19,42.02,52.96,299,26,6.15,1
CALL0005429,1024,16,255,267.6,8,1.9,0,34.27,42.73,34.75,109,0,83.3,0
CALL0005430,1285,10,543,771.2,11,3.7,2,49.39,3.36,1.99,70,0,65.93,0
CALL0005431,1922,8,427,548.9,6,3.71,0,31.16,10.37,15.61,46,0,80.68,0
CALL0005432,690,8,184,136.5,7,3.25,2,27.21,6.0,11.45,97,0,78.29,0
CALL0005433,268,12,259,185.6,13,10.17,4,10.74,12.46,9.37,70,1,85.48,0
CALL0005434,117,5,388,323.7,14,8.78,5,17.26,26.02,5.92,139,0,82.25,0
CALL0005435,26,13,45,41.6,3,59.57,80,47.13,31.53,87.26,32,23,18.8,1
CALL0005436,1800,11,130,170.0,7,20.88,1,37.09,32.66,5.92,33,0,57.78,0
CALL0005437,581,13,465,497.2,13,2.95,3,17.02,46.52,16.29,142,0,91.33,0
CALL0005438,15,332,42,50.4,122,77.94,2,87.49,64.81,69.07,233,17,49.75,1
CALL0005439,136,1001,13,20.9,69,73.47,88,86.34,37.91,74.74,518,21,27.83,1
CALL0005440,635,4,205,211.3,7,8.98,0,7.83,46.0,24.67,61,0,80.23,0
CALL0005441,427,3,79,116.5,5,6.02,2,18.17,3.88,33.75,157,0,93.57,0
CALL0005442,239,8,331,472.3,7,7.96,3,12.46,9.1,9.7,103,1,84.49,0
CALL0005443,737,7,187,156.8,6,7.32,3,23.6,16.93,13.79,153,0,76.2,0
CALL0005444,194,15,266,238.6,8,2.1,0,28.42,7.53,7.4,142,0,91.92,0
CALL0005445,4,453,48,2.3,150,53.08,87,94.29,29.02,77.09,156,20,59.92,1
CALL0005446,274,257,36,43.8,70,51.65,78,37.13,44.14,76.21,192,26,31.65,1
CALL0005447,1062,9,91,126.8,13,4.01,1,45.4,15.48,12.69,124,0,60.99,0
CALL0005448,1070,5,199,193.1,12,5.79,1,22.69,8.29,45.76,34,0,82.51,0
CALL0005449,10,1320,23,23.0,151,80.98,3,64.68,35.62,91.16,214,20,17.73,1
CALL0005450,28,173,36,26.9,327,68.22,94,69.66,60.96,92.89,246,25,3.47,1
CALL0005451,685,5,354,346.4,11,8.62,0,12.44,23.45,29.66,159,0,88.04,0
CALL0005452,108,1228,4,3.5,191,57.25,78,91.34,61.95,82.27,150,24,29.2,1
CALL0005453,463,17,262,296.9,7,10.56,1,32.36,45.85,8.39,111,0,74.92,0
CALL0005454,3650,22,168,178.7,3,6.71,1,31.1,7.28,5.09,30,0,83.58,0
CALL0005455,1758,4,333,434.5,10,4.16,4,23.88,7.26,3.45,43,0,87.84,0
CALL0005456,588,4,174,103.8,10,14.49,1,25.95,10.69,9.18,39,0,72.14,0
CALL0005457,12,1160,192,162.3,91,72.75,84,66.28,18.82,30.66,182,15,25.85,1
CALL0005458,238,12,779,469.7,4,3.6,0,8.96,17.19,30.49,52,0,94.44,0
CALL0005459,1128,13,418,171.3,5,18.04,1,16.76,14.38,10.39,92,1,81.79,0
CALL0005460,1633,11,164,188.1,8,12.07,2,12.54,33.64,31.97,127,0,76.53,0
CALL0005461,2739,21,475,244.4,11,3.17,1,32.71,15.18,7.15,60,1,87.3,0
CALL0005462,820,19,325,386.9,10,0.69,2,56.58,9.95,10.66,24,0,93.4,0
CALL0005463,311,8,412,546.2,7,8.39,0,27.2,10.84,19.97,142,0,78.19,0
CALL0005464,31,274,66,23.2,426,75.72,77,70.76,49.53,85.24,387,29,20.44,1
CALL0005465,648,29,266,310.2,8,10.38,2,6.49,11.12,48.67,86,0,85.4,0
CALL0005466,2810,9,102,119.4,4,5.97,2,24.87,14.62,20.52,49,0,85.96,0
CALL0005467,1235,10,360,298.9,9,8.76,1,30.96,36.48,30.27,124,0,59.58,0
CALL0005468,1032,9,426,347.6,7,2.37,1,36.1,10.2,8.85,211,0,71.89,0
CALL0005469,1470,356,270,172.3,77,38.26,67,57.89,37.8,84.7,223,0,6.67,1
CALL0005470,1817,7,272,316.6,10,11.93,0,33.72,16.67,14.58,64,0,61.43,0
CALL0005471,26,570,10,7.3,105,33.28,2,18.27,88.91,75.19,247,18,4.0,1
CALL0005472,407,6,686,862.7,11,6.53,2,32.29,5.8,12.79,67,0,93.05,0
CALL0005473,11,389,46,18.0,137,66.17,81,78.23,15.52,67.02,464,2,15.48,1
CALL0005474,1053,15,449,460.1,10,2.99,1,6.0,15.05,3.32,198,0,71.52,0
CALL0005475,36,804,19,6.3,94,36.9,0,74.0,80.31,68.59,178,22,15.43,1
CALL0005476,656,6,217,170.8,14,11.99,0,20.27,10.0,22.81,97,0,85.84,0
CALL0005477,30,1446,13,4.5,20,81.24,78,38.83,81.58,53.5,184,20,45.48,1
CALL0005478,2078,9,251,265.0,10,5.5,2,8.61,29.47,10.12,84,0,69.86,0
CALL0005479,2526,11,96,107.1,10,19.8,0,17.76,3.26,12.69,59,0,85.14,0
CALL0005480,859,24,400,354.0,10,14.22,3,59.09,18.84,33.95,28,0,88.36,0
CALL0005481,557,21,253,293.7,13,9.85,1,16.96,7.08,29.46,116,1,76.65,0
CALL0005482,1320,7,99,77.1,8,9.8,1,43.9,36.38,9.21,200,0,98.21,0
CALL0005483,614,3,122,97.2,11,8.35,1,11.66,9.21,19.45,45,0,91.41,0
CALL0005484,15,1244,34,22.9,229,82.27,87,57.81,56.41,68.53,250,22,23.84,1
CALL0005485,616,13,98,101.5,6,12.65,1,18.74,43.52,6.32,61,0,65.3,0
CALL0005486,588,6,170,173.8,5,10.22,1,56.83,48.43,26.22,213,0,84.0,0
CALL0005487,3346,8,234,126.3,8,10.81,1,44.55,4.38,2.4,92,1,91.22,0
CALL0005488,489,3,295,367.7,5,6.14,1,44.87,12.69,26.56,133,3,84.38,0
CALL0005489,295,1,101,89.1,9,10.43,3,20.35,6.25,13.44,99,1,99.07,0
CALL0005490,292,9,561,505.2,12,15.22,2,50.06,18.49,8.12,117,0,93.24,0
CALL0005491,5,407,43,27.6,129,50.7,72,63.76,39.66,66.46,387,26,60.84,1
CALL0005492,414,18,377,382.8,4,14.96,1,16.8,48.92,26.55,15,0,77.11,0
CALL0005493,363,13,457,435.9,10,7.78,3,32.87,3.73,13.18,14,12,75.8,0
CALL0005494,241,6,224,154.0,10,8.3,1,16.97,17.02,24.64,93,1,79.65,0
CALL0005495,1948,10,235,244.3,9,3.45,1,47.75,34.27,32.87,57,0,72.65,0
CALL0005496,19,796,22,28.2,74,74.02,83,84.54,69.02,88.06,203,17,33.97,1
CALL0005497,231,8,288,300.7,3,6.95,1,44.76,4.83,14.22,76,0,88.31,0
CALL0005498,210,309,311,221.3,136,19.51,2,57.51,56.37,64.96,520,19,34.65,1
CALL0005499,2251,16,158,130.3,12,6.03,1,5.52,47.69,34.42,100,0,88.9,0
CALL0005500,1148,3,349,322.8,5,7.48,1,19.53,17.31,31.32,166,0,57.38,0
CALL0005501,228,1465,63,131.8,71,51.88,6,56.72,46.77,75.89,219,21,49.82,1
CALL0005502,2559,30,97,127.5,6,0.24,1,20.89,22.07,12.43,70,0,92.05,0
CALL0005503,1115,7,180,169.9,8,5.71,0,25.3,12.12,32.96,90,0,76.59,0
CALL0005504,742,5,308,413.6,8,8.76,2,23.16,22.09,5.36,101,0,85.9,0
CALL0005505,9,760,29,35.4,90,73.51,76,85.21,73.78,80.11,204,2,28.4,1
CALL0005506,3,1107,18,14.7,248,64.67,69,41.6,81.07,60.03,144,20,5.37,1
CALL0005507,2594,318,70,60.3,85,11.1,2,27.07,40.87,15.55,310,0,67.85,0
CALL0005508,17,1494,239,86.1,167,37.11,1,99.22,56.03,91.61,559,29,15.9,1
CALL0005509,996,15,254,226.1,12,19.03,0,44.09,25.39,12.37,87,0,63.27,0
CALL0005510,600,5,409,427.5,5,5.6,1,12.86,33.49,19.48,51,0,89.14,0
CALL0005511,29,920,7,5.5,336,70.54,78,77.47,92.84,89.57,286,2,24.67,1
CALL0005512,885,8,187,140.2,5,1.26,1,34.01,15.65,20.97,52,2,94.53,0
CALL0005513,1109,12,105,90.2,6,9.48,1,38.46,12.71,2.47,124,1,68.59,0
CALL0005514,406,686,220,75.0,65,2.15,2,22.01,4.96,23.13,246,0,77.33,0
CALL0005515,561,29,120,108.3,12,5.97,2,27.83,7.5,15.93,6,0,76.17,0
CALL0005516,183,3,352,337.0,9,4.43,0,56.61,32.29,20.31,46,2,83.61,0
CALL0005517,404,4,294,324.1,4,14.73,1,7.16,28.97,5.12,103,0,81.02,0
CALL0005518,1650,5,242,215.8,6,6.09,0,27.77,21.74,10.82,57,0,91.73,0
CALL0005519,843,6,355,236.6,3,9.32,1,42.71,9.59,18.87,27,0,85.53,0
CALL0005520,583,4,369,440.8,9,5.82,1,8.35,35.62,3.75,49,0,90.74,0
CALL0005521,471,4,203,202.3,6,2.17,2,12.67,3.51,21.51,111,0,73.89,0
CALL0005522,1177,2,609,723.4,8,7.21,2,28.43,10.8,7.78,81,1,78.01,0
CALL0005523,2228,3,184,151.7,5,20.79,0,34.87,6.75,30.39,90,0,76.46,0
CALL0005524,15,765,12,2.7,72,60.8,87,82.12,46.43,85.41,411,1,22.33,1
CALL0005525,715,7,258,267.5,7,27.68,0,62.8,23.44,6.74,275,0,75.99,0
CALL0005526,1117,16,323,393.2,9,2.75,1,37.44,34.48,7.67,31,0,87.32,0
CALL0005527,2842,31,214,213.2,14,13.29,1,40.16,17.03,35.76,68,0,80.12,0
CALL0005528,7,1217,23,25.4,103,76.67,78,42.04,19.64,80.14,382,1,57.5,1
CALL0005529,1464,29,211,177.7,10,5.96,3,16.97,21.48,17.38,95,0,88.06,0
CALL0005530,7,13,10,18.9,6,86.52,4,38.04,54.82,81.64,102,19,44.59,1
CALL0005531,1324,4,197,131.0,4,15.42,4,26.42,47.27,20.09,138,1,64.68,0
CALL0005532,18,234,271,196.5,84,60.67,78,72.94,19.8,51.63,342,28,67.13,1
CALL0005533,267,1222,37,56.9,142,68.33,80,77.36,82.5,48.61,604,21,21.15,1
CALL0005534,2169,29,202,216.7,8,10.2,2,10.27,16.77,16.04,90,0,73.66,0
CALL0005535,583,14,510,614.4,7,5.82,1,28.93,40.88,19.18,26,0,77.48,0
CALL0005536,533,7,135,94.4,8,4.03,3,68.69,35.19,10.44,93,0,62.07,0
CALL0005537,3650,5,115,83.6,10,2.55,0,34.22,16.34,16.15,67,1,82.61,0
CALL0005538,1626,5,311,246.8,12,12.47,0,9.67,24.17,4.67,126,0,91.34,0
CALL0005539,947,1333,89,46.8,93,57.01,84,37.03,76.34,85.75,311,25,42.59,1
CALL0005540,5,5,61,19.0,8,90.45,73,52.29,86.85,75.56,35,31,21.38,1
CALL0005541,1836,10,162,133.9,11,21.71,2,14.14,8.86,12.98,62,0,82.51,0
CALL0005542,506,11,229,221.2,7,7.28,1,26.27,12.01,32.74,54,0,91.9,0
CALL0005543,751,3,127,104.6,11,15.14,3,44.7,4.42,4.45,64,1,79.24,0
CALL0005544,824,6,164,151.5,6,11.5,0,41.33,24.22,9.59,72,0,82.7,0
CALL0005545,704,21,101,114.1,7,3.58,3,13.87,43.98,12.25,133,0,89.59,0
CALL0005546,244,551,67,90.2,86,68.52,85,77.21,75.25,64.47,187,0,12.99,1
CALL0005547,23,555,17,19.8,102,67.48,1,81.3,67.78,52.13,210,20,20.86,1
CALL0005548,1200,2,237,280.4,3,12.84,1,18.4,19.76,18.43,137,0,69.68,0
CALL0005549,278,1417,62,11.8,63,77.42,81,74.16,49.08,90.92,526,27,42.97,1
CALL0005550,447,11,189,135.2,9,15.41,1,56.22,25.04,15.75,50,0,86.44,0
CALL0005551,895,4,395,276.0,5,19.64,0,19.66,37.48,0.71,56,0,61.88,0
CALL0005552,2729,4,93,53.1,3,3.03,0,14.65,15.24,25.57,28,0,81.76,0
CALL0005553,3205,40,545,568.8,7,16.3,0,32.66,22.99,15.92,76,0,95.2,0
CALL0005554,1378,6,121,111.5,10,3.39,1,16.14,22.67,14.37,231,0,92.67,0
CALL0005555,14,244,8,12.7,149,46.77,82,60.07,53.45,65.66,302,0,30.11,1
CALL0005556,3354,476,310,227.5,68,7.2,2,13.16,21.65,23.37,276,2,71.86,0
CALL0005557,822,32,289,180.4,10,19.08,1,43.61,1.73,12.69,44,0,91.56,0
CALL0005558,591,3,154,148.8,4,10.94,2,35.69,7.46,22.69,139,0,79.0,0
CALL0005559,1165,6,233,256.9,7,12.75,0,11.72,18.0,10.2,101,0,37.08,0
CALL0005560,1179,13,390,287.7,5,2.72,3,13.8,26.19,18.5,119,0,72.37,0
CALL0005561,2048,11,79,89.3,14,21.51,0,25.24,34.35,22.92,68,0,80.15,0
CALL0005562,887,2,328,336.5,11,7.87,2,6.54,21.84,7.58,32,0,68.07,0
CALL0005563,625,38,308,364.3,6,11.18,1,21.45,38.73,3.55,220,1,48.06,0
CALL0005564,708,11,514,565.6,3,13.25,0,34.19,18.52,5.64,101,4,99.35,0
CALL0005565,1633,5,383,456.6,6,19.56,0,36.96,11.99,25.64,75,1,88.98,0
CALL0005566,18,207,1,1.0,260,31.4,2,28.31,66.64,69.67,311,17,59.22,1
CALL0005567,9,436,144,57.9,120,74.3,80,63.2,72.46,67.11,503,0,47.82,1
CALL0005568,429,19,224,272.7,9,8.83,1,13.5,26.65,8.97,54,5,79.24,0
CALL0005569,209,15,290,300.0,8,6.95,1,29.76,7.14,12.03,90,1,92.56,0
CALL0005570,1449,3,355,364.8,10,13.12,2,44.71,13.41,2.68,94,0,84.83,0
CALL0005571,15,112,49,47.8,105,52.05,82,74.71,70.75,61.11,238,0,12.05,1
CALL0005572,1082,11,201,273.2,9,11.12,4,31.18,4.61,24.23,99,1,83.67,0
CALL0005573,908,11,259,267.3,9,9.47,0,9.78,14.48,10.7,90,0,80.53,0
CALL0005574,3650,16,517,286.1,8,10.42,2,35.11,26.41,19.66,186,0,52.43,0
CALL0005575,1355,4,175,181.4,9,15.92,0,19.18,5.17,15.76,90,0,87.44,0
CALL0005576,666,18,225,300.9,6,10.56,1,24.08,39.92,29.81,89,0,85.1,0
CALL0005577,681,13,796,956.2,11,7.62,3,28.54,1.33,7.44,93,0,82.81,0
CALL0005578,626,357,283,379.7,43,1.06,1,37.42,5.47,0.79,242,2,58.2,0
CALL0005579,235,1261,163,137.5,250,72.19,63,70.63,76.28,49.13,563,29,12.34,1
CALL0005580,31,1332,19,1.0,95,78.11,74,62.88,45.95,46.73,187,17,11.26,1
CALL0005581,451,12,63,66.4,10,10.86,1,40.88,7.91,25.94,84,0,79.78,0
CALL0005582,500,7,570,498.9,7,4.87,3,15.53,19.54,14.49,109,0,72.36,0
CALL0005583,931,6,351,275.3,8,11.05,3,22.68,7.16,12.55,66,0,83.16,0
CALL0005584,339,392,374,619.9,76,2.63,1,40.76,13.86,30.75,245,0,88.82,0
CALL0005585,779,4,489,349.1,6,14.68,1,13.26,5.14,15.19,40,0,80.26,0
CALL0005586,48,710,24,12.8,95,42.35,76,80.88,59.69,52.24,464,28,52.85,1
CALL0005587,22,783,30,33.6,274,75.42,85,74.96,58.02,83.35,648,17,36.17,1
CALL0005588,226,1465,33,47.6,90,45.35,82,60.87,51.36,75.58,185,2,14.14,1
CALL0005589,16,1016,25,10.0,55,48.36,86,74.26,79.27,83.72,419,29,18.22,1
CALL0005590,1523,11,237,197.9,9,1.44,0,16.48,11.01,19.14,99,0,70.12,0
CALL0005591,2036,5,171,259.2,11,13.53,1,16.14,18.88,13.81,143,0,31.24,0
CALL0005592,1853,7,82,70.0,12,7.73,0,21.98,16.51,29.76,58,1,92.66,0
CALL0005593,539,110,492,540.9,83,2.51,3,36.61,10.75,23.33,344,0,77.3,0
CALL0005594,946,6,145,156.3,2,11.0,2,14.36,20.52,7.72,144,0,91.59,0
CALL0005595,13,14,50,14.4,1,70.13,66,68.11,72.94,86.65,66,21,13.72,1
CALL0005596,60,516,54,41.1,201,61.78,85,45.51,63.85,46.28,261,0,16.72,1
CALL0005597,535,15,354,179.3,10,7.32,3,17.4,22.93,9.13,124,0,75.12,0
CALL0005598,15,266,3,6.7,323,50.99,71,59.18,47.58,67.83,374,1,8.59,1
CALL0005599,342,5,329,402.4,7,5.13,1,31.38,33.88,15.69,63,0,66.15,0
CALL0005600,1467,668,17,16.8,244,77.51,80,87.32,61.04,69.98,349,17,19.71,1
CALL0005601,10,301,21,14.7,98,53.73,72,72.83,67.76,58.72,290,15,33.84,1
CALL0005602,170,699,20,4.0,66,60.31,85,72.59,64.08,96.35,246,0,14.78,1
CALL0005603,1325,5,161,145.2,5,15.2,0,29.2,3.79,11.05,96,0,87.04,0
CALL0005604,532,14,24,27.3,3,53.07,77,77.98,48.08,71.34,60,26,50.08,1
CALL0005605,2358,5,127,87.1,10,10.15,2,21.36,11.03,13.61,206,0,71.6,0
CALL0005606,787,14,199,201.4,5,7.67,2,2.92,1.86,25.09,261,0,77.14,0
CALL0005607,450,6,214,192.0,8,4.28,2,33.15,18.82,3.32,29,1,83.32,0
CALL0005608,215,316,270,307.7,76,10.08,0,46.87,43.4,2.49,212,2,96.1,0
CALL0005609,423,1,268,235.8,6,0.83,2,24.08,11.7,27.01,33,0,90.09,0
CALL0005610,909,11,138,103.0,9,11.36,1,24.54,28.99,22.37,54,0,84.94,0
CALL0005611,470,9,192,237.6,4,9.3,1,36.86,5.51,8.81,50,0,90.74,0
CALL0005612,639,2,299,209.8,5,2.82,3,19.14,26.07,13.1,59,0,88.36,0
CALL0005613,10,654,40,52.5,109,60.04,3,75.47,15.35,91.94,607,1,48.94,1
CALL0005614,2143,10,326,413.5,5,22.79,1,12.58,25.72,20.11,82,0,69.65,0
CALL0005615,867,18,101,133.3,12,25.24,4,43.61,29.79,5.97,50,1,71.4,0
CALL0005616,1366,6,53,81.2,9,1.31,1,32.79,5.41,19.13,244,0,65.15,0
CALL0005617,713,4,252,421.6,8,12.75,2,18.77,5.1,0.47,23,0,79.31,0
CALL0005618,1223,43,286,169.3,8,19.69,1,24.5,14.52,50.16,42,1,81.41,0
CALL0005619,979,3,309,355.8,6,8.83,2,17.62,15.22,5.94,197,0,98.15,0
CALL0005620,701,1106,27,41.4,92,73.72,87,75.97,35.74,77.58,336,16,10.21,1
CALL0005621,729,10,123,101.7,6,5.44,0,20.18,7.03,7.69,46,1,75.24,0
CALL0005622,284,3,213,135.0,4,4.11,0,11.0,33.62,15.45,179,1,91.01,0
CALL0005623,56,577,55,58.9,141,49.24,80,43.2,52.68,85.94,253,28,7.48,1
CALL0005624,1248,8,289,307.0,9,8.77,3,15.6,11.72,9.43,45,0,90.65,0
CALL0005625,429,3,175,136.2,8,13.64,1,48.41,32.92,2.48,181,0,95.37,0
CALL0005626,138,304,25,34.5,78,50.43,86,57.04,33.49,91.0,152,1,15.87,1
CALL0005627,14,1429,55,51.1,152,83.99,90,75.92,51.48,70.61,408,17,29.81,1
CALL0005628,636,1,168,180.9,10,1.8,2,15.46,29.9,35.04,111,0,61.38,0
CALL0005629,1199,1285,483,423.4,57,46.87,0,56.59,49.03,79.43,359,1,73.02,1
CALL0005630,956,22,367,227.7,6,3.11,3,70.09,3.4,17.75,41,0,67.36,0
CALL0005631,64,584,22,15.2,80,58.24,77,81.72,52.0,74.37,358,16,27.52,1
CALL0005632,429,13,385,454.4,7,3.66,2,47.13,32.42,30.72,87,0,83.16,0
CALL0005633,345,26,142,215.4,15,2.01,2,35.73,9.2,5.48,81,1,85.83,0
CALL0005634,924,6,101,110.1,7,14.45,0,10.96,11.64,8.7,68,0,66.77,0
CALL0005635,1052,6,229,74.1,8,5.83,0,33.12,13.41,20.78,198,9,91.94,0
CALL0005636,2809,13,251,343.9,9,5.56,1,10.92,14.5,11.25,124,2,86.94,0
CALL0005637,414,447,78,75.0,76,2.8,1,43.87,14.75,3.23,173,0,66.67,0
CALL0005638,670,304,78,42.1,293,69.4,0,64.98,41.95,77.68,216,25,61.09,1
CALL0005639,1453,1004,85,63.7,191,14.18,0,54.81,73.55,77.96,209,20,31.27,1
CALL0005640,960,3,412,451.6,7,3.9,1,63.61,25.07,8.34,80,0,76.36,0
CALL0005641,404,4,306,384.7,9,3.56,2,31.39,15.7,20.79,111,0,61.02,0
CALL0005642,500,5,302,188.4,17,10.48,1,61.16,17.16,1.52,118,7,96.56,0
CALL0005643,1177,5,271,221.9,20,3.97,4,33.52,37.03,18.84,196,0,78.37,0
CALL0005644,2074,3,534,780.6,5,6.08,2,19.8,16.62,8.27,73,0,82.56,0
CALL0005645,1189,16,117,73.9,6,2.46,2,24.96,25.19,20.21,116,0,89.12,0
CALL0005646,796,10,440,710.4,7,7.44,1,39.29,5.08,15.73,21,0,72.08,0
CALL0005647,374,4,245,270.5,9,6.3,0,25.3,11.05,3.73,180,6,90.33,0
