Company_ID,Industry,Company_Size,Primary_AI_Agent_Role,Autonomous_Agents_Deployed,Avg_Agent_Cost_Per_Month_USD,Human_Roles_Replaced,Human_Roles_Augmented,Productivity_Gain_Percent,Cybersecurity_Incidents_YTD,Employee_Sentiment_Score_1_to_10,Months_To_Positive_ROI,Has_Strict_AI_Governance
COMP-2026-1583,Retail,Medium (51-500),Customer Support,6,726.54,0,29,43.97,0,6.2,25.9,True
COMP-2026-1584,Manufacturing,Medium (51-500),Customer Support,10,762.15,0,58,21.17,0,5.0,2.6,True
COMP-2026-1585,Healthcare,Large (501-5000),Data Analytics,95,571.74,37,203,18.34,0,6.3,24.8,False
COMP-2026-1586,Healthcare,Enterprise (5000+),Sales & Marketing,407,1146.53,62,1617,37.23,0,8.4,5.5,True
COMP-2026-1587,Technology,Small (1-50),Sales & Marketing,0,966.05,0,0,22.4,0,8.0,4.2,False
COMP-2026-1588,Education,Large (501-5000),HR & Recruitment,75,449.68,3,457,24.54,0,3.4,26.6,True
COMP-2026-1589,Retail,Small (1-50),Supply Chain Optimization,2,1036.42,0,3,44.83,1,5.7,23.8,True
COMP-2026-1590,Manufacturing,Medium (51-500),Sales & Marketing,22,604.02,4,111,40.65,1,4.1,32.4,True
COMP-2026-1591,Finance,Medium (51-500),HR & Recruitment,20,1020.1,2,41,27.89,0,8.7,19.7,False
COMP-2026-1592,Healthcare,Medium (51-500),Sales & Marketing,13,1014.03,3,103,12.35,0,5.8,20.0,True
COMP-2026-1593,Education,Medium (51-500),Software Engineering,7,348.31,1,51,23.38,1,6.9,26.0,True
COMP-2026-1594,Healthcare,Medium (51-500),Legal & Compliance,15,886.2,1,24,56.58,0,7.0,13.0,True
COMP-2026-1595,Finance,Medium (51-500),Supply Chain Optimization,8,455.18,0,56,44.49,0,7.2,3.3,True
COMP-2026-1596,Education,Large (501-5000),HR & Recruitment,143,462.37,26,1069,50.15,0,1.4,9.8,False
COMP-2026-1597,Education,Medium (51-500),Legal & Compliance,16,461.17,1,60,35.67,1,7.5,10.1,True
COMP-2026-1598,Manufacturing,Small (1-50),Legal & Compliance,1,911.85,0,6,28.15,0,5.8,13.4,False
COMP-2026-1599,Manufacturing,Large (501-5000),Sales & Marketing,120,391.32,23,524,43.72,1,8.1,34.1,False
COMP-2026-1600,Retail,Medium (51-500),Data Analytics,17,150.95,1,97,48.39,0,7.2,29.4,False
COMP-2026-1601,Retail,Medium (51-500),Software Engineering,12,901.0,2,44,26.55,1,7.9,33.8,True
COMP-2026-1602,Logistics,Large (501-5000),Software Engineering,126,329.74,10,453,23.66,0,5.4,36.0,True
COMP-2026-1603,Logistics,Medium (51-500),Software Engineering,26,259.71,2,110,13.64,0,4.8,16.7,False
COMP-2026-1604,Technology,Small (1-50),Supply Chain Optimization,2,399.39,0,4,23.34,0,8.4,9.7,False
COMP-2026-1605,Healthcare,Medium (51-500),Customer Support,6,548.9,2,41,40.79,0,7.8,21.0,True
COMP-2026-1606,Retail,Enterprise (5000+),Supply Chain Optimization,383,649.7,143,1442,25.11,1,5.9,32.0,True
COMP-2026-1607,Manufacturing,Medium (51-500),HR & Recruitment,24,196.8,8,98,44.05,3,7.1,17.8,False
COMP-2026-1608,Finance,Large (501-5000),Legal & Compliance,42,1169.1,7,307,56.89,1,7.5,19.2,True
COMP-2026-1609,Manufacturing,Medium (51-500),Legal & Compliance,10,901.87,1,47,32.81,0,4.5,6.6,False
COMP-2026-1610,Healthcare,Small (1-50),Customer Support,2,489.35,0,10,32.3,0,8.7,16.3,True
COMP-2026-1611,Logistics,Medium (51-500),HR & Recruitment,5,484.63,1,38,39.3,0,6.5,15.2,True
COMP-2026-1612,Manufacturing,Large (501-5000),Customer Support,119,620.97,47,864,25.38,0,6.2,14.0,True
COMP-2026-1613,Technology,Small (1-50),Legal & Compliance,1,807.56,0,2,24.47,1,6.0,32.2,True
COMP-2026-1614,Healthcare,Medium (51-500),Sales & Marketing,16,303.69,1,73,24.84,0,2.4,4.0,True
COMP-2026-1615,Logistics,Medium (51-500),Supply Chain Optimization,5,348.38,1,39,18.29,0,7.8,35.1,False
COMP-2026-1616,Finance,Medium (51-500),Software Engineering,25,1052.41,8,98,43.66,1,4.9,2.3,False
COMP-2026-1617,Logistics,Enterprise (5000+),Legal & Compliance,279,419.07,96,1092,26.34,0,6.1,34.2,False
COMP-2026-1618,Education,Small (1-50),Data Analytics,1,549.2,0,2,46.28,0,5.3,20.6,False
COMP-2026-1619,Technology,Medium (51-500),Software Engineering,21,1064.84,8,47,39.06,0,6.1,25.9,True
COMP-2026-1620,Healthcare,Small (1-50),Legal & Compliance,2,846.31,0,12,32.22,1,6.1,8.4,True
COMP-2026-1621,Finance,Enterprise (5000+),Supply Chain Optimization,577,508.8,213,3753,42.54,1,3.4,24.2,False
COMP-2026-1622,Technology,Small (1-50),Customer Support,1,867.88,0,7,20.8,0,6.4,32.0,True
COMP-2026-1623,Logistics,Medium (51-500),Sales & Marketing,14,170.67,4,91,22.82,1,5.9,6.7,True
COMP-2026-1624,Technology,Large (501-5000),Sales & Marketing,144,922.42,22,443,41.35,0,4.7,6.3,False
COMP-2026-1625,Healthcare,Large (501-5000),Software Engineering,105,661.37,12,184,5.27,0,8.8,12.3,True
COMP-2026-1626,Retail,Medium (51-500),Supply Chain Optimization,12,1003.84,2,94,32.68,0,5.4,7.5,False
COMP-2026-1627,Technology,Medium (51-500),Sales & Marketing,8,1152.37,1,29,39.82,4,7.8,5.8,False
COMP-2026-1628,Education,Medium (51-500),Sales & Marketing,26,1122.08,9,91,48.75,0,7.9,25.1,True
COMP-2026-1629,Technology,Medium (51-500),HR & Recruitment,14,1104.73,1,103,51.29,1,8.5,9.3,True
COMP-2026-1630,Logistics,Small (1-50),Data Analytics,2,687.78,0,10,30.88,0,5.8,24.7,False
COMP-2026-1631,Logistics,Medium (51-500),Software Engineering,16,528.15,5,46,42.05,0,6.4,31.3,True
COMP-2026-1632,Finance,Medium (51-500),Customer Support,9,638.29,0,65,22.53,1,6.5,24.2,True
COMP-2026-1633,Logistics,Medium (51-500),Sales & Marketing,20,874.39,3,159,27.0,1,7.7,6.1,True
COMP-2026-1634,Manufacturing,Large (501-5000),HR & Recruitment,32,1078.2,5,66,49.46,0,6.4,21.5,False
COMP-2026-1635,Healthcare,Enterprise (5000+),Supply Chain Optimization,306,367.34,81,2174,32.01,1,6.9,15.4,False
COMP-2026-1636,Healthcare,Medium (51-500),Sales & Marketing,18,1114.1,1,72,34.48,0,6.3,13.7,False
COMP-2026-1637,Retail,Small (1-50),Data Analytics,1,1005.94,0,4,19.69,0,8.8,12.8,False
COMP-2026-1638,Retail,Small (1-50),Customer Support,2,1177.8,0,14,37.74,0,6.8,33.6,False
COMP-2026-1639,Healthcare,Enterprise (5000+),Supply Chain Optimization,513,1074.26,190,4015,41.85,3,4.9,27.2,True
COMP-2026-1640,Education,Medium (51-500),Supply Chain Optimization,24,443.93,5,76,41.47,0,7.4,6.6,False
COMP-2026-1641,Retail,Small (1-50),Software Engineering,0,261.25,0,0,17.48,0,9.7,18.2,True
COMP-2026-1642,Finance,Medium (51-500),Sales & Marketing,9,267.85,0,18,44.9,0,5.7,12.8,True
COMP-2026-1643,Logistics,Medium (51-500),Software Engineering,18,455.78,0,92,20.12,0,8.7,35.2,False
COMP-2026-1644,Healthcare,Medium (51-500),Customer Support,28,794.89,6,44,32.17,0,5.2,35.3,True
COMP-2026-1645,Retail,Medium (51-500),Sales & Marketing,25,994.54,2,104,12.44,0,6.9,12.9,False
COMP-2026-1646,Healthcare,Small (1-50),Legal & Compliance,2,1094.21,0,3,30.27,0,5.4,14.0,True
COMP-2026-1647,Manufacturing,Enterprise (5000+),Sales & Marketing,251,804.94,64,1037,20.06,2,5.5,22.4,False
COMP-2026-1648,Technology,Medium (51-500),Legal & Compliance,15,155.91,2,26,26.93,1,5.6,18.3,True
COMP-2026-1649,Logistics,Large (501-5000),Supply Chain Optimization,83,345.63,9,575,33.24,0,8.0,9.2,True
COMP-2026-1650,Healthcare,Large (501-5000),Software Engineering,44,254.71,14,125,42.76,0,5.8,24.5,True
COMP-2026-1651,Technology,Medium (51-500),Data Analytics,5,531.49,1,18,42.33,0,7.8,13.4,True
COMP-2026-1652,Retail,Medium (51-500),Sales & Marketing,28,676.42,2,200,3.52,0,5.9,24.2,True
COMP-2026-1653,Technology,Medium (51-500),Data Analytics,11,195.57,1,69,40.91,0,6.8,15.0,False
COMP-2026-1654,Logistics,Medium (51-500),Sales & Marketing,10,515.9,3,29,35.06,0,9.4,25.8,False
COMP-2026-1655,Healthcare,Large (501-5000),Supply Chain Optimization,35,338.14,2,68,25.55,0,5.5,24.7,True
COMP-2026-1656,Manufacturing,Enterprise (5000+),Software Engineering,564,829.42,221,3469,21.58,3,3.5,19.3,True
COMP-2026-1657,Education,Small (1-50),Customer Support,1,637.49,0,4,31.73,0,6.4,26.0,True
COMP-2026-1658,Retail,Small (1-50),Customer Support,2,670.08,0,12,35.36,0,6.8,17.7,True
COMP-2026-1659,Healthcare,Enterprise (5000+),Customer Support,555,599.08,87,2438,37.19,0,7.1,5.9,False
COMP-2026-1660,Logistics,Large (501-5000),Sales & Marketing,68,1153.82,25,254,30.05,0,6.7,8.2,True
COMP-2026-1661,Retail,Large (501-5000),Sales & Marketing,102,375.47,16,452,1.2,0,7.1,10.4,False
COMP-2026-1662,Finance,Small (1-50),Data Analytics,0,692.5,0,0,26.36,0,4.7,4.1,True
COMP-2026-1663,Technology,Medium (51-500),Software Engineering,9,922.82,0,66,17.82,0,7.3,26.2,True
COMP-2026-1664,Education,Large (501-5000),Sales & Marketing,128,734.69,17,233,57.98,1,7.2,14.5,False
COMP-2026-1665,Logistics,Large (501-5000),Software Engineering,120,1125.47,38,588,33.24,0,7.7,5.2,True
COMP-2026-1666,Finance,Medium (51-500),Data Analytics,13,546.87,3,22,41.69,0,6.2,29.9,False
COMP-2026-1667,Healthcare,Small (1-50),Sales & Marketing,1,636.86,0,4,40.38,0,6.8,25.2,False
COMP-2026-1668,Manufacturing,Medium (51-500),Customer Support,18,242.95,3,130,36.35,0,8.1,17.4,False
COMP-2026-1669,Retail,Medium (51-500),Customer Support,5,789.45,1,19,27.34,0,4.9,10.4,True
COMP-2026-1670,Technology,Medium (51-500),Supply Chain Optimization,11,452.62,2,83,25.76,0,3.6,7.2,False
COMP-2026-1671,Retail,Enterprise (5000+),Legal & Compliance,204,318.32,80,1142,7.44,2,4.1,17.6,False
COMP-2026-1672,Education,Medium (51-500),HR & Recruitment,11,721.76,4,83,34.26,0,5.6,32.1,True
COMP-2026-1673,Healthcare,Large (501-5000),Legal & Compliance,125,708.93,20,802,36.22,0,8.5,8.4,True
COMP-2026-1674,Retail,Small (1-50),Sales & Marketing,1,229.67,0,2,31.91,0,10.0,21.3,True
COMP-2026-1675,Technology,Large (501-5000),Software Engineering,48,883.13,16,144,34.28,0,5.1,34.7,True
COMP-2026-1676,Healthcare,Enterprise (5000+),Sales & Marketing,352,804.96,43,1429,17.54,0,6.2,23.7,False
COMP-2026-1677,Retail,Small (1-50),Software Engineering,2,348.47,0,5,28.85,1,5.9,17.0,True
COMP-2026-1678,Manufacturing,Small (1-50),Software Engineering,1,642.91,0,4,24.44,0,7.7,26.4,False
COMP-2026-1679,Logistics,Medium (51-500),Legal & Compliance,6,906.34,2,27,40.75,3,7.3,30.0,True
COMP-2026-1680,Healthcare,Small (1-50),HR & Recruitment,1,705.91,0,7,33.01,0,5.2,22.1,True
COMP-2026-1681,Logistics,Large (501-5000),Supply Chain Optimization,118,565.26,8,509,24.57,0,5.6,31.6,False
COMP-2026-1682,Healthcare,Enterprise (5000+),Legal & Compliance,375,488.46,71,2477,30.52,0,5.9,19.5,True
COMP-2026-1683,Manufacturing,Medium (51-500),HR & Recruitment,25,790.91,6,190,19.61,1,8.9,30.2,True
COMP-2026-1684,Logistics,Medium (51-500),Customer Support,28,1136.06,9,201,28.43,1,5.5,34.4,False
COMP-2026-1685,Finance,Medium (51-500),Customer Support,24,855.33,9,68,39.73,0,3.9,19.0,False
COMP-2026-1686,Technology,Large (501-5000),Software Engineering,100,228.48,20,472,15.98,1,8.9,22.6,False
COMP-2026-1687,Finance,Small (1-50),Data Analytics,1,633.72,0,3,31.74,2,7.7,22.7,False
COMP-2026-1688,Retail,Medium (51-500),Sales & Marketing,6,1085.37,1,24,23.2,0,4.7,28.6,False
COMP-2026-1689,Manufacturing,Medium (51-500),Sales & Marketing,29,249.19,7,111,15.99,1,7.3,30.0,True
COMP-2026-1690,Finance,Medium (51-500),Software Engineering,14,1188.32,2,96,55.63,0,8.3,2.9,False
COMP-2026-1691,Healthcare,Small (1-50),Data Analytics,0,1146.52,0,0,48.05,0,7.0,26.9,False
COMP-2026-1692,Retail,Large (501-5000),HR & Recruitment,108,232.19,24,529,25.08,0,9.1,28.6,True
COMP-2026-1693,Retail,Small (1-50),Customer Support,1,1130.08,0,7,28.91,0,7.8,25.8,True
COMP-2026-1694,Finance,Small (1-50),Sales & Marketing,1,531.29,0,1,7.42,1,7.3,26.3,True
COMP-2026-1695,Finance,Large (501-5000),Legal & Compliance,98,1036.94,23,457,12.75,0,7.0,3.4,False
COMP-2026-1696,Manufacturing,Large (501-5000),Data Analytics,80,589.3,28,522,18.51,1,6.7,17.0,True
COMP-2026-1697,Technology,Small (1-50),HR & Recruitment,2,612.9,0,4,32.08,1,8.4,29.8,False
COMP-2026-1698,Finance,Small (1-50),Customer Support,1,815.96,0,5,31.08,1,6.5,33.8,True
COMP-2026-1699,Education,Small (1-50),Legal & Compliance,1,963.2,0,3,36.61,0,8.5,9.8,False
COMP-2026-1700,Finance,Medium (51-500),Data Analytics,18,185.48,4,128,40.91,1,7.4,21.7,True
COMP-2026-1701,Logistics,Small (1-50),Software Engineering,2,772.81,0,7,35.95,0,7.0,29.3,True
COMP-2026-1702,Healthcare,Small (1-50),Software Engineering,2,346.07,0,7,19.09,1,6.2,27.6,False
COMP-2026-1703,Education,Medium (51-500),Software Engineering,14,513.25,2,75,36.52,1,6.3,23.0,True
COMP-2026-1704,Education,Large (501-5000),Sales & Marketing,105,515.37,36,282,40.38,0,7.1,2.6,True
COMP-2026-1705,Logistics,Medium (51-500),HR & Recruitment,8,642.51,1,26,27.2,0,8.6,26.6,True
COMP-2026-1706,Logistics,Large (501-5000),Software Engineering,141,500.84,42,593,9.6,0,7.3,28.3,True
COMP-2026-1707,Retail,Small (1-50),Sales & Marketing,1,262.73,0,3,47.18,0,5.5,26.6,True
COMP-2026-1708,Technology,Enterprise (5000+),Supply Chain Optimization,464,302.91,87,2279,33.6,0,3.1,28.0,False
COMP-2026-1709,Healthcare,Large (501-5000),Sales & Marketing,27,185.11,10,145,0.0,0,8.0,16.7,False
COMP-2026-1710,Manufacturing,Large (501-5000),Customer Support,50,643.76,16,259,58.17,0,9.9,35.8,False
COMP-2026-1711,Education,Large (501-5000),Sales & Marketing,85,1152.17,9,488,26.56,0,6.2,28.2,True
COMP-2026-1712,Manufacturing,Enterprise (5000+),HR & Recruitment,539,271.46,79,1886,62.74,2,5.3,21.7,True
COMP-2026-1713,Finance,Medium (51-500),Legal & Compliance,18,1143.58,2,41,37.18,1,8.3,33.8,True
COMP-2026-1714,Finance,Small (1-50),Sales & Marketing,2,920.03,0,12,29.99,0,5.3,32.9,False
COMP-2026-1715,Manufacturing,Medium (51-500),Software Engineering,17,819.37,5,119,34.78,1,9.5,29.7,True
COMP-2026-1716,Finance,Large (501-5000),Customer Support,86,827.54,26,272,23.71,0,7.3,21.2,False
COMP-2026-1717,Technology,Large (501-5000),Data Analytics,39,1018.06,8,161,33.26,0,6.7,19.9,True
COMP-2026-1718,Logistics,Medium (51-500),Software Engineering,25,262.27,8,118,57.43,0,5.3,13.2,True
COMP-2026-1719,Finance,Small (1-50),Customer Support,1,679.99,0,4,21.36,1,8.4,10.5,True
COMP-2026-1720,Retail,Medium (51-500),Supply Chain Optimization,27,881.95,2,156,39.11,0,6.0,19.4,False
COMP-2026-1721,Finance,Enterprise (5000+),Data Analytics,555,766.16,137,982,23.57,3,6.9,21.6,True
COMP-2026-1722,Healthcare,Medium (51-500),Supply Chain Optimization,28,1024.42,10,173,30.42,0,7.4,10.3,True
COMP-2026-1723,Technology,Medium (51-500),Legal & Compliance,18,225.89,5,34,57.01,0,9.1,33.4,False
COMP-2026-1724,Healthcare,Medium (51-500),Customer Support,21,875.24,5,95,39.03,2,7.1,20.9,False
COMP-2026-1725,Healthcare,Medium (51-500),Supply Chain Optimization,24,710.73,6,165,41.75,0,9.9,19.9,True
COMP-2026-1726,Retail,Large (501-5000),Legal & Compliance,41,548.12,15,181,33.38,0,7.7,16.8,True
COMP-2026-1727,Technology,Large (501-5000),Customer Support,100,507.29,19,246,65.92,0,6.9,4.0,True
COMP-2026-1728,Technology,Large (501-5000),Customer Support,29,801.87,4,229,20.72,1,6.1,32.0,True
COMP-2026-1729,Technology,Medium (51-500),Supply Chain Optimization,17,1085.55,6,123,12.92,0,8.3,12.8,False
COMP-2026-1730,Technology,Medium (51-500),Customer Support,8,670.98,2,52,53.41,2,6.1,23.8,True
COMP-2026-1731,Technology,Small (1-50),Software Engineering,0,1015.96,0,0,27.77,0,5.4,22.7,False
COMP-2026-1732,Retail,Large (501-5000),Customer Support,70,572.26,14,188,37.59,0,5.9,21.9,True
COMP-2026-1733,Finance,Medium (51-500),HR & Recruitment,15,257.51,2,114,53.78,0,6.5,19.9,True
COMP-2026-1734,Healthcare,Medium (51-500),Legal & Compliance,20,214.58,2,99,37.75,0,10.0,8.2,False
COMP-2026-1735,Technology,Medium (51-500),Customer Support,6,203.9,2,42,60.16,0,7.3,11.5,True
COMP-2026-1736,Education,Enterprise (5000+),HR & Recruitment,351,549.16,67,1306,34.19,5,5.0,19.8,False
COMP-2026-1737,Finance,Small (1-50),Customer Support,0,504.1,0,0,23.72,0,8.8,28.8,False
COMP-2026-1738,Finance,Large (501-5000),Customer Support,96,903.83,11,758,3.32,0,7.0,16.7,True
COMP-2026-1739,Healthcare,Medium (51-500),Supply Chain Optimization,20,929.96,4,97,36.23,2,9.1,8.9,True
COMP-2026-1740,Retail,Medium (51-500),Software Engineering,18,203.4,1,43,4.77,0,10.0,5.0,True
COMP-2026-1741,Manufacturing,Small (1-50),Legal & Compliance,2,382.18,0,5,36.53,1,4.1,24.5,False
COMP-2026-1742,Manufacturing,Medium (51-500),Software Engineering,13,437.97,3,60,50.6,0,2.5,16.4,True
COMP-2026-1743,Finance,Medium (51-500),Data Analytics,24,724.99,6,42,32.29,0,9.9,6.3,True
COMP-2026-1744,Logistics,Small (1-50),Supply Chain Optimization,1,301.74,0,4,34.86,1,5.6,24.9,True
COMP-2026-1745,Logistics,Medium (51-500),Supply Chain Optimization,17,290.64,2,71,43.85,1,3.7,9.1,False
COMP-2026-1746,Healthcare,Enterprise (5000+),Software Engineering,424,1140.98,32,2783,40.8,1,5.6,19.3,True
COMP-2026-1747,Manufacturing,Small (1-50),Sales & Marketing,0,994.41,0,0,46.89,0,5.1,12.4,True
COMP-2026-1748,Finance,Large (501-5000),Supply Chain Optimization,106,339.69,28,835,32.26,0,5.1,33.7,False
COMP-2026-1749,Retail,Medium (51-500),Software Engineering,20,576.9,4,53,4.59,1,8.3,9.8,True
COMP-2026-1750,Manufacturing,Large (501-5000),Supply Chain Optimization,63,523.4,16,336,47.08,0,6.1,16.3,True
COMP-2026-1751,Finance,Medium (51-500),Customer Support,7,980.55,1,14,29.54,0,3.9,34.6,False
COMP-2026-1752,Finance,Small (1-50),Software Engineering,0,685.72,0,0,21.6,0,6.9,12.8,False
COMP-2026-1753,Technology,Small (1-50),Software Engineering,2,284.24,0,15,36.67,0,5.3,23.9,True
COMP-2026-1754,Retail,Small (1-50),HR & Recruitment,2,925.94,0,13,34.81,1,6.4,12.8,True
COMP-2026-1755,Technology,Small (1-50),Supply Chain Optimization,0,566.73,0,0,23.21,0,6.5,5.8,True
COMP-2026-1756,Healthcare,Large (501-5000),Supply Chain Optimization,69,426.07,18,320,16.56,0,8.1,23.3,True
COMP-2026-1757,Technology,Large (501-5000),Software Engineering,99,544.27,11,685,38.31,0,5.8,33.1,False
COMP-2026-1758,Education,Large (501-5000),Customer Support,129,672.64,14,978,21.96,1,8.0,17.4,True
COMP-2026-1759,Technology,Large (501-5000),Customer Support,30,510.27,10,237,33.92,0,3.8,23.3,False
COMP-2026-1760,Education,Small (1-50),Legal & Compliance,1,404.0,0,4,37.13,1,8.4,22.7,True
COMP-2026-1761,Manufacturing,Medium (51-500),Customer Support,27,568.43,7,214,44.51,0,9.0,16.1,False
COMP-2026-1762,Logistics,Medium (51-500),Supply Chain Optimization,5,170.13,0,12,58.78,0,6.4,22.9,True
COMP-2026-1763,Finance,Small (1-50),Sales & Marketing,1,961.12,0,3,35.44,0,5.3,10.8,False
COMP-2026-1764,Education,Medium (51-500),HR & Recruitment,28,329.49,10,58,27.23,0,4.8,14.9,True
COMP-2026-1765,Retail,Medium (51-500),Software Engineering,20,196.1,6,65,53.06,0,6.7,17.0,False
COMP-2026-1766,Technology,Medium (51-500),Data Analytics,11,836.38,1,71,45.5,0,9.0,31.4,True
COMP-2026-1767,Education,Medium (51-500),HR & Recruitment,6,962.63,2,42,34.59,0,6.0,13.8,True
COMP-2026-1768,Retail,Large (501-5000),Sales & Marketing,28,1004.52,8,183,35.43,0,8.7,23.6,False
COMP-2026-1769,Logistics,Large (501-5000),Data Analytics,55,668.18,8,308,32.83,0,4.6,9.3,True
COMP-2026-1770,Logistics,Medium (51-500),HR & Recruitment,27,365.64,5,130,34.51,1,6.2,10.6,True
COMP-2026-1771,Technology,Enterprise (5000+),Customer Support,307,924.09,35,1874,31.24,2,6.4,24.0,False
COMP-2026-1772,Healthcare,Enterprise (5000+),Supply Chain Optimization,460,884.7,40,1858,20.41,0,6.8,27.9,False
COMP-2026-1773,Technology,Medium (51-500),Sales & Marketing,27,408.58,8,188,32.61,0,6.1,17.7,True
COMP-2026-1774,Manufacturing,Medium (51-500),Data Analytics,15,1098.58,2,88,54.29,1,9.0,13.4,True
COMP-2026-1775,Education,Medium (51-500),Sales & Marketing,9,259.59,3,54,22.38,0,9.1,32.9,True
COMP-2026-1776,Finance,Enterprise (5000+),HR & Recruitment,358,1181.82,142,1784,29.14,3,5.2,6.6,False
COMP-2026-1777,Healthcare,Large (501-5000),Supply Chain Optimization,138,1053.26,10,1001,21.44,1,5.8,26.5,True
COMP-2026-1778,Technology,Small (1-50),Sales & Marketing,2,872.29,0,6,46.85,0,5.7,25.5,False
COMP-2026-1779,Retail,Medium (51-500),Data Analytics,6,1135.69,1,23,42.79,0,8.7,25.5,True
COMP-2026-1780,Healthcare,Medium (51-500),Software Engineering,22,908.43,7,144,16.65,0,5.5,33.8,True
COMP-2026-1781,Education,Medium (51-500),HR & Recruitment,19,349.98,6,89,7.47,0,4.1,26.8,True
COMP-2026-1782,Healthcare,Small (1-50),Software Engineering,2,614.26,0,14,43.23,1,4.4,12.3,False
COMP-2026-1783,Education,Large (501-5000),Customer Support,40,225.08,8,150,15.89,0,7.9,14.0,True
COMP-2026-1784,Technology,Large (501-5000),Software Engineering,91,559.14,23,354,42.77,1,4.1,15.3,True
COMP-2026-1785,Education,Large (501-5000),Software Engineering,134,928.68,52,975,24.59,3,5.6,3.0,True
COMP-2026-1786,Healthcare,Large (501-5000),Legal & Compliance,76,555.77,12,343,41.12,0,6.9,33.1,True
COMP-2026-1787,Retail,Large (501-5000),HR & Recruitment,85,496.81,31,412,38.01,0,3.5,4.5,True
COMP-2026-1788,Logistics,Medium (51-500),Customer Support,6,775.12,0,21,25.85,0,7.1,25.8,True
COMP-2026-1789,Healthcare,Medium (51-500),Software Engineering,11,1065.81,4,36,21.6,0,6.2,26.8,False
COMP-2026-1790,Education,Small (1-50),Supply Chain Optimization,1,199.96,0,5,39.64,0,3.4,30.7,True
COMP-2026-1791,Logistics,Large (501-5000),Data Analytics,143,554.74,30,325,23.91,0,6.9,20.8,True
COMP-2026-1792,Education,Small (1-50),Software Engineering,1,316.15,0,7,46.25,2,7.5,26.7,False
COMP-2026-1793,Retail,Large (501-5000),Customer Support,82,880.12,11,538,22.18,0,7.0,12.3,True
COMP-2026-1794,Education,Small (1-50),Software Engineering,2,261.01,0,5,36.84,0,7.7,27.3,False
COMP-2026-1795,Technology,Small (1-50),Data Analytics,0,848.05,0,0,27.66,1,7.3,13.7,True
COMP-2026-1796,Finance,Small (1-50),Customer Support,1,450.49,0,5,32.57,0,8.1,32.7,True
COMP-2026-1797,Healthcare,Small (1-50),HR & Recruitment,2,358.86,0,5,23.81,0,5.1,7.6,True
COMP-2026-1798,Finance,Large (501-5000),Customer Support,133,1133.17,42,435,30.29,0,3.9,12.7,True
COMP-2026-1799,Education,Large (501-5000),HR & Recruitment,103,169.45,27,428,0.73,1,4.5,19.0,True
COMP-2026-1800,Retail,Medium (51-500),Customer Support,21,609.67,1,126,22.42,0,5.3,28.4,True
