AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,year,at_phase,ap_phase,ah_phase,afdp_phase,gtep_phase,in_pocket,target_real,target
24.331,1010.3,73.181,4.0559,25.521,1090.4,550.02,133.2,12.024,2013,1.68686,-1.02932,-0.975739,0.401052,0.499306,0,1,1
25.353,1010.5,74.65,4.093,25.447,1090.1,549.72,133.02,12.031,2013,2.00612,-0.891736,-0.756311,0.534705,0.421064,1,1,1
24.836,1010.3,73.029,4.0416,25.454,1090.3,549.64,133.18,12.195,2013,1.86044,-1.0525,-1.00368,0.330928,0.415602,0,1,1
24.38,1010.1,80.936,4.0551,25.507,1090.8,550.28,133.78,12.166,2013,1.73047,-1.13805,0.0546638,0.411903,0.52696,0,1,1
25.684,1009.9,74.45,4.0855,25.556,1090.5,550.07,132.83,12.141,2013,2.07828,-1.19935,-0.831564,0.515091,0.574296,0,1,1
25.01,1010.3,79.58,4.0504,25.349,1090,549.83,133.08,12.146,2013,1.9124,-1.02509,-0.148775,0.391722,0.300504,0,1,1
22.171,1010.4,93.859,3.9911,25.227,1089.1,549.97,132.95,12.112,2013,1.16259,-0.986367,2.39875,0.180576,0.150706,0,1,1
22.871,1010,93.389,4.051,25.597,1091.6,549.95,134.5,12.193,2013,1.38732,-1.15789,2.27386,0.375611,0.60337,0,1,1
23.918,1009.6,86.049,4.0917,25.867,1092.3,549.92,134.65,12.186,2013,1.61417,-1.28245,0.952491,0.520474,0.914999,0,1,1
24.613,1009.8,81.506,4.0522,25.501,1090.2,549.77,133.11,12.025,2013,1.78559,-1.23602,0.179381,0.374838,0.503485,0,1,1
24.048,1009.9,79.225,3.9917,25.414,1089.7,549.93,133.26,12.117,2013,1.67878,-1.21033,-0.186754,0.146641,0.374028,0,1,1
23.018,1010,85.857,3.9852,25.226,1089.3,549.71,133.24,12.053,2013,1.39239,-1.14381,0.919485,0.131551,0.192325,0,1,1
22.354,1010.2,88.891,3.9696,25.17,1089.2,550.18,133.43,12.034,2013,1.23601,-1.06202,1.49923,0.0977524,0.0519738,1,1,1
22.049,1010.4,92.266,3.9776,25.027,1088.6,550.11,132.87,12.105,2013,1.11577,-0.999974,2.1069,0.0772768,-0.0825162,0,1,1
22.044,1010.5,91.419,3.9348,24.808,1087.7,550.09,132.13,11.968,2013,1.1231,-0.948219,1.94642,0.000664272,-0.283387,0,1,1
21.84,1010.4,91.076,3.9221,24.728,1087,550.12,131.73,12.007,2013,1.10433,-1.03055,1.87557,-0.051757,-0.37125,0,1,1
21.427,1010.2,92.84,3.9683,24.935,1087.8,550.19,132.58,12.02,2013,0.976925,-1.03966,2.21797,0.100274,-0.208315,0,1,1
21.027,1010,94.529,3.3938,21.147,1065.6,549.93,116.21,10.917,2013,0.857026,-1.14176,2.50188,-1.44802,-1.98315,0,1,1
20.634,1010,95.373,3.1377,19.384,1055.1,549.96,108.67,10.466,2013,0.762771,-1.15278,2.59018,-2.10397,-2.73577,0,1,1
20.226,1009.9,94.548,3.156,19.446,1055.5,550.08,109.07,10.476,2013,0.668704,-1.18091,2.48785,-2.05251,-2.68295,0,1,1
20.201,1010.1,94.651,3.15,19.471,1055.3,550.1,108.83,10.487,2013,0.655187,-1.09843,2.49321,-2.08882,-2.71276,0,1,1
21.186,1010.5,94.844,3.1942,19.705,1056,550.02,108.84,10.494,2013,0.858285,-0.920247,2.51505,-1.95077,-2.58705,0,1,1
22.893,1010.9,88.11,3.363,20.918,1063.5,549.95,113.59,10.802,2013,1.34489,-0.819427,1.33529,-1.57813,-2.06954,0,1,1
24.98,1011.4,79.475,4.0673,25.54,1090.5,549.68,132.54,12.089,2013,1.89521,-0.539517,-0.151201,0.425934,0.526408,0,1,1
26.887,1011.6,68.77,4.0965,25.66,1091.3,549.6,132.61,12.064,2013,2.34969,-0.478923,-1.47585,0.553708,0.687767,1,1,1
28.564,1011.7,60.13,4.1034,25.719,1091.4,549.59,132.17,12.078,2013,2.67508,-0.446336,-2.3021,0.582775,0.755558,0,1,1
28.537,1011.5,69.98,4.1627,25.56,1090.9,550.21,132.39,12.2,2013,2.66649,-0.506174,-1.39589,0.813728,0.579633,1,1,1
27.803,1011.3,72.88,3.6886,22.185,1071.5,549.91,118.28,11.209,2013,2.51116,-0.612082,-1.05329,-0.763524,-1.79515,1,1,1
27.867,1011.1,71.868,3.4272,20.63,1061.8,549.96,111.09,10.726,2013,2.55315,-0.696754,-1.15788,-1.37346,-2.11545,0,1,1
29.082,1010.9,67.669,4.2092,25.88,1092.2,549.87,132.95,12.13,2013,2.78078,-0.784562,-1.62732,1.00181,0.878222,1,1,1
29.765,1010.8,66.722,4.2108,25.83,1091.9,549.63,132.46,12.185,2013,2.8714,-0.828361,-1.73637,0.994095,0.857448,1,1,1
29.055,1010.7,67.905,4.2085,25.88,1092.4,549.57,133.26,12.169,2013,2.76908,-0.891916,-1.62427,0.972624,0.886249,0,1,1
28.312,1010.8,72.142,4.176,25.771,1091.7,549.6,132.94,12.092,2013,2.6293,-0.820674,-1.13613,0.867018,0.805327,0,1,1
27.629,1011.1,74.744,4.1425,25.983,1092.5,549.83,133.82,12.223,2013,2.51479,-0.68505,-0.763949,0.720347,0.958374,1,1,1
26.579,1010.9,80.971,4.1094,25.678,1091.1,549.66,133.22,12.044,2013,2.25998,-0.778798,0.071514,0.541203,0.709583,0,1,1
25.028,1011.4,89.241,4.0535,25.514,1090.5,550.07,133.43,12.075,2013,1.93491,-0.59978,1.53251,0.357055,0.500395,0,1,1
24.514,1012,88.525,4.0316,25.727,1091.7,550.14,134.45,12.185,2013,1.80368,-0.275346,1.40522,0.300382,0.754924,0,1,1
24.405,1011.9,88.649,4.0375,25.676,1091.4,550.2,134.2,12.21,2013,1.73638,-0.331246,1.45002,0.37871,0.705764,0,1,1
23.972,1011.7,88.566,3.7673,23.746,1079.4,549.75,125.37,11.566,2013,1.69368,-0.462641,1.41242,-0.555463,-1.23008,0,1,1
23.515,1011.6,89.406,3.1657,19.801,1056.6,549.94,108.87,10.497,2013,1.52009,-0.468179,1.58906,-2.04071,-2.4612,0,1,1
23.193,1011.4,88.614,3.1501,19.587,1055.6,549.92,108.26,10.442,2013,1.48027,-0.530004,1.42209,-2.11054,-2.6224,0,1,1
22.597,1011.3,90.737,3.1291,19.413,1055,550.07,107.97,10.405,2013,1.30715,-0.641368,1.82659,-2.16351,-2.74004,0,1,1
22.325,1011.4,91.696,3.1204,19.348,1054.4,549.99,107.62,10.463,2013,1.19806,-0.562341,1.96518,-2.14631,-2.7794,0,1,1
22.171,1011.7,91.334,3.1564,19.624,1056.4,549.92,109.05,10.445,2013,1.16099,-0.468224,1.93439,-2.09769,-2.58812,0,1,1
22.658,1011.9,91.058,3.1701,19.693,1056.8,550.06,109.18,10.554,2013,1.2712,-0.274567,1.91096,-2.00872,-2.54349,0,1,1
23.52,1012.1,90.431,3.3773,20.946,1064.4,549.99,114.27,10.899,2013,1.54378,-0.247912,1.74946,-1.52601,-1.98267,0,1,1
25.026,1012.3,79.696,4.1412,26.035,1093.7,550.31,134.65,12.187,2013,1.91498,-0.107779,-0.11881,0.73387,1.06049,1,1,1
27.083,1012.5,65.938,4.1661,25.985,1093.7,550.19,133.87,12.195,2013,2.41135,-0.0216241,-1.77021,0.846053,0.971836,1,1,1
30.641,1014.4,52.612,4.9596,31.274,1100.1,535.74,150.62,13.518,2013,2.97809,0.748076,-2.74712,2.55754,2.27974,1,0,0
30.732,1014.5,47.752,4.9745,31.347,1100,535.46,150.85,13.494,2013,2.95693,0.720142,-2.90921,2.59549,2.31424,1,1,1
30.823,1014.7,46.494,4.9677,31.294,1100,535.64,150.58,13.502,2013,3.00262,0.850914,-2.95809,2.60943,2.32424,1,1,1
30.871,1014.5,44.463,4.9629,31.291,1100,535.7,150.47,13.524,2013,2.99053,0.750755,-3.03698,2.55563,2.31356,1,0,0
30.739,1014.4,43.704,4.9843,31.395,1100,535.51,150.88,13.59,2013,2.97244,0.717258,-3.03809,2.5863,2.3927,1,0,0
30.042,1014.3,42.906,4.9405,31.101,1100,536.38,150.75,13.427,2013,2.86769,0.662267,-3.04395,2.51731,2.23514,1,0,1
29.15,1014.2,44.322,4.2155,26.189,1093.9,549.28,134.82,12.23,2013,2.77061,0.620339,-3.03528,1.01725,1.11128,1,0,0
28.196,1014.1,52.253,3.5934,22.152,1070.9,550.18,117.3,11.2,2013,2.59199,0.578892,-2.75461,-1.01586,-1.80654,1,0,0
26.754,1014,67.356,3.6537,22.61,1073.2,550.28,119.92,11.316,2013,2.33054,0.557054,-1.68705,-0.880526,-1.69583,0,0,0
25.749,1014.2,71.863,4.0727,25.588,1091.6,549.8,133.74,12.216,2013,2.10969,0.631307,-1.14489,0.435517,0.554133,1,0,0
24.488,1014.3,77.924,4.0447,25.453,1091.3,550.2,133.9,12.109,2013,1.78239,0.658197,-0.375136,0.334608,0.47514,1,0,0
23.765,1014.3,82.359,3.9953,25.28,1090.1,549.82,133.25,12.132,2013,1.57601,0.690595,0.324371,0.206422,0.186804,0,0,0
23.048,1013.9,85.135,3.9965,25.224,1089.6,550.05,133.1,12.068,2013,1.43151,0.522492,0.812095,0.202146,0.159363,0,0,0
22.107,1013.8,89.353,3.9703,25.055,1089.1,550.11,133.17,12.049,2013,1.165,0.473142,1.60558,0.0815011,-0.0381053,0,0,0
21.463,1013.8,92.593,3.228,19.78,1058,550.13,110.31,10.563,2013,0.98955,0.451642,2.16025,-1.88089,-2.51977,0,1,1
21.039,1013.8,93.634,3.1642,19.453,1056,550.04,109.06,10.467,2013,0.866101,0.484981,2.3302,-2.05683,-2.70312,0,1,1
20.647,1013.9,93.202,3.1689,19.409,1055.8,549.95,108.97,10.414,2013,0.795369,0.510063,2.23126,-2.05279,-2.7419,0,1,1
20.515,1013.8,93.772,3.1126,18.999,1053.5,550.02,107.34,10.432,2013,0.712878,0.493273,2.33498,-2.1495,-2.97198,0,1,1
20.458,1013.8,94.574,3.1293,19.137,1054.1,550.08,107.64,10.428,2013,0.687615,0.470672,2.47697,-2.14125,-2.92014,0,1,1
21.271,1013.8,95.14,3.4509,21.232,1066.1,550.15,116.04,10.903,2013,0.970982,0.549728,2.57361,-1.33354,-1.91909,0,1,1
23.187,1013.8,80.374,3.9255,24.181,1083.3,550.08,127.44,11.69,2013,1.47458,0.496137,0.00989611,-0.0136255,-0.855274,0,0,0
24.732,1013.8,77.055,4.1701,25.65,1091.7,549.82,133.58,12.098,2013,1.85899,0.493873,-0.463653,0.799671,0.651952,1,0,0
26.119,1013.7,68.57,4.154,25.397,1090.6,550.21,132.21,12.053,2013,2.18969,0.488491,-1.50799,0.759603,0.32657,0,0,0
27.384,1013.8,57.673,4.2076,25.738,1092.3,550.16,133.11,12.123,2013,2.46306,0.494558,-2.4288,0.952523,0.746174,0,0,0
27.985,1013.6,51.596,4.2746,26.099,1094.1,549.99,133.94,12.186,2013,2.57317,0.421103,-2.76331,1.20729,1.0458,0,0,0
28.322,1013.5,50.504,4.2742,26.051,1093.9,550.04,133.56,12.203,2013,2.6402,0.379877,-2.84792,1.206,1.0556,1,0,0
28.736,1013.5,48.357,4.3096,26.201,1094.6,550.25,133.96,12.269,2013,2.7122,0.339929,-2.92962,1.36765,1.13515,0,0,0
29.131,1013.5,47.669,4.3422,26.438,1095.7,549.8,134.88,12.418,2013,2.79431,0.357231,-2.94272,1.47333,1.21357,1,0,1
28.977,1013.4,48.252,4.2724,25.996,1093.4,550.08,133.35,12.137,2013,2.74238,0.365462,-2.91083,1.20163,0.994342,1,0,0
28.582,1013.2,51.036,4.2925,26.189,1094.6,550.16,134.41,12.277,2013,2.6839,0.264254,-2.81248,1.28485,1.10296,1,0,1
28.152,1013.1,52.184,4.2672,26.139,1094.4,550.26,134.4,12.369,2013,2.59572,0.189153,-2.78286,1.20445,1.10109,1,0,0
27.544,1013.4,51.692,4.2523,26.27,1095.2,550.32,135.34,12.392,2013,2.50307,0.3514,-2.76281,1.13217,1.12842,1,0,0
26.593,1013.5,55.388,4.1619,25.814,1092.6,550.14,133.85,12.241,2013,2.30801,0.358659,-2.60842,0.766387,0.819249,1,0,0
25.348,1013.8,62.949,4.0777,25.443,1091,549.96,133.3,12.223,2013,2.00884,0.512711,-2.05791,0.475084,0.441355,1,0,1
24.341,1013.8,72.119,4.0447,25.405,1090.9,549.9,133.62,12.114,2013,1.80413,0.499706,-1.16887,0.380193,0.368498,0,0,0
23.799,1013.8,77.497,4.0534,25.307,1089.9,549.85,133.09,12.053,2013,1.61048,0.548223,-0.449347,0.382056,0.241873,1,0,0
23.459,1013.7,80.255,4.0501,25.369,1090,550.09,133.17,12.117,2013,1.51491,0.47222,-0.0468208,0.375455,0.345941,0,0,0
22.716,1013.5,83.361,4.0062,25.16,1089.3,549.71,133.1,12.108,2013,1.32959,0.398348,0.487262,0.227826,0.0538106,1,0,1
21.724,1013.2,89.434,3.9881,24.921,1088.9,549.77,133.17,12.092,2013,1.06783,0.279132,1.56722,0.15979,-0.167385,0,0,0
21.244,1013.1,93.52,3.2401,19.72,1057.6,549.88,109.92,10.578,2013,0.923792,0.207784,2.3078,-1.84494,-2.55201,0,1,1
21.27,1013.3,94.718,3.2302,19.705,1057.3,550.19,109.84,10.423,2013,0.959745,0.289731,2.5237,-1.90407,-2.54349,0,1,1
21.487,1013.9,95.555,3.2554,19.833,1057.9,549.99,109.99,10.526,2013,0.99081,0.548245,2.62403,-1.79922,-2.49437,0,1,1
21.658,1014.2,95.878,3.2583,19.755,1057.7,549.96,109.84,10.529,2013,1.01535,0.617381,2.61731,-1.8222,-2.52,0,1,1
22.659,1014.4,94.834,3.4566,21.047,1064.4,549.97,114.38,10.862,2013,1.30036,0.703046,2.49192,-1.38162,-2.02105,0,0,0
23.969,1014.7,88.173,4.1891,25.783,1092.3,549.94,134.42,12.123,2013,1.65488,0.82285,1.34348,0.948291,0.807631,1,0,1
25.133,1015,75.967,4.1773,25.497,1091.1,549.78,132.85,12.064,2013,1.96967,0.924883,-0.691216,0.854886,0.502581,1,0,1
26.487,1015.2,66.052,4.2292,25.671,1092.3,549.98,133.4,12.108,2013,2.28002,0.997109,-1.79845,1.08118,0.673428,1,0,1
27.691,1015.4,60.571,4.2251,25.661,1092.3,549.61,133.07,12.18,2013,2.52445,1.05157,-2.22361,1.03036,0.685106,1,0,0
27.997,1015.5,58.418,4.2587,25.83,1093,549.63,133.36,12.136,2013,2.55068,1.09051,-2.3888,1.18261,0.854059,1,0,0
28.352,1015.5,55.329,4.2215,25.543,1091.4,550.18,131.94,12.212,2013,2.64784,1.10474,-2.58636,1.07351,0.543749,1,0,0
28.673,1015.3,50.324,4.3133,26.112,1094.7,549.79,134.18,12.379,2013,2.71193,1.0075,-2.84842,1.39457,1.09251,1,0,0
28.776,1015.1,48.26,4.3203,26.143,1094.9,549.72,134.33,12.401,2013,2.73582,0.955373,-2.91232,1.38088,1.11984,1,0,1
28.605,1015,50.064,4.2764,25.938,1093.8,550.13,133.66,12.321,2013,2.68276,0.945218,-2.86269,1.21186,0.960479,1,0,0
28.241,1014.9,51.644,4.2626,25.916,1093.8,550.35,133.85,12.337,2013,2.61656,0.853312,-2.77856,1.15456,0.906352,1,0,0
27.782,1015,54.737,4.2226,25.875,1093.3,549.88,133.82,12.275,2013,2.51328,0.913794,-2.60973,1.00313,0.891896,1,0,0
27.067,1015.2,55.055,4.1673,25.6,1091.9,549.69,132.97,12.084,2013,2.39101,1.0179,-2.62274,0.830772,0.590948,1,0,0
26.002,1015.3,65.138,4.1238,25.413,1091.1,550.22,132.95,12.062,2013,2.12907,1.06599,-1.87926,0.653085,0.402962,1,0,0
24.633,1015.6,78.455,4.1015,25.316,1091.1,549.99,133.75,12.184,2013,1.8138,1.13837,-0.310852,0.578275,0.219262,1,0,0
23.342,1015.8,87.12,4.0946,25.344,1091.4,550.17,134.32,12.227,2013,1.50559,1.21558,1.19162,0.532379,0.289351,1,0,0
22.185,1015.8,90.227,4.0011,24.74,1088.3,549.75,132.35,11.972,2013,1.18645,1.21337,1.76643,0.222772,-0.33314,1,0,1
21.328,1015.5,93.718,4.008,24.78,1088.4,549.9,132.87,12.024,2013,0.9682,1.06925,2.3372,0.23574,-0.33727,0,0,0
20.694,1015.2,94.029,4.0192,24.843,1089,550.16,133.56,12.092,2013,0.761923,1.01629,2.3932,0.228699,-0.253101,0,0,0
20.06,1014.9,92.891,3.8596,23.829,1082.8,550.02,129.32,11.764,2013,0.589023,0.851887,2.21565,-0.242696,-1.21242,1,0,1
19.426,1014.6,93.564,3.1791,19.246,1055.3,550.01,108.89,10.489,2013,0.422719,0.776744,2.31278,-2.012,-2.85303,0,1,1
18.889,1014.3,94.578,3.1887,19.299,1055.7,550,109.24,10.439,2013,0.297632,0.695799,2.46114,-1.97705,-2.79816,0,1,1
18.868,1014.4,95.217,3.1796,19.242,1055.1,550.08,108.89,10.372,2013,0.302507,0.741882,2.57343,-2.01475,-2.85548,0,1,1
18.924,1014.6,95.767,3.1907,19.26,1055.3,550.02,108.92,10.422,2013,0.298124,0.757516,2.67678,-1.98367,-2.78435,0,1,1
20.086,1014.7,94.314,3.494,21.307,1066.8,549.89,116.86,10.968,2013,0.617065,0.836918,2.43196,-1.30135,-1.98892,0,1,1
22.225,1014.8,80.673,4.1902,25.75,1092.6,550.4,134.89,12.137,2013,1.15869,0.834907,0.030147,0.892718,0.77154,0,0,0
24.066,1014.8,68.485,4.2095,25.649,1092.3,550.31,134.17,12.098,2013,1.70093,0.844846,-1.56468,1.01054,0.632655,0,0,0
25.292,1015,61.005,4.2119,25.581,1091.9,549.83,133.52,12.09,2013,1.99503,0.871651,-2.25343,1.01761,0.605704,1,0,0
26.5,1015,55.217,4.2322,25.787,1093,549.96,134.04,12.129,2013,2.25039,0.91147,-2.60538,1.05099,0.802189,1,0,0
26.624,1014.6,57.614,4.2943,26.081,1094.5,549.68,135.07,12.208,2013,2.29189,0.804613,-2.46218,1.30707,1.07621,1,0,1
26.976,1014.4,55.301,4.2876,26.06,1094.3,550.35,134.54,12.23,2013,2.38577,0.724693,-2.60765,1.29777,1.05655,1,0,0
27.301,1014.2,53.694,4.2764,25.885,1093.3,550.34,133.84,12.296,2013,2.44711,0.639037,-2.68474,1.21223,0.892778,1,0,0
27.374,1013.9,54.602,4.3175,26.108,1094.7,549.88,134.88,12.231,2013,2.43401,0.526777,-2.66451,1.33415,1.0914,1,0,0
27.357,1013.6,55.646,4.2537,25.64,1092.1,550.3,133.04,12.25,2013,2.44748,0.38921,-2.58792,1.13735,0.665135,1,0,0
26.951,1013.4,59.386,4.2933,26.018,1094.2,550.31,134.93,12.33,2013,2.35007,0.337846,-2.3354,1.33877,1.00886,0,0,0
26.149,1013.3,62.048,4.2427,25.878,1093.3,549.98,134.47,12.223,2013,2.16409,0.274913,-2.14986,1.10451,0.895904,1,0,0
25.321,1013.4,64.577,4.1848,25.607,1091.9,549.66,133.68,12.137,2013,1.98065,0.309791,-1.91345,0.93245,0.661842,1,0,0
24.493,1013.4,72.308,4.126,25.371,1090.8,549.68,133.17,12.188,2013,1.79582,0.350727,-1.08457,0.655139,0.338145,0,0,0
23.661,1013.5,79.513,4.0912,25.165,1090.2,550.07,133.36,12.068,2013,1.56373,0.366705,-0.152299,0.547089,0.0993387,0,0,0
22.789,1013.5,85.162,4.0668,25.238,1090.7,549.93,134.31,12.202,2013,1.33086,0.388801,0.795869,0.42551,0.158699,0,0,0
21.906,1013.6,88.599,4.0161,24.98,1088.7,550.1,133.03,12.052,2013,1.11412,0.408917,1.41731,0.239126,-0.133176,0,0,0
21.25,1013.6,89.878,4.0063,25.03,1088.6,550.08,132.77,12.07,2013,0.887796,0.439036,1.64656,0.167863,-0.0770568,1,0,1
20.95,1013.3,90.095,4.0644,25.434,1090.9,550.11,134.9,12.126,2013,0.835806,0.334776,1.69279,0.408721,0.402578,0,0,0
20.519,1012.9,91.775,4.0196,24.953,1088.5,550,133.52,12.064,2013,0.736316,0.158341,2.00977,0.251764,-0.139896,0,0,0
19.874,1012.5,94.64,4.0271,24.872,1088.4,550.06,133.57,12.046,2013,0.557212,-0.0125064,2.49548,0.277418,-0.270678,0,0,0
19.263,1012.3,96.176,4.0582,25.03,1089.4,550.07,134.42,11.99,2013,0.386995,-0.146724,2.67748,0.391254,-0.0714736,0,0,0
19.245,1012.4,97.178,3.2389,19.344,1055.6,549.96,109.24,10.5,2013,0.352419,-0.121229,2.80834,-1.83635,-2.78431,0,1,1
19.437,1012.6,98.508,3.2452,19.451,1056.3,550.06,109.74,10.509,2013,0.421942,-0.0420568,2.89733,-1.86116,-2.68942,0,1,1
20.371,1012.7,99.78,3.819,23.243,1078.4,549.89,125.67,11.494,2013,0.696587,0.0462135,3.01744,-0.397857,-1.52851,0,0,0
22.443,1012.9,92.773,4.1333,25.395,1090.4,549.83,133.44,12.014,2013,1.2382,0.111941,2.1691,0.663143,0.368755,0,0,0
24.336,1013,75.627,4.1931,25.515,1090.9,549.95,132.97,12.059,2013,1.75185,0.139898,-0.700709,0.917754,0.471173,0,0,0
26.148,1013.1,63.376,4.2356,25.701,1092.1,549.79,133.36,12.116,2013,2.18009,0.256033,-2.00827,1.0439,0.706024,1,0,0
27.175,1013.2,56.141,4.2523,25.83,1092.9,550.31,133.53,12.142,2013,2.38816,0.250745,-2.55044,1.15489,0.837464,0,0,0
27.523,1013,51.097,4.2943,25.99,1093.9,550.46,133.94,12.166,2013,2.48069,0.187457,-2.82953,1.28826,0.986171,0,0,0
27.817,1012.6,49.031,4.2964,25.942,1093.6,550.39,133.5,12.228,2013,2.55903,-0.0351985,-2.89773,1.26804,0.983867,1,0,0
28.241,1012.1,48.266,4.2768,25.834,1092.8,549.74,132.73,12.249,2013,2.58833,-0.286,-2.93664,1.23267,0.849441,1,0,0
28.428,1011.8,50.722,4.2871,25.854,1092.9,549.91,132.84,12.244,2013,2.66858,-0.34469,-2.83254,1.22836,0.883451,1,0,0
28.613,1011.5,49.021,4.3307,26.165,1094.3,549.72,133.99,12.261,2013,2.69851,-0.50584,-2.89075,1.40648,1.12178,1,0,0
28.332,1011.4,51.02,4.3209,26.239,1094.6,549.6,134.47,12.241,2013,2.62443,-0.572382,-2.84406,1.39971,1.16241,0,0,0
27.693,1011.1,54.2,4.2546,25.838,1092.6,549.7,133.3,12.166,2013,2.49254,-0.682794,-2.67668,1.12508,0.844321,0,0,0
26.668,1011,55.34,4.2117,25.821,1092.3,550.39,133.39,12.104,2013,2.33037,-0.752308,-2.594,0.985185,0.860289,0,0,0
25.655,1011,59.136,4.1215,25.47,1090.6,549.92,132.7,12.047,2013,2.0971,-0.722716,-2.35316,0.635522,0.464412,0,0,0
24.657,1011,66.571,4.0611,25.286,1089.7,549.82,132.76,12.029,2013,1.85534,-0.744281,-1.71219,0.418966,0.19333,0,0,0
23.844,1011,73.078,4.1117,25.598,1091.5,549.85,134.43,12.132,2013,1.61974,-0.764149,-1.01447,0.588031,0.57329,1,0,1
23.124,1011,75.518,4.1124,25.468,1091,549.88,134.16,12.159,2013,1.4189,-0.795685,-0.731845,0.593743,0.477413,0,0,0
22.572,1010.8,80.184,4.0774,25.197,1089.4,549.98,132.91,12.12,2013,1.29876,-0.805209,-0.0544438,0.468876,0.095879,0,0,0
22.035,1010.6,80.381,4.0464,25.317,1089.7,549.96,133.71,12.149,2013,1.13162,-0.919143,-0.0148694,0.372835,0.25085,0,0,0
21.165,1010.4,83.956,4.0362,25.166,1089.2,549.97,134.03,12.146,2013,0.931234,-1.02133,0.581686,0.327913,0.0503269,0,0,0
20.111,1010.2,88.378,4.0032,25.147,1088.9,550.16,134,12.111,2013,0.635191,-1.11062,1.40271,0.202469,0.0584799,0,0,0
19.508,1010,91.125,3.4978,21.609,1067.8,549.94,118.34,11.01,2013,0.453808,-1.15149,1.88472,-1.30144,-1.91005,0,1,1
19.225,1009.8,91.893,3.2012,19.521,1055.5,550.15,109.23,10.346,2013,0.364642,-1.21922,2.018,-1.93179,-2.69342,0,1,1
19.304,1009.7,92.344,3.2078,19.573,1055.8,550.14,109.49,10.473,2013,0.390921,-1.22213,2.09131,-1.91847,-2.62251,0,1,1
20.092,1009.8,93.843,3.2466,19.644,1056.4,549.97,109.47,10.421,2013,0.608091,-1.17376,2.37348,-1.80897,-2.58921,0,1,1
22.072,1009.7,87.063,3.5335,21.46,1066.2,549.82,115.77,10.919,2013,1.12722,-1.24675,1.19436,-1.19316,-1.93624,0,1,1
24.192,1009.8,75.655,4.216,25.716,1091.1,550.23,133.32,12.071,2013,1.67509,-1.19987,-0.642667,0.99611,0.760222,0,0,0
25.919,1009.9,69.701,4.2385,25.744,1091.3,550.11,133.02,12.117,2013,2.12288,-1.17057,-1.41673,1.10539,0.747801,0,0,0
28.588,1009.8,57.742,4.2772,26.059,1093.1,550.33,133.75,12.211,2013,2.72642,-1.20198,-2.45406,1.18629,1.06882,1,0,0
29.519,1009.6,54.043,4.3239,26.297,1094.5,550.4,134.23,12.379,2013,2.829,-1.27881,-2.65756,1.38651,1.2022,1,0,0
30.238,1009.3,53.702,4.3229,26.233,1094.1,550.43,133.59,12.347,2013,2.9611,-1.37061,-2.66551,1.37084,1.15051,0,0,0
30.795,1009.1,53.942,4.292,25.822,1091.8,549.69,132.01,12.225,2013,2.96279,-1.49975,-2.69765,1.27945,0.860267,1,0,0
30.924,1008.6,52.362,4.373,26.502,1095.4,549.6,134.54,12.385,2013,2.95303,-1.60787,-2.78842,1.5715,1.24412,1,0,1
30.726,1008,56.372,4.3089,26.078,1093.5,550.2,133.42,12.188,2013,2.97766,-1.83653,-2.53983,1.35103,1.0468,0,0,0
29.719,1007.5,63.4,4.2833,25.965,1092.5,549.83,133.22,12.137,2013,2.86099,-1.95149,-2.04711,1.26314,0.997408,0,0,0
28.962,1007,57.219,4.2833,25.967,1092.6,549.97,132.81,12.129,2013,2.75528,-2.10151,-2.48289,1.2362,0.974678,1,0,0
28.703,1007,52.174,4.2582,25.979,1092.1,549.73,132.45,12.182,2013,2.72617,-2.12125,-2.74583,1.15811,0.992561,0,0,0
28.103,1007.2,52.826,4.2307,26.175,1093.6,549.59,134.15,12.178,2013,2.57152,-2.04059,-2.73313,1.07886,1.1177,0,0,0
26.053,1007.6,63.139,4.1209,25.502,1091.2,549.9,133.78,12.215,2013,2.1863,-1.95228,-2.06944,0.636827,0.48861,0,0,0
24.075,1007.7,77.055,4.0821,25.473,1090.6,550.01,134,12.137,2013,1.66507,-1.88471,-0.471221,0.469454,0.48057,0,0,0
22.853,1007.4,84.919,4.0536,25.145,1089.1,549.82,133.21,12.004,2013,1.37002,-2.01746,0.739485,0.40535,0.0606551,0,0,0
22.181,1007.1,87.782,4.0729,25.272,1089.5,550.27,133.71,12.077,2013,1.19022,-2.10625,1.29768,0.461727,0.226186,0,0,0
21.807,1006.9,85.826,4.0723,25.192,1089.1,549.93,133.53,12.092,2013,1.08291,-2.13816,0.901091,0.431655,0.106704,0,0,0
21.252,1006.8,86.495,4.0253,25.022,1089,550.07,133.78,12.035,2013,0.945664,-2.18568,1.00727,0.281325,-0.0935687,0,0,0
20.68,1006.4,89.62,3.4923,21.314,1066.7,549.9,117.17,10.966,2013,0.784008,-2.28089,1.59366,-1.25295,-1.9715,0,1,1
20.501,1006.4,87.397,3.2502,19.886,1057.6,550,110.66,10.623,2013,0.716695,-2.30183,1.19215,-1.84105,-2.43095,0,1,1
20.16,1006.4,85.465,3.2454,19.983,1057.6,550.07,110.72,10.49,2013,0.638809,-2.28129,0.824393,-1.84782,-2.38432,0,1,1
19.642,1006.5,84.435,3.2322,19.82,1057,549.9,110.4,10.534,2013,0.471828,-2.24378,0.684422,-1.84812,-2.49673,0,1,1
