grad_id,major,major_category,institution_tier,institution_selectivity_pctile,gpa,had_internship,completed_on_time,region,net_cost_usd,debt_usd,hs_baseline_10yr_usd,added_earnings_10yr_usd,earnings_10yr_usd,net_roi_usd,roi_pct,positive_roi,high_roi
G019390,criminal_justice,social_science,mid_tier,52,2.69,0,0,south,150800,141500,337800,90400,428200,-60400,-40.0,0,0
G019391,communications,social_science,ivy_elite,98,3.48,0,0,south,174100,154600,404200,144800,549000,-29300,-16.8,0,0
G019392,education,education,regional,41,3.38,0,0,midwest,89400,0,318000,58200,376200,-31200,-34.9,0,0
G019393,economics,business,mid_tier,61,3.05,1,1,northeast,103500,0,339800,461800,801500,358200,346.0,1,0
G019394,chemical_engineering,STEM,regional,39,2.73,1,1,west,47900,43600,350100,617000,967100,569200,1188.7,1,1
G019395,psychology,social_science,regional,46,3.28,0,1,northeast,49400,35400,362600,71600,434200,22200,45.0,1,0
G019396,marketing,business,for_profit,18,3.34,0,0,northeast,174700,0,403700,148800,552500,-25800,-14.8,0,0
G019397,social_work,social_science,top_public,79,3.19,1,0,south,135500,58600,400800,110000,510900,-25500,-18.8,0,0
G019398,computer_science,STEM,regional,42,2.45,0,1,south,58500,0,370500,479700,850200,421200,720.4,1,0
G019399,chemical_engineering,STEM,regional,38,2.69,1,1,west,63300,0,345100,428000,773100,364600,576.0,1,0
G019400,finance,business,mid_tier,52,3.88,1,1,northeast,87000,43200,282700,306500,589300,219500,252.2,1,0
G019401,humanities,humanities,top_public,75,3.22,0,1,south,112500,0,341800,60500,402200,-52000,-46.2,0,0
G019402,economics,business,regional,46,2.66,1,1,midwest,57300,0,381000,722100,1103100,664900,1160.6,1,1
G019403,criminal_justice,social_science,regional,42,3.19,0,1,west,58700,0,345200,37000,382200,-21700,-37.0,0,0
G019404,chemical_engineering,STEM,mid_tier,57,2.81,0,1,south,57000,0,306900,538200,845100,481100,843.5,1,1
G019405,biology,STEM,mid_tier,61,3.19,0,1,midwest,66900,39400,359600,149100,508700,82300,123.0,1,0
G019406,education,education,for_profit,17,3.46,0,1,south,86900,0,402700,81200,483900,-5600,-6.5,0,0
G019407,computer_engineering,STEM,top_public,72,3.42,0,1,south,73100,64800,414400,1047900,1462300,974900,1334.3,1,1
G019408,computer_science,STEM,top_public,71,3.56,1,1,west,91000,38200,323900,687600,1011400,596600,655.8,1,1
G019409,business,business,mid_tier,63,4.0,0,0,west,130300,63100,364400,244800,609200,114500,87.9,1,0
G019410,communications,social_science,regional,39,2.95,0,0,south,86600,0,375800,102100,478000,15500,17.9,1,0
G019411,criminal_justice,social_science,regional,36,2.93,0,1,south,62400,41200,355200,137100,492300,74700,119.7,1,0
G019412,finance,business,mid_tier,61,3.33,1,1,south,62600,51900,321100,703600,1024700,641100,1024.8,1,1
G019413,education,education,mid_tier,60,2.37,1,0,south,122400,0,382700,73300,456000,-49100,-40.1,0,0
G019414,chemical_engineering,STEM,top_public,80,2.58,0,1,midwest,82200,39300,376800,850100,1226800,767900,934.8,1,1
G019415,social_work,social_science,mid_tier,54,3.62,0,1,south,81900,66400,374400,131600,505900,49700,60.7,1,0
G019416,computer_engineering,STEM,mid_tier,53,3.12,1,1,west,76100,38700,374900,699400,1074300,623300,819.0,1,1
G019417,criminal_justice,social_science,mid_tier,61,3.32,0,0,south,68200,37200,426300,68500,494800,300,0.4,1,0
G019418,chemical_engineering,STEM,ivy_elite,95,2.46,1,1,south,111200,0,411000,709000,1120000,597800,537.5,1,1
G019419,psychology,social_science,regional,40,3.15,1,1,south,69600,59700,327700,89700,417400,20100,28.9,1,0
G019420,business,business,mid_tier,62,2.97,1,1,midwest,69200,0,408300,222200,630500,153000,221.1,1,0
G019421,computer_science,STEM,mid_tier,59,2.84,1,1,midwest,92200,42800,347200,590500,937600,498200,540.2,1,1
G019422,finance,business,regional,46,3.32,0,0,northeast,67500,0,393200,364400,757600,296900,440.1,1,0
G019423,chemical_engineering,STEM,ivy_elite,92,1.73,1,1,west,144100,125700,304000,1468500,1772400,1324400,919.0,1,1
G019424,business_analytics,business,for_profit,18,3.1,1,0,northeast,152900,0,378700,275600,654300,122800,80.3,1,0
G019425,fine_arts,arts,regional,41,2.73,1,1,northeast,53500,35400,318100,27000,345100,-26500,-49.5,0,0
G019426,economics,business,regional,38,2.58,0,0,midwest,85300,37900,321300,344600,665900,259300,303.8,1,0
G019427,computer_engineering,STEM,mid_tier,61,2.56,1,0,south,105600,68400,381900,417900,799800,312300,295.7,1,0
G019428,marketing,business,for_profit,25,3.05,1,1,midwest,87300,85100,311200,262100,573300,174900,200.3,1,0
G019429,communications,social_science,mid_tier,64,2.85,0,1,west,79700,74400,382200,50000,432200,-29700,-37.3,0,0
G019430,communications,social_science,mid_tier,58,3.25,0,1,midwest,85900,0,329400,102800,432100,16900,19.7,1,0
G019431,fine_arts,arts,mid_tier,53,2.85,0,1,midwest,69500,47000,267800,36700,304500,-32700,-47.1,0,0
G019432,education,education,for_profit,24,3.63,0,1,midwest,130200,67700,361700,83700,445500,-46500,-35.7,0,0
G019433,chemical_engineering,STEM,regional,39,4.0,1,1,south,59800,0,384700,777100,1161800,717300,1200.5,1,1
G019434,humanities,humanities,mid_tier,60,3.18,0,1,west,55100,45300,376200,77300,453500,22200,40.3,1,0
G019435,computer_science,STEM,top_public,74,3.69,0,0,west,101300,63800,412600,1121100,1533800,1019800,1006.3,1,1
G019436,humanities,humanities,mid_tier,60,2.4,1,1,midwest,91500,68000,290100,129200,419200,37700,41.2,1,0
G019437,business_analytics,business,mid_tier,58,3.19,1,0,west,86000,61000,380300,431900,812200,345900,402.1,1,0
G019438,humanities,humanities,mid_tier,55,3.57,1,1,south,68400,58200,449000,66900,515800,-1600,-2.3,0,0
G019439,mechanical_engineering,STEM,mid_tier,52,3.39,1,1,west,64300,0,360800,499400,860200,435100,677.1,1,1
G019440,criminal_justice,social_science,regional,43,3.13,0,1,south,56800,44600,282900,68100,350900,11300,19.8,1,0
G019441,nursing,health,regional,45,2.83,1,1,northeast,55700,0,319000,269400,588400,213700,383.7,1,0
G019442,business_analytics,business,mid_tier,57,2.04,0,0,south,111200,87300,337200,406500,743700,295300,265.7,1,0
G019443,nursing,health,for_profit,20,2.77,0,1,northeast,118200,0,288400,178600,467000,60400,51.1,1,0
G019444,communications,social_science,mid_tier,52,3.0,1,0,west,104600,87900,375100,166400,541600,61800,59.0,1,0
G019445,humanities,humanities,ivy_elite,102,2.85,0,1,south,113600,73600,356800,98300,455000,-15400,-13.5,0,0
G019446,computer_engineering,STEM,mid_tier,64,3.25,1,1,midwest,78800,77400,352600,312900,665400,234100,297.1,1,0
G019447,computer_engineering,STEM,for_profit,16,3.27,1,1,south,128600,125000,396800,343800,740600,215300,167.5,1,0
G019448,marketing,business,for_profit,28,3.32,0,1,south,95500,61400,367100,127100,494200,31600,33.0,1,0
G019449,communications,social_science,top_public,68,2.88,1,1,midwest,68400,0,378100,92400,470500,24000,35.1,1,0
G019450,nursing,health,mid_tier,60,3.38,0,1,south,58900,0,396000,233600,629600,174600,296.3,1,0
G019451,economics,business,regional,45,3.5,1,1,south,59400,0,337700,556100,893800,496700,836.2,1,1
G019452,computer_engineering,STEM,regional,42,2.82,1,1,northeast,62500,42900,314500,292200,606700,229700,367.5,1,0
G019453,fine_arts,arts,top_public,74,3.36,0,0,south,156100,135600,330900,46700,377600,-109400,-70.1,0,0
G019454,psychology,social_science,regional,40,3.53,0,1,midwest,67300,58700,331700,71000,402700,3700,5.5,1,0
G019455,economics,business,mid_tier,58,3.06,0,0,midwest,102400,54000,398500,546600,945000,444100,433.6,1,1
G019456,nursing,health,regional,43,3.49,1,0,west,94600,0,340500,278800,619300,184200,194.8,1,0
G019457,economics,business,mid_tier,52,2.87,0,1,west,103100,42100,406700,727600,1134300,624400,605.4,1,1
G019458,business_analytics,business,top_public,72,3.81,1,1,midwest,98000,0,321900,691200,1013100,593200,605.5,1,1
G019459,humanities,humanities,regional,37,2.66,0,0,west,63300,0,324100,36100,360300,-27200,-42.9,0,0
G019460,business_analytics,business,regional,39,2.26,0,1,west,66500,0,368100,371200,739300,304700,458.4,1,0
G019461,communications,social_science,regional,36,2.6,0,1,midwest,48400,0,342100,70800,413000,22400,46.4,1,0
G019462,humanities,humanities,for_profit,23,3.36,1,1,northeast,70800,0,363700,47200,410900,-23600,-33.4,0,0
G019463,communications,social_science,mid_tier,53,2.64,0,0,northeast,65300,51100,368100,157700,525800,92400,141.6,1,0
G019464,psychology,social_science,top_public,80,2.67,0,1,south,83200,51500,384700,119400,504100,36200,43.6,1,0
G019465,education,education,mid_tier,53,3.19,1,1,northeast,68400,56000,282600,199600,482200,131200,191.7,1,0
G019466,psychology,social_science,mid_tier,52,2.79,0,1,south,87900,55100,369900,37700,407600,-50300,-57.2,0,0
G019467,marketing,business,mid_tier,53,2.89,0,1,south,79400,63200,373100,377100,750200,297700,374.7,1,0
G019468,marketing,business,top_public,71,2.98,0,1,south,83900,49700,406600,359800,766400,276000,329.0,1,0
G019469,biology,STEM,regional,42,2.4,0,1,west,56900,0,429400,73900,503300,17000,29.8,1,0
G019470,economics,business,regional,45,2.48,1,1,south,54400,44600,277900,195500,473400,141100,259.6,1,0
G019471,nursing,health,regional,39,3.29,1,1,south,67700,31900,338700,315900,654600,248200,366.6,1,0
G019472,chemical_engineering,STEM,regional,48,3.4,0,0,midwest,67800,0,386800,319200,706000,251400,370.8,1,0
G019473,education,education,mid_tier,63,2.52,0,1,south,76800,43700,332600,111200,443800,34400,44.8,1,0
G019474,mechanical_engineering,STEM,mid_tier,61,3.25,0,1,northeast,82600,33800,296100,268900,565000,186300,225.5,1,0
G019475,business,business,top_public,70,2.86,1,1,midwest,82500,0,311000,658900,969800,576300,698.4,1,1
G019476,biology,STEM,top_public,77,3.14,1,1,midwest,75700,49100,330700,154300,485000,78600,103.8,1,0
G019477,social_work,social_science,top_public,78,3.06,0,1,south,83500,0,354300,209900,564200,126400,151.3,1,0
G019478,biology,STEM,mid_tier,58,2.78,0,1,south,75900,45000,355800,240100,595800,164200,216.3,1,0
G019479,social_work,social_science,regional,44,3.1,0,1,west,60800,0,392600,43800,436400,-17000,-27.9,0,0
G019480,electrical_engineering,STEM,for_profit,24,2.76,1,1,northeast,85900,0,287000,365100,652200,279200,325.0,1,0
G019481,fine_arts,arts,regional,46,3.59,0,1,west,42400,35000,276300,52700,329000,10300,24.2,1,0
G019482,biology,STEM,top_public,74,3.58,1,0,midwest,123500,93800,425700,256100,681800,132600,107.3,1,0
G019483,electrical_engineering,STEM,mid_tier,58,2.67,1,0,midwest,108300,60900,342800,1025300,1368100,917000,846.8,1,1
G019484,computer_science,STEM,regional,43,3.24,1,0,south,115200,0,432600,336200,768800,221000,191.8,1,0
G019485,finance,business,for_profit,27,2.81,1,0,midwest,92900,84800,300400,113900,414300,21000,22.6,1,0
G019486,computer_science,STEM,regional,45,3.21,1,1,west,61100,41800,347200,601600,948800,540500,884.8,1,1
G019487,criminal_justice,social_science,regional,36,2.96,0,1,west,58400,44200,321700,68900,390600,10500,17.9,1,0
G019488,criminal_justice,social_science,mid_tier,55,3.89,0,1,west,62300,43500,406900,85500,492500,23300,37.4,1,0
G019489,business,business,regional,46,3.88,1,0,northeast,93000,0,386000,174300,560300,81300,87.4,1,0
G019490,fine_arts,arts,regional,46,2.16,1,1,south,72400,33400,328300,26100,354400,-46400,-64.0,0,0
G019491,communications,social_science,mid_tier,59,2.35,1,0,south,75100,0,391200,167100,558200,92000,122.4,1,0
G019492,humanities,humanities,top_public,77,4.0,0,0,northeast,113800,0,318900,82800,401700,-31000,-27.3,0,0
G019493,business,business,for_profit,25,3.21,1,1,midwest,104100,63400,345300,367600,712900,263400,252.9,1,0
G019494,chemical_engineering,STEM,mid_tier,62,3.14,0,0,northeast,127900,57100,319900,329900,649800,201900,157.9,1,0
G019495,psychology,social_science,mid_tier,63,2.81,0,1,midwest,70600,49400,354000,138000,492100,67400,95.5,1,0
G019496,mechanical_engineering,STEM,mid_tier,63,3.16,1,1,south,57700,32500,342300,269600,611900,212000,367.6,1,0
G019497,business,business,regional,39,3.31,0,1,south,42500,34400,368800,289100,657900,246600,580.8,1,0
G019498,finance,business,regional,42,2.73,1,1,south,61100,0,392300,523400,915700,462300,757.2,1,1
G019499,mechanical_engineering,STEM,mid_tier,55,3.36,0,1,west,65100,0,331900,626100,958000,561000,861.4,1,1
G019500,business_analytics,business,mid_tier,52,3.14,1,1,midwest,70600,45100,348500,1042700,1391100,972100,1377.2,1,1
G019501,nursing,health,regional,38,3.47,1,1,west,46500,0,277800,701900,979700,655400,1409.2,1,1
G019502,humanities,humanities,regional,42,2.95,0,1,south,47600,0,396300,73500,469700,25900,54.5,1,0
G019503,computer_engineering,STEM,mid_tier,64,2.32,0,1,northeast,83700,66300,305600,511900,817500,428200,511.4,1,1
G019504,electrical_engineering,STEM,top_public,70,2.99,0,1,south,53100,0,407200,547700,954900,494600,931.6,1,1
G019505,business_analytics,business,mid_tier,62,2.77,0,1,south,62800,59100,466400,324100,790500,261300,416.0,1,0
G019506,economics,business,mid_tier,54,3.97,0,1,south,74400,57900,407500,498800,906300,424400,570.1,1,1
G019507,fine_arts,arts,top_public,75,3.03,0,1,west,79600,40000,460300,80300,540600,700,0.9,1,0
G019508,biology,STEM,for_profit,16,3.28,0,1,west,84900,34600,278200,87800,366100,2900,3.5,1,0
G019509,psychology,social_science,top_public,73,3.22,0,0,northeast,114100,0,375500,78300,453700,-35900,-31.4,0,0
G019510,mechanical_engineering,STEM,regional,46,2.72,1,0,south,56800,51700,367800,697200,1065100,640400,1126.7,1,1
G019511,nursing,health,ivy_elite,90,3.56,1,1,west,224400,209900,355900,741400,1097300,517000,230.4,1,1
G019512,biology,STEM,mid_tier,59,3.51,0,0,west,91600,40600,417000,300900,718000,209300,228.6,1,0
G019513,mechanical_engineering,STEM,mid_tier,64,3.2,0,1,midwest,87000,63100,341100,516900,858000,429900,494.4,1,1
G019514,psychology,social_science,top_public,71,3.93,0,1,northeast,94400,0,411800,81100,493000,-13200,-14.0,0,0
G019515,biology,STEM,regional,38,3.01,0,1,south,42500,0,371500,286500,658000,244000,574.3,1,0
G019516,chemical_engineering,STEM,mid_tier,56,3.55,1,1,midwest,80400,0,403800,1066800,1470500,986300,1226.5,1,1
G019517,chemical_engineering,STEM,for_profit,26,2.84,1,1,south,107700,77500,341000,486100,827000,378400,351.3,1,0
G019518,communications,social_science,top_public,76,2.83,0,1,northeast,70700,61000,321900,190400,512300,119600,169.1,1,0
G019519,electrical_engineering,STEM,for_profit,19,4.0,1,0,south,84900,83800,364900,571400,936400,486500,573.1,1,1
G019520,communications,social_science,mid_tier,55,2.4,0,1,west,107700,78400,406800,112700,519500,5000,4.7,1,0
G019521,mechanical_engineering,STEM,ivy_elite,99,3.31,1,1,midwest,133600,0,323100,809900,1133000,676300,506.3,1,1
G019522,psychology,social_science,top_public,74,2.66,1,1,northeast,97200,0,379400,92900,472400,-4200,-4.3,0,0
G019523,communications,social_science,mid_tier,54,3.23,0,1,south,76600,0,283400,245100,528500,168500,220.0,1,0
G019524,marketing,business,ivy_elite,96,2.8,1,1,south,159300,129700,421000,384700,805700,225500,141.6,1,0
G019525,finance,business,regional,46,2.79,1,1,west,76800,0,410800,369500,780300,292700,381.2,1,0
G019526,electrical_engineering,STEM,mid_tier,55,2.94,1,1,northeast,51700,51700,294200,482800,777000,431000,833.2,1,1
G019527,education,education,regional,43,2.96,1,1,midwest,53800,0,348700,60200,408900,6400,11.9,1,0
G019528,education,education,mid_tier,52,3.25,0,1,south,87500,51700,364200,91700,455800,4200,4.8,1,0
G019529,economics,business,top_public,75,3.17,0,0,northeast,121700,0,348500,365900,714400,244200,200.6,1,0
G019530,business,business,regional,36,3.07,1,0,northeast,64600,0,427600,265200,692800,200600,310.8,1,0
G019531,business_analytics,business,regional,42,3.1,0,1,west,44800,21700,318200,356700,674900,312000,697.0,1,0
G019532,education,education,mid_tier,62,2.89,1,0,west,98200,0,343300,97500,440800,-700,-0.8,0,0
G019533,business_analytics,business,mid_tier,63,3.68,0,1,northeast,61700,57300,404200,919900,1324100,858300,1391.7,1,1
G019534,electrical_engineering,STEM,regional,41,2.69,0,1,west,47300,24500,319700,1333200,1652900,1285900,2718.7,1,1
G019535,biology,STEM,ivy_elite,100,3.22,1,1,west,131100,95400,317100,989300,1306300,858200,654.7,1,1
G019536,business_analytics,business,regional,41,3.79,1,1,midwest,48500,45900,396500,492400,889000,444000,915.7,1,1
G019537,education,education,for_profit,26,2.9,0,1,south,80800,68400,314800,29200,344000,-51500,-63.8,0,0
G019538,computer_science,STEM,regional,48,2.98,1,1,midwest,46500,0,335600,562500,898100,515900,1108.8,1,1
G019539,education,education,regional,39,3.73,0,0,midwest,87200,0,367200,118000,485200,30800,35.3,1,0
G019540,business,business,regional,46,2.33,1,1,northeast,54900,47000,310300,185900,496200,131000,238.8,1,0
G019541,business,business,mid_tier,59,3.73,0,1,northeast,87500,83600,406700,457300,864000,369800,422.4,1,0
G019542,chemical_engineering,STEM,regional,39,3.45,1,0,south,70500,31000,351000,608600,959600,538100,763.5,1,1
G019543,communications,social_science,regional,48,3.09,1,1,northeast,69300,65500,332500,125900,458400,56700,81.9,1,0
G019544,biology,STEM,regional,36,3.45,0,1,south,51200,44000,312900,180200,493100,129000,251.9,1,0
G019545,finance,business,for_profit,27,3.52,0,1,midwest,77500,0,325500,266200,591700,188800,243.6,1,0
G019546,mechanical_engineering,STEM,ivy_elite,91,2.85,0,1,west,146300,0,382700,565600,948200,419300,286.6,1,0
G019547,biology,STEM,regional,40,2.98,0,0,midwest,69200,44100,357700,186800,544500,117700,170.2,1,0
G019548,mechanical_engineering,STEM,top_public,72,2.58,1,1,northeast,84300,58200,371800,1312200,1684000,1227900,1456.8,1,1
G019549,electrical_engineering,STEM,mid_tier,60,2.73,0,1,south,80900,0,379900,788100,1167900,707200,874.3,1,1
G019550,education,education,ivy_elite,93,3.06,0,1,northeast,117400,91400,322600,242000,564700,124600,106.1,1,0
G019551,business,business,regional,43,2.93,1,1,west,57600,50400,397700,279900,677600,222300,385.9,1,0
G019552,mechanical_engineering,STEM,regional,38,2.24,0,0,west,77400,0,421200,768300,1189500,690900,893.1,1,1
G019553,computer_science,STEM,regional,38,3.77,0,0,northeast,68000,39600,317600,334500,652200,266500,392.0,1,0
G019554,mechanical_engineering,STEM,regional,39,2.63,1,0,south,96800,0,311100,248700,559800,152000,157.1,1,0
G019555,finance,business,regional,36,3.12,0,0,south,54200,25600,371300,430500,801800,376200,694.1,1,0
G019556,economics,business,mid_tier,54,3.27,1,1,northeast,83200,46300,394300,1005400,1399800,922200,1108.3,1,1
G019557,social_work,social_science,regional,36,2.74,1,1,northeast,41300,36500,355300,52300,407600,11000,26.6,1,0
G019558,computer_engineering,STEM,regional,48,3.57,0,1,south,51500,23100,380800,283200,664000,231700,450.1,1,0
G019559,economics,business,ivy_elite,98,3.39,1,0,south,196600,89100,335600,609100,944700,412500,209.9,1,0
