Student_ID,Submission_Type,Academic_Level,Primary_Language,Word_Count,Average_Sentence_Length,Grammar_Errors,Vocabulary_Richness,Passive_Voice_Ratio,Reading_Level,Editing_Time,Revision_Count,Typing_Speed,Plagiarism_Score,Citation_Count,Punctuation_Density,Sentence_Complexity,Font_Family,Submission_Hour,Is_AI_Assisted
bd7f5fc0,Research_Paper,High_School,Native,1055,12.8,13,0.71,0.28,11.14,180.12,23,48.46,1.75,,0.06,1.4,Times New Roman,3,0
e700cf08,Essay,Postgraduate,Native,1499,13.97,5,0.59,0.05,9.25,119.26,34,69.6,1.3,2,0.04,2.61,Helvetica,4,0
1c8f209b,Essay,Postgraduate,Native,919,18.29,10,0.55,0.03,7.75,215.98,29,81.85,,4,0.03,2.18,Arial,19,0
77051d30,Lab_Report,Undergraduate,Native,583,19.88,5,0.57,0.14,12.55,175.87,,35.5,6.78,,0.05,1.29,Arial,5,0
4d088ce7,Literature_Review,Undergraduate,Native,891,20.08,5,0.48,0.07,11.32,186.21,27,10.62,4.68,30,0.01,2.28,Helvetica,15,0
6f20f31d,Research_Paper,High_School,Native,677,23.25,5,0.72,0.18,12.79,164.04,19,56.93,2.16,19,0.07,2.29,Times New Roman,22,0
509c429e,Research_Paper,Undergraduate,Native,1079,18.61,1,0.75,0.39,13.85,43.96,2,1200.0,1.11,9,0.07,2.02,Helvetica,21,1
4cfbf9dc,Essay,High_School,Non_Native,1471,15.58,6,0.58,0.18,7.7,89.85,27,45.31,10.4,3,0.05,1.98,Helvetica,20,0
9f4cd30e,Essay,Undergraduate,Native,1056,20.49,6,0.59,0.28,9.97,155.35,21,77.64,33.33,3,0.0,2.02,Times New Roman,3,0
6cca83b4,Research_Paper,Undergraduate,Native,793,14.18,11,0.6,0.07,10.53,252.91,22,46.45,17.37,21,0.07,1.88,Times New Roman,4,0
e0276253,Research_Paper,Undergraduate,Native,1223,17.06,8,0.38,0.29,7.57,41.32,,24.27,0.32,17,0.06,1.09,Helvetica,9,0
b42ca953,Lab_Report,Undergraduate,Native,1413,6.73,10,0.6,0.13,8.53,74.92,,35.01,9.54,4,0.03,1.86,Arial,17,0
ec8337e5,Research_Paper,High_School,Native,1145,22.21,4,0.72,0.37,15.56,,2,1200.0,3.45,8,0.08,3.43,Times New Roman,5,1
2a2c314c,Essay,Postgraduate,Native,1027,13.94,8,0.73,0.13,6.67,190.99,24,72.26,32.61,3,0.04,1.95,Times New Roman,16,0
851a7215,Literature_Review,Undergraduate,Native,1127,11.25,12,0.5,0.18,8.15,232.07,36,32.61,2.66,32,0.04,1.68,Arial,6,0
277f1ca7,Essay,Postgraduate,Native,904,18.97,6,0.65,0.13,8.75,241.87,22,68.0,0.23,3,0.04,2.26,Times New Roman,23,0
05d83c94,Lab_Report,Undergraduate,Non_Native,707,10.58,9,0.61,0.09,11.72,167.48,40,39.62,15.35,3,0.02,1.88,Times New Roman,15,0
5d4a1581,Essay,High_School,Native,778,23.04,6,0.69,0.13,15.02,181.6,23,37.41,12.44,3,0.03,1.55,Times New Roman,1,0
34d56bc1,Research_Paper,Undergraduate,Non_Native,974,26.67,8,0.66,0.0,10.76,26.0,,41.66,1.64,18,0.05,1.88,Calibri,19,0
da5c155a,Research_Paper,Undergraduate,Native,902,17.24,12,0.62,0.21,7.35,251.55,,35.23,1.52,19,0.04,1.18,Calibri,0,0
d7809901,Literature_Review,Postgraduate,Native,651,21.0,4,0.57,0.13,13.99,115.81,24,44.07,10.47,26,0.05,1.59,Helvetica,4,0
b8f534da,Research_Paper,Undergraduate,Native,1479,13.55,10,0.55,0.16,8.86,213.76,,19.51,3.61,19,0.06,1.0,Times New Roman,14,0
c9e78d60,Research_Paper,High_School,Native,1847,10.03,12,0.57,0.29,9.03,,37,,9.17,17,0.06,1.47,Helvetica,8,0
adb64d70,Essay,Postgraduate,Non_Native,1036,21.34,9,0.64,0.1,8.77,130.71,24,42.65,1.24,4,0.08,2.05,Times New Roman,19,0
35e404f2,Essay,Undergraduate,Native,1085,7.7,6,0.59,0.09,5.36,97.98,24,45.21,20.45,3,0.04,2.23,Arial,7,0
d63880d5,Essay,Undergraduate,Native,1549,20.06,9,0.68,0.04,12.24,107.47,,33.18,33.36,4,0.04,2.07,Arial,7,0
90e67982,Lab_Report,Undergraduate,Native,1168,17.71,8,0.53,0.24,13.06,,,21.61,15.48,3,0.05,2.81,Calibri,18,0
c54d4add,Lab_Report,Undergraduate,Non_Native,823,18.39,5,0.59,0.14,11.5,174.99,18,63.45,,2,0.04,1.15,Calibri,20,0
5b0b383d,Research_Paper,Undergraduate,Native,1071,17.14,10,0.61,0.17,13.03,93.63,30,45.62,11.4,,0.02,1.93,Helvetica,15,0
385f5fc1,Essay,Undergraduate,Native,1433,14.99,8,0.59,0.17,13.9,208.45,21,65.47,0.82,3,0.04,2.03,Arial,15,0
85c95cb7,Essay,High_School,Native,1594,18.95,11,0.54,0.23,13.03,272.04,30,37.29,3.04,3,0.06,1.29,Times New Roman,9,0
7759b819,Lab_Report,Postgraduate,Native,1700,23.04,2,0.75,0.39,13.33,2.09,0,0.0,0.72,0,0.08,2.33,Times New Roman,3,1
ecddac66,Research_Paper,Undergraduate,Non_Native,1452,22.46,3,0.77,0.31,14.96,13.51,3,0.0,9.25,7,0.08,2.83,Times New Roman,17,1
1a954d4e,Research_Paper,High_School,Native,1667,12.21,9,0.63,0.18,12.23,183.12,30,63.72,3.39,18,0.02,1.44,Times New Roman,20,0
b4082971,Lab_Report,Undergraduate,Native,1324,22.48,6,0.67,0.26,9.68,256.09,,43.56,10.06,2,0.08,1.86,Arial,5,0
9c0e2f90,Lab_Report,Undergraduate,Native,1274,22.52,9,0.7,0.11,13.14,160.43,22,55.79,10.21,1,0.05,2.19,Calibri,11,0
ecd59d94,Research_Paper,Undergraduate,Native,1804,8.49,5,0.64,0.16,15.56,195.14,22,49.65,7.97,20,0.04,1.55,Arial,19,0
2530a80f,Essay,Undergraduate,Native,1120,22.01,0,0.78,0.31,13.99,1.78,2,0.0,0.56,4,0.07,3.17,Helvetica,19,1
090babd2,Essay,Undergraduate,Native,1668,23.61,3,0.8,0.4,12.7,3.03,2,0.0,1.6,3,0.1,2.05,Calibri,10,1
a79fe33e,Lab_Report,Postgraduate,Non_Native,1089,19.53,2,0.74,0.35,14.74,35.04,1,1200.0,4.2,0,0.08,2.3,Helvetica,12,1
c1082c35,Research_Paper,Postgraduate,Native,309,11.41,6,0.74,0.29,13.39,229.71,19,29.01,15.51,15,0.02,1.72,Calibri,18,0
9c8ed2a7,Essay,High_School,Native,823,13.69,8,0.67,0.23,9.49,171.44,25,60.09,6.35,7,0.09,1.98,Arial,0,0
0a2a5285,Research_Paper,Undergraduate,Native,837,21.09,12,0.51,0.26,9.92,250.59,,24.44,6.1,19,0.07,1.88,Times New Roman,8,0
255f2e12,Essay,Undergraduate,Non_Native,1807,10.19,8,0.59,0.34,12.5,223.08,,32.1,3.3,,0.07,2.11,Helvetica,17,0
9ea232dc,Literature_Review,Undergraduate,Native,1131,15.98,10,0.52,0.23,10.05,206.31,21,48.14,3.82,32,0.08,1.0,Helvetica,20,0
f8349884,Essay,Postgraduate,Native,1034,14.72,5,0.63,0.34,10.6,137.2,23,48.98,3.12,2,0.03,1.6,Arial,9,0
701f3f9a,Literature_Review,Undergraduate,Non_Native,1747,17.47,7,0.45,0.13,13.71,158.37,18,47.38,11.31,27,0.02,2.34,Helvetica,15,0
dd489d76,Essay,Undergraduate,Non_Native,1925,14.51,10,0.57,0.26,7.33,170.55,36,47.49,14.83,4,0.03,1.76,Times New Roman,8,0
db7a3a7b,Research_Paper,Undergraduate,Native,1095,20.3,3,0.68,0.35,14.82,26.25,5,1200.0,2.63,7,0.08,2.07,Arial,10,1
ab1f9d91,Essay,Undergraduate,Native,1331,14.17,4,0.56,0.33,13.21,89.35,,59.59,9.69,7,0.08,1.71,Arial,1,0
3a13177d,Essay,Undergraduate,Native,1487,14.89,6,0.5,0.11,12.94,154.6,27,10.56,18.02,2,0.04,1.69,Times New Roman,20,0
ec6030ed,Essay,Postgraduate,Native,871,21.2,1,0.63,0.39,15.24,39.78,4,1200.0,3.0,,0.08,2.22,Times New Roman,4,1
58007b8e,Research_Paper,Undergraduate,Native,897,13.74,9,0.57,0.17,6.75,114.86,24,50.82,39.98,18,0.03,1.0,Times New Roman,12,0
8177b79f,Research_Paper,High_School,Non_Native,1131,21.02,1,0.79,0.33,14.77,30.87,2,,6.74,,0.08,1.78,Calibri,13,1
6f0dd4f5,Research_Paper,Undergraduate,Native,1148,24.31,1,0.69,0.34,13.71,,,1200.0,0.74,9,0.09,3.12,Times New Roman,5,1
4763e358,Literature_Review,Undergraduate,Native,1790,20.98,9,0.49,0.25,9.2,170.37,24,60.53,19.5,29,0.04,1.0,Helvetica,0,0
ee1c5398,Literature_Review,Undergraduate,Native,1155,10.69,9,0.56,0.17,8.38,179.12,17,18.74,2.05,31,0.02,2.52,Helvetica,3,0
c81abac3,Essay,Undergraduate,Native,729,27.23,10,0.54,0.14,8.36,247.69,,23.17,11.02,4,0.06,2.55,Calibri,11,0
ceccc076,Essay,High_School,Native,1691,15.88,14,0.55,0.14,13.67,189.04,23,55.29,2.69,0,0.03,2.61,Times New Roman,3,0
72a00306,Research_Paper,Postgraduate,Native,1238,22.59,6,0.55,0.15,8.8,250.75,30,37.52,6.12,13,0.03,1.37,Times New Roman,13,0
6766af6a,Research_Paper,Undergraduate,Native,1313,17.54,8,0.55,0.21,9.35,233.73,,27.1,1.16,18,0.07,2.88,Calibri,15,0
5c7da08e,Lab_Report,High_School,Native,1084,11.65,8,0.66,0.22,14.86,163.92,24,51.54,23.65,3,0.03,1.92,Calibri,2,0
132f0d4c,Research_Paper,Undergraduate,Native,1357,14.67,9,0.5,0.1,9.46,179.19,27,15.71,6.49,17,0.08,1.95,Times New Roman,1,0
0cbb1c40,Essay,Undergraduate,Native,726,17.73,0,0.77,0.41,13.37,8.9,4,1200.0,2.55,0,0.07,2.53,Times New Roman,12,1
9663f8b3,Essay,High_School,Native,731,17.17,10,0.54,0.25,8.71,95.9,27,39.65,11.99,6,0.03,1.11,Helvetica,19,0
dbd414ef,Lab_Report,Postgraduate,Native,927,21.48,0,0.7,0.33,13.4,2.92,1,1200.0,2.65,1,0.07,2.82,Times New Roman,21,1
2ffecf68,Essay,High_School,Native,1244,24.55,11,0.73,0.28,10.99,236.03,,38.68,11.8,3,0.07,1.88,Times New Roman,22,0
0598e6cb,Essay,Undergraduate,Native,837,13.09,2,0.46,0.03,10.65,194.03,22,59.6,5.42,4,0.05,1.22,Calibri,8,0
000cb68f,Essay,Undergraduate,Non_Native,1030,11.64,12,0.65,0.11,10.91,240.89,30,29.64,3.32,7,0.02,1.86,Times New Roman,8,0
7a118919,Research_Paper,Undergraduate,Non_Native,813,21.72,2,0.78,0.4,15.38,25.32,2,1200.0,0.37,10,0.08,2.5,Times New Roman,11,1
48f47797,Lab_Report,Undergraduate,Non_Native,857,17.05,5,0.58,0.05,14.93,272.42,22,48.49,9.1,2,0.07,1.0,Times New Roman,2,0
a2b83ed4,Research_Paper,Undergraduate,Native,1318,12.92,5,0.55,0.35,8.6,138.96,32,34.25,20.25,,0.07,2.07,Calibri,8,0
cdb930f8,Lab_Report,Undergraduate,Non_Native,1244,24.32,4,0.77,0.42,15.43,22.42,1,1200.0,2.07,2,0.08,2.2,Helvetica,12,1
f20a37be,Essay,Postgraduate,Native,925,14.9,9,0.78,0.29,9.3,144.15,32,53.59,6.41,5,0.05,3.72,Times New Roman,3,0
8c310c8c,Research_Paper,Undergraduate,Native,1343,18.88,2,0.54,0.06,11.72,252.92,,42.71,4.8,19,0.04,1.29,Arial,17,0
bdbcedd5,Research_Paper,Undergraduate,Native,1748,9.68,6,0.53,0.29,11.66,170.46,27,,1.24,,0.07,1.23,Times New Roman,4,0
e0bb5a30,Lab_Report,High_School,Native,1340,24.87,10,0.67,0.14,13.23,199.86,27,57.29,7.18,3,0.03,1.17,Helvetica,2,0
69eb6ddd,Essay,Postgraduate,Non_Native,986,14.24,9,0.53,0.25,12.35,,15,,6.37,0,0.04,2.58,Times New Roman,3,0
f5f235b8,Essay,Postgraduate,Native,1397,14.9,10,0.62,0.17,9.72,93.61,33,44.82,,7,0.06,1.17,Calibri,8,0
ba23c9d0,Lab_Report,Postgraduate,Native,659,16.27,6,0.64,0.13,8.42,98.14,31,58.51,3.53,0,0.02,2.82,Helvetica,5,0
b27df6e3,Research_Paper,Postgraduate,Non_Native,1405,15.3,8,0.7,0.09,12.53,193.65,25,58.13,4.44,17,0.05,2.89,Calibri,13,0
e79bbae6,Research_Paper,Postgraduate,Native,955,17.65,7,0.56,0.24,10.71,127.41,36,34.45,10.38,19,0.0,1.1,Calibri,20,0
d8a2803b,Literature_Review,Postgraduate,Native,1110,22.87,4,0.58,0.05,12.8,228.48,28,13.81,1.11,26,0.07,2.73,Calibri,16,0
a2d3b09f,Essay,Undergraduate,Native,1456,19.84,12,0.6,0.24,14.68,,,,0.78,2,0.08,2.25,Times New Roman,22,0
aaef50bb,Lab_Report,High_School,Native,1429,16.24,48,0.59,0.15,17.76,1476.53,20,49.12,9.25,1,0.06,2.54,Times New Roman,13,0
a3d9303d,Essay,Undergraduate,Non_Native,1985,15.01,7,0.54,0.16,11.67,239.86,32,62.57,5.26,6,0.07,1.47,Times New Roman,5,0
7ea054b4,Research_Paper,Undergraduate,Native,1946,21.62,1,0.77,0.31,14.71,,2,1200.0,2.81,6,0.08,1.87,Arial,20,1
e5003114,Research_Paper,Undergraduate,Non_Native,928,21.05,6,0.41,0.22,14.93,142.7,27,48.39,0.97,16,0.03,1.74,Calibri,14,0
d922a841,Essay,Undergraduate,Non_Native,1645,14.37,9,0.71,0.1,7.87,132.79,32,,32.12,1,0.08,1.5,Arial,9,0
43e87fd9,Lab_Report,Postgraduate,Non_Native,413,15.85,5,0.61,0.23,8.12,126.26,20,49.63,2.84,3,0.06,1.92,Arial,22,0
f8ffc106,Lab_Report,Undergraduate,Native,825,23.13,5,0.58,0.27,10.94,175.94,30,71.29,,4,0.03,2.4,Calibri,21,0
3b9c8515,Literature_Review,Undergraduate,Native,1442,13.78,5,0.58,0.19,15.77,238.58,17,53.54,1.93,30,0.09,2.94,Calibri,13,0
d2105808,Literature_Review,Undergraduate,Native,300,14.53,10,0.51,0.18,9.01,113.61,22,60.58,4.33,,0.01,1.07,Times New Roman,9,0
2411cde8,Literature_Review,Postgraduate,Native,996,19.95,8,0.55,0.18,8.87,182.04,,37.05,3.52,29,0.02,1.58,Times New Roman,2,0
ec6d7f76,Essay,Undergraduate,Native,739,19.85,11,0.66,0.14,10.29,165.18,27,48.37,,6,0.06,1.95,Arial,10,0
0f7ad399,Lab_Report,High_School,Native,1747,22.66,4,0.59,0.14,10.87,226.63,26,40.64,9.5,3,0.07,1.19,Calibri,9,0
c40b18a4,Lab_Report,Undergraduate,Native,1344,24.77,8,0.75,0.23,11.9,111.04,20,,4.66,6,0.03,2.26,Helvetica,15,0
c00b10b7,Lab_Report,Undergraduate,Non_Native,1116,17.83,11,0.62,0.04,11.48,110.07,29,29.47,20.16,4,0.06,1.62,Calibri,15,0
892ec4fb,Essay,Postgraduate,Native,1568,15.31,6,0.79,0.3,13.48,230.23,,54.01,3.22,4,0.0,2.25,Arial,20,0
9703a952,Essay,Undergraduate,Native,819,24.45,3,0.75,0.38,12.94,7.12,2,0.0,2.09,0,0.08,2.76,Times New Roman,10,1
5618912e,Research_Paper,Undergraduate,Native,1805,14.24,10,0.6,0.06,8.55,133.04,30,53.87,14.24,,0.03,1.86,Times New Roman,12,0
0145c345,Essay,Undergraduate,Native,1646,21.0,7,0.63,0.21,13.9,155.56,31,45.25,16.33,6,0.04,2.1,Calibri,17,0
d46aec8c,Research_Paper,Undergraduate,Native,1268,14.05,12,0.68,0.18,11.31,100.33,32,42.59,6.53,16,0.0,2.02,Arial,21,0
a9c2d760,Research_Paper,Undergraduate,Native,1049,11.89,7,0.58,0.3,13.69,81.09,27,28.05,24.83,18,0.07,1.63,Calibri,16,0
7da54da2,Essay,Postgraduate,Native,1509,21.89,2,0.78,0.42,12.68,1.0,,0.0,0.38,0,0.09,2.19,Times New Roman,2,1
4159bd0b,Research_Paper,Undergraduate,Non_Native,1915,16.44,11,0.49,0.23,9.04,224.66,17,56.96,1.73,16,0.01,2.43,Calibri,3,0
2f730a4c,Essay,Undergraduate,Native,1278,15.5,7,0.66,0.23,7.71,157.7,24,40.73,10.46,2,0.08,2.03,Times New Roman,16,0
175709f8,Essay,High_School,Native,1426,23.02,0,0.76,0.34,13.98,38.84,1,1200.0,0.14,1,0.08,1.89,Times New Roman,4,1
b9d1e76c,Lab_Report,Undergraduate,Native,1930,22.69,11,0.6,0.11,12.73,74.54,26,29.61,7.53,3,0.07,1.68,Helvetica,6,0
a563c419,Lab_Report,Undergraduate,Non_Native,760,16.65,7,0.7,0.27,10.72,145.37,26,35.87,10.22,5,0.04,1.53,Calibri,19,0
0eccf3e6,Research_Paper,Postgraduate,Native,1675,20.69,7,0.57,0.18,12.35,166.63,36,32.81,0.35,20,0.03,1.89,Helvetica,13,0
33d7d17e,Essay,Undergraduate,Native,1747,11.16,6,0.56,0.16,15.66,,27,42.53,1.9,1,0.09,1.13,Times New Roman,18,0
3625b28d,Research_Paper,Undergraduate,Native,1547,12.33,13,0.77,0.23,7.25,96.4,20,58.74,11.34,20,0.07,1.8,Arial,17,0
bd678461,Essay,Postgraduate,Native,1570,14.34,5,0.69,0.35,12.37,215.34,,87.58,3.11,2,0.03,1.69,Arial,14,0
cf8a1f50,Lab_Report,Undergraduate,Non_Native,848,18.78,3,0.68,0.35,13.33,19.96,2,1200.0,2.49,4,0.09,3.01,Arial,12,1
114d1545,Essay,High_School,Non_Native,1643,21.81,11,0.53,0.08,13.25,161.9,25,59.98,,1,0.06,1.86,Times New Roman,3,0
8295796f,Literature_Review,High_School,Native,1250,19.42,6,0.69,0.16,10.8,183.94,16,,5.83,29,0.07,1.82,Times New Roman,7,0
73b232d9,Essay,High_School,Native,1290,16.4,2,0.65,0.23,11.75,166.68,23,46.63,28.52,5,0.07,2.24,Calibri,2,0
398f583b,Essay,High_School,Non_Native,1167,17.07,5,0.55,0.22,11.02,127.56,27,,15.43,2,0.04,1.58,Arial,3,0
e4bdfee5,Research_Paper,Undergraduate,Native,1625,5.0,5,0.77,0.37,10.15,148.51,23,25.98,11.85,18,0.04,1.54,Helvetica,9,0
e31554db,Essay,Undergraduate,Non_Native,764,19.9,7,0.72,0.07,12.0,119.08,36,38.03,,5,0.06,1.95,Helvetica,6,0
7d4cbbe3,Essay,Undergraduate,Native,2171,12.85,9,0.67,0.09,9.99,,,46.92,18.38,2,0.04,2.22,Calibri,5,0
a35197e2,Literature_Review,Undergraduate,Native,1585,11.84,15,0.5,0.16,12.33,159.61,24,65.53,24.52,26,0.03,1.0,Helvetica,13,0
03145f0f,Lab_Report,Postgraduate,Native,1101,12.25,10,0.59,0.19,14.72,222.27,24,61.0,32.52,1,0.07,2.38,Calibri,7,0
13e2b618,Research_Paper,Postgraduate,Non_Native,1217,20.65,14,0.65,0.22,12.49,138.2,,75.46,13.0,19,0.08,1.23,Helvetica,3,0
681f208e,Essay,Postgraduate,Non_Native,875,19.54,6,0.57,0.12,7.74,169.67,25,47.47,0.35,4,0.03,2.58,Arial,15,0
42b213af,Essay,High_School,Native,936,18.18,6,0.65,0.0,9.35,181.25,24,20.01,1.35,,0.04,2.56,Arial,6,0
1ddaae9d,Research_Paper,High_School,Non_Native,1464,11.67,7,0.6,0.15,8.62,232.29,,38.7,4.92,18,0.05,1.3,Calibri,20,0
450b43ba,Lab_Report,Undergraduate,Native,1111,12.11,6,0.48,0.21,7.82,178.88,,40.89,11.75,9,0.07,1.51,Arial,10,0
db4c8dd6,Essay,Undergraduate,Native,711,18.76,8,0.51,0.28,11.34,220.98,30,3.69,8.19,5,0.06,2.89,Helvetica,22,0
a2ad2d27,Literature_Review,Undergraduate,Native,1609,11.17,8,0.77,0.15,7.65,124.95,18,50.08,7.14,30,0.05,1.17,Times New Roman,21,0
081ff388,Essay,Undergraduate,Native,1372,17.87,9,0.43,0.19,12.67,280.12,25,36.54,3.65,5,0.04,1.47,Arial,12,0
d87b4ddd,Essay,Undergraduate,Native,719,19.07,6,0.52,0.23,10.08,181.01,25,41.92,20.53,2,0.03,1.31,Times New Roman,4,0
6b27cbff,Lab_Report,Postgraduate,Native,1216,24.54,2,0.81,0.36,11.77,12.68,3,1200.0,5.11,0,0.08,2.57,Times New Roman,5,1
ba381ad1,Essay,Postgraduate,Non_Native,2027,8.86,10,0.57,0.16,15.35,154.56,,28.13,,1,0.08,3.25,Times New Roman,23,0
8bdf791d,Essay,Undergraduate,Native,1192,15.11,9,0.68,0.26,10.38,183.14,28,25.91,13.33,4,0.06,2.02,Times New Roman,10,0
4657f454,Essay,Undergraduate,Non_Native,1835,18.33,9,0.55,0.27,12.79,172.02,,64.33,3.55,2,0.05,2.76,Calibri,5,0
2c91bfdb,Lab_Report,Undergraduate,Native,1655,17.14,6,0.57,0.03,17.04,,27,12.17,7.41,4,0.04,1.0,Arial,18,0
7317506e,Lab_Report,Postgraduate,Non_Native,1743,11.68,7,0.58,0.26,13.71,151.96,,103.17,5.83,0,0.05,2.45,Arial,1,0
948092ec,Research_Paper,Undergraduate,Native,1384,17.72,8,0.61,0.3,13.24,277.0,26,,,17,0.06,1.37,Helvetica,5,0
da6658dd,Research_Paper,High_School,Native,1669,20.58,9,0.77,0.15,11.19,234.42,30,54.25,4.74,15,0.02,2.96,Calibri,17,0
bafae7da,Essay,Undergraduate,Native,1169,9.12,8,0.53,0.24,10.98,231.15,15,,12.46,2,0.03,2.56,Helvetica,18,0
fa3a26fe,Literature_Review,Undergraduate,Native,929,20.18,7,0.55,0.15,9.36,150.92,25,59.13,1.38,25,0.05,2.24,Calibri,17,0
ed640d8f,Literature_Review,Postgraduate,Native,1005,22.47,1,0.69,0.35,14.36,1.0,0,1200.0,11.58,13,0.08,2.69,Helvetica,5,1
9163fe49,Essay,Undergraduate,Non_Native,1205,28.79,1,0.6,0.18,7.37,243.82,18,41.25,7.48,0,0.08,1.41,Arial,0,0
2cdecc32,Lab_Report,Undergraduate,Native,1505,14.39,8,0.32,0.1,15.07,231.29,29,39.47,0.16,3,0.07,2.67,Times New Roman,19,0
954ea5af,Lab_Report,Postgraduate,Native,1660,15.61,6,0.62,0.09,8.35,233.17,24,63.82,10.41,0,0.02,1.0,Helvetica,9,0
d126a263,Literature_Review,High_School,Native,1198,20.36,9,0.7,0.19,12.86,231.28,37,58.33,3.47,,0.08,1.74,Times New Roman,7,0
360f1b39,Essay,Undergraduate,Native,1058,7.27,14,0.61,0.16,10.41,,,43.07,18.74,4,0.07,1.33,Times New Roman,4,0
3b88d65d,Research_Paper,Postgraduate,Native,834,14.18,8,0.58,0.14,5.81,123.81,,73.01,2.55,20,0.05,1.09,Times New Roman,16,0
c65da3aa,Essay,High_School,Non_Native,1868,19.06,1,0.71,0.31,12.25,62.76,2,0.0,0.34,0,0.07,3.03,Times New Roman,21,1
7e581b94,Research_Paper,Postgraduate,Native,1348,15.22,10,0.58,0.28,13.85,253.73,23,50.62,1.2,21,0.04,1.9,Times New Roman,6,0
3f5d0d73,Lab_Report,Undergraduate,Native,1231,23.89,7,0.77,0.25,8.85,145.69,25,48.16,7.13,,0.06,2.39,Arial,16,0
97023b0b,Literature_Review,Undergraduate,Non_Native,1151,23.73,4,0.51,0.19,10.51,,31,27.69,34.23,30,0.05,1.83,Helvetica,19,0
3781763f,Essay,Undergraduate,Native,1714,24.72,12,0.52,0.11,11.55,,30,49.56,,6,0.05,1.56,Calibri,2,0
1fba7b62,Literature_Review,Undergraduate,Native,1180,22.08,1,0.76,0.46,15.71,30.06,3,1200.0,0.6,10,0.09,2.31,Helvetica,2,1
c6905f45,Literature_Review,High_School,Native,1543,22.99,2,0.75,0.31,14.13,63.22,2,1200.0,2.3,9,0.07,2.83,Helvetica,6,1
e15e5113,Essay,Undergraduate,Non_Native,412,14.54,8,0.67,0.22,10.41,168.87,27,31.56,4.63,0,0.04,1.27,Times New Roman,3,0
805a6960,Literature_Review,High_School,Native,1010,13.16,9,0.59,0.22,15.42,249.44,25,32.62,2.48,24,0.04,1.36,Arial,22,0
9b2942a8,Lab_Report,Undergraduate,Native,897,27.54,8,0.72,0.28,14.08,216.16,28,55.62,0.2,7,0.03,2.88,Arial,19,0
74fb369e,Research_Paper,Undergraduate,Non_Native,1243,18.88,7,0.6,0.29,9.03,229.24,28,69.65,1.19,12,0.06,2.19,Helvetica,15,0
526f3cf7,Essay,Undergraduate,Non_Native,1220,10.47,9,0.63,0.14,12.61,120.18,24,44.18,0.04,4,0.04,2.0,Calibri,22,0
e797a551,Research_Paper,High_School,Non_Native,1902,11.49,9,0.6,0.12,12.37,214.72,19,40.2,3.22,16,0.02,1.56,Times New Roman,13,0
9df92dcb,Essay,Undergraduate,Native,688,14.72,14,0.66,0.16,8.3,146.43,32,38.8,13.71,3,0.05,1.65,Calibri,3,0
194e2b4c,Research_Paper,Undergraduate,Native,1302,15.99,6,0.75,0.28,14.38,196.66,24,53.24,19.46,20,0.05,1.53,Times New Roman,19,0
a9e89bbc,Research_Paper,Undergraduate,Native,2185,17.12,7,0.8,0.18,12.41,209.19,27,43.81,5.0,19,0.03,2.3,Calibri,19,0
356c172d,Lab_Report,High_School,Non_Native,1017,14.59,8,0.55,0.17,13.27,74.33,21,66.98,5.56,2,0.08,2.44,Helvetica,9,0
be0e62cb,Lab_Report,Undergraduate,Non_Native,1397,13.89,8,0.69,0.21,13.97,145.68,21,43.74,0.09,0,0.07,1.45,Calibri,21,0
f1f0a80d,Literature_Review,Undergraduate,Native,744,14.16,7,0.55,0.24,8.83,1.0,20,29.42,24.47,31,0.07,2.36,Times New Roman,10,0
ebde0a0f,Lab_Report,Undergraduate,Native,1524,19.2,1,0.73,0.3,13.44,42.83,2,0.0,4.56,1,0.08,2.51,Helvetica,21,1
e27d1694,Research_Paper,High_School,Native,1600,16.5,9,0.7,0.23,11.96,135.15,15,,,16,0.0,1.27,Arial,17,0
1b253e21,Essay,Undergraduate,Native,1663,18.76,8,0.58,0.1,8.21,156.06,15,24.75,0.29,0,0.04,1.7,Calibri,15,0
344b2cbc,Research_Paper,Undergraduate,Native,1122,7.87,11,0.46,0.09,12.06,266.6,27,13.73,2.49,19,0.09,1.4,Calibri,22,0
041a0450,Essay,Undergraduate,Native,1215,19.32,5,0.69,0.23,9.68,117.63,27,38.21,13.14,4,0.05,1.0,Calibri,10,0
d734775e,Essay,Undergraduate,Native,916,24.06,8,0.69,0.23,11.38,,25,31.95,26.96,2,0.05,1.86,Arial,13,0
9e733a08,Literature_Review,Undergraduate,Native,300,16.48,10,0.57,0.15,11.01,144.15,24,39.78,1.9,29,0.02,1.45,Times New Roman,16,0
f39caf5b,Lab_Report,Postgraduate,Native,1275,21.42,7,0.7,0.22,15.83,167.48,27,64.0,,4,0.06,1.32,Times New Roman,14,0
ebec6f86,Research_Paper,Undergraduate,Native,1100,22.22,3,0.39,0.14,11.45,45.83,26,,9.74,16,0.01,1.97,Helvetica,17,0
4c88c301,Lab_Report,Undergraduate,Native,1683,17.06,13,0.43,0.19,16.26,270.3,21,42.1,2.0,,0.05,2.64,Calibri,5,0
ac68032e,Research_Paper,Undergraduate,Native,1507,9.22,7,0.5,0.29,9.51,110.85,27,33.87,7.39,17,0.01,2.09,Arial,4,0
492a5eaa,Research_Paper,Undergraduate,Non_Native,1255,15.14,13,0.64,0.24,13.24,192.26,20,49.18,7.08,18,0.05,2.26,Times New Roman,13,0
