call_failure,complains,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,seconds_of_use_phase,frequency_of_use_phase,frequency_of_sms_phase,distinct_called_numbers_phase,customer_value_phase,in_pocket,target_real,target
0,0,34,0,1553,20,2,7,3,1,1,30,70.92,-1.44817,-1.97546,-1.81169,-2.05919,-2.14805,0,0,0
0,0,31,0,6670,92,16,23,4,1,1,45,209.05,1.66452,1.45947,-0.473683,0.338267,-0.221902,0,0,0
0,0,34,0,513,2,11,5,4,1,2,45,40.375,-2.49901,-2.78729,-0.80908,-2.32458,-2.4958,0,1,1
0,0,34,0,0,0,6,0,5,1,1,55,9,-3.09403,-2.84972,-1.56122,-3.0563,-2.82382,0,0,0
22,0,29,2,15960,233,2,81,2,1,1,25,737.685,3.05981,3.04963,-1.84577,3.06808,1.4325,1,0,0
3,0,32,2,6850,111,273,34,2,2,1,25,1541.74,1.8055,1.92968,2.62363,1.56881,2.77649,0,0,0
0,0,34,0,3603,77,4,29,2,1,1,25,183.6,0.410903,0.940685,-1.64536,1.07004,-0.518175,0,0,0
0,0,33,0,1550,39,40,21,3,1,2,30,223.56,-1.41982,-0.869734,0.92721,-0.00363339,-0.0593779,0,0,0
3,0,34,0,2665,48,177,24,2,1,1,25,918.585,-0.304397,-0.301887,2.12785,0.423126,1.97535,0,0,0
1,0,25,0,1200,31,195,12,2,2,1,25,932.895,-1.78987,-1.40127,2.24968,-1.26687,2.02576,0,0,0
1,0,24,0,1453,34,32,69,4,1,1,45,117.175,-1.52554,-1.13508,0.662144,2.92469,-1.51482,0,0,0
8,0,25,0,585,20,12,8,2,1,2,25,81.225,-2.41886,-1.95368,-0.77772,-1.82753,-2.01151,0,0,0
0,0,24,0,710,5,23,4,4,1,2,45,75.375,-2.3153,-2.72797,0.0936738,-2.47381,-2.12238,0,0,0
7,0,23,0,1110,27,21,14,2,1,1,25,145.665,-1.88641,-1.63012,-0.0325349,-1.09199,-1.13283,0,0,0
0,0,23,0,3110,56,10,24,3,1,1,30,166.64,0.114648,0.148563,-0.861079,0.465444,-0.787271,0,0,0
0,0,16,0,1580,21,30,15,2,1,1,25,207.045,-1.39115,-1.9021,0.525066,-0.923009,-0.230386,0,0,0
13,0,15,0,6277,136,87,43,1,2,1,15,831.215,1.48742,2.28194,1.58183,2.4034,1.6936,0,0,0
9,0,13,0,8817,166,75,41,4,1,1,45,412.075,2.19072,2.5936,1.471,2.26118,0.976617,1,0,1
5,0,14,2,2737,40,33,20,3,1,1,30,243.08,-0.182193,-0.815791,0.717776,-0.190176,0.105654,0,0,0
0,0,7,0,4275,35,217,11,3,1,1,30,1040.4,0.815029,-1.07112,2.39743,-1.48414,2.27202,0,0,0
0,1,7,0,1372,14,2,8,2,1,1,25,71.37,-1.60858,-2.23706,-1.82208,-1.84468,-2.16072,0,1,1
1,0,36,0,3875,64,0,12,2,1,1,25,177.255,0.549958,0.467272,-1.946,-1.32512,-0.608824,0,0,0
0,0,37,0,0,0,0,0,2,1,2,25,0,-3.11025,-2.93421,-2.01498,-3.05693,-2.90798,0,0,0
3,0,35,0,1958,53,343,19,2,1,1,25,1633.99,-1.02297,-0.0420073,2.83737,-0.377628,2.86848,0,0,0
3,0,36,0,3703,59,0,30,2,1,1,25,169.29,0.49196,0.237111,-2.04651,1.20834,-0.732374,0,0,0
0,0,36,0,1898,51,0,28,1,1,1,15,107.195,-1.09071,-0.163516,-2.04953,0.951047,-1.64654,0,0,0
4,0,36,0,3280,75,16,23,2,1,1,25,222.975,0.20853,0.794203,-0.413146,0.273294,-0.045739,0,0,0
0,0,36,0,1865,32,269,13,3,1,1,30,1151.88,-1.13397,-1.24618,2.63529,-1.11124,2.38926,0,0,0
6,0,35,1,8620,114,128,38,3,1,1,30,861.36,2.16677,1.96092,1.77464,1.98054,1.79161,1,0,0
0,0,36,0,13278,162,0,39,3,1,1,30,537.6,2.62746,2.54425,-2.02942,2.04038,1.10499,1,0,1
0,0,36,0,4020,76,0,20,3,1,1,30,163.84,0.642876,0.880947,-2.02642,-0.110817,-0.907741,0,0,0
0,0,36,0,5423,88,0,7,2,1,1,25,247.995,1.1492,1.29188,-1.99918,-2.09271,0.190995,0,0,0
2,0,36,0,1743,47,0,12,3,1,2,30,71.6,-1.26179,-0.346299,-1.97636,-1.39595,-2.13705,0,0,0
18,0,36,2,14645,218,38,27,3,1,1,30,746.52,2.77239,2.91817,0.863741,0.805685,1.48686,1,0,0
0,0,36,0,2600,20,467,3,3,1,1,30,1972.8,-0.382063,-1.9783,3.06478,-2.58438,2.97449,0,0,0
2,0,35,0,14990,175,134,25,2,1,1,25,1285.42,2.78559,2.693,1.80809,0.598602,2.53907,1,0,1
0,0,35,0,6005,79,170,21,3,1,1,30,923.36,1.31313,0.973389,2.09011,0.041762,1.98926,0,0,0
0,0,35,0,380,7,0,6,2,1,2,25,17.415,-2.61602,-2.54333,-1.98006,-2.207,-2.80012,0,0,0
0,0,36,0,215,7,0,3,2,1,2,25,9.99,-2.74779,-2.56,-1.95205,-2.59621,-2.86321,0,0,0
0,0,35,0,0,0,0,0,2,1,2,25,0,-3.11547,-2.94607,-1.92857,-3.11384,-3.11049,0,1,1
0,0,35,0,7013,120,368,38,2,1,1,25,1976.98,1.87788,2.07451,2.85904,1.98984,3.02464,1,0,1
0,0,35,0,10970,147,0,42,3,1,1,30,444.68,2.51577,2.35234,-1.95521,2.3387,1.03131,1,0,1
1,0,35,0,6223,68,92,32,2,1,1,25,697.095,1.41936,0.603311,1.57886,1.46795,1.29709,0,0,0
16,1,31,0,460,40,0,12,2,1,2,25,22.5,-2.5818,-0.827193,-1.93064,-1.38145,-2.71465,0,1,1
14,0,34,7,9940,86,0,37,4,1,1,45,250.65,2.39674,1.23182,-1.94266,1.90467,0.226555,1,0,1
6,0,34,0,5323,91,10,19,2,1,1,25,288.63,1.10745,1.4013,-0.93863,-0.326717,0.550143,0,1,1
0,0,32,0,2345,15,0,9,3,1,1,30,94.4,-0.657485,-2.18408,-1.97956,-1.80633,-1.84976,0,0,0
2,1,33,0,2495,34,0,11,2,1,2,25,113.805,-0.493729,-1.20109,-2.11353,-1.49272,-1.57625,0,1,1
2,0,34,0,1773,37,18,26,3,1,2,30,144.4,-1.21014,-1.01092,-0.258511,0.7536,-1.14917,0,1,1
0,0,34,0,0,0,0,0,3,1,2,30,0,-3.13065,-3.0343,-2.12408,-3.09887,-3.00632,0,1,1
0,0,34,0,1173,18,0,1,3,1,1,30,47.64,-1.8385,-2.0465,-2.11266,-2.80501,-2.42331,0,0,0
0,0,31,0,6290,90,0,17,4,1,1,45,159.5,1.47272,1.3767,-2.04102,-0.61252,-0.880195,0,0,0
0,0,34,0,0,0,0,0,4,1,2,45,0,-3.10612,-2.99304,-2.0827,-3.10132,-3.06145,0,1,1
0,0,34,0,0,0,0,0,5,1,1,55,0,-3.14159,-2.98007,-2.04228,-3.0809,-3.06875,0,0,0
18,0,29,2,15580,231,0,75,2,1,1,25,711.495,2.96098,2.97705,-2.05817,3.03079,1.32908,1,0,1
0,0,32,2,6470,109,255,28,2,2,1,25,1443.56,1.56831,1.87747,2.53119,0.983891,2.66368,0,0,0
0,0,34,0,3223,75,0,23,2,1,1,25,148.41,0.159027,0.825415,-2.07674,0.262139,-1.08837,0,0,0
0,0,33,0,1170,37,22,15,3,1,2,30,136.28,-1.85883,-0.950109,0.00900817,-0.797481,-1.23521,0,0,0
0,0,34,0,2285,46,159,18,2,1,1,25,820.395,-0.704339,-0.436649,1.9807,-0.420269,1.6322,0,0,0
0,0,25,0,820,29,177,6,2,2,1,25,834.705,-2.21192,-1.51277,2.15547,-2.22129,1.64501,0,0,0
0,0,24,0,1073,32,14,63,4,1,1,45,62.625,-1.96747,-1.30863,-0.549865,2.90687,-2.24511,0,0,0
4,0,25,0,205,18,0,2,2,1,2,25,10.035,-2.76919,-2.05072,-1.90458,-2.66988,-2.8167,0,0,0
0,0,24,0,0,0,5,0,4,1,2,45,12.5,-3.14159,-3.13779,-1.64959,-3.06939,-2.76531,0,0,0
3,0,23,0,730,25,3,8,2,1,1,25,47.475,-2.2706,-1.73696,-1.7511,-1.84998,-2.41707,0,0,0
0,0,23,0,2730,54,0,18,3,1,1,30,111.36,-0.235042,0.0095988,-2.1449,-0.367115,-1.61713,0,0,0
0,0,16,0,1200,19,12,9,2,1,1,25,108.855,-1.81385,-1.97579,-0.778758,-1.83007,-1.67558,0,0,0
9,0,15,0,5897,134,69,37,1,2,1,15,711.205,1.28623,2.27263,1.45473,1.85414,1.33955,1,0,1
5,0,13,0,8437,164,57,35,4,1,1,45,357.525,2.18323,2.54853,1.34018,1.74058,0.864977,1,0,1
1,0,14,2,2357,38,15,14,3,1,1,30,155.8,-0.664405,-0.933015,-0.559279,-1.07221,-0.965588,0,0,0
0,0,7,0,3895,33,199,5,3,1,1,30,953.12,0.569976,-1.20613,2.33201,-2.27662,2.08097,0,0,0
0,0,7,0,992,12,0,2,2,1,1,25,45.18,-2.04457,-2.34032,-2.08606,-2.69615,-2.49072,0,1,1
1,0,31,0,4065,59,0,14,2,1,1,25,185.58,0.687982,0.233893,-2.0849,-1.09966,-0.502816,0,0,0
0,0,32,0,0,0,0,0,2,1,2,25,0,-3.02354,-2.88086,-2.11261,-3.1245,-3.06396,0,0,0
3,0,30,0,2148,48,344,21,2,1,1,25,1646.82,-0.823205,-0.286493,2.81705,0.0692161,2.88982,0,0,0
3,0,31,0,3893,54,0,32,1,1,1,15,217.085,0.578229,-0.00987613,-2.10872,1.44896,-0.138972,0,0,0
0,0,31,0,2088,46,0,30,1,1,1,15,117.37,-0.862768,-0.391193,-2.07931,1.16885,-1.49994,0,0,0
4,0,31,0,3470,70,17,25,2,1,1,25,235.8,0.350076,0.606398,-0.279828,0.574178,0.0660022,0,0,0
0,0,31,0,2055,27,270,15,3,1,1,30,1163.28,-0.931841,-1.58289,2.59219,-0.813646,2.40539,0,0,0
6,0,30,0,8810,109,129,40,3,1,1,30,872.76,2.22632,1.84407,1.78695,2.1904,1.82773,0,0,0
0,0,31,0,13468,157,0,41,3,1,1,30,545,2.63149,2.49258,-2.06749,2.26804,1.16672,1,0,1
0,0,31,0,4210,71,0,22,3,1,1,30,171.24,0.780252,0.712518,-2.08221,0.113684,-0.728275,0,0,0
0,0,31,0,5613,83,0,9,2,1,1,25,256.32,1.20459,1.16641,-2.14775,-1.80094,0.282747,0,0,0
2,0,31,0,1933,42,0,14,3,1,2,30,79,-1.06706,-0.690399,-2.17832,-1.07617,-2.05477,0,0,0
18,0,31,1,14835,213,39,29,2,1,1,25,852.66,2.80139,2.87078,0.903197,1.10097,1.82883,1,0,1
0,0,31,0,2790,15,468,5,3,1,1,30,1984.2,-0.211325,-2.22288,3.06108,-2.28873,2.96247,0,0,0
2,0,30,0,15180,170,135,27,2,1,1,25,1298.25,2.86387,2.65886,1.79322,0.891694,2.51519,1,0,0
0,0,30,0,6195,74,171,23,3,1,1,30,934.76,1.39679,0.777358,2.06969,0.212146,2.0735,0,0,0
0,0,30,0,570,2,0,8,2,1,2,25,25.74,-2.46804,-2.81692,-2.13683,-1.86603,-2.65389,0,0,0
0,0,31,0,405,2,0,5,2,1,2,25,18.315,-2.59595,-2.78312,-2.14398,-2.29212,-2.74837,0,0,0
0,0,30,0,0,0,0,0,2,1,2,25,0,-3.03753,-2.85854,-2.15736,-3.11812,-3.13005,0,1,1
0,0,30,0,7203,115,369,40,2,1,1,25,1989.81,1.96851,1.98908,2.90526,2.13004,3.01551,0,0,0
0,0,30,0,11160,142,0,44,3,1,1,30,452.08,2.52815,2.32849,-2.1366,2.45268,1.07897,1,0,1
1,0,30,0,6413,63,93,34,2,1,1,25,709.92,1.54117,0.388962,1.61022,1.59696,1.33712,0,0,0
16,0,26,0,650,35,1,14,2,1,2,25,35.325,-2.34352,-1.09114,-1.89465,-1.1149,-2.60251,0,1,1
14,0,29,6,10130,81,0,39,4,1,1,45,255.275,2.44373,1.07776,-2.14587,2.10663,0.269163,0,0,0
6,0,29,0,5513,86,11,21,2,1,1,25,301.455,1.16956,1.25362,-0.815507,0.0151988,0.638425,0,1,1
0,0,27,0,2535,10,0,11,3,1,1,30,101.8,-0.522459,-2.4702,-2.15807,-1.4742,-1.73685,0,0,0
2,0,28,0,2685,29,0,13,2,1,2,25,122.13,-0.311454,-1.53284,-2.12603,-1.22102,-1.44949,0,1,1
2,0,29,0,1963,32,19,28,3,1,2,30,155.8,-1.03014,-1.2545,-0.147397,0.976939,-0.983709,0,1,1
0,0,29,0,0,0,0,0,2,1,2,25,0,-3.04182,-3.04272,-2.07084,-3.0614,-3.08868,0,1,1
0,0,29,0,1363,13,0,3,3,1,1,30,55.04,-1.57739,-2.33696,-2.09269,-2.57142,-2.34549,0,0,0
0,0,26,0,6480,85,0,19,4,1,1,45,164.125,1.59791,1.20192,-1.95801,-0.359192,-0.823884,0,0,0
0,0,29,0,0,0,0,0,3,1,2,30,0,-3.06168,-3.10251,-2.0058,-3.09065,-3.08903,0,1,1
0,0,29,0,0,0,0,0,4,1,1,45,0,-3.04677,-3.14159,-1.97333,-3.08954,-3.08912,0,0,0
18,0,24,1,15770,226,0,77,2,1,1,25,719.82,2.994,2.97838,-1.94395,3.04306,1.3856,1,0,1
0,0,27,1,6660,104,256,30,2,2,1,25,1456.38,1.68667,1.8291,2.5204,1.2027,2.68451,0,0,0
0,0,29,0,3413,70,0,25,2,1,1,25,156.735,0.329924,0.678113,-2.01839,0.610229,-0.932092,0,0,0
0,0,28,0,1360,32,23,17,3,1,2,30,147.68,-1.63375,-1.32419,0.170033,-0.614418,-1.09557,0,0,0
0,0,29,0,2475,41,160,20,2,1,1,25,833.22,-0.54521,-0.789547,1.99152,-0.103097,1.72003,0,0,0
0,0,20,0,1010,24,178,8,2,2,1,25,847.53,-2.00485,-1.74585,2.1112,-1.85992,1.76519,0,0,0
0,0,19,0,1263,27,15,65,4,1,1,45,69.75,-1.69981,-1.5593,-0.504316,2.93988,-2.18514,0,0,0
4,0,20,0,395,13,0,4,2,1,2,25,18.36,-2.58445,-2.27989,-1.967,-2.40134,-2.73281,0,0,0
0,0,19,0,520,4,6,2,4,1,2,45,28.1,-2.46938,-2.75266,-1.57613,-2.6606,-2.65725,0,0,0
3,0,18,0,920,20,4,10,1,1,1,15,73.7,-2.13383,-1.9552,-1.70792,-1.56679,-2.09068,0,0,0
0,0,18,0,2920,49,0,20,3,1,1,30,118.76,-0.0796827,-0.257567,-2.09318,-0.12945,-1.49242,0,0,0
0,0,11,0,1390,14,13,11,2,1,1,25,121.68,-1.59462,-2.24682,-0.616976,-1.54145,-1.42607,0,0,0
9,0,10,0,6087,129,70,39,1,2,1,15,726.88,1.38118,2.17845,1.42813,2.00145,1.39221,0,0,0
5,0,8,0,8627,159,58,37,4,1,1,45,364.65,2.18067,2.50931,1.32203,1.86502,0.88094,1,0,0
1,0,9,1,2547,33,16,16,3,1,1,30,167.2,-0.486247,-1.17716,-0.398458,-0.712649,-0.742031,0,0,0
0,0,3,0,4085,28,200,7,2,1,1,25,1085.09,0.720593,-1.51999,2.37051,-2.04598,2.32578,0,0,0
0,0,3,0,1182,7,0,4,2,1,1,25,53.505,-1.81187,-2.59446,-2.17527,-2.36078,-2.33679,0,1,1
5,0,41,0,4065,71,6,16,3,1,1,30,189.44,0.654742,0.684712,-1.55784,-0.637917,-0.482389,0,0,0
0,0,42,0,13,5,8,3,3,1,2,30,32.72,-2.82606,-2.73464,-1.17151,-2.56886,-2.63676,0,0,0
7,0,40,0,2148,60,360,23,3,1,1,30,1528.32,-0.852684,0.300376,2.85596,0.244183,2.76788,0,0,0
7,0,41,0,3893,66,2,34,1,1,1,15,228.745,0.588933,0.535173,-1.84825,1.62821,0.0222414,0,0,0
0,0,41,0,2088,58,3,32,2,1,1,25,110.07,-0.906191,0.178594,-1.75205,1.45378,-1.64179,0,0,0
8,0,41,1,3470,82,33,27,3,1,1,30,274.08,0.348789,1.1281,0.679186,0.846279,0.472132,0,0,0
1,0,41,0,2055,39,286,17,3,1,1,30,1227.76,-0.910992,-0.896275,2.7479,-0.576104,2.48306,0,0,0
10,0,40,2,8810,121,145,42,3,1,1,30,937.24,2.23383,2.11807,1.90018,2.34145,2.04261,1,0,1
4,0,41,0,13468,169,1,43,3,1,1,30,549.48,2.66411,2.61768,-1.85813,2.41028,1.16361,1,0,0
4,0,41,1,4210,83,3,24,3,1,1,30,183.72,0.780202,1.15097,-1.8086,0.406883,-0.522582,0,0,0
3,0,41,0,5613,95,8,11,3,1,1,30,260.32,1.20998,1.54116,-1.09231,-1.49408,0.31206,0,0,0
6,0,41,0,1933,54,9,16,3,1,2,30,115.48,-1.05272,0.00594606,-1.05332,-0.727999,-1.54856,0,0,0
22,0,41,3,14835,225,55,31,3,1,1,30,822.4,2.80052,2.9792,1.27681,1.27475,1.67398,1,0,1
1,0,41,1,2790,27,484,7,3,1,1,30,2048.68,-0.198825,-1.59459,3.122,-2.01543,3.08781,0,0,0
6,0,40,0,15180,182,151,29,2,1,1,25,1370.79,2.8696,2.84119,1.91223,1.13302,2.60542,1,0,0
0,0,40,1,6195,86,187,25,3,1,1,30,999.24,1.41764,1.22073,2.21488,0.572788,2.1902,0,0,0
0,0,40,0,570,14,1,10,2,1,2,25,30.78,-2.44062,-2.25784,-1.89439,-1.60112,-2.625,0,0,0
0,0,41,0,405,14,14,7,3,1,2,30,72.76,-2.61085,-2.23197,-0.594554,-1.98622,-2.1334,0,0,0
0,0,40,0,0,0,1,0,2,1,2,25,4.5,-3.07769,-3.01421,-1.91114,-3.12052,-2.86666,0,1,1
0,0,40,0,7203,127,385,42,3,1,1,30,1833.2,1.95484,2.17786,2.9309,2.29418,2.89223,0,0,0
4,0,40,1,11160,154,12,46,4,1,1,45,312.85,2.51407,2.4728,-0.787787,2.56943,0.709183,1,0,1
5,0,40,1,6413,75,109,36,2,1,1,25,782.46,1.53061,0.768514,1.69424,1.81332,1.56266,0,0,0
20,0,36,0,650,47,17,16,3,1,2,30,95.88,-2.32799,-0.353608,-0.323427,-0.712025,-1.82598,0,1,1
18,0,39,8,10130,93,2,41,5,1,1,55,156.345,2.44754,1.5158,-1.81801,2.23499,-0.960932,1,0,0
10,0,39,1,5513,98,27,23,2,1,1,25,373.995,1.15144,1.68873,0.350423,0.302249,0.887803,0,1,1
0,0,37,0,2535,22,1,13,3,1,1,30,106.28,-0.451661,-1.87219,-1.8883,-1.17705,-1.67335,0,0,0
6,1,38,0,2685,41,10,15,3,1,2,30,149.04,-0.32242,-0.747933,-0.894096,-0.8127,-1.11595,0,1,1
6,0,39,0,1963,44,35,30,3,1,2,30,220.28,-1.02504,-0.630367,0.803279,1.20214,-0.100887,0,1,1
0,0,39,0,0,0,1,0,3,1,2,30,4,-3.0107,-2.96647,-1.92033,-3.09764,-2.87914,0,1,1
0,0,39,0,1363,25,1,5,4,1,1,45,37.2,-1.64042,-1.68584,-1.87668,-2.29107,-2.56232,0,0,0
0,0,36,1,6480,97,15,21,5,1,1,55,121.155,1.55814,1.64214,-0.495874,-0.0278085,-1.42249,0,0,0
0,0,39,0,323,7,10,3,4,1,2,45,33.25,-2.66026,-2.57492,-0.891048,-2.60657,-2.6352,0,1,1
0,0,39,1,33,4,5,1,5,1,1,55,8.055,-2.84266,-2.74303,-1.64061,-2.82689,-2.84765,0,0,0
22,0,34,3,15770,238,1,79,2,1,1,25,724.86,3.00574,3.06757,-1.84543,3.07366,1.39721,1,0,1
3,0,37,3,6660,116,272,32,2,2,1,25,1528.92,1.68468,1.98377,2.62685,1.37634,2.7912,1,0,0
0,0,39,0,3413,82,3,27,3,1,1,30,151.8,0.332687,1.11652,-1.78827,0.846932,-1.0319,0,0,0
0,0,38,0,1360,44,39,19,3,1,2,30,212.16,-1.62521,-0.588724,0.916512,-0.334242,-0.184379,0,0,0
3,0,39,0,2475,53,176,22,2,1,1,25,905.76,-0.537568,-0.00111647,2.12417,0.0741669,1.94402,0,0,0
1,0,30,1,1010,36,194,10,2,2,1,25,920.07,-2.03921,-1.09659,2.31839,-1.5445,1.97795,0,0,0
1,0,29,0,1263,39,31,67,4,1,1,45,110.05,-1.72994,-0.879336,0.55563,2.96173,-1.63848,0,0,0
8,0,30,0,395,25,11,6,3,1,2,30,60.8,-2.57235,-1.73638,-0.755879,-2.20359,-2.24754,0,0,0
0,0,29,0,520,10,22,2,4,1,2,45,68.25,-2.51868,-2.42477,0.0731357,-2.7829,-2.17905,0,0,0
7,0,28,0,920,32,20,12,2,1,1,25,132.84,-2.10475,-1.29635,-0.066207,-1.33791,-1.32893,0,0,0
0,0,28,0,2920,61,9,22,3,1,1,30,155.24,-0.0736775,0.299551,-1.00286,0.154163,-0.995906,0,0,0
0,0,21,0,1390,26,29,13,2,1,1,25,194.22,-1.59318,-1.64659,0.477095,-1.20104,-0.376422,0,0,0
13,0,20,1,6087,141,86,41,2,2,1,25,667.26,1.3711,2.35478,1.55397,2.22216,1.26493,0,0,0
9,0,18,0,8627,171,74,39,5,1,1,55,242.97,2.17747,2.67965,1.49749,2.03797,0.141567,1,0,0
5,0,19,3,2547,45,32,18,3,1,1,30,231.68,-0.473884,-0.492394,0.630906,-0.457431,-0.00720471,0,0,0
0,0,12,1,4085,40,216,9,3,1,1,30,1029,0.662899,-0.789673,2.41353,-1.75848,2.23304,0,0,0
0,0,12,1,1182,19,1,6,3,1,1,30,52.04,-1.80531,-2.02072,-1.91128,-2.14153,-2.36642,0,1,1
9,0,37,0,4775,76,23,15,2,1,1,25,321.795,1.06069,0.914312,0.141861,-0.826699,0.702313,0,0,0
1,0,38,0,723,10,8,2,2,1,2,25,68.985,-2.28837,-2.4657,-1.09933,-2.77437,-2.15287,0,0,0
11,0,36,0,2858,65,360,22,2,1,1,25,1751.54,-0.112626,0.4723,2.84486,0.156236,2.88267,0,0,0
11,0,37,0,4603,71,2,33,1,1,1,15,268.07,1.00931,0.717385,-1.80978,1.56444,0.41695,0,0,0
4,0,37,0,2798,63,3,31,1,1,1,15,173.855,-0.162413,0.410065,-1.77048,1.28404,-0.665489,0,0,0
12,0,37,1,4180,87,33,26,3,1,1,30,302.68,0.752172,1.28473,0.744651,0.707311,0.621929,0,0,0
5,0,37,0,2765,44,286,16,3,1,1,30,1256.36,-0.188716,-0.528835,2.71408,-0.705021,2.47662,0,0,0
14,0,36,2,9520,126,145,41,3,1,1,30,965.84,2.37856,2.14286,1.91572,2.23315,2.1248,0,0,0
8,0,37,0,14178,174,1,42,3,1,1,30,578.08,2.76002,2.69791,-1.90991,2.33682,1.20065,1,0,0
8,0,37,1,4920,88,3,23,3,1,1,30,212.32,1.08802,1.3302,-1.79297,0.281979,-0.17367,0,0,0
7,0,37,0,6323,100,8,10,2,1,1,25,325.035,1.49919,1.71076,-1.15678,-1.5861,0.775518,0,0,0
10,0,37,0,2643,59,9,15,3,1,2,30,144.08,-0.393588,0.294259,-1.02705,-0.806688,-1.15745,0,0,0
26,1,37,3,15545,230,55,30,3,1,1,30,851,2.9472,3.02141,1.3036,1.17379,1.75183,1,0,0
5,0,37,1,3500,32,484,6,3,1,1,30,2077.28,0.433145,-1.24776,3.08932,-2.1654,3.10433,0,0,0
10,0,36,0,15890,187,151,28,2,1,1,25,1402.96,3.04227,2.87706,1.90233,0.95065,2.62005,1,0,0
4,0,36,1,6905,91,187,24,3,1,1,30,1027.84,1.85402,1.45704,2.23298,0.426468,2.28288,1,0,0
1,0,36,0,1280,19,1,9,2,1,2,25,62.955,-1.70864,-2.0265,-1.88929,-1.71645,-2.24534,0,0,0
3,0,37,0,1115,19,14,6,2,1,2,25,114.03,-1.8689,-1.98315,-0.627207,-2.15647,-1.56419,0,0,0
0,0,36,0,0,0,1,0,2,1,2,25,4.5,-2.81793,-2.86584,-1.9122,-3.12804,-2.86459,0,1,1
4,0,36,0,7913,132,385,41,2,1,1,25,2094.53,2.091,2.23126,2.94837,2.24898,3.14159,1,0,1
8,0,36,1,11870,159,12,45,3,1,1,30,529.16,2.60147,2.48483,-0.77597,2.50697,1.122,1,0,0
9,0,36,1,7123,80,109,35,2,1,1,25,814.635,1.93874,1.02594,1.6683,1.69347,1.6096,0,0,0
24,0,32,0,1360,52,17,15,2,1,2,25,140.04,-1.6007,-0.0803157,-0.342994,-0.869521,-1.2033,0,1,1
22,0,35,8,10840,98,2,40,4,1,1,45,278.45,2.52602,1.68671,-1.81239,2.17872,0.484144,1,0,0
14,0,35,1,6223,103,27,22,2,1,1,25,406.17,1.43393,1.83026,0.351917,0.104302,0.980876,0,0,0
2,0,33,0,3245,27,1,12,3,1,1,30,134.88,0.169509,-1.5606,-1.88208,-1.29701,-1.2332,0,0,0
10,0,34,0,3395,46,10,14,3,1,2,30,177.64,0.345955,-0.438341,-0.961755,-1.08132,-0.614172,0,1,1
10,1,35,0,2673,49,35,29,3,1,2,30,248.88,-0.345891,-0.27544,0.773619,1.07241,0.222454,0,1,1
1,0,35,0,538,7,1,1,3,1,2,30,25.8,-2.50048,-2.53675,-1.88077,-2.78378,-2.68896,0,1,1
2,0,35,0,2073,30,1,4,3,1,1,30,88.12,-0.869871,-1.4501,-1.86368,-2.38322,-1.94389,0,0,0
4,0,32,1,7190,102,15,20,4,1,1,45,219.8,1.94459,1.79365,-0.493677,-0.0859791,-0.0927483,1,0,1
1,0,35,0,1033,12,10,2,4,1,2,45,51.125,-1.96983,-2.36228,-0.944579,-2.74499,-2.38132,0,1,1
1,0,35,1,743,9,5,1,5,1,1,55,18.78,-2.26167,-2.53353,-1.63214,-2.80937,-2.72249,0,0,0
26,0,30,3,16480,243,1,78,2,1,1,25,757.035,3.14159,3.13156,-1.90338,3.07488,1.48333,1,0,1
7,0,33,3,7370,121,272,31,2,2,1,25,1561.1,2.0329,2.04934,2.60898,1.32042,2.80037,1,0,0
3,0,35,0,4123,87,3,26,2,1,1,25,202.95,0.737892,1.2663,-1.73298,0.617666,-0.262443,0,0,0
4,0,34,0,2070,49,39,18,3,1,2,30,240.76,-0.909118,-0.257663,0.918762,-0.517803,0.0965108,0,0,0
7,0,35,0,3185,58,176,21,2,1,1,25,937.935,0.156328,0.160479,2.13793,0.0198247,1.99683,0,0,0
5,0,26,1,1720,41,194,9,2,2,1,25,952.245,-1.28957,-0.742897,2.3255,-1.75625,2.09182,0,0,0
5,0,25,0,1973,44,31,66,4,1,1,45,127.925,-0.984292,-0.538092,0.640243,2.95531,-1.36839,0,0,0
12,0,26,0,1105,30,11,5,2,1,2,25,100.575,-1.91548,-1.42706,-0.849155,-2.31815,-1.77094,0,0,0
1,0,25,0,1230,15,22,1,4,1,2,45,86.125,-1.77845,-2.19526,0.0329717,-2.83551,-1.95827,0,0,0
11,0,24,0,1630,37,20,11,2,1,1,25,165.015,-1.34475,-0.952019,-0.0737002,-1.50119,-0.800998,0,0,0
3,0,24,0,3630,66,9,21,3,1,1,30,183.84,0.408499,0.515147,-1.01756,-0.0402941,-0.539386,0,0,0
3,0,17,0,2100,31,29,12,2,1,1,25,226.395,-0.832829,-1.38124,0.489078,-1.26836,0.000290203,0,0,0
17,0,16,1,6797,146,86,40,1,2,1,15,854.865,1.73573,2.37029,1.55032,2.11527,1.79524,0,0,0
13,0,14,0,9337,176,74,38,4,1,1,45,422.825,2.32103,2.73509,1.5023,1.92252,1.01263,1,0,1
9,0,15,3,3257,50,32,17,3,1,1,30,260.28,0.215762,-0.215726,0.628439,-0.610053,0.331102,0,0,0
3,0,8,1,4795,45,216,8,3,1,1,30,1057.6,1.04746,-0.450063,2.46486,-1.85327,2.31298,0,0,0
4,0,8,1,1892,24,1,5,3,1,1,30,80.64,-1.08899,-1.74334,-1.91862,-2.35123,-2.01721,0,1,1
