Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
95D6BCFD,Generative AI,2014,USA,Miami,Series B,88.44,316.61,13.03,5.6,15.5,330,0,330,Tier 2 (Mid-size VC),None,Acquired
C5DAED81,Web3/Crypto,2018,China,Shanghai,Seed,2.69,46.96,1.83,0.31,6.6,31,21,10,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
BBF3643A,Cybersecurity,2012,Canada,Vancouver,Series A,9.19,113.91,7.1,1.03,8.1,53,23,30,Tier 2 (Mid-size VC),Low,Independent
D85FD6CF,Generative AI,2017,China,Shanghai,Series A,0.0,29.93,5.07,0.2,0.0,11,0,11,Bootstrapped,Medium,Acquired
67274DCB,Generative AI,2024,USA,San Francisco,Series B,30.52,377.76,13.09,1.35,21.0,120,0,120,Tier 2 (Mid-size VC),High,Independent
68A4D531,Robotics,2020,USA,Seattle,Series A,2.18,21.31,1.18,0.28,5.7,20,0,20,Tier 3 (Angel/Seed),High,Independent
FDD21B9E,ClimateTech,2012,Singapore,Singapore,Seed,3.55,36.45,3.52,0.27,9.6,15,0,15,Tier 2 (Mid-size VC),High,Acquired
EB3431D1,Web3/Crypto,2017,UK,Cambridge,Series A,8.88,113.77,4.48,0.6,12.7,33,14,19,Corporate VC (e.g. Google Ventures),High,Independent
D441D180,Generative AI,2020,Germany,Berlin,Series B,10.39,84.89,10.66,0.79,11.7,42,0,42,Tier 3 (Angel/Seed),Medium,Independent
5D5422D2,Autonomous Vehicles,2017,USA,New York,Series A,38.67,318.93,17.2,1.31,27.4,86,0,86,Tier 3 (Angel/Seed),High,Independent
B2ADA141,ClimateTech,2022,India,Bengaluru,Series A,3.06,42.32,5.16,0.5,5.1,39,18,21,Corporate VC (e.g. Google Ventures),Low,Independent
94099AA8,Generative AI,2022,Germany,Munich,Series A,18.23,74.64,11.17,0.72,22.2,65,0,65,Tier 3 (Angel/Seed),Low,Independent
6087A7A9,Robotics,2019,India,Delhi NCR,Series A,5.8,37.46,1.38,0.49,9.8,38,13,25,Tier 3 (Angel/Seed),Medium,Closed
A9583AAB,Cybersecurity,2021,USA,Miami,Series B,66.29,754.29,36.82,3.99,16.2,246,117,129,Tier 2 (Mid-size VC),Medium,Independent
E032E671,SpaceTech,2019,UK,Oxford,Seed,2.72,27.33,5.18,0.23,8.2,23,0,23,Tier 2 (Mid-size VC),Low,Independent
B52E06C5,SpaceTech,2021,USA,Seattle,Seed,2.66,19.88,0.72,0.12,12.1,9,2,7,Tier 2 (Mid-size VC),High,Closed
F723DDB8,Autonomous Vehicles,2018,India,Delhi NCR,Series C+,31.71,365.84,27.1,1.1,26.4,108,0,108,Corporate VC (e.g. Google Ventures),High,Independent
F3950041,Generative AI,2020,USA,San Francisco,Series B,34.73,133.41,5.71,2.42,13.8,129,0,129,Corporate VC (e.g. Google Ventures),None,Independent
D78714E0,Web3/Crypto,2021,USA,Seattle,Series A,9.67,120.66,5.9,0.49,16.4,44,24,20,Tier 3 (Angel/Seed),Medium,Closed
B10278BA,Robotics,2020,India,Hyderabad,Seed,8.53,74.71,3.71,0.79,9.6,51,29,22,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale)
909F52E8,Generative AI,2018,USA,Boston,Series C+,836.45,6723.27,481.02,74.58,11.2,4569,0,4569,Tier 2 (Mid-size VC),High,Acquired
B3437E8C,Cybersecurity,2023,USA,Boston,Series A,2.79,26.39,1.2,0.32,6.6,16,0,16,Tier 3 (Angel/Seed),High,Independent
2D364273,Cybersecurity,2020,Germany,Berlin,Series B,9.44,46.55,4.88,0.37,20.1,27,0,27,Tier 2 (Mid-size VC),High,Independent
C5B420C7,Generative AI,2019,Singapore,Singapore,Series A,9.48,81.93,2.94,0.68,12.2,58,19,39,Tier 3 (Angel/Seed),Medium,Independent
21686B01,ClimateTech,2018,Singapore,Singapore,Seed,1.01,18.83,1.78,0.49,1.7,31,18,13,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale)
FD892A85,Generative AI,2021,France,Lyon,Series B,51.87,365.64,38.64,2.7,18.5,136,0,136,Tier 2 (Mid-size VC),None,Acquired
9309B3CD,FinTech,2020,China,Hangzhou,Series B,0.0,2.11,0.26,0.56,0.0,45,0,45,Bootstrapped,Medium,Independent
DED0AAFF,SpaceTech,2022,USA,Austin,Seed,4.99,41.32,3.54,0.94,4.8,58,28,30,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
475E5162,HealthTech,2019,Israel,Jerusalem,Seed,0.0,2.97,0.33,0.46,0.0,39,0,39,Bootstrapped,None,Independent
BE5145B1,HealthTech,2019,China,Beijing,Series C+,30.61,255.63,9.65,2.81,10.5,195,0,195,Corporate VC (e.g. Google Ventures),High,Independent
07C9F797,EdTech,2021,India,Bengaluru,Series C+,31.09,329.07,17.84,1.95,15.2,167,8,159,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
EE822439,Generative AI,2019,India,Bengaluru,Series B,58.97,450.01,15.66,5.54,10.5,334,0,334,Tier 3 (Angel/Seed),High,Independent
A0838249,Robotics,2020,USA,Austin,Series A,16.14,68.12,2.41,0.52,26.0,46,0,46,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
F604ADB9,EdTech,2021,China,Shanghai,Series B,34.86,312.76,14.59,1.29,25.1,102,0,102,Tier 2 (Mid-size VC),Low,Independent
F4342D1F,Robotics,2020,USA,Seattle,Series B,6.77,64.37,3.08,0.41,13.3,24,0,24,Tier 2 (Mid-size VC),Medium,Independent
BD461A51,FinTech,2018,USA,Austin,Series B,36.84,365.24,23.58,2.85,12.5,188,29,159,Tier 3 (Angel/Seed),Medium,Independent
248E2CF0,Generative AI,2019,UK,Oxford,Seed,2.38,25.61,0.89,0.31,5.8,22,0,22,Tier 2 (Mid-size VC),High,Independent
A667F08A,EdTech,2021,USA,Boston,Pre-IPO,82.63,547.41,34.49,7.19,11.3,393,150,243,Tier 3 (Angel/Seed),Medium,Independent
0031FFE2,Generative AI,2020,USA,Miami,Series B,84.36,273.43,9.57,2.65,30.7,241,0,241,Tier 2 (Mid-size VC),Low,Independent
04CFFC4D,EdTech,2021,China,Shenzhen,Series C+,10.72,104.99,3.85,0.61,15.1,39,0,39,Tier 2 (Mid-size VC),None,Independent
D1213614,Robotics,2014,USA,Boston,Seed,0.37,19.5,2.08,0.67,0.5,47,0,47,Tier 3 (Angel/Seed),High,Acquired
A4374580,HealthTech,2023,Israel,Jerusalem,Series B,11.34,126.13,5.76,1.12,9.3,64,19,45,Tier 2 (Mid-size VC),Low,Independent
4912E2B1,ClimateTech,2018,USA,New York,Series A,5.72,33.41,3.48,0.69,7.2,35,19,16,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
C2E0A1EB,HealthTech,2022,USA,San Francisco,Seed,2.21,24.51,1.0,0.51,3.6,49,0,49,Tier 3 (Angel/Seed),High,Independent
27B69399,FinTech,2013,USA,San Francisco,Series A,4.42,65.98,5.39,0.92,4.3,47,15,32,Tier 3 (Angel/Seed),High,Closed
65229DD5,Robotics,2022,USA,Seattle,Seed,2.99,42.19,4.49,0.56,4.5,35,15,20,Tier 3 (Angel/Seed),Medium,Independent
7D2325DE,Generative AI,2018,Israel,Tel Aviv,Seed,3.19,28.1,2.04,0.61,4.5,38,0,38,Tier 2 (Mid-size VC),Low,Independent
AFC93756,Web3/Crypto,2020,USA,San Francisco,Seed,1.35,23.11,0.78,0.84,1.4,46,31,15,Tier 3 (Angel/Seed),High,Closed
EC0F708C,HealthTech,2016,China,Beijing,Seed,1.28,17.76,2.93,0.47,2.2,41,0,41,Tier 2 (Mid-size VC),High,Independent
85940430,FinTech,2015,UK,London,Seed,2.03,22.77,1.81,0.76,2.4,48,14,34,Tier 3 (Angel/Seed),Medium,Independent
C834AE77,ClimateTech,2017,USA,Boston,Series A,8.44,61.35,2.11,0.48,14.6,37,0,37,Tier 2 (Mid-size VC),Low,Acquired
F5238D20,ClimateTech,2020,USA,San Francisco,Series C+,27.48,203.8,8.12,1.2,21.1,100,0,100,Tier 3 (Angel/Seed),High,Independent
E3CC8507,Web3/Crypto,2023,India,Bengaluru,Series B,104.67,1182.17,101.16,3.1,32.7,276,0,276,Tier 3 (Angel/Seed),Low,Independent
151ABE65,Generative AI,2020,Canada,Montreal,Series B,253.83,1465.34,117.22,8.68,28.9,505,139,366,Tier 2 (Mid-size VC),Low,Closed
196659B6,Web3/Crypto,2022,USA,Miami,Series A,16.85,87.36,9.72,0.54,26.3,41,27,14,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed
8A6BBEC7,HealthTech,2023,USA,New York,Seed,3.55,35.11,2.19,0.46,6.3,33,0,33,Tier 3 (Angel/Seed),Low,Independent
ACC1217F,Web3/Crypto,2017,China,Shenzhen,Series B,14.68,124.17,4.18,0.62,20.4,38,0,38,Corporate VC (e.g. Google Ventures),None,Closed
48B8922E,Robotics,2021,Israel,Tel Aviv,Series A,10.49,105.52,3.63,0.59,15.2,59,15,44,Tier 3 (Angel/Seed),High,Independent
B9AA4EFA,ClimateTech,2023,USA,Boston,Series C+,45.73,468.81,42.16,1.53,28.1,84,0,84,Tier 3 (Angel/Seed),High,IPO
887A9F4B,Generative AI,2021,Canada,Toronto,Series A,24.44,232.32,18.22,2.75,8.6,194,0,194,Tier 3 (Angel/Seed),High,Acquired
6072F7E9,Generative AI,2015,USA,New York,Series C+,87.18,542.28,42.46,3.06,27.6,220,0,220,Tier 2 (Mid-size VC),Low,Independent
049D4781,Generative AI,2013,India,Mumbai,Series A,14.43,176.39,27.29,0.94,13.9,50,0,50,Tier 3 (Angel/Seed),High,Independent
DCE63516,Cybersecurity,2023,USA,Austin,Series A,5.47,36.18,2.12,0.29,14.0,23,0,23,Corporate VC (e.g. Google Ventures),None,Independent
85C3FDE0,Generative AI,2012,USA,Seattle,Seed,4.68,57.34,6.1,0.52,7.5,31,13,18,Corporate VC (e.g. Google Ventures),High,Independent
6D6B38BE,FinTech,2023,USA,Miami,Seed,0.75,15.21,0.63,0.09,3.9,6,3,3,Corporate VC (e.g. Google Ventures),High,Independent
47323477,FinTech,2014,USA,Boston,Series A,10.63,61.17,3.02,0.66,14.0,45,0,45,Tier 3 (Angel/Seed),Medium,Independent
B004FC05,Robotics,2016,USA,Boston,Series B,16.31,76.46,13.85,0.76,19.0,54,0,54,Tier 2 (Mid-size VC),High,Independent
C82CAB35,Generative AI,2018,USA,Seattle,Series C+,139.06,1191.13,105.3,3.14,42.9,198,0,198,Tier 3 (Angel/Seed),High,Independent
F5CE97B5,Generative AI,2018,China,Beijing,Series C+,0.0,30.46,1.08,0.21,0.0,11,0,11,Bootstrapped,Low,Acquired
10FEB138,Cybersecurity,2018,UK,Cambridge,Series B,19.22,95.74,6.55,1.42,12.6,81,0,81,Tier 2 (Mid-size VC),Low,Closed
7DEE5A24,Cybersecurity,2020,USA,San Francisco,Seed,0.41,21.22,2.33,0.16,1.6,10,6,4,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
4FC45D0F,Robotics,2022,China,Shenzhen,Series A,6.8,66.23,2.72,0.23,20.6,16,0,16,Tier 3 (Angel/Seed),None,Closed
FBA2B21C,Generative AI,2021,Germany,Munich,Seed,0.5,22.2,0.78,0.21,1.6,11,0,11,Tier 3 (Angel/Seed),Medium,Independent
45E3BB79,Generative AI,2019,UK,London,Seed,3.5,38.08,1.87,0.53,5.6,31,0,31,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
DDA6C4FB,Generative AI,2021,USA,Miami,Series B,126.49,765.5,115.35,5.13,24.2,356,0,356,Tier 3 (Angel/Seed),High,Acquired
AC6265B1,Generative AI,2019,China,Shenzhen,Seed,0.53,21.93,1.26,0.18,1.9,10,0,10,Tier 2 (Mid-size VC),Medium,Independent
9D73423E,Web3/Crypto,2018,UK,Cambridge,Series A,18.24,231.15,19.19,0.61,25.7,42,0,42,Tier 3 (Angel/Seed),Medium,Independent
72F17BD8,Robotics,2023,USA,Seattle,Seed,0.88,25.79,2.58,0.4,1.8,30,0,30,Tier 3 (Angel/Seed),High,Independent
F147B3EA,ClimateTech,2019,China,Hangzhou,Series C+,64.63,392.27,35.34,3.95,16.0,255,60,195,Tier 3 (Angel/Seed),High,Independent
C73D5A35,Generative AI,2024,USA,Seattle,Series A,5.4,56.09,2.76,0.56,8.2,42,10,32,Tier 3 (Angel/Seed),Medium,Independent
03307250,HealthTech,2021,USA,Boston,Seed,1.21,19.78,0.78,0.13,5.3,11,6,5,Tier 3 (Angel/Seed),Medium,Closed
118CE727,HealthTech,2022,USA,San Francisco,Seed,0.99,26.53,1.48,0.72,1.2,41,0,41,Tier 2 (Mid-size VC),Low,Independent
01D5470A,ClimateTech,2012,China,Hangzhou,Series A,10.98,104.56,3.62,0.56,16.6,50,9,41,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired
AD879664,Generative AI,2016,USA,Boston,Pre-IPO,814.13,3555.98,151.2,21.89,37.0,1323,0,1323,Corporate VC (e.g. Google Ventures),Medium,Independent
750CFADD,HealthTech,2020,China,Beijing,Series A,97.68,1172.36,60.19,7.95,12.1,496,33,463,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
33FF6929,Generative AI,2016,USA,Seattle,Post-IPO,1687.15,19021.0,710.39,125.25,13.5,7701,2485,5216,Tier 3 (Angel/Seed),Medium,Independent
D20774CE,ClimateTech,2020,USA,Seattle,Series A,1.23,19.76,1.06,0.67,1.6,44,0,44,Tier 3 (Angel/Seed),Medium,Independent
BF33C352,Cybersecurity,2020,Israel,Tel Aviv,Seed,1.01,23.91,3.99,0.26,2.8,17,7,10,Tier 2 (Mid-size VC),High,Independent
4FD4C0D8,Autonomous Vehicles,2021,USA,Miami,Series A,6.22,73.7,2.57,0.64,8.4,41,0,41,Tier 2 (Mid-size VC),Medium,Independent
3DF57982,Generative AI,2017,India,Delhi NCR,Seed,5.03,59.55,2.23,0.48,8.7,40,0,40,Tier 3 (Angel/Seed),Medium,Closed
9E2034AF,Generative AI,2019,USA,San Francisco,Series C+,57.11,609.01,79.43,4.31,13.0,361,154,207,Tier 2 (Mid-size VC),Medium,Independent
F8398E1E,HealthTech,2014,France,Paris,Seed,0.93,19.47,3.81,0.26,2.6,24,0,24,Tier 3 (Angel/Seed),Medium,Closed
BDE68172,Cybersecurity,2019,China,Shenzhen,Series C+,98.86,377.24,29.97,6.0,16.2,406,0,406,Tier 2 (Mid-size VC),High,Closed
C4CD5FDC,SpaceTech,2020,China,Beijing,Seed,4.66,62.19,2.64,0.54,7.3,33,14,19,Tier 3 (Angel/Seed),Low,Acquired
5EB58BF0,ClimateTech,2020,Israel,Tel Aviv,Seed,2.56,35.55,2.0,0.54,4.0,29,0,29,Tier 3 (Angel/Seed),High,Independent
11D34939,ClimateTech,2019,India,Hyderabad,Series B,35.93,393.71,76.2,1.61,21.0,102,0,102,Corporate VC (e.g. Google Ventures),High,Independent
A6537727,SpaceTech,2020,UK,London,Series B,73.2,390.56,33.2,1.51,45.5,140,0,140,Corporate VC (e.g. Google Ventures),High,Independent
EF6903F6,Robotics,2020,USA,Boston,Seed,0.72,20.55,2.0,0.58,1.1,45,24,21,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
A98D2068,SpaceTech,2021,USA,Austin,Series A,21.24,122.23,9.1,1.15,17.0,73,0,73,Tier 2 (Mid-size VC),High,Independent
32F70CCA,ClimateTech,2024,USA,Seattle,Series A,6.16,51.13,2.6,0.97,5.8,50,17,33,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
2924DE5F,Generative AI,2019,UK,London,Seed,0.49,12.44,0.8,0.53,0.8,32,0,32,Tier 2 (Mid-size VC),Low,Independent
2395423C,Autonomous Vehicles,2019,USA,New York,Series A,2.47,33.87,1.25,0.79,2.8,40,13,27,Tier 2 (Mid-size VC),High,Independent
5D57FEE1,HealthTech,2020,Singapore,Singapore,Series A,5.44,72.46,3.16,0.42,10.5,39,0,39,Tier 3 (Angel/Seed),Medium,Acquired
51BF4DC0,Generative AI,2020,China,Shanghai,Series B,14.07,53.16,5.45,0.49,23.8,34,0,34,Tier 2 (Mid-size VC),Medium,Acquired
1F790C88,Generative AI,2020,China,Hangzhou,Series A,14.03,72.7,2.78,0.59,20.3,33,0,33,Tier 3 (Angel/Seed),Low,Acquired
E93BD2EB,Generative AI,2016,Japan,Tokyo,Series B,42.0,385.32,70.05,3.01,13.5,206,77,129,Tier 2 (Mid-size VC),Medium,Independent
275D4C95,Autonomous Vehicles,2019,France,Lyon,Seed,1.82,30.01,2.73,0.37,3.9,19,0,19,Tier 3 (Angel/Seed),High,Independent
10401832,FinTech,2021,USA,New York,Series B,12.19,78.32,4.29,0.47,21.4,43,0,43,Corporate VC (e.g. Google Ventures),Medium,Independent
772B6F15,Generative AI,2024,UK,Cambridge,Seed,1.72,23.66,4.48,0.67,2.2,43,22,21,Tier 3 (Angel/Seed),High,Closed
AE202901,Generative AI,2021,China,Shenzhen,Seed,2.29,22.01,1.09,0.14,9.5,13,0,13,Corporate VC (e.g. Google Ventures),None,Independent
3F17D3A6,Generative AI,2016,USA,Austin,Series C+,203.16,1824.61,90.57,8.92,22.5,677,0,677,Tier 2 (Mid-size VC),Medium,Independent
FFCF95D7,Cybersecurity,2022,Israel,Tel Aviv,Seed,1.23,15.4,2.41,0.58,1.8,38,0,38,Tier 3 (Angel/Seed),None,Independent
266E4A17,HealthTech,2016,China,Hangzhou,Series A,14.05,160.23,5.44,0.66,18.5,49,0,49,Tier 2 (Mid-size VC),Low,Independent
B2CBB048,Autonomous Vehicles,2021,USA,Seattle,Series B,11.66,74.52,10.06,0.67,15.1,59,0,59,Tier 2 (Mid-size VC),None,Independent
8AEDD596,Autonomous Vehicles,2019,USA,Miami,Seed,2.18,21.17,0.74,0.31,5.3,31,13,18,Tier 2 (Mid-size VC),Low,Independent
085AABB0,FinTech,2020,China,Shenzhen,Post-IPO,229.21,709.74,35.3,20.74,11.0,1090,501,589,Tier 2 (Mid-size VC),High,Acquired
26EE090C,HealthTech,2019,China,Hangzhou,Series A,0.0,2.84,0.14,0.7,0.0,44,0,44,Bootstrapped,High,Closed
4D8880DA,Generative AI,2021,USA,Boston,Pre-IPO,894.87,3910.47,219.92,37.56,23.8,2813,0,2813,Tier 2 (Mid-size VC),Medium,Closed
3EE2F8FD,Generative AI,2022,USA,San Francisco,Series A,9.92,47.09,2.86,0.56,15.0,33,0,33,Tier 2 (Mid-size VC),High,Acquired
6F31B677,ClimateTech,2018,Canada,Montreal,Series B,13.08,159.54,5.4,0.82,14.2,51,0,51,Tier 3 (Angel/Seed),Medium,Acquired
5CDC208E,EdTech,2021,Canada,Toronto,Series A,0.0,11.65,0.42,0.64,0.0,38,18,20,Bootstrapped,None,Closed
BD42F429,Robotics,2023,USA,Miami,Seed,1.89,24.74,1.61,0.85,2.0,50,0,50,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
7D4F56DF,Web3/Crypto,2023,India,Bengaluru,Seed,2.61,27.04,1.03,0.86,2.7,49,37,12,Tier 3 (Angel/Seed),Low,Closed
12A5BA94,Cybersecurity,2023,France,Paris,Series B,28.22,141.08,6.03,0.64,38.1,50,0,50,Tier 3 (Angel/Seed),High,Independent
92D24EB0,HealthTech,2018,USA,Boston,Series B,29.31,303.92,22.24,0.99,26.9,79,16,63,Tier 3 (Angel/Seed),High,Independent
5BBA0EC8,Cybersecurity,2020,USA,Austin,Series B,37.95,353.96,13.91,1.35,26.2,121,0,121,Tier 3 (Angel/Seed),Medium,Acquired
76D3690D,Generative AI,2022,USA,New York,Seed,8.91,97.35,3.52,0.51,14.6,26,0,26,Tier 2 (Mid-size VC),High,Independent
78E4A7E3,ClimateTech,2020,China,Hangzhou,Seed,1.44,18.62,1.19,0.4,2.9,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
E5240EAF,Generative AI,2017,USA,Austin,Seed,1.82,24.75,0.96,0.13,7.9,12,7,5,Tier 3 (Angel/Seed),High,Closed
B61FC389,Web3/Crypto,2021,China,Shanghai,Series A,4.29,29.37,1.08,0.57,6.4,45,37,8,Tier 3 (Angel/Seed),Low,Closed
745B8EE8,Robotics,2020,India,Bengaluru,Series A,3.18,31.35,2.17,0.53,5.0,36,10,26,Tier 3 (Angel/Seed),High,Acquired
18C1FDEA,HealthTech,2025,Germany,Berlin,Seed,0.38,11.3,1.1,0.82,0.4,50,0,50,Tier 3 (Angel/Seed),High,Independent
BA4EAC7C,HealthTech,2019,China,Shanghai,Seed,6.9,88.0,4.91,0.38,14.4,24,0,24,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
FC517E62,Cybersecurity,2019,Canada,Toronto,Pre-IPO,15.02,94.93,8.88,1.33,10.5,68,20,48,Tier 2 (Mid-size VC),None,Independent
07AAE13B,Generative AI,2025,USA,Miami,Seed,14.19,119.41,6.09,0.46,25.3,44,0,44,Tier 3 (Angel/Seed),Medium,Independent
E7F32687,HealthTech,2021,USA,San Francisco,Series A,14.92,101.61,7.09,0.56,22.6,35,0,35,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
D6CAC7FE,Generative AI,2013,Germany,Berlin,Series B,43.81,209.5,8.1,2.33,18.0,176,0,176,Tier 3 (Angel/Seed),Medium,Independent
B5A66595,ClimateTech,2021,USA,Boston,Series A,7.69,60.42,2.3,0.6,11.0,37,0,37,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
237B856C,SpaceTech,2020,China,Beijing,Series C+,52.01,341.78,12.2,3.66,13.8,193,0,193,Tier 3 (Angel/Seed),Medium,Independent
309B4C54,EdTech,2020,UK,Oxford,Seed,0.89,26.55,2.95,0.62,1.2,35,19,16,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
34EC9F82,ClimateTech,2019,USA,Seattle,Series C+,67.11,566.73,21.82,6.12,10.8,319,0,319,Tier 3 (Angel/Seed),High,Independent
B59A7EEF,Robotics,2016,France,Lyon,Seed,1.85,26.56,2.72,0.31,4.5,17,0,17,Tier 2 (Mid-size VC),Medium,Independent
D37B4F92,Robotics,2020,Germany,Munich,Seed,0.94,17.37,0.76,0.24,2.8,20,7,13,Tier 2 (Mid-size VC),High,Independent
4B0677A9,ClimateTech,2014,UK,London,Series C+,72.23,435.85,19.13,3.78,18.6,215,0,215,Tier 2 (Mid-size VC),Medium,Independent
B5E647E5,EdTech,2020,Canada,Vancouver,Series A,14.76,173.66,10.41,1.27,10.8,72,0,72,Tier 3 (Angel/Seed),Medium,Independent
E1AAA64D,FinTech,2022,USA,Seattle,Series A,37.46,442.13,28.09,2.35,15.3,118,0,118,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
E54E03BD,Cybersecurity,2021,USA,Seattle,Pre-IPO,58.34,695.81,56.99,5.91,9.7,373,118,255,Tier 3 (Angel/Seed),High,Acquired
5CDD2E3F,Cybersecurity,2018,USA,Austin,Seed,2.4,32.34,4.53,0.44,4.4,41,15,26,Tier 2 (Mid-size VC),None,Independent
66782970,Generative AI,2024,USA,San Francisco,Seed,7.4,69.44,3.92,0.57,11.0,33,0,33,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
5E5D9D6C,Web3/Crypto,2021,USA,Seattle,Seed,1.33,20.12,1.73,0.14,5.5,11,10,1,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
7D070BFB,Generative AI,2020,USA,Seattle,Seed,8.02,41.29,2.11,0.44,14.9,30,8,22,Tier 3 (Angel/Seed),Low,Independent
BB9E1511,Cybersecurity,2019,USA,Austin,Series A,5.71,70.34,4.26,0.45,10.4,26,0,26,Tier 2 (Mid-size VC),Medium,Closed
F87C7F26,FinTech,2017,USA,San Francisco,Seed,0.61,19.45,0.84,0.16,2.3,9,4,5,Tier 2 (Mid-size VC),High,Independent
374E785E,Robotics,2018,China,Beijing,Series A,2.92,37.15,1.47,0.47,5.1,37,0,37,Corporate VC (e.g. Google Ventures),Medium,Independent
644FAE7C,Generative AI,2020,China,Hangzhou,Series B,86.63,911.62,68.74,8.09,10.6,497,286,211,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
3FA2011C,HealthTech,2020,USA,Miami,Seed,1.68,20.08,1.0,0.65,2.2,33,0,33,Tier 3 (Angel/Seed),Medium,Closed
39BF147B,Web3/Crypto,2021,USA,Boston,Series A,25.85,217.17,17.0,2.16,11.4,208,170,38,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
55427717,FinTech,2020,India,Bengaluru,Pre-IPO,167.8,586.72,29.96,4.93,33.4,434,0,434,Tier 3 (Angel/Seed),Medium,IPO
F6234153,SpaceTech,2016,India,Bengaluru,Series B,331.07,1693.8,229.21,13.07,25.1,761,117,644,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
C7BAF4B6,Generative AI,2014,China,Shanghai,Series B,56.64,278.45,38.59,4.72,11.8,281,135,146,Tier 3 (Angel/Seed),High,Independent
5CECDD5B,FinTech,2017,China,Hangzhou,Series A,9.52,85.77,13.18,0.45,17.3,37,0,37,Tier 3 (Angel/Seed),Medium,Independent
142FA4D7,FinTech,2018,India,Bengaluru,Series B,4.59,42.74,1.69,0.6,6.6,45,0,45,Tier 2 (Mid-size VC),Medium,Independent
27356C96,Generative AI,2020,USA,Miami,Series A,21.2,224.55,10.94,1.76,11.4,120,0,120,Tier 2 (Mid-size VC),High,Closed
F697C5B3,SpaceTech,2020,USA,Seattle,Pre-IPO,427.43,3427.08,238.14,22.0,19.3,1191,0,1191,Tier 2 (Mid-size VC),Low,Independent
7DCC7581,Generative AI,2013,USA,San Francisco,Seed,0.0,14.18,1.79,0.89,0.0,49,0,49,Bootstrapped,Medium,Independent
DD65E055,Generative AI,2020,China,Beijing,Series B,147.51,884.47,58.96,6.57,22.1,457,0,457,Corporate VC (e.g. Google Ventures),High,Independent
FD3722DD,Autonomous Vehicles,2020,China,Beijing,Series A,3.96,50.49,4.07,0.45,7.2,30,0,30,Tier 3 (Angel/Seed),High,Independent
19B8F814,Autonomous Vehicles,2017,UK,Oxford,Series A,2.1,33.46,1.26,0.54,3.3,51,19,32,Tier 2 (Mid-size VC),High,Independent
CB9C7217,Web3/Crypto,2020,USA,Seattle,Seed,2.17,22.76,1.35,0.17,8.0,13,11,2,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
2E1BC0B1,SpaceTech,2020,China,Shenzhen,Series B,224.15,2335.4,119.43,4.17,52.5,417,0,417,Corporate VC (e.g. Google Ventures),Medium,Closed
5C4E1247,HealthTech,2016,Israel,Jerusalem,Series C+,23.83,256.88,11.23,1.94,11.7,185,56,129,Corporate VC (e.g. Google Ventures),None,Independent
EE22DCD6,Cybersecurity,2020,USA,Austin,Series B,21.26,254.27,8.64,2.38,8.6,146,73,73,Tier 3 (Angel/Seed),High,IPO
B2870A12,Web3/Crypto,2021,USA,Seattle,Seed,2.7,33.8,1.13,0.75,3.2,54,52,2,Tier 3 (Angel/Seed),Low,Closed
E9166DA4,Web3/Crypto,2016,China,Shanghai,Series C+,19.02,152.54,8.0,0.63,26.1,47,24,23,Tier 2 (Mid-size VC),Low,Closed
AF46E1A5,HealthTech,2020,Germany,Munich,Series A,64.56,636.15,60.58,4.29,14.7,315,109,206,Tier 2 (Mid-size VC),Low,Independent
2CD5052A,Generative AI,2020,USA,San Francisco,Series C+,160.19,946.22,62.23,5.14,30.6,300,0,300,Tier 2 (Mid-size VC),Medium,Independent
