position_id,asset,position_side,leverage,margin_mode,notional_usd,initial_margin,init_margin_rate,maint_margin_rate,liq_distance_pct,vol_regime,hourly_volatility,funding_rate_8h,adds_margin,uses_stop_loss,intended_hold_hours,time_to_liquidation_hours,pnl_pct,got_liquidated,survived
POS036423,BTC,long,25,cross,1584.0,63.36,0.04,0.02,2.0,calm,0.0048,-0.00038,0,1,74,,-45.8,0,1
POS036424,ETH,short,81,isolated,1907.0,23.54,0.0123,0.0062,0.617,normal,0.01,-0.00022,0,1,26,,-100.0,0,1
POS036425,ARB,long,22,isolated,3905.0,177.5,0.0455,0.0227,2.273,calm,0.0108,-0.00025,0,1,6,,-9.6,0,1
POS036426,BTC,short,26,isolated,3894.0,149.77,0.0385,0.0192,1.923,normal,0.008,8e-05,0,1,8,,-33.9,0,1
POS036427,ARB,short,42,isolated,14771.0,351.69,0.0238,0.0119,1.19,calm,0.0108,0.00025,1,0,5,,-20.4,0,1
POS036428,BTC,long,62,isolated,9014.0,145.39,0.0161,0.0081,0.806,calm,0.0048,-0.00027,0,0,17,,30.8,0,1
POS036429,BTC,short,67,isolated,12565.0,187.54,0.0149,0.0075,0.746,calm,0.0048,0.00061,0,0,19,5.0,-100.0,1,0
POS036430,HYPE,long,35,isolated,4663.0,133.23,0.0286,0.0143,1.429,calm,0.012,-7e-05,0,0,54,23.0,-100.0,1,0
POS036431,SOL,short,62,cross,14593.0,235.37,0.0161,0.0081,0.806,calm,0.009,0.00016,0,0,36,,755.8,0,1
POS036432,ETH,long,7,isolated,3896.0,556.57,0.1429,0.0714,7.143,normal,0.01,-2e-05,0,1,19,,31.4,0,1
POS036433,DOGE,long,37,isolated,8110.0,219.19,0.027,0.0135,1.351,calm,0.0132,0.0001,0,0,5,4.0,-100.0,1,0
POS036434,AVAX,short,81,cross,2590.0,31.98,0.0123,0.0062,0.617,volatile,0.0288,0.00016,0,1,1,,-100.0,0,1
POS036435,HYPE,long,58,isolated,12359.0,213.09,0.0172,0.0086,0.862,normal,0.02,-0.0001,0,0,17,2.0,-100.0,1,0
POS036436,BTC,long,58,isolated,15325.0,264.22,0.0172,0.0086,0.862,volatile,0.0144,-3e-05,1,1,15,3.0,-100.0,1,0
POS036437,BTC,short,54,cross,1307.0,24.2,0.0185,0.0093,0.926,crash,0.0256,0.00048,1,0,30,,2000.0,0,1
POS036438,SOL,short,40,cross,3692.0,92.3,0.025,0.0125,1.25,calm,0.009,-0.00028,1,0,32,23.0,-100.0,1,0
POS036439,DOGE,long,14,cross,10346.0,739.0,0.0714,0.0357,3.571,calm,0.0132,-0.00036,0,1,1,,-44.5,0,1
POS036440,ARB,long,14,cross,818.0,58.43,0.0714,0.0357,3.571,calm,0.0108,-2e-05,0,0,1,,1.4,0,1
POS036441,ETH,long,62,isolated,3498.0,56.42,0.0161,0.0081,0.806,normal,0.01,6e-05,1,0,13,2.0,-100.0,1,0
POS036442,HYPE,long,34,cross,3277.0,96.38,0.0294,0.0147,1.471,calm,0.012,0.00094,1,0,20,3.0,-100.0,1,0
POS036443,altcoin_smallcap,long,56,isolated,8639.0,154.27,0.0179,0.0089,0.893,calm,0.018,0.0004,1,0,1,,-19.5,0,1
POS036444,BTC,long,111,cross,7116.0,64.11,0.009,0.0045,0.45,calm,0.0048,-0.00014,0,0,11,,97.2,0,1
POS036445,altcoin_smallcap,long,18,isolated,5362.0,297.89,0.0556,0.0278,2.778,normal,0.03,0.00048,0,0,4,3.0,-100.0,1,0
POS036446,SOL,short,30,isolated,2915.0,97.17,0.0333,0.0167,1.667,calm,0.009,0.00039,1,1,6,1.0,-100.0,1,0
POS036447,ETH,long,13,isolated,6735.0,518.08,0.0769,0.0385,3.846,calm,0.006,-0.00082,0,0,5,,1.2,0,1
POS036448,ETH,short,32,isolated,7285.0,227.66,0.0312,0.0156,1.562,calm,0.006,0.00043,1,1,6,,18.0,0,1
POS036449,HYPE,long,39,isolated,6720.0,172.31,0.0256,0.0128,1.282,calm,0.012,-0.00014,1,0,17,9.0,-100.0,1,0
POS036450,altcoin_smallcap,long,45,isolated,18528.0,411.73,0.0222,0.0111,1.111,normal,0.03,0.0006,1,1,21,,-66.4,0,1
POS036451,ARB,long,32,cross,6000.0,187.5,0.0312,0.0156,1.562,calm,0.0108,0.0008,0,0,10,,-45.6,0,1
POS036452,HYPE,long,73,isolated,7786.0,106.66,0.0137,0.0068,0.685,crash,0.064,0.0007,1,0,22,1.0,-100.0,1,0
POS036453,BTC,short,46,cross,18160.0,394.78,0.0217,0.0109,1.087,calm,0.0048,4e-05,0,1,3,,-11.0,0,1
POS036454,AVAX,long,56,cross,9810.0,175.18,0.0179,0.0089,0.893,calm,0.0096,-8e-05,0,0,17,,125.7,0,1
POS036455,AVAX,long,85,cross,11040.0,129.88,0.0118,0.0059,0.588,normal,0.016,-0.00055,1,0,30,1.0,-100.0,1,0
POS036456,ETH,short,13,cross,1490.0,114.62,0.0769,0.0385,3.846,normal,0.01,0.00013,0,1,14,,-3.4,0,1
POS036457,altcoin_smallcap,long,17,cross,10300.0,605.88,0.0588,0.0294,2.941,calm,0.018,0.00053,0,0,7,,24.6,0,1
POS036458,ETH,long,17,isolated,12117.0,712.76,0.0588,0.0294,2.941,normal,0.01,-0.00024,0,1,9,,62.9,0,1
POS036459,BTC,long,20,isolated,3388.0,169.4,0.05,0.025,2.5,normal,0.008,-2e-05,1,0,6,,45.9,0,1
POS036460,SOL,long,19,isolated,4033.0,212.26,0.0526,0.0263,2.632,normal,0.015,0.00023,0,1,28,,-50.1,0,1
POS036461,ETH,long,62,cross,2833.0,45.69,0.0161,0.0081,0.806,volatile,0.018,2e-05,0,1,59,1.0,-100.0,1,0
POS036462,HYPE,short,36,cross,10002.0,277.83,0.0278,0.0139,1.389,normal,0.02,0.00019,0,1,11,,10.3,0,1
POS036463,SOL,short,68,cross,250.0,3.68,0.0147,0.0074,0.735,volatile,0.027,8e-05,1,0,27,,595.1,0,1
POS036464,altcoin_smallcap,long,7,isolated,7124.0,1017.71,0.1429,0.0714,7.143,volatile,0.054,0.00033,1,0,19,12.0,-100.0,1,0
POS036465,altcoin_smallcap,long,16,cross,6689.0,418.06,0.0625,0.0312,3.125,calm,0.018,0.00027,1,0,14,,23.2,0,1
POS036466,BTC,long,51,isolated,9564.0,187.53,0.0196,0.0098,0.98,normal,0.008,-0.00019,0,1,14,2.0,-100.0,1,0
POS036467,HYPE,long,85,isolated,276.0,3.25,0.0118,0.0059,0.588,calm,0.012,0.00028,0,0,52,36.0,-100.0,1,0
POS036468,AVAX,short,17,cross,6151.0,361.82,0.0588,0.0294,2.941,calm,0.0096,3e-05,0,0,21,5.0,-100.0,1,0
POS036469,HYPE,short,65,cross,5291.0,81.4,0.0154,0.0077,0.769,normal,0.02,-0.00015,1,0,26,1.0,-100.0,1,0
POS036470,SOL,short,17,cross,1054.0,62.0,0.0588,0.0294,2.941,calm,0.009,5e-05,0,0,13,,57.3,0,1
POS036471,SOL,long,15,isolated,2565.0,171.0,0.0667,0.0333,3.333,normal,0.015,-0.00016,0,0,16,9.0,-100.0,1,0
POS036472,DOGE,long,30,isolated,4189.0,139.63,0.0333,0.0167,1.667,normal,0.022,0.00019,0,1,49,,-43.2,0,1
POS036473,ETH,long,62,isolated,6074.0,97.97,0.0161,0.0081,0.806,calm,0.006,-0.00034,1,0,15,4.0,-100.0,1,0
POS036474,DOGE,long,12,isolated,5900.0,491.67,0.0833,0.0417,4.167,calm,0.0132,-7e-05,0,0,5,,-30.7,0,1
POS036475,ARB,long,20,isolated,12913.0,645.65,0.05,0.025,2.5,normal,0.018,-0.00057,1,0,5,3.0,-100.0,1,0
POS036476,HYPE,long,60,cross,1330.0,22.17,0.0167,0.0083,0.833,calm,0.012,0.0001,0,0,75,27.0,-100.0,1,0
POS036477,BTC,long,42,isolated,14081.0,335.26,0.0238,0.0119,1.19,normal,0.008,-0.00032,0,0,26,9.0,-100.0,1,0
POS036478,SOL,short,21,isolated,2816.0,134.1,0.0476,0.0238,2.381,calm,0.009,1e-05,1,0,4,,48.9,0,1
POS036479,ARB,short,71,isolated,29096.0,409.8,0.0141,0.007,0.704,normal,0.018,-0.00022,0,0,3,2.0,-100.0,1,0
POS036480,altcoin_smallcap,short,44,isolated,2229.0,50.66,0.0227,0.0114,1.136,volatile,0.054,0.00115,1,1,7,2.0,-100.0,1,0
POS036481,BTC,long,28,cross,711.0,25.39,0.0357,0.0179,1.786,volatile,0.0144,0.00038,0,1,40,,99.0,0,1
POS036482,ETH,long,28,isolated,6000.0,214.29,0.0357,0.0179,1.786,volatile,0.018,0.00098,0,0,24,5.0,-100.0,1,0
POS036483,ETH,short,27,isolated,4941.0,183.0,0.037,0.0185,1.852,normal,0.01,0.00047,0,1,12,,241.0,0,1
POS036484,ETH,long,7,cross,7669.0,1095.57,0.1429,0.0714,7.143,normal,0.01,0.00082,0,1,29,,27.0,0,1
POS036485,ARB,short,8,isolated,6394.0,799.25,0.125,0.0625,6.25,crash,0.0576,0.0009,0,0,16,,269.3,0,1
POS036486,AVAX,short,25,isolated,3685.0,147.4,0.04,0.02,2.0,volatile,0.0288,-3e-05,0,1,22,1.0,-100.0,1,0
POS036487,DOGE,long,18,isolated,23945.0,1330.28,0.0556,0.0278,2.778,normal,0.022,9e-05,0,0,22,,159.8,0,1
POS036488,DOGE,short,8,cross,14534.0,1816.75,0.125,0.0625,6.25,normal,0.022,0.00023,1,1,13,,30.3,0,1
POS036489,altcoin_smallcap,short,24,cross,6328.0,263.67,0.0417,0.0208,2.083,calm,0.018,0.00023,1,0,18,,326.3,0,1
POS036490,DOGE,long,60,cross,10105.0,168.42,0.0167,0.0083,0.833,normal,0.022,0.00049,1,0,30,1.0,-100.0,1,0
POS036491,SOL,short,60,cross,6626.0,110.43,0.0167,0.0083,0.833,calm,0.009,0.00022,1,1,4,,-15.1,0,1
POS036492,HYPE,long,33,isolated,16796.0,508.97,0.0303,0.0152,1.515,calm,0.012,4e-05,0,0,7,,-4.0,0,1
POS036493,HYPE,long,10,cross,3196.0,319.6,0.1,0.05,5.0,calm,0.012,0.00056,1,1,8,,12.3,0,1
POS036494,altcoin_smallcap,long,23,cross,4433.0,192.74,0.0435,0.0217,2.174,calm,0.018,0.00015,0,0,8,1.0,-100.0,1,0
POS036495,DOGE,long,5,isolated,10558.0,2111.6,0.2,0.1,10.0,calm,0.0132,-0.00043,0,0,13,,8.6,0,1
POS036496,altcoin_smallcap,short,26,cross,4272.0,164.31,0.0385,0.0192,1.923,volatile,0.054,0.00071,0,1,16,,1250.9,0,1
POS036497,BTC,long,46,isolated,13564.0,294.87,0.0217,0.0109,1.087,calm,0.0048,0.00012,0,0,4,3.0,-100.0,1,0
POS036498,AVAX,short,35,isolated,518.0,14.8,0.0286,0.0143,1.429,normal,0.016,0.00031,1,1,17,,403.5,0,1
POS036499,BTC,short,101,isolated,5637.0,55.81,0.0099,0.005,0.495,crash,0.0256,0.00122,1,0,13,1.0,-100.0,1,0
POS036500,altcoin_smallcap,short,10,isolated,17678.0,1767.8,0.1,0.05,5.0,volatile,0.054,0.0005,0,0,21,,153.9,0,1
POS036501,ARB,short,30,cross,4467.0,148.9,0.0333,0.0167,1.667,normal,0.018,0.00036,1,1,6,,354.0,0,1
POS036502,ETH,long,38,cross,9530.0,250.79,0.0263,0.0132,1.316,calm,0.006,0.00043,0,1,26,,-70.6,0,1
POS036503,ETH,long,24,cross,1133.0,47.21,0.0417,0.0208,2.083,normal,0.01,0.00041,0,0,16,,60.8,0,1
POS036504,ETH,long,21,cross,1336.0,63.62,0.0476,0.0238,2.381,crash,0.032,0.00063,1,1,8,3.0,-100.0,1,0
POS036505,ETH,short,60,isolated,8215.0,136.92,0.0167,0.0083,0.833,normal,0.01,0.00081,0,0,18,,147.6,0,1
POS036506,DOGE,short,33,isolated,6120.0,185.45,0.0303,0.0152,1.515,normal,0.022,-0.00045,0,0,10,3.0,-100.0,1,0
POS036507,ARB,short,54,cross,2341.0,43.35,0.0185,0.0093,0.926,calm,0.0108,-0.0005,0,0,29,1.0,-100.0,1,0
POS036508,ETH,short,48,cross,12850.0,267.71,0.0208,0.0104,1.042,normal,0.01,8e-05,1,0,26,1.0,-100.0,1,0
POS036509,AVAX,long,62,cross,7708.0,124.32,0.0161,0.0081,0.806,normal,0.016,0.0001,0,1,10,,74.8,0,1
POS036510,HYPE,short,20,isolated,14300.0,715.0,0.05,0.025,2.5,normal,0.02,-4e-05,0,0,14,,55.7,0,1
POS036511,altcoin_smallcap,long,11,isolated,2062.0,187.45,0.0909,0.0455,4.545,normal,0.03,1e-05,0,0,50,17.0,-100.0,1,0
POS036512,BTC,short,19,cross,1877.0,98.79,0.0526,0.0263,2.632,volatile,0.0144,0.0002,1,1,32,,-42.8,0,1
POS036513,HYPE,long,13,cross,2991.0,230.08,0.0769,0.0385,3.846,normal,0.02,0.00054,0,0,19,12.0,-100.0,1,0
POS036514,SOL,long,37,isolated,5725.0,154.73,0.027,0.0135,1.351,normal,0.015,4e-05,0,1,30,,-100.0,0,1
POS036515,SOL,short,38,isolated,7380.0,194.21,0.0263,0.0132,1.316,normal,0.015,0.00014,0,1,31,,-71.5,0,1
POS036516,ETH,short,25,isolated,3886.0,155.44,0.04,0.02,2.0,normal,0.01,0.00011,1,1,9,,-34.7,0,1
POS036517,BTC,short,78,isolated,6951.0,89.12,0.0128,0.0064,0.641,normal,0.008,0.00029,0,0,41,3.0,-100.0,1,0
POS036518,DOGE,long,75,isolated,2504.0,33.39,0.0133,0.0067,0.667,volatile,0.0396,0.0003,1,1,2,,-8.8,0,1
POS036519,SOL,long,71,cross,5661.0,79.73,0.0141,0.007,0.704,volatile,0.027,-0.0006,0,1,15,,-100.0,0,1
POS036520,ETH,short,15,isolated,9780.0,652.0,0.0667,0.0333,3.333,calm,0.006,0.00035,0,0,1,,-6.6,0,1
POS036521,altcoin_smallcap,long,93,cross,5497.0,59.11,0.0108,0.0054,0.538,calm,0.018,0.00043,1,0,23,1.0,-100.0,1,0
POS036522,DOGE,long,72,isolated,10410.0,144.58,0.0139,0.0069,0.694,normal,0.022,2e-05,0,0,30,17.0,-100.0,1,0
POS036523,altcoin_smallcap,long,14,cross,1924.0,137.43,0.0714,0.0357,3.571,crash,0.096,0.00064,0,0,1,,-17.3,0,1
POS036524,SOL,long,22,cross,1945.0,88.41,0.0455,0.0227,2.273,calm,0.009,-3e-05,0,1,24,,188.1,0,1
POS036525,BTC,long,33,isolated,6606.0,200.18,0.0303,0.0152,1.515,normal,0.008,0.00042,1,1,16,,-50.0,0,1
POS036526,BTC,short,14,isolated,6868.0,490.57,0.0714,0.0357,3.571,normal,0.008,-1e-05,0,1,46,,121.8,0,1
POS036527,ETH,short,64,cross,5696.0,89.0,0.0156,0.0078,0.781,normal,0.01,0.00102,0,1,54,,-21.5,0,1
POS036528,AVAX,long,44,isolated,4035.0,91.7,0.0227,0.0114,1.136,calm,0.0096,-0.00046,1,0,89,13.0,-100.0,1,0
POS036529,BTC,long,52,isolated,5105.0,98.17,0.0192,0.0096,0.962,volatile,0.0144,0.00073,0,1,7,,-53.7,0,1
POS036530,ETH,long,72,cross,10330.0,143.47,0.0139,0.0069,0.694,volatile,0.018,0.00136,0,1,29,3.0,-100.0,1,0
POS036531,BTC,long,50,isolated,3554.0,71.08,0.02,0.01,1.0,calm,0.0048,0.00021,1,0,27,,104.2,0,1
POS036532,SOL,short,44,cross,22616.0,514.0,0.0227,0.0114,1.136,calm,0.009,0.00047,0,0,24,10.0,-100.0,1,0
POS036533,ARB,short,80,cross,3855.0,48.19,0.0125,0.0062,0.625,calm,0.0108,-0.00022,0,0,4,1.0,-100.0,1,0
POS036534,HYPE,long,47,cross,1224.0,26.04,0.0213,0.0106,1.064,normal,0.02,0.00051,1,0,20,1.0,-100.0,1,0
POS036535,AVAX,long,34,isolated,3694.0,108.65,0.0294,0.0147,1.471,normal,0.016,0.00015,0,1,15,,-63.3,0,1
POS036536,DOGE,long,56,isolated,3140.0,56.07,0.0179,0.0089,0.893,normal,0.022,-8e-05,0,0,7,,216.4,0,1
POS036537,HYPE,short,48,isolated,2907.0,60.56,0.0208,0.0104,1.042,calm,0.012,0.00035,0,0,7,,230.8,0,1
POS036538,ARB,short,47,cross,16427.0,349.51,0.0213,0.0106,1.064,normal,0.018,0.00051,1,1,1,,50.0,0,1
POS036539,BTC,long,36,cross,8693.0,241.47,0.0278,0.0139,1.389,normal,0.008,-0.0001,0,0,1,,24.4,0,1
POS036540,DOGE,long,45,cross,27423.0,609.4,0.0222,0.0111,1.111,volatile,0.0396,0.00043,1,1,7,,-41.1,0,1
POS036541,ETH,long,24,cross,9724.0,405.17,0.0417,0.0208,2.083,volatile,0.018,0.00067,0,0,1,,-8.4,0,1
POS036542,ARB,long,35,isolated,12262.0,350.34,0.0286,0.0143,1.429,normal,0.018,0.0003,1,1,13,,267.0,0,1
POS036543,BTC,short,83,isolated,1548.0,18.65,0.012,0.006,0.602,crash,0.0256,0.00098,0,0,6,,455.9,0,1
POS036544,SOL,long,41,cross,10726.0,261.61,0.0244,0.0122,1.22,normal,0.015,-0.00029,0,0,6,,-7.8,0,1
POS036545,altcoin_smallcap,long,11,cross,7733.0,703.0,0.0909,0.0455,4.545,normal,0.03,0.00078,0,0,15,1.0,-100.0,1,0
POS036546,SOL,short,39,cross,3925.0,100.64,0.0256,0.0128,1.282,crash,0.048,0.00054,0,0,5,1.0,-100.0,1,0
POS036547,BTC,long,44,cross,4160.0,94.55,0.0227,0.0114,1.136,volatile,0.0144,0.00045,0,1,2,,-100.0,0,1
POS036548,BTC,long,46,isolated,6870.0,149.35,0.0217,0.0109,1.087,volatile,0.0144,0.00061,1,0,1,,4.6,0,1
POS036549,AVAX,long,73,isolated,2146.0,29.4,0.0137,0.0068,0.685,crash,0.0512,0.00129,1,0,31,1.0,-100.0,1,0
POS036550,HYPE,short,24,isolated,3735.0,155.62,0.0417,0.0208,2.083,calm,0.012,-0.00037,0,0,23,3.0,-100.0,1,0
POS036551,HYPE,short,18,cross,3588.0,199.33,0.0556,0.0278,2.778,normal,0.02,-0.00012,0,0,18,5.0,-100.0,1,0
POS036552,BTC,short,28,cross,11673.0,416.89,0.0357,0.0179,1.786,volatile,0.0144,0.00027,0,1,43,,452.1,0,1
POS036553,BTC,long,58,isolated,25874.0,446.1,0.0172,0.0086,0.862,crash,0.0256,0.001,0,1,2,,-97.2,0,1
POS036554,ARB,short,11,isolated,3352.0,304.73,0.0909,0.0455,4.545,normal,0.018,0.00066,0,1,25,,85.2,0,1
POS036555,DOGE,long,6,isolated,11120.0,1853.33,0.1667,0.0833,8.333,calm,0.0132,-0.0001,0,0,73,36.0,-100.0,1,0
POS036556,DOGE,long,107,cross,7376.0,68.93,0.0093,0.0047,0.467,normal,0.022,-0.00058,0,1,65,1.0,-100.0,1,0
POS036557,DOGE,long,48,cross,7269.0,151.44,0.0208,0.0104,1.042,normal,0.022,0.00095,0,1,38,,-100.0,0,1
POS036558,ETH,long,43,isolated,2297.0,53.42,0.0233,0.0116,1.163,normal,0.01,0.00069,1,0,41,8.0,-100.0,1,0
POS036559,BTC,long,11,cross,5394.0,490.36,0.0909,0.0455,4.545,normal,0.008,-0.00012,0,0,12,,-16.3,0,1
POS036560,BTC,long,65,isolated,877.0,13.49,0.0154,0.0077,0.769,volatile,0.0144,7e-05,0,1,30,7.0,-100.0,1,0
POS036561,HYPE,long,87,isolated,6365.0,73.16,0.0115,0.0057,0.575,normal,0.02,-0.00013,0,0,16,10.0,-100.0,1,0
POS036562,ETH,short,18,isolated,16643.0,924.61,0.0556,0.0278,2.778,calm,0.006,-2e-05,1,1,48,,9.2,0,1
POS036563,altcoin_smallcap,long,91,isolated,10315.0,113.35,0.011,0.0055,0.549,volatile,0.054,0.00081,0,1,16,,-100.0,0,1
POS036564,SOL,long,42,isolated,3293.0,78.4,0.0238,0.0119,1.19,normal,0.015,-0.00046,0,1,14,,-67.6,0,1
POS036565,ETH,long,46,isolated,8274.0,179.87,0.0217,0.0109,1.087,calm,0.006,0.0005,0,1,41,,-20.3,0,1
POS036566,altcoin_smallcap,short,35,isolated,4429.0,126.54,0.0286,0.0143,1.429,calm,0.018,0.00028,0,0,17,,94.6,0,1
POS036567,SOL,long,17,cross,10285.0,605.0,0.0588,0.0294,2.941,normal,0.015,0.0002,0,0,24,,-15.7,0,1
POS036568,BTC,short,65,isolated,7258.0,111.66,0.0154,0.0077,0.769,calm,0.0048,-0.00017,0,1,29,,283.7,0,1
POS036569,ETH,short,18,cross,33730.0,1873.89,0.0556,0.0278,2.778,volatile,0.018,0.00048,1,1,49,21.0,-100.0,1,0
POS036570,BTC,short,8,isolated,3415.0,426.88,0.125,0.0625,6.25,volatile,0.0144,0.00084,0,0,20,,-28.0,0,1
POS036571,HYPE,long,22,cross,15426.0,701.18,0.0455,0.0227,2.273,normal,0.02,0.00022,0,0,21,,-7.0,0,1
POS036572,SOL,long,26,isolated,9236.0,355.23,0.0385,0.0192,1.923,calm,0.009,3e-05,0,0,25,10.0,-100.0,1,0
POS036573,DOGE,long,47,cross,8735.0,185.85,0.0213,0.0106,1.064,crash,0.0704,0.0008,1,1,8,3.0,-100.0,1,0
POS036574,SOL,long,30,cross,6531.0,217.7,0.0333,0.0167,1.667,crash,0.048,0.00058,1,0,70,4.0,-100.0,1,0
POS036575,ETH,long,33,isolated,4056.0,122.91,0.0303,0.0152,1.515,normal,0.01,0.00022,1,1,5,,121.1,0,1
POS036576,BTC,short,42,isolated,5059.0,120.45,0.0238,0.0119,1.19,calm,0.0048,0.00102,0,1,2,,10.9,0,1
POS036577,AVAX,long,19,isolated,5009.0,263.63,0.0526,0.0263,2.632,volatile,0.0288,0.00045,0,1,17,1.0,-100.0,1,0
POS036578,altcoin_smallcap,short,92,cross,1870.0,20.33,0.0109,0.0054,0.543,volatile,0.054,0.00047,0,0,8,1.0,-100.0,1,0
POS036579,DOGE,short,6,cross,4262.0,710.33,0.1667,0.0833,8.333,volatile,0.0396,0.0009,0,1,19,,-44.4,0,1
POS036580,ETH,short,11,isolated,5103.0,463.91,0.0909,0.0455,4.545,normal,0.01,0.00013,0,1,9,,-36.0,0,1
POS036581,BTC,long,101,isolated,19338.0,191.47,0.0099,0.005,0.495,normal,0.008,-8e-05,0,0,46,3.0,-100.0,1,0
POS036582,SOL,long,21,isolated,5722.0,272.48,0.0476,0.0238,2.381,volatile,0.027,0.00051,1,0,1,1.0,-100.0,1,0
POS036583,altcoin_smallcap,long,17,isolated,2190.0,128.82,0.0588,0.0294,2.941,calm,0.018,-0.0,0,1,12,,-58.8,0,1
POS036584,HYPE,long,97,cross,2132.0,21.98,0.0103,0.0052,0.515,volatile,0.036,0.00035,0,0,35,1.0,-100.0,1,0
POS036585,SOL,long,27,cross,4822.0,178.59,0.037,0.0185,1.852,volatile,0.027,0.00033,0,1,21,1.0,-100.0,1,0
POS036586,AVAX,long,64,cross,3325.0,51.95,0.0156,0.0078,0.781,normal,0.016,0.00044,0,0,24,24.0,-100.0,1,0
POS036587,DOGE,short,114,cross,11285.0,98.99,0.0088,0.0044,0.439,normal,0.022,0.00025,0,1,14,,-100.0,0,1
POS036588,BTC,short,33,isolated,3833.0,116.15,0.0303,0.0152,1.515,calm,0.0048,0.00019,0,1,5,,27.7,0,1
POS036589,HYPE,long,72,isolated,690.0,9.58,0.0139,0.0069,0.694,calm,0.012,0.00059,0,0,7,1.0,-100.0,1,0
POS036590,BTC,long,11,isolated,4618.0,419.82,0.0909,0.0455,4.545,volatile,0.0144,0.00058,0,1,15,,-52.4,0,1
POS036591,BTC,long,17,isolated,4451.0,261.82,0.0588,0.0294,2.941,calm,0.0048,-0.00022,0,0,5,,32.3,0,1
POS036592,ETH,short,47,cross,12549.0,267.0,0.0213,0.0106,1.064,calm,0.006,-0.00013,0,0,4,,-18.6,0,1
POS036593,ETH,long,30,isolated,18099.0,603.3,0.0333,0.0167,1.667,normal,0.01,0.00088,0,0,24,5.0,-100.0,1,0
POS036594,HYPE,long,36,cross,3731.0,103.64,0.0278,0.0139,1.389,volatile,0.036,0.0003,1,1,17,2.0,-100.0,1,0
POS036595,ARB,short,57,cross,8543.0,149.88,0.0175,0.0088,0.877,normal,0.018,1e-05,0,0,16,,1001.1,0,1
POS036596,ARB,long,14,isolated,3838.0,274.14,0.0714,0.0357,3.571,calm,0.0108,1e-05,1,1,1,,1.1,0,1
POS036597,BTC,long,18,isolated,7171.0,398.39,0.0556,0.0278,2.778,normal,0.008,0.0009,0,0,18,17.0,-100.0,1,0
POS036598,altcoin_smallcap,long,45,isolated,26678.0,592.84,0.0222,0.0111,1.111,calm,0.018,0.00031,1,0,2,,-48.7,0,1
POS036599,altcoin_smallcap,long,32,isolated,3582.0,111.94,0.0312,0.0156,1.562,calm,0.018,0.00014,1,1,28,,30.9,0,1
POS036600,BTC,long,25,isolated,14109.0,564.36,0.04,0.02,2.0,normal,0.008,5e-05,0,0,13,,-9.8,0,1
POS036601,BTC,long,12,cross,16396.0,1366.33,0.0833,0.0417,4.167,normal,0.008,-8e-05,1,1,16,,36.2,0,1
POS036602,BTC,short,80,cross,3549.0,44.36,0.0125,0.0062,0.625,calm,0.0048,0.00032,0,1,21,,-44.0,0,1
POS036603,altcoin_smallcap,long,43,cross,11595.0,269.65,0.0233,0.0116,1.163,calm,0.018,0.00024,0,0,40,17.0,-100.0,1,0
POS036604,altcoin_smallcap,long,34,isolated,5751.0,169.15,0.0294,0.0147,1.471,normal,0.03,-0.00018,0,1,10,1.0,-100.0,1,0
POS036605,SOL,long,10,isolated,3539.0,353.9,0.1,0.05,5.0,normal,0.015,-0.00078,1,0,28,,112.1,0,1
POS036606,AVAX,long,17,isolated,3076.0,180.94,0.0588,0.0294,2.941,calm,0.0096,-0.00047,0,1,34,,-65.4,0,1
POS036607,ARB,long,33,cross,12300.0,372.73,0.0303,0.0152,1.515,calm,0.0108,-0.00011,0,1,1,,-11.7,0,1
POS036608,AVAX,long,16,isolated,2359.0,147.44,0.0625,0.0312,3.125,calm,0.0096,-0.00013,0,0,37,,136.3,0,1
POS036609,BTC,short,37,cross,9241.0,249.76,0.027,0.0135,1.351,normal,0.008,0.00017,0,1,10,,174.1,0,1
POS036610,HYPE,short,22,isolated,13813.0,627.86,0.0455,0.0227,2.273,calm,0.012,0.00049,1,0,14,,70.9,0,1
POS036611,DOGE,long,98,isolated,5353.0,54.62,0.0102,0.0051,0.51,crash,0.0704,0.00122,0,1,9,1.0,-100.0,1,0
POS036612,SOL,short,12,cross,2202.0,183.5,0.0833,0.0417,4.167,normal,0.015,0.00067,0,0,25,4.0,-100.0,1,0
POS036613,SOL,long,19,isolated,1990.0,104.74,0.0526,0.0263,2.632,normal,0.015,-0.0001,0,0,7,,-17.6,0,1
POS036614,BTC,long,39,isolated,3914.0,100.36,0.0256,0.0128,1.282,calm,0.0048,-2e-05,0,0,15,14.0,-100.0,1,0
POS036615,ETH,long,39,isolated,9271.0,237.72,0.0256,0.0128,1.282,volatile,0.018,-0.00037,0,0,6,1.0,-100.0,1,0
POS036616,BTC,long,60,isolated,11809.0,196.82,0.0167,0.0083,0.833,calm,0.0048,-2e-05,0,0,2,2.0,-100.0,1,0
POS036617,BTC,long,22,isolated,3290.0,149.55,0.0455,0.0227,2.273,normal,0.008,0.0005,0,0,7,,-10.5,0,1
POS036618,BTC,long,18,isolated,3510.0,195.0,0.0556,0.0278,2.778,normal,0.008,-1e-05,0,0,2,2.0,-100.0,1,0
POS036619,SOL,long,48,isolated,4033.0,84.02,0.0208,0.0104,1.042,normal,0.015,-0.00058,0,0,24,6.0,-100.0,1,0
