date,region,avg_temperature_c,precipitation_mm,co2_ppm,temperature_anomaly_c,humidity_percent
2018-03-10,Central,16.43,26.87,415.57,1.31,72.56
2018-03-11,Central,19.23,93.65,416.52,1.56,77.07
2018-03-12,North,18.86,89.63,418.95,1.75,64.0
2018-03-13,North,15.62,82.46,416.54,1.21,63.03
2018-03-14,North,16.75,42.66,419.61,1.52,70.89
2018-03-15,West,15.01,68.56,419.11,0.95,42.98
2018-03-16,Central,10.59,28.07,416.1,1.96,51.62
2018-03-17,East,17.53,82.77,415.31,1.09,55.43
2018-03-18,South,24.07,58.15,416.91,1.34,59.55
2018-03-19,West,12.96,49.77,418.73,1.9,54.44
2018-03-20,East,13.41,29.41,416.27,1.43,68.99
2018-03-21,Central,13.02,1.94,418.38,1.14,65.98
2018-03-22,North,19.4,34.04,418.84,1.72,81.71
2018-03-23,Central,18.3,87.82,415.87,1.71,94.69
2018-03-24,South,15.87,49.93,416.03,1.31,49.85
2018-03-25,West,12.83,55.77,418.12,1.35,66.77
2018-03-26,West,16.87,76.39,417.29,1.37,66.75
2018-03-27,South,10.25,105.14,416.04,1.44,64.83
2018-03-28,East,17.08,93.13,416.55,0.94,51.98
2018-03-29,East,19.99,35.69,416.98,1.45,53.99
2018-03-30,West,11.5,11.44,414.75,2.04,67.88
2018-03-31,West,10.38,118.99,418.25,1.24,53.66
2018-04-01,North,22.82,116.72,416.4,1.33,66.91
2018-04-02,East,14.06,64.71,412.95,1.15,62.05
2018-04-03,South,21.05,28.24,417.1,1.69,66.7
2018-04-04,East,15.89,84.08,416.03,1.87,53.56
2018-04-05,North,15.86,57.3,419.68,1.86,66.89
2018-04-06,West,18.26,57.18,416.28,1.13,54.43
2018-04-07,West,12.97,82.36,415.52,1.66,66.93
2018-04-08,North,17.04,68.36,417.94,1.94,81.07
2018-04-09,South,14.98,30.35,416.19,1.66,68.13
2018-04-10,West,11.23,51.88,416.03,1.65,68.86
2018-04-11,Central,17.86,76.53,417.97,1.37,74.81
2018-04-12,West,15.46,72.76,415.65,1.58,48.16
2018-04-13,Central,15.88,66.55,415.04,1.88,85.63
2018-04-14,North,11.67,83.34,419.82,1.61,52.33
2018-04-15,North,22.88,50.96,418.11,1.14,75.56
2018-04-16,West,20.02,64.47,416.85,1.38,73.96
2018-04-17,East,20.37,24.39,417.25,1.88,54.17
2018-04-18,Central,15.29,48.76,418.03,1.61,77.11
2018-04-19,South,9.6,79.1,418.74,1.55,70.97
2018-04-20,West,24.33,50.24,416.15,1.35,87.68
2018-04-21,South,16.27,48.34,417.84,1.87,67.32
2018-04-22,West,13.52,33.96,416.54,2.02,63.7
2018-04-23,East,18.18,85.08,417.03,1.9,58.82
2018-04-24,East,21.19,73.71,417.56,1.95,44.08
2018-04-25,East,16.43,80.64,417.32,1.41,61.18
2018-04-26,East,21.63,16.84,418.44,1.37,61.69
2018-04-27,North,20.85,55.99,418.08,1.47,68.14
2018-04-28,North,12.21,53.0,415.09,1.53,47.92
2018-04-29,Central,13.83,52.99,415.33,1.95,62.13
2018-04-30,South,20.35,44.6,416.82,1.87,71.92
2018-05-01,West,5.67,51.35,420.13,1.68,73.11
2018-05-02,West,15.92,81.24,416.12,1.09,42.68
2018-05-03,North,10.8,12.18,417.09,1.02,73.48
2018-05-04,West,14.62,104.43,416.61,1.59,62.04
2018-05-05,North,15.33,72.1,416.59,1.79,62.78
2018-05-06,Central,15.09,58.94,417.7,1.5,36.63
2018-05-07,South,14.32,82.67,419.54,2.1,82.92
2018-05-08,Central,12.14,23.7,418.13,1.2,67.12
2018-05-09,East,25.69,43.38,416.25,1.16,46.62
2018-05-10,East,24.0,56.97,421.59,1.33,69.5
2018-05-11,East,11.88,94.14,417.59,1.32,69.13
2018-05-12,Central,22.86,58.84,416.62,1.68,79.67
2018-05-13,West,14.93,71.25,419.61,1.4,61.28
2018-05-14,South,17.04,45.26,416.8,1.06,65.14
2018-05-15,East,16.28,72.17,420.0,1.8,57.29
2018-05-16,East,13.89,101.93,416.21,1.0,72.18
2018-05-17,East,20.46,84.89,419.67,1.21,55.6
2018-05-18,South,17.03,57.96,417.84,1.04,54.28
2018-05-19,East,14.62,76.89,419.48,1.59,64.19
2018-05-20,South,11.31,74.44,420.41,1.59,50.29
2018-05-21,East,12.96,72.66,415.86,2.11,84.23
2018-05-22,Central,9.97,87.8,419.49,1.81,88.13
2018-05-23,Central,16.58,87.61,415.47,1.96,59.56
2018-05-24,South,11.75,56.82,416.02,1.62,48.36
2018-05-25,Central,15.47,76.05,416.39,1.24,69.04
2018-05-26,South,22.01,50.42,418.36,1.57,59.21
2018-05-27,Central,21.33,36.92,417.67,1.71,79.1
2018-05-28,Central,16.41,53.26,417.38,1.75,55.55
2018-05-29,South,16.19,58.09,417.85,1.39,71.53
2018-05-30,West,24.06,18.46,418.53,1.68,66.37
2018-05-31,Central,18.62,81.51,418.66,1.26,56.88
2018-06-01,East,15.23,9.18,419.3,1.22,67.88
2018-06-02,West,10.83,127.87,420.4,1.2,75.54
2018-06-03,South,18.11,97.55,417.65,1.55,66.04
2018-06-04,West,19.86,53.47,416.91,1.18,66.17
2018-06-05,North,14.01,60.24,418.62,1.41,54.53
2018-06-06,North,17.7,67.57,415.99,1.81,78.73
2018-06-07,Central,15.09,45.27,416.7,1.23,77.53
2018-06-08,Central,15.8,64.82,419.22,1.39,60.07
2018-06-09,East,6.59,56.4,417.55,1.56,63.51
2018-06-10,West,15.65,57.64,415.93,1.62,81.97
2018-06-11,North,20.42,64.54,415.52,1.39,51.4
2018-06-12,Central,14.02,27.16,417.83,1.78,72.25
2018-06-13,West,16.75,60.99,419.48,1.72,58.3
2018-06-14,Central,13.52,64.09,419.47,1.89,86.34
2018-06-15,Central,17.99,63.22,417.95,1.52,65.76
2018-06-16,North,15.68,54.6,420.81,1.39,80.12
2018-06-17,North,12.79,88.45,417.65,1.34,55.86
2018-06-18,Central,21.88,51.16,417.61,1.64,50.02
2018-06-19,South,20.26,65.68,413.97,1.43,62.19
2018-06-20,Central,14.13,92.43,417.16,1.38,68.15
2018-06-21,Central,18.54,58.02,419.12,1.41,58.87
2018-06-22,East,18.7,65.36,420.2,1.34,74.1
2018-06-23,East,19.12,57.59,416.62,1.61,62.48
2018-06-24,East,9.77,90.93,418.56,1.12,40.02
2018-06-25,South,20.58,53.56,419.45,1.64,71.63
2018-06-26,South,14.27,92.08,417.9,1.75,54.41
2018-06-27,Central,15.12,57.41,414.47,1.38,60.66
2018-06-28,East,27.1,38.51,418.28,2.13,83.64
2018-06-29,South,17.76,76.98,419.06,1.56,86.27
2018-06-30,North,15.01,52.38,416.5,1.08,58.09
2018-07-01,Central,7.73,75.51,417.55,1.47,71.93
2018-07-02,West,22.11,8.24,416.21,1.57,58.37
2018-07-03,Central,11.17,60.13,414.1,1.69,61.56
2018-07-04,West,12.54,48.51,419.5,1.48,57.73
2018-07-05,East,15.23,33.42,417.96,1.25,44.31
2018-07-06,West,22.22,46.17,420.37,1.23,66.14
2018-07-07,East,19.65,45.66,419.27,1.36,68.46
2018-07-08,North,15.92,58.8,417.46,1.39,56.95
2018-07-09,West,17.79,25.82,417.88,1.22,78.05
2018-07-10,Central,14.15,67.91,418.86,1.34,59.77
2018-07-11,East,17.12,94.16,419.47,1.75,57.35
2018-07-12,Central,16.85,67.02,418.52,2.05,71.32
2018-07-13,South,20.43,80.22,419.7,1.78,46.49
2018-07-14,East,20.43,87.36,417.6,1.95,75.88
2018-07-15,West,18.53,90.91,416.56,1.85,60.17
2018-07-16,East,15.11,106.75,417.97,1.81,76.87
2018-07-17,Central,19.53,47.52,418.38,1.46,80.46
2018-07-18,North,16.19,42.04,416.28,1.6,72.68
2018-07-19,East,12.23,79.59,416.09,1.43,55.26
2018-07-20,West,14.95,77.71,418.77,1.5,49.99
2018-07-21,South,16.9,79.39,417.5,1.58,47.79
2018-07-22,North,20.2,107.23,417.87,1.78,78.23
2018-07-23,South,15.83,60.28,417.59,1.69,63.38
2018-07-24,East,11.73,70.65,420.42,1.51,57.81
2018-07-25,Central,16.79,35.49,420.04,1.58,63.42
2018-07-26,Central,17.02,113.38,416.3,1.69,77.97
2018-07-27,West,17.31,51.59,417.37,1.77,74.34
2018-07-28,Central,20.24,52.29,419.45,1.11,70.26
2018-07-29,North,20.64,51.33,419.09,1.24,72.65
2018-07-30,Central,14.19,43.88,418.13,1.9,67.16
2018-07-31,West,14.1,41.76,416.5,1.55,68.63
2018-08-01,East,12.41,46.91,417.19,1.44,67.65
2018-08-02,East,19.36,25.86,417.45,1.49,65.0
2018-08-03,Central,22.36,40.37,418.65,1.49,74.04
2018-08-04,South,15.31,108.72,420.79,1.74,69.34
2018-08-05,East,15.6,78.39,417.22,1.24,54.43
2018-08-06,Central,22.44,83.15,416.72,1.58,71.35
2018-08-07,West,18.59,89.43,418.1,1.64,67.97
2018-08-08,Central,18.32,105.85,419.82,1.69,72.34
2018-08-09,East,11.81,15.71,416.11,1.64,63.75
2018-08-10,West,19.29,29.25,420.47,1.73,74.74
2018-08-11,Central,12.86,39.91,418.04,1.4,64.26
2018-08-12,North,12.04,48.26,417.21,1.29,73.69
2018-08-13,West,15.19,52.49,415.92,2.31,59.52
2018-08-14,North,14.23,48.83,419.39,1.48,60.35
2018-08-15,South,15.69,65.48,418.08,1.52,72.22
2018-08-16,West,10.81,60.88,418.6,1.78,61.02
2018-08-17,North,20.41,41.93,417.0,2.05,91.47
2018-08-18,East,21.09,5.61,417.89,1.41,71.8
2018-08-19,East,8.79,35.18,417.64,1.28,65.3
2018-08-20,South,20.49,46.27,418.23,1.2,74.84
2018-08-21,West,13.34,53.82,417.39,2.06,59.23
2018-08-22,West,20.01,31.76,416.1,1.27,76.08
2018-08-23,West,16.3,47.73,422.5,1.57,75.74
2018-08-24,South,16.69,31.73,416.37,1.29,80.04
2018-08-25,West,15.84,56.85,418.7,1.14,59.71
2018-08-26,East,21.43,33.17,415.78,1.49,50.33
2018-08-27,North,11.62,38.78,415.45,1.3,57.68
2018-08-28,East,19.01,27.28,418.6,1.37,61.62
2018-08-29,East,20.99,56.16,418.73,2.18,85.01
2018-08-30,North,19.45,38.34,420.36,1.71,91.34
2018-08-31,East,25.88,82.67,419.08,1.86,69.14
2018-09-01,South,14.47,70.15,418.27,1.83,65.11
2018-09-02,North,20.41,58.25,417.08,1.55,60.8
2018-09-03,East,16.16,40.06,420.76,1.45,74.9
2018-09-04,Central,21.52,69.51,419.91,1.66,91.26
2018-09-05,East,16.55,77.27,416.66,1.64,86.43
2018-09-06,South,15.03,63.57,418.59,1.41,78.66
2018-09-07,West,21.81,100.09,418.76,1.62,78.48
2018-09-08,East,14.62,71.49,418.04,1.37,74.99
2018-09-09,West,10.94,82.84,419.72,1.54,64.43
2018-09-10,Central,14.52,63.34,419.82,1.49,56.16
2018-09-11,East,19.06,76.89,418.29,1.21,64.75
2018-09-12,North,22.16,40.08,418.17,0.88,70.07
2018-09-13,West,17.03,48.54,420.85,1.31,47.56
2018-09-14,Central,21.86,68.73,420.01,2.13,63.16
2018-09-15,North,11.16,68.55,418.73,1.5,55.09
2018-09-16,North,14.82,72.69,416.18,1.82,77.17
2018-09-17,North,15.44,87.51,419.15,0.95,58.4
2018-09-18,North,16.13,24.38,419.69,1.29,68.94
2018-09-19,East,16.93,35.64,414.52,1.19,56.6
2018-09-20,East,19.36,65.74,419.04,1.53,84.17
2018-09-21,East,14.81,41.89,418.05,2.32,44.59
2018-09-22,Central,17.15,144.44,418.35,1.73,70.71
2018-09-23,Central,16.41,72.89,417.33,2.1,49.67
2018-09-24,Central,12.89,58.04,418.48,1.52,58.89
2018-09-25,South,16.14,47.11,420.79,2.0,67.47
2018-09-26,Central,16.02,48.0,418.05,2.22,68.06
2018-09-27,East,15.94,60.75,420.17,1.56,67.75
2018-09-28,East,16.72,62.8,417.52,1.43,66.82
2018-09-29,South,16.9,48.58,419.88,1.2,57.3
2018-09-30,South,14.87,53.17,418.75,1.5,63.03
2018-10-01,Central,21.69,93.61,419.29,1.62,65.38
2018-10-02,West,11.92,94.61,418.78,2.21,67.34
2018-10-03,South,13.71,66.3,419.74,1.21,64.21
2018-10-04,North,27.72,26.47,414.94,1.62,73.76
2018-10-05,East,12.45,73.46,416.67,1.06,66.12
2018-10-06,North,11.19,98.86,419.43,1.47,67.42
2018-10-07,East,19.54,94.24,415.75,1.69,60.41
2018-10-08,East,8.29,78.36,418.03,1.76,52.37
2018-10-09,South,15.66,95.56,418.75,1.78,66.85
2018-10-10,South,25.19,61.33,417.6,1.72,79.49
2018-10-11,North,10.42,75.7,417.81,1.78,70.33
2018-10-12,East,8.68,42.98,419.27,1.62,55.19
2018-10-13,North,10.61,67.31,420.38,1.29,74.78
2018-10-14,West,20.2,93.24,417.44,1.05,60.98
2018-10-15,North,21.1,45.26,418.02,1.44,73.58
2018-10-16,Central,14.55,38.46,417.8,1.56,60.57
2018-10-17,North,19.34,62.44,415.27,1.98,69.24
2018-10-18,Central,22.17,54.33,419.13,1.58,58.78
2018-10-19,Central,23.76,76.23,420.32,1.55,59.08
2018-10-20,Central,15.62,48.67,420.46,1.72,46.2
2018-10-21,West,7.4,102.96,417.63,1.53,71.14
2018-10-22,North,13.32,27.76,417.07,1.85,69.44
2018-10-23,North,14.9,91.34,418.99,2.2,70.12
2018-10-24,West,15.57,40.88,420.21,2.27,68.3
2018-10-25,East,15.86,15.1,419.21,1.64,55.85
2018-10-26,South,21.09,65.95,419.42,1.71,76.59
2018-10-27,North,21.71,53.63,420.71,2.08,76.91
2018-10-28,South,15.92,32.26,417.9,1.57,55.54
2018-10-29,West,21.01,17.97,418.68,1.82,71.39
2018-10-30,East,18.04,59.79,421.47,1.27,75.5
2018-10-31,East,16.87,84.4,418.74,1.52,59.36
2018-11-01,East,20.24,74.62,417.14,1.96,61.45
2018-11-02,West,16.9,61.42,418.04,1.4,71.41
2018-11-03,Central,24.85,71.97,417.65,1.58,46.88
2018-11-04,Central,10.86,59.32,419.6,1.14,51.94
2018-11-05,South,14.55,24.26,417.73,2.22,53.12
2018-11-06,Central,16.11,24.48,419.49,1.99,43.44
2018-11-07,Central,18.37,54.92,417.99,1.67,78.02
2018-11-08,East,21.69,55.98,415.92,1.77,41.14
2018-11-09,East,16.52,81.27,419.57,1.74,69.12
2018-11-10,South,10.93,78.93,419.34,2.03,74.74
2018-11-11,North,19.99,75.13,419.91,1.46,61.48
2018-11-12,South,19.64,52.99,418.13,1.84,56.98
2018-11-13,South,8.85,25.48,417.98,1.94,67.79
2018-11-14,West,16.6,70.3,419.76,1.98,65.02
2018-11-15,West,10.26,73.13,421.44,0.94,77.04
2018-11-16,South,13.96,0.29,419.19,1.44,33.46
2018-11-17,South,13.01,39.14,419.82,1.32,53.98
2018-11-18,South,19.86,42.72,418.71,1.67,71.74
2018-11-19,Central,17.09,62.96,416.89,1.02,65.61
2018-11-20,West,11.48,39.92,420.66,1.01,74.02
2018-11-21,South,20.14,59.05,420.58,2.27,68.14
2018-11-22,East,10.89,54.74,420.3,1.81,63.38
2018-11-23,East,17.94,56.02,418.96,1.66,61.37
2018-11-24,Central,13.37,42.09,420.14,1.73,92.9
2018-11-25,Central,15.16,44.03,420.6,1.67,83.42
2018-11-26,North,18.64,32.99,421.7,1.93,70.95
2018-11-27,North,18.71,69.5,420.76,1.44,65.94
2018-11-28,North,21.97,74.28,419.38,1.68,71.46
2018-11-29,Central,16.3,40.73,417.33,1.7,74.92
2018-11-30,Central,17.85,98.02,419.53,1.31,70.03
2018-12-01,Central,14.88,52.13,419.69,2.01,55.98
2018-12-02,East,17.36,98.25,420.38,1.5,86.41
2018-12-03,Central,18.39,43.95,421.36,1.93,67.95
2018-12-04,East,16.24,9.34,419.19,1.66,89.17
2018-12-05,North,9.42,70.05,422.5,2.12,67.25
2018-12-06,North,17.96,66.21,416.72,1.32,62.05
2018-12-07,North,18.09,60.86,419.99,1.31,81.61
2018-12-08,South,13.91,43.94,418.18,1.36,68.61
2018-12-09,South,11.49,59.14,416.52,1.67,66.6
2018-12-10,West,22.54,47.22,419.09,2.1,50.6
2018-12-11,West,18.6,52.44,417.21,2.11,72.92
2018-12-12,West,15.72,81.04,419.17,0.94,59.08
2018-12-13,South,12.09,64.61,419.47,1.71,59.63
2018-12-14,South,13.35,75.25,421.1,0.67,59.11
2018-12-15,West,21.85,54.2,417.17,1.87,70.27
2018-12-16,West,17.19,51.45,420.81,1.97,46.58
2018-12-17,Central,14.43,31.16,419.6,1.62,62.47
2018-12-18,West,18.68,50.75,421.01,1.66,76.76
2018-12-19,Central,13.38,23.03,418.82,1.66,50.05
2018-12-20,East,22.64,45.24,417.48,1.4,67.07
2018-12-21,South,22.05,57.95,417.66,1.77,57.42
2018-12-22,West,14.77,74.09,417.56,1.57,60.16
2018-12-23,South,14.12,53.28,420.22,1.92,84.86
2018-12-24,South,6.17,68.69,421.73,1.61,45.19
2018-12-25,South,10.71,5.51,418.68,1.38,74.19
2018-12-26,East,11.28,58.58,420.48,1.18,59.26
2018-12-27,North,17.18,18.01,417.26,1.08,58.67
2018-12-28,West,15.34,29.79,419.82,2.04,51.66
2018-12-29,North,11.26,55.32,420.56,1.5,74.05
2018-12-30,North,15.52,91.91,417.4,1.74,62.7
2018-12-31,North,18.66,69.28,419.27,2.18,61.19
2019-01-01,South,18.76,60.46,420.66,1.47,66.32
2019-01-02,Central,9.05,59.51,415.2,1.46,62.96
2019-01-03,South,16.13,42.16,421.61,1.61,40.99
2019-01-04,South,11.11,46.4,420.15,1.65,59.11
2019-01-05,North,20.25,70.68,420.7,2.21,75.75
2019-01-06,South,19.78,25.37,419.01,2.12,46.92
2019-01-07,North,13.05,74.83,417.06,1.83,51.92
2019-01-08,Central,13.58,50.29,420.45,2.08,59.88
2019-01-09,West,14.8,80.64,419.54,1.59,56.29
2019-01-10,North,7.64,84.03,419.72,1.74,64.67
2019-01-11,Central,17.99,18.17,421.31,1.56,51.88
2019-01-12,West,15.56,45.46,420.83,1.26,60.35
2019-01-13,East,20.53,38.61,422.58,2.01,64.42
2019-01-14,North,12.26,14.68,419.94,1.81,72.79
2019-01-15,North,14.17,34.19,418.68,1.66,79.94
2019-01-16,East,10.63,121.03,419.44,1.65,61.86
2019-01-17,East,12.63,75.24,420.36,1.2,87.66
2019-01-18,North,11.92,107.93,421.27,1.36,62.79
2019-01-19,East,20.64,80.73,417.55,1.75,74.95
2019-01-20,South,13.86,41.45,419.77,1.49,88.18
2019-01-21,West,17.15,50.46,422.18,1.59,66.67
2019-01-22,West,15.13,74.71,419.42,1.62,48.52
2019-01-23,West,11.58,70.94,421.18,1.45,66.09
2019-01-24,South,15.98,45.57,420.54,1.36,57.66
2019-01-25,East,19.05,22.25,421.24,1.17,61.71
2019-01-26,Central,11.83,142.19,418.6,1.61,88.82
2019-01-27,East,19.89,56.47,418.61,1.84,50.33
2019-01-28,North,13.26,51.86,419.86,1.16,68.61
2019-01-29,West,14.73,62.83,417.54,1.65,54.47
2019-01-30,East,18.78,53.93,419.45,1.74,61.31
2019-01-31,Central,14.01,63.07,420.24,1.36,73.94
2019-02-01,North,16.81,92.17,422.54,2.09,68.82
2019-02-02,South,15.4,56.89,420.48,1.54,62.3
2019-02-03,South,17.18,30.93,420.82,1.63,57.2
2019-02-04,Central,7.14,55.96,421.64,1.61,68.79
2019-02-05,North,9.34,48.39,418.46,1.13,85.49
2019-02-06,West,19.13,95.6,419.67,1.96,54.18
2019-02-07,East,20.81,89.28,423.56,1.38,87.94
2019-02-08,North,13.02,62.69,419.81,1.59,79.39
2019-02-09,South,15.69,28.03,421.61,1.84,81.43
2019-02-10,Central,17.84,29.35,421.39,2.1,68.7
2019-02-11,Central,19.44,60.38,417.74,1.34,79.05
2019-02-12,East,8.55,68.41,420.43,1.53,52.89
2019-02-13,Central,13.12,50.63,420.2,2.08,56.98
2019-02-14,Central,15.34,48.0,420.48,1.8,74.19
2019-02-15,North,19.48,45.18,418.86,1.87,68.55
2019-02-16,West,26.66,59.42,418.33,1.35,63.22
2019-02-17,East,15.76,0.43,419.3,1.55,34.97
2019-02-18,North,11.04,32.47,419.87,1.62,59.77
2019-02-19,West,18.28,44.32,421.81,1.41,50.91
2019-02-20,North,21.95,90.19,422.76,1.17,70.92
2019-02-21,North,17.1,39.65,422.14,1.52,62.71
2019-02-22,Central,13.04,64.51,421.35,2.08,57.46
2019-02-23,West,20.5,65.66,418.56,1.69,96.71
2019-02-24,East,19.33,92.45,419.46,2.08,77.46
2019-02-25,East,12.57,91.56,420.4,1.73,77.67
2019-02-26,West,18.2,58.56,419.14,1.44,91.43
2019-02-27,Central,20.66,48.11,420.97,2.06,74.63
2019-02-28,South,21.4,43.4,421.19,1.74,55.75
2019-03-01,North,16.41,53.97,420.92,1.96,54.35
2019-03-02,Central,15.24,49.15,421.67,1.35,76.58
2019-03-03,West,21.58,73.84,418.78,1.99,40.29
2019-03-04,North,11.83,70.51,421.55,2.0,64.07
2019-03-05,East,18.43,74.8,419.11,1.76,38.95
2019-03-06,South,11.2,91.48,418.75,1.43,66.19
2019-03-07,East,20.94,106.57,420.97,1.66,75.25
2019-03-08,West,15.64,63.12,422.01,1.86,68.35
2019-03-09,North,21.75,87.49,420.92,1.75,76.26
2019-03-10,West,18.64,51.21,420.23,1.86,88.58
2019-03-11,North,11.79,89.63,420.68,1.98,63.28
2019-03-12,Central,22.38,86.54,420.42,1.48,98.69
2019-03-13,South,22.88,85.21,418.54,1.33,67.55
2019-03-14,Central,20.21,62.35,418.37,1.67,76.39
2019-03-15,Central,13.63,43.29,420.13,1.58,57.67
2019-03-16,West,15.46,25.14,420.37,1.92,84.43
2019-03-17,South,17.26,59.0,420.28,1.36,77.5
2019-03-18,North,13.87,98.33,421.29,1.99,82.66
2019-03-19,North,23.45,52.25,419.96,2.09,65.65
2019-03-20,East,17.26,79.63,421.14,1.68,49.93
2019-03-21,North,5.87,81.1,420.08,1.7,70.52
2019-03-22,West,18.04,52.91,423.04,1.45,44.64
2019-03-23,Central,15.29,92.91,420.44,1.52,60.97
2019-03-24,Central,16.39,12.72,423.84,1.56,67.29
2019-03-25,Central,15.21,29.43,420.86,2.12,93.53
2019-03-26,South,19.91,37.11,420.02,1.66,68.82
2019-03-27,North,21.17,39.51,419.0,1.29,66.67
2019-03-28,West,17.82,68.41,418.2,1.76,64.24
2019-03-29,South,15.33,67.25,418.88,1.94,48.89
2019-03-30,East,16.52,69.85,419.06,1.68,66.03
2019-03-31,West,16.77,74.9,420.98,2.13,66.23
2019-04-01,West,13.48,36.25,419.61,1.92,53.38
2019-04-02,West,19.01,29.55,420.69,1.37,50.76
2019-04-03,Central,18.53,69.91,422.34,1.52,59.22
2019-04-04,West,22.85,44.24,420.29,1.76,65.78
2019-04-05,North,21.71,20.74,423.55,1.19,59.51
2019-04-06,West,13.95,84.28,418.68,1.79,52.39
2019-04-07,Central,19.97,94.88,420.23,1.16,68.47
2019-04-08,West,12.89,98.93,419.65,2.0,71.47
2019-04-09,East,19.48,64.68,421.88,1.97,66.46
2019-04-10,East,14.63,75.65,417.12,1.84,58.24
2019-04-11,Central,12.6,94.25,418.32,1.49,72.14
2019-04-12,North,17.81,43.96,420.34,1.75,62.71
2019-04-13,North,6.0,87.77,422.83,1.54,50.73
2019-04-14,South,9.69,66.88,420.85,1.39,77.43
2019-04-15,Central,15.99,82.84,418.5,1.59,69.24
2019-04-16,West,17.03,64.65,418.74,1.91,63.57
2019-04-17,Central,15.22,92.41,423.05,1.71,46.15
2019-04-18,South,10.38,65.59,419.62,2.13,56.06
2019-04-19,Central,13.43,22.9,419.15,1.93,89.22
2019-04-20,Central,18.26,96.3,422.79,1.9,46.9
2019-04-21,South,19.03,36.31,422.1,1.22,61.98
2019-04-22,North,16.63,91.33,422.5,1.61,64.8
2019-04-23,West,21.33,57.74,419.17,1.38,68.85
2019-04-24,South,18.29,89.4,418.32,1.65,47.03
2019-04-25,East,13.71,88.37,420.81,1.49,67.09
2019-04-26,North,15.58,70.75,421.13,1.59,44.77
2019-04-27,East,11.09,72.71,421.18,2.02,66.17
2019-04-28,North,16.27,70.57,422.86,1.84,57.17
2019-04-29,West,21.15,9.65,418.05,2.0,54.61
2019-04-30,West,19.44,62.96,421.95,1.22,75.02
2019-05-01,Central,22.31,32.1,419.02,1.72,62.17
2019-05-02,East,15.49,64.28,421.96,1.99,70.68
2019-05-03,North,22.09,31.43,419.97,2.16,71.08
2019-05-04,West,15.93,30.38,419.48,1.24,80.24
2019-05-05,South,22.59,100.12,419.79,1.6,50.5
2019-05-06,West,16.62,86.74,418.55,2.02,76.03
2019-05-07,South,19.54,59.9,420.78,1.65,65.2
2019-05-08,North,22.61,64.62,419.57,1.43,60.46
2019-05-09,West,15.93,53.8,421.92,1.24,51.21
2019-05-10,West,17.58,74.25,421.71,1.42,72.28
2019-05-11,North,21.86,43.1,423.29,1.2,53.93
2019-05-12,West,16.18,84.84,421.32,1.73,71.21
2019-05-13,South,11.43,53.67,421.56,1.98,88.13
2019-05-14,West,25.28,49.5,422.89,1.33,76.76
2019-05-15,East,14.83,60.54,419.85,1.79,81.7
2019-05-16,Central,17.35,45.22,418.57,1.96,56.37
2019-05-17,South,21.34,68.22,421.11,1.71,74.15
2019-05-18,East,14.28,46.57,418.69,1.23,51.27
2019-05-19,North,12.68,71.71,424.51,1.83,62.2
2019-05-20,South,17.73,90.4,423.02,1.7,85.9
2019-05-21,Central,9.54,42.02,424.1,1.67,57.71
2019-05-22,Central,15.56,56.74,420.95,1.55,78.34
2019-05-23,North,17.69,71.53,421.69,1.74,77.19
2019-05-24,North,15.64,49.1,420.19,1.87,77.9
2019-05-25,South,10.54,71.61,422.21,2.43,49.8
2019-05-26,West,23.09,73.88,419.07,1.75,71.3
2019-05-27,North,17.13,87.08,417.09,2.17,63.12
2019-05-28,West,22.44,44.85,419.73,1.82,78.06
2019-05-29,East,15.68,36.43,418.74,1.69,45.14
2019-05-30,Central,13.2,52.31,423.15,1.76,69.41
2019-05-31,West,17.8,35.81,423.66,1.35,67.72
2019-06-01,Central,15.86,74.11,418.84,1.81,41.12
2019-06-02,West,12.01,30.96,422.89,1.12,54.37
2019-06-03,East,22.6,118.33,422.39,1.46,43.04
2019-06-04,North,14.23,92.4,418.62,1.75,56.28
2019-06-05,East,9.36,60.31,420.4,2.08,71.59
2019-06-06,North,22.03,81.68,420.12,2.15,67.34
2019-06-07,North,14.71,19.08,422.12,1.65,67.03
2019-06-08,Central,14.29,123.08,419.17,1.77,52.52
2019-06-09,East,9.66,45.24,420.87,2.02,78.45
2019-06-10,West,23.69,56.99,420.0,1.32,64.77
2019-06-11,East,11.57,13.6,421.75,1.85,65.4
2019-06-12,Central,16.96,72.16,420.72,1.48,76.28
2019-06-13,North,20.38,32.34,420.25,1.67,53.1
2019-06-14,Central,18.41,62.54,420.75,1.59,67.74
2019-06-15,South,16.49,46.39,424.13,1.86,70.08
2019-06-16,South,9.92,33.06,420.46,1.89,58.45
2019-06-17,West,13.49,39.89,419.53,1.99,72.83
2019-06-18,Central,17.48,65.64,421.98,1.83,70.73
2019-06-19,West,13.58,27.96,420.89,1.78,63.79
2019-06-20,West,17.54,41.28,419.0,2.29,63.41
2019-06-21,South,19.46,76.58,424.48,1.27,71.28
2019-06-22,West,20.58,125.06,420.61,2.24,74.46
2019-06-23,South,11.83,71.94,420.58,1.64,65.75
2019-06-24,North,25.52,37.07,421.39,1.9,78.44
2019-06-25,Central,19.8,50.82,423.76,1.63,72.9
2019-06-26,West,16.72,60.79,418.65,1.52,43.54
2019-06-27,South,21.09,51.26,421.6,1.88,48.14
2019-06-28,East,26.19,82.58,424.32,2.05,79.19
2019-06-29,West,10.98,65.44,421.39,1.88,62.04
