Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact,Age_Group,Usage_to_Sleep_Ratio,Wellbeing_Index,Is_Heavy_User,Sleep_Deficit
377,19,Female,Undergraduate,USA,7.2,Instagram,Yes,5.0,5.1,Negative,Young Adult,1.44,3.4,Yes,Yes
378,21,Male,Graduate,Mexico,6.3,WhatsApp,Yes,5.9,5.9,Negative,Young Adult,1.07,4.6,Yes,Yes
379,20,Female,Undergraduate,France,3.9,Instagram,No,7.9,6.8,Positive,Young Adult,0.49,6.86,No,No
380,22,Male,Graduate,Canada,5.1,TikTok,Yes,7.4,6.0,Negative,Young Adult,0.69,5.77,Yes,No
381,19,Female,Undergraduate,Spain,4.7,Instagram,Yes,7.3,6.0,Negative,Young Adult,0.64,5.84,No,No
382,21,Male,Graduate,Denmark,3.3,Facebook,No,8.4,8.0,Positive,Young Adult,0.39,8.01,No,No
383,20,Female,Undergraduate,Ireland,4.6,TikTok,Yes,7.7,7.0,Negative,Young Adult,0.6,6.67,No,No
384,22,Male,Graduate,India,6.3,WhatsApp,Yes,5.7,5.0,Negative,Young Adult,1.11,3.96,Yes,Yes
385,19,Female,Undergraduate,Switzerland,3.4,Instagram,No,8.5,8.0,Positive,Young Adult,0.4,8.03,No,No
386,21,Male,Graduate,Turkey,4.9,Instagram,Yes,7.1,5.9,Negative,Young Adult,0.69,5.62,No,No
387,20,Female,Undergraduate,USA,7.6,TikTok,Yes,5.0,5.0,Negative,Young Adult,1.52,3.22,Yes,Yes
388,22,Male,Graduate,Mexico,6.4,WhatsApp,Yes,6.0,5.8,Negative,Young Adult,1.07,4.56,Yes,Yes
389,19,Female,Undergraduate,France,3.9,Instagram,No,8.1,6.8,Positive,Young Adult,0.48,6.96,No,No
390,21,Male,Graduate,Canada,4.6,Instagram,Yes,7.4,6.1,Negative,Young Adult,0.62,5.98,No,No
391,20,Female,Undergraduate,Spain,4.6,TikTok,Yes,7.5,6.1,Negative,Young Adult,0.61,6.03,No,No
392,22,Male,Graduate,Denmark,3.2,Facebook,No,8.6,8.0,Positive,Young Adult,0.37,8.14,No,No
393,19,Female,Undergraduate,Ireland,4.5,Instagram,Yes,7.8,6.9,Negative,Young Adult,0.58,6.69,No,No
394,21,Male,Graduate,India,6.5,WhatsApp,Yes,5.8,4.9,Negative,Young Adult,1.12,3.89,Yes,Yes
395,20,Female,Undergraduate,Switzerland,3.1,Instagram,No,8.7,8.0,Positive,Young Adult,0.36,8.22,No,No
396,22,Male,Graduate,Turkey,4.8,TikTok,Yes,7.3,5.8,Negative,Young Adult,0.66,5.69,No,No
397,19,Female,Undergraduate,USA,7.3,Instagram,Yes,4.9,4.9,Negative,Young Adult,1.49,3.2,Yes,Yes
398,21,Male,Graduate,Mexico,6.2,WhatsApp,Yes,6.1,6.1,Negative,Young Adult,1.02,4.85,Yes,Yes
399,20,Female,Undergraduate,France,4.0,Instagram,No,8.3,7.1,Positive,Young Adult,0.48,7.21,No,No
400,22,Male,Graduate,Canada,4.5,TikTok,Yes,7.5,6.0,Negative,Young Adult,0.6,6.0,No,No
401,19,Female,Undergraduate,Spain,4.2,Instagram,Yes,7.5,6.1,Negative,Young Adult,0.56,6.15,No,No
402,21,Male,Graduate,Denmark,3.3,Facebook,No,8.5,7.8,Positive,Young Adult,0.39,7.94,No,No
403,20,Female,Undergraduate,Ireland,4.3,TikTok,Yes,7.9,7.1,Negative,Young Adult,0.54,6.92,No,No
404,22,Male,Graduate,India,6.7,WhatsApp,Yes,5.7,4.9,Negative,Young Adult,1.18,3.78,Yes,Yes
405,19,Female,Undergraduate,Switzerland,3.2,Instagram,No,8.5,8.0,Positive,Young Adult,0.38,8.09,No,No
406,21,Male,Graduate,Turkey,4.6,Instagram,Yes,7.4,6.0,Negative,Young Adult,0.62,5.92,No,No
407,20,Female,Undergraduate,USA,7.4,TikTok,Yes,4.7,5.1,Negative,Young Adult,1.57,3.19,Yes,Yes
408,22,Male,Graduate,Mexico,6.6,WhatsApp,Yes,5.8,5.9,Negative,Young Adult,1.14,4.46,Yes,Yes
409,19,Female,Undergraduate,France,3.7,Instagram,No,8.2,7.1,Positive,Young Adult,0.45,7.25,No,No
410,21,Male,Graduate,Canada,4.5,Instagram,Yes,7.7,6.0,Negative,Young Adult,0.58,6.1,No,No
411,20,Female,Undergraduate,Spain,4.5,TikTok,Yes,7.6,6.0,Negative,Young Adult,0.59,6.05,No,No
412,22,Male,Graduate,Denmark,3.2,Facebook,No,8.7,8.0,Positive,Young Adult,0.37,8.19,No,No
413,19,Female,Undergraduate,Ireland,4.1,Instagram,Yes,7.8,6.9,Negative,Young Adult,0.53,6.81,No,No
414,21,Male,Graduate,India,7.0,WhatsApp,Yes,5.7,5.0,Negative,Young Adult,1.23,3.75,Yes,Yes
415,20,Female,Undergraduate,Switzerland,2.9,Instagram,No,9.0,8.0,Positive,Young Adult,0.32,8.43,No,No
416,22,Male,Graduate,Turkey,4.7,TikTok,Yes,7.6,6.0,Negative,Young Adult,0.62,5.99,No,No
417,19,Female,Undergraduate,USA,7.7,Instagram,Yes,4.5,5.0,Negative,Young Adult,1.71,2.94,Yes,Yes
418,21,Male,Graduate,Mexico,6.5,WhatsApp,Yes,5.7,6.1,Negative,Young Adult,1.14,4.56,Yes,Yes
419,20,Female,Undergraduate,France,3.8,Instagram,No,8.4,7.1,Positive,Young Adult,0.45,7.32,No,No
420,22,Male,Graduate,Canada,4.5,TikTok,Yes,7.8,5.9,Negative,Young Adult,0.58,6.09,No,No
421,19,Female,Undergraduate,Spain,4.3,Instagram,Yes,7.8,6.1,Negative,Young Adult,0.55,6.27,No,No
422,21,Male,Graduate,Denmark,3.2,Facebook,No,8.6,7.9,Positive,Young Adult,0.37,8.08,No,No
423,20,Female,Undergraduate,Ireland,3.8,TikTok,Yes,8.1,7.1,Negative,Young Adult,0.47,7.17,No,No
424,22,Male,Graduate,India,6.7,WhatsApp,Yes,5.5,5.1,Negative,Young Adult,1.22,3.8,Yes,Yes
425,19,Female,Undergraduate,Switzerland,2.7,Instagram,No,8.9,7.8,Positive,Young Adult,0.3,8.32,No,No
426,21,Male,Graduate,Turkey,4.2,Instagram,Yes,7.7,6.0,Negative,Young Adult,0.55,6.19,No,No
427,20,Female,Undergraduate,USA,8.1,TikTok,Yes,4.5,5.0,Negative,Young Adult,1.8,2.82,Yes,Yes
428,22,Male,Graduate,Mexico,6.4,WhatsApp,Yes,5.4,5.9,Negative,Young Adult,1.19,4.32,Yes,Yes
429,19,Female,Undergraduate,France,3.5,Instagram,No,8.6,7.1,Positive,Young Adult,0.41,7.51,No,No
430,21,Male,Graduate,Canada,4.3,Instagram,Yes,7.9,5.9,Negative,Young Adult,0.54,6.2,No,No
431,20,Female,Undergraduate,Spain,4.1,TikTok,Yes,7.8,5.9,Negative,Young Adult,0.53,6.21,No,No
432,22,Male,Graduate,Denmark,3.0,Facebook,No,9.0,8.0,Positive,Young Adult,0.33,8.4,No,No
433,19,Female,Undergraduate,Ireland,3.9,Instagram,Yes,8.0,7.1,Negative,Young Adult,0.49,7.09,No,No
434,21,Male,Graduate,India,6.8,WhatsApp,Yes,5.4,5.0,Negative,Young Adult,1.26,3.66,Yes,Yes
435,20,Female,Undergraduate,Switzerland,2.8,Instagram,No,9.0,8.1,Positive,Young Adult,0.31,8.52,No,No
436,22,Male,Graduate,Turkey,4.4,TikTok,Yes,7.9,6.1,Negative,Young Adult,0.56,6.29,No,No
437,19,Female,Undergraduate,USA,7.9,Instagram,Yes,4.2,4.8,Negative,Young Adult,1.88,2.61,Yes,Yes
438,21,Male,Graduate,Mexico,6.9,WhatsApp,Yes,5.5,5.9,Negative,Young Adult,1.25,4.22,Yes,Yes
439,20,Female,Undergraduate,France,3.5,Instagram,No,8.5,6.9,Positive,Young Adult,0.41,7.34,No,No
440,22,Male,Graduate,Canada,4.3,TikTok,Yes,8.0,6.0,Negative,Young Adult,0.54,6.31,No,No
441,19,Female,Undergraduate,Spain,4.1,Instagram,Yes,7.9,5.7,Negative,Young Adult,0.52,6.14,No,No
442,21,Male,Graduate,Denmark,3.0,Facebook,No,8.9,8.3,Positive,Young Adult,0.34,8.53,No,No
443,20,Female,Undergraduate,Ireland,3.7,TikTok,Yes,8.1,7.1,Negative,Young Adult,0.46,7.2,No,No
444,22,Male,Graduate,India,6.8,WhatsApp,Yes,5.3,5.0,Negative,Young Adult,1.28,3.61,Yes,Yes
445,19,Female,Undergraduate,Switzerland,2.8,Instagram,No,9.0,8.1,Positive,Young Adult,0.31,8.52,No,No
446,21,Male,Graduate,Turkey,4.2,Instagram,Yes,8.0,6.2,Negative,Young Adult,0.52,6.46,No,No
447,20,Female,Undergraduate,USA,7.9,TikTok,Yes,4.3,5.1,Negative,Young Adult,1.84,2.84,Yes,Yes
448,22,Male,Graduate,Mexico,6.9,WhatsApp,Yes,5.1,6.1,Negative,Young Adult,1.35,4.14,Yes,Yes
449,19,Female,Undergraduate,France,3.5,Instagram,No,8.7,7.0,Positive,Young Adult,0.4,7.5,No,No
450,21,Male,Graduate,Canada,4.1,Instagram,Yes,8.0,6.0,Negative,Young Adult,0.51,6.37,No,No
451,20,Female,Undergraduate,Spain,3.9,TikTok,Yes,7.8,6.0,Negative,Young Adult,0.5,6.33,No,No
452,22,Male,Graduate,Denmark,3.0,Facebook,No,9.0,7.9,Positive,Young Adult,0.33,8.34,No,No
453,19,Female,Undergraduate,Ireland,3.6,Instagram,Yes,8.3,6.9,Negative,Young Adult,0.43,7.21,No,No
454,21,Male,Graduate,India,7.5,WhatsApp,Yes,5.3,4.9,Negative,Young Adult,1.42,3.34,Yes,Yes
455,20,Female,Undergraduate,Switzerland,2.7,Instagram,No,9.2,8.0,Positive,Young Adult,0.29,8.59,No,No
456,22,Male,Graduate,Turkey,3.9,TikTok,Yes,7.9,5.8,Negative,Young Adult,0.49,6.26,No,No
457,19,Female,Undergraduate,USA,8.2,Instagram,Yes,4.2,5.0,Negative,Young Adult,1.95,2.64,Yes,Yes
458,21,Male,Graduate,Mexico,7.0,WhatsApp,Yes,5.3,6.0,Negative,Young Adult,1.32,4.15,Yes,Yes
459,20,Female,Undergraduate,France,3.4,Instagram,No,8.7,7.0,Positive,Young Adult,0.39,7.53,No,No
460,22,Male,Graduate,Canada,4.1,TikTok,Yes,8.1,5.9,Negative,Young Adult,0.51,6.36,No,No
461,19,Female,Undergraduate,Spain,3.8,Instagram,Yes,7.9,6.3,Negative,Young Adult,0.48,6.59,No,No
462,21,Male,Graduate,Denmark,2.4,Facebook,No,9.2,8.1,Positive,Young Adult,0.26,8.74,No,No
463,20,Female,Undergraduate,Ireland,3.5,TikTok,Yes,8.4,6.9,Negative,Young Adult,0.42,7.29,No,No
464,22,Male,Graduate,India,7.1,WhatsApp,Yes,5.1,5.0,Negative,Young Adult,1.39,3.42,Yes,Yes
465,19,Female,Undergraduate,Switzerland,2.4,Instagram,No,9.3,7.9,Positive,Young Adult,0.26,8.67,No,No
466,21,Male,Graduate,Turkey,4.2,Instagram,Yes,8.0,5.9,Negative,Young Adult,0.52,6.28,No,No
467,20,Female,Undergraduate,USA,8.5,TikTok,Yes,4.2,4.9,Negative,Young Adult,2.02,2.49,Yes,Yes
468,22,Male,Graduate,Mexico,7.1,WhatsApp,Yes,5.1,6.0,Negative,Young Adult,1.39,4.02,Yes,Yes
469,19,Female,Undergraduate,France,2.9,Instagram,No,9.0,6.9,Positive,Young Adult,0.32,7.77,No,No
470,21,Male,Graduate,Canada,4.0,Instagram,Yes,8.2,6.1,Negative,Young Adult,0.49,6.56,No,No
471,20,Female,Undergraduate,Spain,3.9,TikTok,Yes,8.1,6.1,Negative,Young Adult,0.48,6.54,No,No
472,22,Male,Graduate,Denmark,2.4,Facebook,No,9.2,8.1,Positive,Young Adult,0.26,8.74,No,No
473,19,Female,Undergraduate,Ireland,3.4,Instagram,Yes,8.4,6.9,Negative,Young Adult,0.4,7.32,No,No
474,21,Male,Graduate,India,7.3,WhatsApp,Yes,5.1,5.0,Negative,Young Adult,1.43,3.36,Yes,Yes
475,20,Female,Undergraduate,Switzerland,2.3,Instagram,No,9.5,8.1,Positive,Young Adult,0.24,8.92,No,No
476,22,Male,Graduate,Turkey,4.1,TikTok,Yes,8.3,6.0,Negative,Young Adult,0.49,6.52,No,No
477,19,Female,Undergraduate,USA,8.3,Instagram,Yes,4.1,4.9,Negative,Young Adult,2.02,2.5,Yes,Yes
478,21,Male,Graduate,Mexico,7.2,WhatsApp,Yes,5.0,6.2,Negative,Young Adult,1.44,4.06,Yes,Yes
479,20,Female,Undergraduate,France,2.9,Instagram,No,9.0,7.0,Positive,Young Adult,0.32,7.83,No,No
480,22,Male,Graduate,Canada,3.7,TikTok,Yes,8.3,6.1,Negative,Young Adult,0.45,6.7,No,No
481,19,Female,Undergraduate,Spain,3.7,Instagram,Yes,8.4,5.9,Negative,Young Adult,0.44,6.63,No,No
482,21,Male,Graduate,Denmark,2.3,Facebook,No,9.3,7.9,Positive,Young Adult,0.25,8.7,No,No
483,20,Female,Undergraduate,Ireland,3.6,TikTok,Yes,8.7,6.9,Negative,Young Adult,0.41,7.41,No,No
484,22,Male,Graduate,India,7.3,WhatsApp,Yes,5.0,5.0,Negative,Young Adult,1.46,3.31,Yes,Yes
485,19,Female,Undergraduate,Switzerland,2.3,Instagram,No,9.7,7.9,Positive,Young Adult,0.24,8.9,No,No
486,21,Male,Graduate,Turkey,4.0,Instagram,Yes,8.3,6.0,Negative,Young Adult,0.48,6.55,No,No
487,20,Female,Undergraduate,USA,8.2,TikTok,Yes,4.0,4.8,Negative,Young Adult,2.05,2.42,Yes,Yes
488,22,Male,Graduate,Mexico,6.9,WhatsApp,Yes,5.2,5.9,Negative,Young Adult,1.33,4.07,Yes,Yes
489,19,Female,Undergraduate,France,2.7,Instagram,No,9.0,7.1,Positive,Young Adult,0.3,7.95,No,No
490,21,Male,Graduate,Canada,3.9,Instagram,Yes,8.3,6.1,Negative,Young Adult,0.47,6.64,No,No
491,20,Female,Undergraduate,Spain,3.4,TikTok,Yes,8.2,6.0,Negative,Young Adult,0.41,6.68,No,No
492,22,Male,Graduate,Denmark,2.7,Facebook,No,9.6,7.9,Positive,Young Adult,0.28,8.73,No,No
493,19,Female,Undergraduate,Ireland,3.1,Instagram,Yes,8.5,6.9,Negative,Young Adult,0.36,7.46,No,No
494,21,Male,Graduate,India,7.5,WhatsApp,Yes,4.8,5.0,Negative,Young Adult,1.56,3.15,Yes,Yes
495,20,Female,Undergraduate,Switzerland,2.4,Instagram,No,9.6,8.1,Positive,Young Adult,0.25,8.94,No,No
496,22,Male,Graduate,Turkey,4.1,TikTok,Yes,8.4,6.1,Negative,Young Adult,0.49,6.63,No,No
497,19,Female,Undergraduate,USA,8.8,Instagram,Yes,3.8,5.0,Negative,Young Adult,2.32,2.26,Yes,Yes
498,21,Male,Graduate,Mexico,7.5,WhatsApp,Yes,4.9,5.9,Negative,Young Adult,1.53,3.74,Yes,Yes
499,20,Female,Undergraduate,France,3.0,Instagram,No,9.3,7.0,Positive,Young Adult,0.32,7.95,No,No
500,22,Male,Graduate,Canada,3.7,TikTok,Yes,8.5,5.9,Negative,Young Adult,0.44,6.68,No,No
501,19,Female,Undergraduate,Brazil,6.3,WhatsApp,Yes,6.2,5.9,Negative,Young Adult,1.02,4.75,Yes,Yes
502,21,Male,Graduate,China,4.4,WeChat,No,7.7,7.1,Positive,Young Adult,0.57,6.79,No,No
503,20,Female,Undergraduate,Netherlands,3.7,Instagram,No,8.3,8.1,Positive,Young Adult,0.45,7.9,No,No
504,22,Male,Graduate,New Zealand,4.7,Instagram,Yes,7.6,7.0,Negative,Young Adult,0.62,6.59,No,No
505,19,Female,Undergraduate,Singapore,5.1,TikTok,Yes,7.0,5.9,Negative,Young Adult,0.73,5.51,Yes,No
506,21,Male,Graduate,Malaysia,5.4,WhatsApp,Yes,6.9,6.0,Negative,Young Adult,0.78,5.43,Yes,Yes
507,20,Female,Undergraduate,UAE,6.6,Instagram,Yes,6.4,5.1,Negative,Young Adult,1.03,4.28,Yes,Yes
508,22,Male,Graduate,Poland,4.3,Facebook,No,8.1,7.0,Positive,Young Adult,0.53,6.96,No,No
509,19,Female,Undergraduate,India,6.8,WhatsApp,Yes,6.2,5.1,Negative,Young Adult,1.1,4.12,Yes,Yes
510,21,Male,Graduate,Canada,5.0,Instagram,Yes,7.5,7.1,Negative,Young Adult,0.67,6.51,No,No
511,20,Female,Undergraduate,Brazil,5.9,Instagram,Yes,6.6,6.2,Negative,Young Adult,0.89,5.25,Yes,Yes
512,22,Male,Graduate,China,4.4,WeChat,No,7.7,7.0,Positive,Young Adult,0.57,6.73,No,No
513,19,Female,Undergraduate,Netherlands,3.6,TikTok,No,8.2,8.1,Positive,Young Adult,0.44,7.88,No,No
514,21,Male,Graduate,New Zealand,4.3,Instagram,Yes,7.5,7.1,Negative,Young Adult,0.57,6.72,No,No
515,20,Female,Undergraduate,Singapore,5.2,TikTok,Yes,7.0,6.0,Negative,Young Adult,0.74,5.54,Yes,No
516,22,Male,Graduate,Malaysia,5.6,WhatsApp,Yes,6.6,5.9,Negative,Young Adult,0.85,5.16,Yes,Yes
517,19,Female,Undergraduate,UAE,6.8,Instagram,Yes,6.5,5.0,Negative,Young Adult,1.05,4.21,Yes,Yes
518,21,Male,Graduate,Poland,4.2,Facebook,No,8.1,7.0,Positive,Young Adult,0.52,6.99,No,No
519,20,Female,Undergraduate,India,6.7,WhatsApp,Yes,6.0,4.9,Negative,Young Adult,1.12,3.93,Yes,Yes
520,22,Male,Graduate,Canada,5.0,TikTok,Yes,7.5,7.0,Negative,Young Adult,0.67,6.45,No,No
521,19,Female,Undergraduate,Brazil,6.2,WhatsApp,Yes,6.4,6.1,Negative,Young Adult,0.97,5.0,Yes,Yes
522,21,Male,Graduate,China,4.4,WeChat,No,7.9,6.8,Positive,Young Adult,0.56,6.71,No,No
523,20,Female,Undergraduate,Netherlands,3.6,Instagram,No,8.5,8.2,Positive,Young Adult,0.42,8.09,No,No
524,22,Male,Graduate,New Zealand,4.4,Facebook,Yes,7.8,7.1,Negative,Young Adult,0.56,6.84,No,No
525,19,Female,Undergraduate,Singapore,5.2,TikTok,Yes,6.8,6.0,Negative,Young Adult,0.76,5.44,Yes,Yes
526,21,Male,Graduate,Malaysia,5.9,WhatsApp,Yes,6.6,6.1,Negative,Young Adult,0.89,5.19,Yes,Yes
527,20,Female,Undergraduate,UAE,7.0,Instagram,Yes,6.1,5.0,Negative,Young Adult,1.15,3.95,Yes,Yes
528,22,Male,Graduate,Poland,4.2,Facebook,No,8.0,7.1,Positive,Young Adult,0.52,7.0,No,No
529,19,Female,Undergraduate,India,6.9,WhatsApp,Yes,6.0,5.1,Negative,Young Adult,1.15,3.99,Yes,Yes
530,21,Male,Graduate,Canada,4.4,Instagram,Yes,7.5,6.9,Negative,Young Adult,0.59,6.57,No,No
531,20,Female,Undergraduate,Brazil,5.9,TikTok,Yes,6.6,6.1,Negative,Young Adult,0.89,5.19,Yes,Yes
532,22,Male,Graduate,China,3.9,WeChat,No,8.2,7.0,Positive,Young Adult,0.48,7.13,No,No
533,19,Female,Undergraduate,Netherlands,3.5,Instagram,No,8.4,8.0,Positive,Young Adult,0.42,7.95,No,No
534,21,Male,Graduate,New Zealand,4.4,Facebook,Yes,7.8,6.9,Negative,Young Adult,0.56,6.72,No,No
535,20,Female,Undergraduate,Singapore,5.3,TikTok,Yes,6.8,6.2,Negative,Young Adult,0.78,5.53,Yes,Yes
536,22,Male,Graduate,Malaysia,5.6,WhatsApp,Yes,6.5,6.1,Negative,Young Adult,0.86,5.23,Yes,Yes
537,19,Female,Undergraduate,UAE,6.9,Instagram,Yes,6.5,4.9,Negative,Young Adult,1.06,4.12,Yes,Yes
538,21,Male,Graduate,Poland,3.8,Facebook,No,8.0,6.9,Positive,Young Adult,0.48,7.0,No,No
539,20,Female,Undergraduate,India,6.9,WhatsApp,Yes,5.8,5.0,Negative,Young Adult,1.19,3.83,Yes,Yes
540,22,Male,Graduate,Canada,4.1,TikTok,Yes,7.7,7.0,Negative,Young Adult,0.53,6.82,No,No
541,19,Female,Undergraduate,Brazil,5.8,WhatsApp,Yes,6.8,6.0,Negative,Young Adult,0.85,5.26,Yes,Yes
542,21,Male,Graduate,China,4.4,WeChat,No,8.2,7.1,Positive,Young Adult,0.54,7.04,No,No
543,20,Female,Undergraduate,Netherlands,3.6,Instagram,No,8.5,8.1,Positive,Young Adult,0.42,8.03,No,No
544,22,Male,Graduate,New Zealand,4.2,Instagram,Yes,7.9,7.1,Negative,Young Adult,0.53,6.95,No,No
545,19,Female,Undergraduate,Singapore,5.4,TikTok,Yes,6.4,6.0,Negative,Young Adult,0.84,5.18,Yes,Yes
546,21,Male,Graduate,Malaysia,6.0,WhatsApp,Yes,6.5,5.9,Negative,Young Adult,0.92,4.99,Yes,Yes
547,20,Female,Undergraduate,UAE,6.8,Instagram,Yes,6.1,5.0,Negative,Young Adult,1.11,4.01,Yes,Yes
548,22,Male,Graduate,Poland,3.8,Facebook,No,8.4,7.1,Positive,Young Adult,0.45,7.32,No,No
549,19,Female,Undergraduate,India,7.3,WhatsApp,Yes,5.7,5.0,Negative,Young Adult,1.28,3.66,Yes,Yes
550,21,Male,Graduate,Canada,4.6,Instagram,Yes,7.8,7.1,Negative,Young Adult,0.59,6.78,No,No
551,20,Female,Undergraduate,Brazil,5.7,TikTok,Yes,6.8,6.0,Negative,Young Adult,0.84,5.29,Yes,Yes
552,22,Male,Graduate,China,4.0,WeChat,No,8.2,6.9,Positive,Young Adult,0.49,7.04,No,No
553,19,Female,Undergraduate,Netherlands,3.2,Instagram,No,8.6,8.0,Positive,Young Adult,0.37,8.14,No,No
554,21,Male,Graduate,New Zealand,4.1,Facebook,Yes,8.1,7.0,Negative,Young Adult,0.51,7.02,No,No
555,20,Female,Undergraduate,Singapore,5.6,TikTok,Yes,6.6,5.9,Negative,Young Adult,0.85,5.16,Yes,Yes
556,22,Male,Graduate,Malaysia,6.1,WhatsApp,Yes,6.3,6.0,Negative,Young Adult,0.97,4.92,Yes,Yes
557,19,Female,Undergraduate,UAE,7.1,Instagram,Yes,6.0,4.9,Negative,Young Adult,1.18,3.81,Yes,Yes
558,21,Male,Graduate,Poland,3.6,Facebook,No,8.3,7.1,Positive,Young Adult,0.43,7.33,No,No
559,20,Female,Undergraduate,India,7.5,WhatsApp,Yes,5.6,5.0,Negative,Young Adult,1.34,3.55,Yes,Yes
560,22,Male,Graduate,Canada,4.3,TikTok,Yes,8.0,7.1,Negative,Young Adult,0.54,6.97,No,No
561,19,Female,Undergraduate,Brazil,5.6,WhatsApp,Yes,7.1,6.2,Negative,Young Adult,0.79,5.59,Yes,No
562,21,Male,Graduate,China,3.8,WeChat,No,8.3,7.0,Positive,Young Adult,0.46,7.21,No,No
563,20,Female,Undergraduate,Netherlands,2.8,Instagram,No,8.8,7.9,Positive,Young Adult,0.32,8.3,No,No
564,22,Male,Graduate,New Zealand,4.2,Instagram,Yes,8.1,6.8,Negative,Young Adult,0.52,6.87,No,No
565,19,Female,Undergraduate,Singapore,5.8,TikTok,Yes,6.5,5.9,Negative,Young Adult,0.89,5.05,Yes,Yes
566,21,Male,Graduate,Malaysia,6.1,WhatsApp,Yes,6.2,5.9,Negative,Young Adult,0.98,4.81,Yes,Yes
567,20,Female,Undergraduate,UAE,7.1,Instagram,Yes,5.8,5.1,Negative,Young Adult,1.22,3.83,Yes,Yes
568,22,Male,Graduate,Poland,3.7,Facebook,No,8.6,7.0,Positive,Young Adult,0.43,7.39,No,No
569,19,Female,Undergraduate,India,7.2,WhatsApp,Yes,5.5,5.0,Negative,Young Adult,1.31,3.59,Yes,Yes
570,21,Male,Graduate,Canada,4.1,Instagram,Yes,7.9,6.8,Negative,Young Adult,0.52,6.8,No,No
571,20,Female,Undergraduate,Spain,6.2,Instagram,Yes,7.3,4.9,Negative,Young Adult,0.85,4.73,Yes,No
572,23,Male,Graduate,Denmark,3.6,Twitter,No,7.9,8.1,Positive,Adult,0.46,7.73,No,No
573,19,Female,Undergraduate,Ireland,5.5,TikTok,Yes,6.8,6.0,Negative,Young Adult,0.81,5.35,Yes,Yes
574,22,Male,Graduate,India,7.0,Facebook,Yes,5.9,4.0,Negative,Young Adult,1.19,3.25,Yes,Yes
575,21,Female,Undergraduate,Switzerland,4.3,Instagram,No,7.6,7.1,Positive,Young Adult,0.57,6.77,No,No
576,24,Male,Graduate,Turkey,6.8,TikTok,Yes,6.1,5.2,Negative,Adult,1.11,4.13,Yes,Yes
577,20,Female,Undergraduate,USA,5.7,Instagram,Yes,6.7,6.0,Negative,Young Adult,0.85,5.24,Yes,Yes
578,22,Male,Graduate,Mexico,6.7,Facebook,Yes,5.9,5.0,Negative,Young Adult,1.14,3.94,Yes,Yes
579,19,Female,Undergraduate,France,4.6,Twitter,No,7.5,7.0,Positive,Young Adult,0.61,6.57,No,No
580,23,Male,Graduate,Canada,5.1,Instagram,Yes,6.8,6.2,Negative,Adult,0.75,5.59,Yes,Yes
581,21,Female,Undergraduate,UK,6.3,TikTok,Yes,6.6,4.8,Negative,Young Adult,0.95,4.29,Yes,Yes
582,24,Male,Graduate,Italy,5.1,Facebook,No,7.3,7.1,Positive,Adult,0.7,6.38,Yes,No
583,20,Female,Undergraduate,Russia,6.5,Instagram,Yes,6.0,5.0,Negative,Young Adult,1.08,4.05,Yes,Yes
584,22,Male,Graduate,China,5.8,WeChat,Yes,6.4,6.1,Negative,Young Adult,0.91,5.12,Yes,Yes
585,19,Female,Undergraduate,Japan,4.6,Twitter,No,7.6,7.9,Positive,Young Adult,0.61,7.16,No,No
586,23,Male,Graduate,Poland,6.5,Facebook,Yes,6.4,5.0,Negative,Adult,1.02,4.25,Yes,Yes
587,21,Female,Undergraduate,Finland,4.1,Instagram,No,7.5,7.1,Positive,Young Adult,0.55,6.78,No,No
588,24,Male,Graduate,Spain,6.5,TikTok,Yes,6.3,5.3,Negative,Adult,1.03,4.38,Yes,Yes
589,20,Female,Undergraduate,Denmark,4.3,Instagram,No,7.4,7.1,Positive,Young Adult,0.58,6.67,No,No
590,22,Male,Graduate,Ireland,5.7,Twitter,Yes,6.7,5.9,Negative,Young Adult,0.85,5.18,Yes,Yes
591,19,Female,Undergraduate,India,6.8,Instagram,Yes,5.7,4.0,Negative,Young Adult,1.19,3.21,Yes,Yes
592,23,Male,Graduate,Switzerland,3.9,Facebook,No,7.7,7.0,Positive,Adult,0.51,6.88,No,No
593,21,Female,Undergraduate,Turkey,7.0,TikTok,Yes,6.0,4.8,Negative,Young Adult,1.17,3.78,Yes,Yes
594,24,Male,Graduate,USA,5.7,Instagram,Yes,6.8,6.0,Negative,Adult,0.84,5.29,Yes,Yes
595,20,Female,Undergraduate,Mexico,5.8,Facebook,Yes,6.4,5.1,Negative,Young Adult,0.91,4.52,Yes,Yes
596,21,Male,Undergraduate,France,5.6,Instagram,Yes,6.7,5.9,Negative,Young Adult,0.84,5.21,Yes,Yes
597,23,Female,Graduate,Canada,5.0,TikTok,No,7.2,7.1,Positive,Adult,0.69,6.36,No,No
598,20,Male,Undergraduate,UK,6.7,Facebook,Yes,6.2,5.0,Negative,Young Adult,1.08,4.09,Yes,Yes
599,22,Female,Graduate,Italy,5.1,Twitter,No,7.0,6.9,Positive,Young Adult,0.73,6.11,Yes,No
600,19,Male,Undergraduate,Russia,6.6,Instagram,Yes,6.1,4.0,Negative,Young Adult,1.08,3.47,Yes,Yes
601,24,Female,Graduate,China,5.5,WeChat,Yes,6.9,6.2,Negative,Adult,0.8,5.52,Yes,Yes
